Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Alessio, Steven	3	-								2	6	10	9	15	4	6	8	6	5	5	8	2	6	6	7	108
Barnard, Paul								5	5	3		2	7		2	16	10	9	13	8	6	10	4	7		107
Berbakov, Peter	5	7	11	6	12	3		6	5	8	6	5	4	1	12	7	4	3								105
Bewick, Darren							11	12	14	14	15	3		17	10	6	9	13	15	14	12	13	14	25	9	226
Blumfield, Justin										-						9	4	10	10	6	4	12	3		8	66
Calthorpe, David	7	9	9		14	5				1		18	11	16	5	4	11				10	7	10	4		141
Cockatoo-Collins, Che		9	10	5	11	1	4	8	7	5	3	8	2	3	5	11	10	7	11	9	16	8	7	8	7	175
Cransberg, Peter											7	5														12
Cummings, Scott	9				6	9	8	11	9	2	5	4	8	6		2	1	11	5							96
Daniher, Chris	13	4	10	11	6	6	11	18		10	7	12	13	8	7	14		7	5	2					8	172
Denham, Sean	7	11	9	8		8	9	9	5	12	10	10	11	19	5								9	18	6	166
Doolan, Ben	13	15	12	6	15	17	15	12	11	7	16	13	18	10	13	4	15	3	13		6	9	17	17	12	289
Fletcher, Dustin	5	7	10	7	10	8	8	9	10	10	11		13	4	10		14	10	10	18	23	4	17	6	11	235
Fraser, Mark			8	11	2	10	10	7		5	5															58
Grenvold, David							6																			6
Hardwick, Damien	15			17	15				1				10	10	9	12	8	14	7	11	8	9	4	6	14	170
Harvey, Mark	15	11	17	12		20	18	13	14	15	9	15	5	15	12	17	14	11	20	15	12	8	7	11	7	313
Hills, Paul	1																									1
Hird, James	9	11	15	18	15	14	12	18		8	12	9	19	8	13	13	11	13	15	14	19	16	14	17	17	330
Lloyd, Matthew		1	2		3				6										18	9	10	5	10	12	2	78
Long, Michael	7						2																			9
Lucas, Scott					3		5			2			7	4	1	4	9	11	9	12	10	4	3			84
Mercuri, Mark		17	10	9	11	4	10	16	15	14	14	11	10	12	10	20	12	10			16	11	9	3		244
Misiti, Joe	21	17	23	6	16	16	17	6	16	10	12	6	16	17	10	17	12	11	16	4				13	10	292
Morgan, Danny			4							1							9									14
OConnor, Ryan	7	4	9	7	8	7	11	8	9	8	-															78
ODonnell, Gary	8	10	10	19	5	8	8	17	9	13	10	10	12	6	9	13	9	20	11	18	12	9	12	11	12	281
Olarenshaw, Ricky																		11	12	19	9	18	7	10	10	96
Prior, Michael	19	11	19	7	14	15	15	9	12	11	6	19	6	5	10	14	11									203
Somerville, Peter	4	9	5	3	6	8	6	9	3	7	7	1	5			4			2	12	-	7	6	3	3	110
Symons, Michael	5	3	6	5	3	6	9	4	10	8	6	12	9	12	6	7				9					6	126
Thompson, Mark	9	8	8	8		12		12	19	8																84
Wallis, Dean												9		4	4		1	3	6	6	3	7	4	2	6	55
Wanganeen, Gavin	9	7		11				14	12	17	8	19	6	11	8	17	13	15	6	9	16	14	12	9	9	242
Wellman, Sean				3	9	4	6													8	9	6		8	6	59
Young, Barry		8	11	3	10	6			2									4	13	7	2	4	10	12	13	105
Totals	191	179	218	182	194	187	201	223	194	201	175	201	201	203	165	217	195	202	222	215	211	183	185	208	183	4936
Opponent	RI	CA	WC	AD	CW	SY	GE	FO	ME	SK	FR	NM	HW	FI	BB	RI	CA	WC	AD	CW	SY	FO	BB	WC	SY	
