Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Arnol, Jody								-	-	-	1		-	-		-	-	-	1	-		-	2
Bowey, Brett	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	1	-	-			-	1
Burke, Nathan	-	-	-	-	-	-	-		-	-	-	-	-	-	-								
Coghlan, Frank						-	2	2	-	-	4	2	-	1	2	-	-	-	-		-	-	13
Cummings, Steven																				-	-	-	
Daniels, Jayson								-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dargie, Ian					-				-	-													
Devonport, Craig	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dipetta, Aldo																				-	-	-	
Donald, Luke													-							-	-		
Doyle, Greg															5	1							6
Dwyer, Mick								-	-										-	-	-	-	
Fode, Gordon																					-	-	
Frawley, Danny		-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	3	-	-	-	-	1	6
Freeman, Peter										-													
Gotch, Bradley				-	-						-	-											
Grant, David	-	-	-	-	-	-	-	-	-	-	1		-	-	-	-	-	-	-	-	-	-	1
Harding, Paul	12	5	1	12	7	18	22	11	10	16	14	13	19	15	3		8	6	21	20	21	8	262
Harris, Bernie														-	-				-	-	-		
Harvey, Robert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-					
Jeffrey, Russell	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1	-	-	-	-	-	-	-	3
Kitschke, Damian	18	14	10	2	2	-	-		2			8		5	27	8	11	2				3	112
Kourkoumelis, Spiro									-	-	-												
Krakouer, Jim	-	-	-	-	-	-							-	-			-	-					
Lamb, Jamie																-	-	-	-	-		-	
Lawrie, Grant	-	-	-		-	-	-	-		-	-	-	-	-	-	-				1	-	-	1
Lister, Christian										-													
Lockett, Tony	1	-	-	-	-	-	-	-									-	-	-	-			1
Loewe, Stewart	-	2	18	-	5	6	4	16	5	4	-	4	2	5	2	-	-	5	-	4	7	1	90
McNicholl, Dermot											-	-										-	
Muller, Ian	-			-		-	1												-				1
Nixon, Ricky	-	-	-	1	-	-	-	-	-		-	-	-	-		-			-	-	-		1
Owen, Rod	-	-	-				-																
Pekin, Tim	-	1	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-		3
Rice, Dean	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-			-		
Russo, Peter	-	-	-	-		-		-				-	-	-	-	-	-	-					
Sexton, Damian																			-	-	-	-	
Simpson, Sean										-		-											
Taylor, Kain	-	-	-	-	-	-	-	-	-						-	-	-	-	-	-	-	-	
Winmar, Nicky	1	1	-	-	-	-	-	-	-		-	-	-		-	-	-	-	-				2
Totals	32	23	29	16	14	24	29	29	17	21	22	27	22	26	40	10	23	13	22	25	28	13	505
Opponent	FO	WC	CA	SY	CW	HW	FI	NM	ES	BB	GE	RI	ME	FO	WC	CA	SY	CW	HW	FI	NM	ES	
