Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Anthony, John			2											3	4	2	2	2	4	1	1	4	1	4	30
Brown, Nathan	4	2	3	2	2	8	4	2	5	3	5	-	3	6	2	1	2	4	6	5		3	3	4	79
Bryan, Chris								4	2	6	6	2	3	8	3	5	6	3	3	7	1	6	4	2	71
Burns, Scott		15	6				5	8	3	6	16	3	8	6	5	13	6	16	14	7	4				141
Clarke, Martin	2			7	5	2	4	3	7	5	3	1	4	3	8	7	4	5	6	9	2	7	6	4	104
Cloke, Travis	7	4	4	5	6	4	2	4	9	7	6	7		13	12	3	3	7	2	11	8	3	4	1	132
Cook, Ryan						3	3				4								5	-	6	3	9	6	39
Cox, Shannon										8	5										6	7	6	4	36
Davis, Leon	7	9	6	6	10	6	5	8	3	8	3	4		3	7		8	4	11	11	7	9	9	8	152
Dawes, Chris																			2	6	4	1	3	2	18
Didak, Alan	1	11	7	10	7	4	5	1	11	8	7	5	6	9	7	6	6	8							119
Egan, Chris	3	5																							8
Fraser, Josh	5	9	5	7	10	4	5		1	6	3	3						3	5	5	6	7	3	5	92
Goldsack, Tyson	1	2			4	4	2						4	3	5	3		6	2	3	4	4	2	6	55
Holland, Brodie					6																				6
Johnson, Ben		4	3	4	4	3	2	2	5	2	4	2	3	-	3	3	5								49
Lockyer, Tarkyn	4	4	5	13	9	1	6	1	9	2	6	6	5	12	8	4	1	4	4	7	8	5	4	7	135
Lonie, Ryan																		4							4
Lumumba, Heritier	6	3	6	3	2	6	3	3	5	7	9	9	7	3	8	5	6	5	7	2	6	3	7	9	130
Maxwell, Nick	5	4	8	3		6	5	8	3	7	4	6	4	4	9	5	8	13	4	9	7	4	4	8	138
McCarthy, John																			9	5	3	3	5	2	27
Medhurst, Paul	8	8	10	2	4	7	3	6	10	6	6	6	3	6	9	5	8	1	8	5	5	7	2	6	141
OBree, Shane	5	12	10	8	12	13	11	10	10	6	7	13	6	8	6	8	10	3		12	11	9	7	10	207
Pendlebury, Scott	8	5	4	10	5	11	6	7	11	11		6	13	6	8	10	6	10	7	7	10	7	6	9	183
Prestigiacomo, Simon																						2	3		5
Reid, Ben					2							4	-												6
Rocca, Anthony	9	3	2	6	2			6	3				1												32
Rusling, Sean	3																								3
Shaw, Heath	10	6	7	13	5	11	6	8	3	1	3	2	10	6	5	2	4	4							106
Shaw, Rhyce	8	6	8	5	8	4	3	5	3	4	4	7	8	6	8	7	4					3	6	5	112
Stanley, Danny				2																		8			10
Swan, Dane	10	9	4	10	8	10	6	15	12	13	2	14	9	8	9	5	9	7	14	9	10	5	9	8	215
Thomas, Dale	10	9	6	4	8	4	4	6	7	5	6	6	3	9	2	5	12	7	13	3			9	5	143
Toovey, Alan			4	1									3					-	6	2	3				19
Wakelin, Shane	3	5	5	4	2	2	3	4	7	3	2	5		6	2	3	1		3	4	-			6	70
Wellingham, Sharrod						6		2	8	5	8	2	5			4	6	4	2		4				56
Wood, Cameron	5	8	5	2	5	4	4	4					5	5	6	3	7								63
Totals	124	143	120	127	126	123	97	117	137	129	119	113	113	133	136	109	124	120	137	130	116	110	112	121	2936
Opponent	FR	BL	RI	CA	NM	ES	HW	SK	GE	WC	ME	CA	WB	SY	AD	NM	ES	HW	SK	PA	SY	FR	AD	SK	
