Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Anthony, John			79											81	77	78	79	87	84	88	86	94	91	87	84.2/1200:14
Brown, Nathan	96	100	96	100	100	100	100	95	98	90	93	100	100	97	90	100	85	100	94	89		93	98	83	95.5/2644:51
Bryan, Chris								59	67	64	72	63	92	58	72	61	54	55	58	56	65	41	60	52	61.8/1258:23
Burns, Scott		76	69				50	65	67	69	68	59	66	71	60	71	71	59	78	67	48				65.5/1341:51
Clarke, Martin	73			100	95	87	96	94	100	90	98	100	87	100	94	99	89	100	100	95	100	89	88	100	94.3/2493:12
Cloke, Travis	98	88	83	95	97	87	82	93	93	88	96	94		98	91	85	98	97	89	95	93	92	89	87	91.6/2537:41
Cook, Ryan						76	64				78								82	85	83	79	84	75	78.4/850:23
Cox, Shannon										98	77										95	76	73	83	83.8/603:28
Davis, Leon	65	83	69	60	77	80	64	82	60	61	78	71		68	72		78	78	83	82	65	85	66	82	73.1/1937:38
Dawes, Chris																			88	89	94	74	85	92	87.1/621:06
Didak, Alan	87	91	94	90	83	85	76	82	83	82	88	86	91	83	86	78	84	86							85.3/1854:50
Egan, Chris	81	82																							81.5/197:07
Fraser, Josh	72	57	63	64	66	67	64		59	77	67	54						54	58	65	61	67	63	74	64.0/1390:23
Goldsack, Tyson	87	43			87	69	100						77	75	85	88		91	82	93	88	66	90	94	82.2/1576:40
Holland, Brodie					53																				53.0/65:45
Johnson, Ben		71	75	80	83	80	87	74	70	76	85	80	83	68	67	89	94								78.9/1529:54
Lockyer, Tarkyn	83	95	89	85	90	88	97	87	97	94	87	84	95	89	79	91	79	89	81	71	84	88	91	81	87.2/2519:55
Lonie, Ryan																		76							76.0/89:28
Lumumba, Heritier	100	96	100	100	100	100	100	100	100	95	100	100	100	100	100	100	100	100	100	96	100	100	99	100	99.4/2870:48
Maxwell, Nick	96	100	100	100		90	79	100	92	95	100	100	100	100	100	73	96	100	87	91	96	95	88	93	94.4/2609:24
McCarthy, John																			58	65	78	87	82	72	73.6/525:41
Medhurst, Paul	77	89	80	86	90	91	90	78	79	88	76	88	89	86	81	82	97	82	90	89	94	88	95	96	86.7/2504:41
OBree, Shane	74	68	70	61	67	72	74	68	83	61	67	65	70	66	70	73	67	38		83	75	68	67	73	68.7/1903:16
Pendlebury, Scott	76	85	78	75	77	78	76	73	78	81		77	83	85	74	76	71	84	80	74	82	77	69	76	77.6/2144:03
Prestigiacomo, Simon																						100	100		100.0/235:14
Reid, Ben					57							83	17												52.9/194:46
Rocca, Anthony	93	90	89	80	91			82	77				50												81.6/783:26
Rusling, Sean	42																								42.0/50:01
Shaw, Heath	100	97	99	100	98	93	100	97	100	98	99	100	100	100	97	92	100	90							97.8/2126:37
Shaw, Rhyce	82	86	74	79	85	80	87	85	75	82	60	78	85	64	83	82	65					87	79	74	78.6/1894:23
Stanley, Danny				42																		72			56.5/132:35
Swan, Dane	76	72	58	84	72	58	74	70	85	77	79	72	83	70	79	76	78	80	77	84	82	82	71	73	75.4/2178:15
Thomas, Dale	77	73	79	73	73	83	88	75	69	64	69	77	73	81	84	75	82	86	78	54			72	66	75.0/1991:13
Toovey, Alan			93	92									96					100	97	100	69				92.4/772:04
Wakelin, Shane	100	100	97	99	100	100	97	100	97	90	88	100		100	98	100	99		87	89	96			87	96.2/2324:48
Wellingham, Sharrod						78		77	74	81	74	67	75			65	76	67	68		66				72.4/1049:25
Wood, Cameron	64	60	66	56	60	58	55	66					87	59	62	66	56								62.6/981:01
Totals																									
Opponent	FR	BL	RI	CA	NM	ES	HW	SK	GE	WC	ME	CA	WB	SY	AD	NM	ES	HW	SK	PA	SY	FR	AD	SK	
