Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Anthony, John			1											2	1	2	3	1	3	1	1	5	3	5	28
Brown, Nathan	5	1	4	4	2	9	4	3	3	7	6	-	4	5	2	2	2	4	3	4		3	6	3	86
Bryan, Chris								4	1	4	3	2	3	5	3	7	4	1	2	4	3	4	1	5	56
Burns, Scott		13	9				8	9	5	11	16	5	11	7	4	14	8	18	13	8	5				164
Clarke, Martin	4			5	6	3	4	5	10	8	10	3	7	5	5	8	7	6	7	5	2	5	6	3	124
Cloke, Travis	3	3	1	1	6	1	1	4	1	7	3	5		5	2	3	2	7	2	4	2	1	2	1	67
Cook, Ryan						8	3				6								4	6	6	7	10	6	56
Cox, Shannon										6	8										6	6	3	4	33
Davis, Leon	4	2	3	1	5	2	2	5	1	4	2	1		4	5		4	5	7	4	4	9	4	7	85
Dawes, Chris																			-	5	4	2	1	4	16
Didak, Alan	1	8	-	4	3	4	4	1	7	4	3	4	4	6	5	5	5	9							77
Egan, Chris	6	4																							10
Fraser, Josh	3	6	5	7	6	9	7		4	8	4	8						6	8	7	5	6	3	8	110
Goldsack, Tyson	3	2			6	4	3						2	1	7	5		2	2	4	4	4	2	3	54
Holland, Brodie					8																				8
Johnson, Ben		4	7	8	7	7	4	4	4	9	5	6	9	1	7	5	4								91
Lockyer, Tarkyn	7	7	11	11	8	2	3	2	9	3	3	4	5	5	9	4	2	7	5	8	8	6	4	8	141
Lonie, Ryan																		13							13
Lumumba, Heritier	5	3	6	6	2	8	7	6	6	7	8	7	8	4	7	6	3	5	5	4	7	4	5	11	140
Maxwell, Nick	2	8	7	3		6	9	7	3	8	4	7	9	10	14	7	8	12	5	7	9	3	5	7	160
McCarthy, John																			8	6	4	3	4	4	29
Medhurst, Paul	2	-	4	1	2	4	2	3	3	3	1	3	2	4	3	3	4	-	2	7	3	6	1	4	67
OBree, Shane	5	13	16	9	13	16	10	9	12	7	11	13	12	11	6	8	8	5		14	10	11	11	11	241
Pendlebury, Scott	6	5	8	17	13	13	11	11	11	11		7	14	10	7	11	12	11	10	5	11	12	7	12	235
Prestigiacomo, Simon																						3	2		5
Reid, Ben					3							6	-												9
Rocca, Anthony	4	1	1	3	2			3	1				-												15
Rusling, Sean	2																								2
Shaw, Heath	7	6	10	11	4	8	15	2	6	3	4	3	10	6	9	1	4	10							119
Shaw, Rhyce	6	8	10	6	11	7	9	5	3	11	4	8	9	6	14	9	6					3	7	7	149
Stanley, Danny				3																		8			11
Swan, Dane	6	13	5	9	12	7	9	13	13	17	6	8	6	11	10	10	11	12	5	3	12	7	10	7	222
Thomas, Dale	4	3	3	2	9	1	4	11	6	7	7	3	7	3	3	7	11	12	9	4			5	9	130
Toovey, Alan			3	1									7					5	5	3	6				30
Wakelin, Shane	1	4	5	3	2	2	3	2	6	4	5	1		2	1	2	1		5	2	-			3	54
Wellingham, Sharrod						10		6	7	9	11	4	6			6	8	6	5		6				84
Wood, Cameron	8	8	7	2	4	3	3	4					3	2	7	8	5								64
Totals	94	122	126	117	134	134	125	119	122	158	130	108	138	115	131	133	122	157	115	115	118	118	102	132	2985
Opponent	FR	BL	RI	CA	NM	ES	HW	SK	GE	WC	ME	CA	WB	SY	AD	NM	ES	HW	SK	PA	SY	FR	AD	SK	
