Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Anthony, John			2											5	5	7	8	5	5	3	3	6	7	8	64
Brown, Nathan	4	2	4	5	5	3	3	7	5	10	5	5	6	4	4	3	4	4	8	3		-	4	2	100
Bryan, Chris								10	5	8	7	4	9	8	5	7	3	4	9	2	6	3	2	7	99
Burns, Scott		13	6				13	16	12	16	21	11	14	9	17	9	13	10	10	8	9				207
Clarke, Martin	5			13	10	14	14	12	17	12	18	4	16	15	13	10	7	16	11	11	10	7	10	6	251
Cloke, Travis	7	5	11	4	7	12	4	6	3	11	4	10		7	8	6	13	11	12	8	7	10	8	5	179
Cook, Ryan						15	1				10								9	16	7	11	12	7	88
Cox, Shannon										4	11										15	13	4	7	54
Davis, Leon	12	5	17	1	7	10	8	17	6	13	9	6		7	14		7	7	15	16	14	13	11	8	223
Dawes, Chris																			5	7	5	5	5	7	34
Didak, Alan	8	13	16	13	16	20	14	16	14	18	16	6	15	15	14	16	12	20							262
Egan, Chris	18	3																							21
Fraser, Josh	6	5	9	8	8	14	5		11	11	6	8						4	15	11	8	11	12	15	167
Goldsack, Tyson	6	6			5	6	7						3	2	5	7		3	2	10	7	6	4	5	84
Holland, Brodie					5																				5
Johnson, Ben		11	17	18	17	19	16	13	9	15	14	19	18	10	9	13	5								223
Lockyer, Tarkyn	15	11	21	12	22	12	9	8	16	13	12	7	15	6	14	10	10	10	17	14	15	10	11	10	300
Lonie, Ryan																		14							14
Lumumba, Heritier	6	4	8	7	7	7	9	9	11	6	9	9	6	9	11	13	6	11	11	6	14	6	7	5	197
Maxwell, Nick	6	6	8	5		4	7	9	4	9	11	8	14	11	7	4	7	5	5	6	9	3	6	3	157
McCarthy, John																			5	7	10	9	8	10	49
Medhurst, Paul	8	8	15	7	13	10	5	9	7	9	6	16	10	13	9	6	8	10	7	14	13	11	12	11	237
OBree, Shane	8	10	7	6	9	11	8	10	13	13	12	9	16	11	6	10	12	7		9	13	8	17	12	237
Pendlebury, Scott	7	7	17	14	21	21	17	18	15	12		13	15	13	13	13	10	14	15	10	18	16	16	15	330
Prestigiacomo, Simon																						4	2		6
Reid, Ben					3							12	2												17
Rocca, Anthony	5	5	5	-	7			4	7				5												38
Rusling, Sean	1																								1
Shaw, Heath	14	14	19	15	10	14	28	4	18	5	16	3	18	13	18	9	4	21							243
Shaw, Rhyce	14	13	18	17	17	15	19	17	15	18	14	12	18	9	24	11	8					11	11	14	295
Stanley, Danny				9																		8			17
Swan, Dane	17	18	14	15	12	12	15	12	17	24	16	13	8	21	15	17	17	19	11	6	21	16	18	15	369
Thomas, Dale	5	6	10	7	8	6	11	15	11	14	13	8	13	3	7	8	9	12	10	7			11	12	206
Toovey, Alan			7	3									8					10	9	3	4				44
Wakelin, Shane	7	5	11	2	7	8	9	6	10	7	14	2		14	10	6	3		13	5	2			3	144
Wellingham, Sharrod						11		15	11	9	10	6	10			8	11	7	10		5				113
Wood, Cameron	5	3	5	2	8	2	4	4					5	6	3	8	1								56
Totals	184	173	247	183	224	246	226	237	237	257	254	191	244	211	231	201	178	224	214	182	215	187	198	187	5131
Opponent	FR	BL	RI	CA	NM	ES	HW	SK	GE	WC	ME	CA	WB	SY	AD	NM	ES	HW	SK	PA	SY	FR	AD	SK	
