Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Anthony, John			2											5	7	4	6	4	5	3	3	4	2	5	50
Brown, Nathan	1	-	3	1	4	2	2	5	1	1	2	2	4	2	2	-	1	1	2	1		-	2	2	41
Bryan, Chris								4	4	9	7	3	6	7	5	2	1	3	6	2	1	2	2	1	65
Burns, Scott		4	2				6	7	4	4	12	4	7	4	4	4	5	3	4	3	4				81
Clarke, Martin	2			7	9	6	6	6	7	4	10	2	7	6	8	2	1	5	6	3	2	1	4	3	107
Cloke, Travis	6	5	12	6	4	14	4	4	9	7	6	5		8	11	3	11	4	9	7	7	8	5	4	159
Cook, Ryan						6	-				6								4	5	4	5	6	4	40
Cox, Shannon										2	6										6	10	2	2	28
Davis, Leon	5	2	10	-	4	5	2	10	6	5	5	2		2	9		3	-	7	8	4	5	6	1	101
Dawes, Chris																			6	3	4	4	6	6	29
Didak, Alan	5	3	9	8	8	11	3	7	7	8	7	-	3	7	5	4	2	5							102
Egan, Chris	9	1																							10
Fraser, Josh	8	-	6	2	7	6	1		7	9	2	2						-	11	5	4	7	6	8	91
Goldsack, Tyson	-	5			2	4	3						1	2	2	4		-	2	3	5	2	1	4	40
Holland, Brodie					1																				1
Johnson, Ben		7	6	5	5	6	7	6	6	7	6	4	8	3	1	4	2								83
Lockyer, Tarkyn	4	1	9	4	7	7	7	4	6	4	5	5	13	4	3	4	1	6	3	3	3	3	6	6	118
Lonie, Ryan																		2							2
Lumumba, Heritier	4	2	5	2	5	2	4	3	6	5	7	6	4	3	5	8	2	5	6	5	7	4	5	1	106
Maxwell, Nick	2	3	5	4		1	6	6	1	4	8	6	6	7	4	4	8	2	3	7	7	3	5	2	104
McCarthy, John																			2	5	6	6	6	5	30
Medhurst, Paul	5	10	14	7	11	8	3	6	7	5	5	11	8	8	10	7	7	8	6	6	9	4	10	4	179
OBree, Shane	1	1	1	2	3	2	5	4	5	5	3	2	3	2	-	1	4	2		1	2	-	7	2	58
Pendlebury, Scott	1	4	6	5	4	11	6	8	7	3		5	3	5	5	2	1	8	5	2	4	7	7	4	113
Prestigiacomo, Simon																						-	2		2
Reid, Ben					-							9	-												9
Rocca, Anthony	7	3	6	1	3			2	9				4												35
Rusling, Sean	1																								1
Shaw, Heath	9	7	9	6	8	10	16	5	8	2	9	2	11	5	6	4	-	8							125
Shaw, Rhyce	7	4	12	9	9	10	9	10	5	7	7	4	9	6	9	5	2					4	4	5	137
Stanley, Danny				4																		4			8
Swan, Dane	8	6	7	8	6	7	6	7	11	10	7	5	1	13	5	8	7	2	6	6	10	3	8	6	163
Thomas, Dale	6	6	7	4	6	3	9	7	6	7	14	3	7	6	3	6	3	8	7	4			5	2	129
Toovey, Alan			3	-									1					2	5	-	1				12
Wakelin, Shane	3	2	6	1	5	3	6	5	7	6	10	3		10	5	2	2		8	2	1			1	88
Wellingham, Sharrod						4		6	2	3	3	5	4			3	4	3	2		2				41
Wood, Cameron	2	3	4	2	6	4	2	3					6	9	6	5	1								53
Totals	96	79	144	88	117	132	113	125	131	117	147	90	116	124	115	86	74	81	115	84	96	86	107	78	2541
Opponent	FR	BL	RI	CA	NM	ES	HW	SK	GE	WC	ME	CA	WB	SY	AD	NM	ES	HW	SK	PA	SY	FR	AD	SK	
