Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R22	R23	R24	QF	SF	PF	Tot
Atkins, Simon	16	20	14	13	19	19	16	15	18	19	29	24	13	12	13	30	16	14	14	5	17	13	12	15	14	410
Ballantyne, Jon	4	3	6				9	5								4	7									38
Barrow, Gary																			1		-					1
Baxter, Darren	17	7	13	17	14	15	16	15	14	25	19	28	18	16	25	14	14	19	22	9	20	26	21	12	9	425
Cameron, Leon							7	11	4																	22
Campbell, Adrian												13	-		1											14
Campbell, Tony	7	2	13	10	9	8	11	9	11	5	10	6	10	4	9	3	12	9	7	6	7	11	2	5	9	195
Charles, Justin	10	6	8																			10	10		4	48
Coleman, Glenn	15	4	13	13	8	6	9	7	16	13	8	18	15	10	9	11	17	14	11	9	10	11	8	17	9	281
Corcoran, Shannon	11	17	5																5		3	6	1	7	6	61
Croft, Matthew																4										4
Cuzzupe, John																			8							8
Del-Re, Danny				12	5	10	3	9	11	13	10	11	9	5	6	9	6	7	9	10	8	17	9	6	7	192
Eppelstun, Greg													8													8
Foster, Peter	11	11	15	10	11	18	14	9	13	1					3											116
Frost, Michael												5		7	8	9	4							7	4	44
Grant, Chris	11	11	11	10	10	11	11	14	6	11	9	15	12	12	11		6	6	10	5	7	11	8	19	12	249
Hawkins, Doug	20	14	7	11	9	13	7	5		14	7	8	8	17	6		13	25	9	3	16	6	13	15	8	254
Hunter, Mark		12	7	8	8				19	14	16	8	13	13	19	2				9						148
Kellett, Nigel	14	14	16	11	10	12				12	8	9	13	10	14						17	15	14	13	8	210
Kolyniuk, Steven	14	9	12	6	13	15	9	11	15	6			6	3		9	10	9		4		13	4	8	12	188
Kretiuk, Steven											-			14	9	9	10	12	12	8	11	11	8	4		108
Liberatore, Tony	11	8	16	12	11	9	10	19	13	8	13	12	16	10	20	13	13	8	15	17	11	12	16	16	17	326
MacPherson, Stephen	15	20	21	15	22	15	18	19	12	15	14	12	10	1		13	17	13	14	17	19	16	8	16	6	348
Mansfield, Matthew				5	16	20	14	9	9	3	7	11				14	4	13	11	5	16	15	9	13	6	200
Moloney, Troy						6	7	10																		23
Reynolds, Keenan									10	5	8	13	10	18	19	9	11	14	12	8	9	8	4	6	7	171
Royal, Brian				8	9	4			4	12	13	14	11	7	19	9	9	10		3	10		7			149
Sexton, Ben	1		5	12	2													14	13	10						57
Smith, Rohan	5	11	8	10	7	5	7	8	6		7	4				6	7	4								95
Standfield, Barry	9	-				10	5	13	14	11	11	11	5	13	5	18	6	16	11	7	6	4	8	5	10	198
Toohey, Bernard	10	7	13	11	12	11	9	12	8	16	13		3	14	7	7		6	13	7	13	11	9	10	10	232
Wallis, Stephen	10	13	9	19	17	16	11	18	12	13	14	15	18	21	16		14	9	20	15	20	7	8	17	11	343
Wynd, Scott	5	2	2	5	6	6	7	5	9	4	5	8	9	11	12	6	11	8	10	4	8	6		2	4	155
Totals	216	191	214	218	218	229	200	223	224	220	221	245	207	218	231	199	207	230	227	161	228	229	179	213	173	5321
Opponent	AD	SK	ES	SY	NM	CA	WC	BB	RI	HW	FI	ME	CW	GE	AD	SK	ES	SY	NM	CA	WC	BB	GE	SK	GE	
