Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
AhMat, Robert	2	3	1	2	1	-	1	1	-	-		3			3	1			-				18
Barnett, John	2	-	2	-			1						2	3								-	10
Brown, Gavin	1	2	2	-	4	-	5	-	2	-	3	-	1	-	2	1	2	2	4	2	1	2	36
Buckley, Nathan	-	1	-	-	1	-	1	4	2	-	2	1	-	-	3	1	-	1	2	1	2	3	25
Burns, Scott	-	2	3			1	2	3	5	3			3	-	-	2	1	2					27
Cassidy, Brad																					-	-	
Crosisca, Gavin	1	1	1	1	1	1	1	3	2	3	1		2	1	-	3	3	2	2	1	-	1	31
Crow, Scott	-	1	-		3	1			1	-	-	2	4	5	2	6	1						26
Curran, Chris	2	2	4	4	-	4	6	3	1	-	1	2											29
Francis, Matthew				2	3	-	3	-	1				1	-	1	1	-		-	-	1	1	14
Francis, Tony				-		1								3	2	2	1	3	-	4	1		17
Fuller, Brad													-										
Godden, Luke																		1	1	3			5
Griffin, Dwayne																						-	
James, Aaron										2	-									1	-	-	3
Liddell, Chad											3			1			3	2	6	4	4	3	26
Mahoney, Josh												1	2	4	1	-		3			-	4	15
McDonald, Alex	3	2	3	1	2	-	-	2	8	1	3	-	2	5	-	1			-	3	1		37
Michael, Mal							1	-				4	1	3	3	1	4	4	1	2	-	2	26
Monkhorst, Damian	2	2	1	2	1	1	-	1	-	-	-	3	2	1	1	-	3	-	1	2			23
Osborne, Richard	-				3	3	1	1	1	1	2	-	-					1	-	2	1	4	20
Patterson, Stephen	2	-		-	2	1	-	2	1	2	1	1	-				2	3	-	-	3	1	21
Prestigiacomo, Simon	1	2	1	-							3		-										7
Richardson, Mark	1	-	-	2	-	-	1	-	1	4	1	1	-	1	1	2	3						18
Rocca, Anthony	2	2	4	2	3	2	2	3	1	2	1	-	1		-	2	2	1	-	-	-	2	32
Rocca, Saverio	2	2	-	-	1	-	-	-	1	-	1	-		-	1	-	3	1	-	-	1	-	13
Russell, Scott	1	1	-	2	1	-	2	1	1	2	1	1	-	4	2	1	2	4	4	1	1	1	33
Schauble, Andrew	3	1	-	1	-			-	-	2	1	-	3	1	-	-	3	-	-	4	2	2	23
Sharkey, Paul					-							-								-	2	1	3
Taylor, Jason		3	-														-	1					4
Walker, Lee	1																						1
Watson, Shane	1	2	3	1	2	3	1	-	-	1	2	2		1	3	1	2	2	3	1	-	-	31
Wild, Jason		1	2	1	1	-	4	2	-	3	2	4		-	1	2	8	1	1		1	2	36
Williams, Paul	3	4	1	2	1	4	6	-	-	4	3	1	2	2	2	1	4	-	3	1	1	1	46
Wright, Graham			-	1	1	-	1	-	2	2	-	-	-	1	1	1	3	2	1	-			16
Totals	30	34	28	24	31	22	39	26	30	32	31	26	26	36	29	29	50	36	29	32	22	30	672
Opponent	PA	ME	SK	CA	ES	AD	NM	WB	SY	HW	RI	WC	BL	GE	FR	PA	ME	SK	CA	ES	AD	NM	
