Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
AhMat, Robert	2	4	2	3	4	-	2	2	1	1		4			2	-			-				27
Barnett, John	1	1	2	-			-						2	-								-	6
Brown, Gavin	4	8	2	9	4	8	4	4	1	8	6	5	3	8	5	4	5	-	4	5	3	6	106
Buckley, Nathan	9	7	7	6	3	10	1	6	6	3	7	4	4	4	7	4	4	8	5	2	4	5	116
Burns, Scott	4	4	4			9	13	4	3	4			5	1	5	7	1	6					70
Cassidy, Brad																					-	1	1
Crosisca, Gavin	4	2	3	6	2	6	2	2	1	5	1		7	8	8	7	7	3	5	6	7	5	97
Crow, Scott	7	8	5		5	6			-	10	5	5	5	5	3	6	3						73
Curran, Chris	2	2	4	2	6	2	2	4	-	5	3	2											34
Francis, Matthew				2	1	2	2	-	-				3	1	5	3	4		1	2	2	-	28
Francis, Tony				1		2								2	2	3	2	1	2	-	2		17
Fuller, Brad													-										
Godden, Luke																		1	1	1			3
Griffin, Dwayne																						-	
James, Aaron										6	-									1	2	4	13
Liddell, Chad											4			1			3	5	7	5	1	4	30
Mahoney, Josh												2	5	1	1	2		2			-	1	14
McDonald, Alex	2	2	4	3	2	4	4	3	3	5	1	3	6	6	1	3			7	1	1		61
Michael, Mal							1	-				-	5	3	1	4	1	5	5	1	1	2	29
Monkhorst, Damian	1	3	4	3	4	7	4	3	8	1	-	7	3	5	6	2	2	3	2	2			70
Osborne, Richard	-				5	3	3	3	4	2	3	-	-					-	2	2	4	6	37
Patterson, Stephen	4	4		5	2	4	6	2	2	2	2	5	3				7	5	2	3	4	1	63
Prestigiacomo, Simon	-	3	1	1							1		-										6
Richardson, Mark	5	4	3	5	4	4	1	4	2	6	6	2	6	2	5	3	3						65
Rocca, Anthony	6	5	5	4	6	2	5	3	1	4	3	2	1		5	5	9	6	1	1	2	7	83
Rocca, Saverio	5	9	6	6	6	2	4	8	3	2	3	2		3	11	7	5	2	6	4	7	5	106
Russell, Scott	10	4	2	2	3	3	5	4	1	1	6	2	3	8	6	6	2	3	2	4	1	3	81
Schauble, Andrew	2	6	3	7	5			3	4	5	2	2	4	3	2	9	6	4	4	4	5	5	85
Sharkey, Paul					1							-								6	3	3	13
Taylor, Jason		7	1														-	1					9
Walker, Lee	3																						3
Watson, Shane	4	2	5	2	2	5	1	3	2	3	1	4		5	6	7	5	3	2	1	5	3	71
Wild, Jason		-	1	3	3	2	3	2	2	4	1	2		4	2	4	2	2	1		2	5	45
Williams, Paul	4	4	3	4	6	2	5	7	4	2	6	7	6	7	4	9	1	4	6	2	4	2	99
Wright, Graham			-	3	2	4	3	4	3	5	2	-	3	3	4	7	1	-	2	1			47
Totals	79	89	67	77	76	87	71	71	51	84	63	60	74	80	91	102	73	64	67	54	60	68	1608
Opponent	PA	ME	SK	CA	ES	AD	NM	WB	SY	HW	RI	WC	BL	GE	FR	PA	ME	SK	CA	ES	AD	NM	
