Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
AhMat, Robert	1	2	1	-	2	-	-	-	-	-		-			-	-			1				7
Barnett, John	-	-	2	-			-						-	-								-	2
Brown, Gavin	-	-	1	-	1	1	1	-	1	1	1	-	1	1	-	-	-	-	-	-	2	-	11
Buckley, Nathan	1	1	1	2	-	3	1	1	-	1	-	-	2	1	1	3	1	1	1	-	1	-	22
Burns, Scott	-	3	1			1	-	-	-	-			-	-	1	-	2	1					9
Cassidy, Brad																					1	-	1
Crosisca, Gavin	1	-	-	-	1	-	1	1	1	-	-		4	2	2	1	1	2	-	1	2	-	20
Crow, Scott	-	-	1		-	-			-	1	1	-	-	2	1	-	2						8
Curran, Chris	-	1	1	-	-	1	-	-	-	-	1	1											5
Francis, Matthew				-	1	-	-	-	1				-	-	1	1	3		-	-	1	1	9
Francis, Tony				3		-								-	-	1	-	-	3	1	2		10
Fuller, Brad													-										
Godden, Luke																		2	3	1			6
Griffin, Dwayne																						-	
James, Aaron										1	-									-	3	2	6
Liddell, Chad											1			1			-	-	-	1	-	-	3
Mahoney, Josh												2	-	-	1	-		2			2	-	7
McDonald, Alex	-	-	2	1	1	1	2	-	-	1	-	1	-	-	-	-			2	-	-		11
Michael, Mal							1	-				1	-	-	-	1	2	-	1	1	1	1	9
Monkhorst, Damian	-	2	2	1	3	-	2	1	-	-	3	-	-	1	-	1	3	2	2	3			26
Osborne, Richard	-				2	-	-	-	1	1	-	2	1					-	1	2	1	2	13
Patterson, Stephen	-	-		-	1	1	1	1	1	1	-	1	2				-	-	2	1	3	1	16
Prestigiacomo, Simon	-	1	-	-							-		-										1
Richardson, Mark	1	-	-	1	1	1	2	-	2	1	4	-	-	1	-	1	1						16
Rocca, Anthony	2	2	2	-	2	3	1	2	1	2	2	-	-		1	1	-	1	1	1	1	-	25
Rocca, Saverio	-	1	-	1	2	2	1	3	-	2	1	1		1	1	3	1	-	1	1	1	1	24
Russell, Scott	3	-	-	-	-	-	-	1	2	-	-	-	-	1	-	-	1	-	1	5	1	-	15
Schauble, Andrew	1	1	-	-	-			1	1	-	1	-	-	1	-	1	1	-	1	-	1	-	10
Sharkey, Paul					-							-								1	-	-	1
Taylor, Jason		1	-														1	-					2
Walker, Lee	1																						1
Watson, Shane	2	-	-	-	-	1	-	1	-	1	-	1		-	2	2	-	-	-	-	1	1	12
Wild, Jason		-	-	1	-	1	-	1	1	2	1	-		1	1	-	1	2	-		-	1	13
Williams, Paul	1	1	-	1	1	1	-	1	1	-	-	2	-	2	2	-	-	1	-	2	1	-	17
Wright, Graham			-	2	-	-	-	-	-	2	1	-	1	2	-	-	-	1	1	-			10
Totals	14	16	14	13	18	17	13	14	13	17	17	12	11	17	14	16	20	15	21	21	25	10	348
Opponent	PA	ME	SK	CA	ES	AD	NM	WB	SY	HW	RI	WC	BL	GE	FR	PA	ME	SK	CA	ES	AD	NM	
