Player	R1	R2	R3	R4	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R21	R22	R23	R24	EF	Tot
Allen, Tim																		2	-	1	-	-		3
Antrobus, Tony			1	1											2	-	-	1						5
Arnol, Jody		-																						
Bowey, Brett																	1	1			1	-		3
Burke, Nathan	2	4	2	1	4	3	2	3	-	3	2	1	3	2	-	7	2	2	2	1	3	4	-	53
Coghlan, Frank	-	1	-	-	1	1	-	3	1	2	2	-	1	-	1	1	1	-	1	2	1	2	4	25
Craven, Danny	1	3	1	5	1	1		1	2	-	5	4	3	3	-			2	-	-			3	35
Cummings, Steven	2				2	1	-	-	-				1	-										6
Daniels, Jayson	1	3	2	-	5	3	1	1	-							1	-	3						20
Davies, Darren		-	1																					1
Devonport, Craig														-	-	1	-	1	2	2	-	2	1	9
Dwyer, Mick	4	-	1	-									-			-					1			6
Fode, Gordon	2																							2
Frawley, Danny	3	2	-	2	1	2	1	3	-	-	2	-	-	1	3	2	1	1	2	-	3	1	-	30
Grant, David	1	-				-	1	1	1	3	2	2	3	2	-	1	2	2	-	1	1	1	1	25
Greig, Dean																			2	4	1	2	3	12
Harding, Paul	-	-	-	-	-					1	-	1	1	-	-	1	1	-	1	-	-	-	-	6
Harvey, Robert	2	1	1	2	1	2	-	-	-	-	-	-	-	1	3	1	-	3	-	3	-	1	3	24
Hilton, Jeff										3	-	2	-				1							6
Jeffrey, Russell										1	2	1	1	2										7
Jones, Greg															-		-							
Kitschke, Damian	-		-	-	-	-	-	1	2	1	-	1	-	1		-								6
Krakouer, Jim					-		-	1																1
Lockett, Tony						-	2	-	-	-	2	-	-	-	-	-	-	2	-	-		-	1	7
Loewe, Stewart	-	2	-	-	-	1	-	1	-	2	1	-	1	-	-	1	1	-	2	1	3	-	1	17
McAdam, Gilbert	-	1	-	1	1	1	3	1	-	1	3	1	-	-	-	2	3	1	2	1	1	1	1	25
Morris, Russell	1	1	-	-	2	1	1	1	-	-	-	1	1	-	-	2	-	1	-	-	1	1	3	17
Muller, Ian	2	-	-	-	-	-	2	-	-															4
Newport, Stephen	-	2	2	1	2	-	1		-	-	3	3	4	1	1	-			-	-	-	4	3	27
Nixon, Ricky																							3	3
Pekin, Tim	1	3	2	2	3	1	5	1	4	3	-	3	1	-	2	1	2	3	2	2	2	2	3	48
Ralphsmith, Sean				1	1	1	1	2	-	-	2	2			-	-	3	-						13
Rice, Dean	2	1	2	2	1	2	-	4	1	1	-	2	1	-	2	2	3	1	-	1	4	5	1	38
Smith, Rohan										-	-	-												
Taylor, Kain		-	-	1	-													2	1	1	1	1	3	10
Vidovic, Lazar						-	-	-							1				-	-	1	-	-	2
Wilson, Brian	-	-	-	2	-				-					-										2
Winmar, Nicky						2	5	2	2	2	4	2	4	1	2	-	1		3	1	2	3	2	38
Totals	24	24	15	21	25	22	25	26	13	23	30	26	25	14	17	23	22	28	20	21	26	30	36	536
Opponent	RI	GE	ME	CW	CA	AD	BB	SY	ES	HW	NM	FI	FO	WC	RI	GE	ME	CW	CA	AD	BB	SY	GE	
