Player	R1	R2	R3	R4	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R21	R22	R23	R24	EF	Tot
Allen, Tim																		14	7	6	15	4		46
Antrobus, Tony			12	6											17	9	12	2						58
Arnol, Jody		1																						1
Bowey, Brett																	20	10			14	14		58
Burke, Nathan	24	21	20	26	8	36	18	25	14	30	22	20	26	20	23	18	28	21	20	15	35	23	3	496
Coghlan, Frank	12	11	29	16	24	20	22	15	12	21	21	3	11	22	7	19	21	14	15	19	19	29	16	398
Craven, Danny	32	23	16	18	16	21		16	19	13	19	19	31	20	26			17	27	23			12	368
Cummings, Steven	18				25	16	17	14	5				13	6										114
Daniels, Jayson	23	18	27	18	22	26	14	10	14							15	9	17						213
Davies, Darren		14	11																					25
Devonport, Craig														10	23	20	24	17	5	12	9	23	26	169
Dwyer, Mick	13	12	27	4									-			5					15			76
Fode, Gordon	11																							11
Frawley, Danny	4	11	7	15	12	13	5	12	13	11	11	13	9	7	10	7	18	12	15	17	19	13	12	266
Grant, David	11	6				16	14	19	23	10	34	19	13	15	13	10	23	10	17	21	30	18	6	328
Greig, Dean																			39	23	27	22	20	131
Harding, Paul	5	9	17	16	4					19	21	14	28	16	13	20	33	24	1	15	14	17	8	294
Harvey, Robert	27	13	32	33	30	39	29	20	25	22	38	24	32	18	28	23	28	20	27	32	17	19	29	605
Hilton, Jeff										18	10	16	4				9							57
Jeffrey, Russell										16	2	12	23	18										71
Jones, Greg															6		16							22
Kitschke, Damian	11		7	9	7	6	12	10	16	13	8	8	7	13		3								130
Krakouer, Jim					1		21	20																42
Lockett, Tony						21	14	16	5	14	7	12	12	17	13	9	7	7	17	20		15	17	223
Loewe, Stewart	15	13	11	14	12	10	19	19	22	18	22	19	16	17	13	23	12	13	23	25	14	16	11	377
McAdam, Gilbert	32	29	24	14	29	23	19	19	20	13	15	20	25	27	20	9	15	21	9	10	30	17	22	462
Morris, Russell	16	13	2	17	21	33	11	13	10	15	21	15	36	23	25	20	13	18	22	14	19	25	18	420
Muller, Ian	10	18	17	11	9	18	17	22	6															128
Newport, Stephen	9	27	22	14	23	5	7		23	26	23	20	32	10	11	15			16	11	5	20	17	336
Nixon, Ricky																							8	8
Pekin, Tim	27	14	27	11	15	31	26	15	22	28	27	12	14	9	24	9	7	11	20	12	32	22	12	427
Ralphsmith, Sean				23	10	21	12	10	11	4	7	8			20	17	17	7						167
Rice, Dean	16	6	20	15	23	21	18	12	16	28	22	12	22	18	25	16	21	22	22	11	20	16	14	416
Smith, Rohan										10	2	1												13
Taylor, Kain		13	9	11	12													21	23	28	25	21	19	182
Vidovic, Lazar						8	6	3							7				14	22	17	19	10	106
Wilson, Brian	8	12	9	10	12				14					9										74
Winmar, Nicky						33	25	31	20	22	29	17	26	17	22	22	24		27	31	29	28	27	430
Totals	324	284	346	301	315	417	326	321	310	351	361	284	380	312	346	289	357	298	366	367	405	381	307	7748
Opponent	RI	GE	ME	CW	CA	AD	BB	SY	ES	HW	NM	FI	FO	WC	RI	GE	ME	CW	CA	AD	BB	SY	GE	
