Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bond, Chris	9	14	15	12	16	12	10	11	6	10	7	12	12	17		5	19	6	7	8	6	10	224
Bourke, David	6	1	7	4			7	5	9	8	11	10	3	6	1		10	12	6	4	5	-	115
Bowden, Joel																	1		2	2	4	8	17
Bower, Nathan	9	-	4	9	8	7	3					4	2	4	2								52
Broderick, Paul	19	16	22	14	8	18	19	9	7	13	14	19	16	11	16	13	11	15	11	12	19	13	315
Bulluss, Paul	3	5	7			7					-					5	8	8	9	3		10	65
Campbell, Wayne		16	21	15	18	20	10	15	15	19	8	16	18	17	14	18	11	17	11	11	22	13	325
Charles, Justin	13	7	14	8	10	8	12	8	9	7	15	12	8	8	7	12	10	6	10	18	7	13	222
Daffy, Nick	14	17	19	13	17	21	17	8	10	9	22	17	13	14	16	5	16					16	264
Dear, Greg	5	2							-	4	5	3	3	1									23
Edwards, Stuart	4	6	1																				11
Free, Tony					6																		6
Funcke, Ross						-	4	2	3														9
Gale, Brendon	8	7	12	11	2	14	8	9	7	13	7	5	7	7	6	4	12	7	5	12	15	-	178
Gale, Michael	9	10	5	7	4	6	13	9	5	4	6	13	14	14	10	7	4	8	9	19	13	10	199
Gaspar, Darren		6	10	9	4	9	12	6	7	9	8	6	11	5	3	8	9	5	1		10	5	143
Harrison, Ben				4	4			3			6	3	4	-							5		29
Holland, Ben			5	3						1	3	4	-		2	1	1	2	2				24
Howat, John										1					7		1		5	4			18
Jurica, Stephen					6	4																	10
Kellaway, Duncan	6	10	8	4	8	5	9	8	3	5			8	5	12	10	10	5	6	5	4	2	133
Knights, Matthew	8	9													5	11	10	12	4	5	8	15	87
Merenda, Mark	12	15	14	18	19	15	17	9	10	3	5	11	11	16	12	23	18	6	11	26	16	7	294
Moore, Ben											-	3					1	7					11
Naish, Chris	15	10	11	5	6	9	9	9	8	6	13	5	12	8	13	7	11	10	14	15	17	13	226
Neeld, Mark	4								-														4
Powell, Robert															12	8	15	16	8	18	13	8	98
Prescott, Ashley	8	15	5	21	8	2	14	8	9	10	15	10	14	13	18	1							171
Richardson, Matthew	16	12	14	9	11	13	9	6	8	16	9	10	12	6	12	12	17	3	16	6	24	13	254
Rogers, Matthew	5	7	12	11	11	15	13	18	11	17	8	10	14	10	18	17	14	12	13	16	22	8	282
Ryan, Damien									9	7	12	5	6	12	2	2		2		12	8		77
Sullivan, Chris	2													2				6		6	9	1	26
Tape, Jamie	17	11	12	11	5	4	1	6	9	9	10	3	5	7	8	2		3	15	11	9	8	166
Torney, Jason			-	6	4	6	3	5	9	3						3			6	4	12	7	68
Turner, Scott				3	5	4	3	6															21
Wigney, Stuart							3	1															4
Totals	192	196	218	197	180	199	196	161	154	174	184	181	193	183	196	174	209	168	171	217	248	180	4171
Opponent	ES	HW	BB	SY	GE	FI	FO	NM	FR	CA	SK	AD	CW	WC	ME	ES	HW	BB	SY	GE	FI	NM	
