Player	R1	R2	R3	R4	R6	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	SF	PF	Tot
Brown, Mitch	-	5	2	1														4	2							14
Butler, Sam			3	6	10	3	8	5			10	5	9									8	4	3	6	80
Cox, Dean	8	5	5	3	12	6	6	5	7	9	6	4	3	4	7	6	13	4	2	4	3	6	5	4	-	137
Dalziell, Bradd				3																						3
Darling, Jack	3	5	6	7	9	5	5	1	4	6	1	4	5	6	3	6	5	5	5			2	2	3	5	103
Ebert, Brad	6	3	2	2	8	2	1	3	3		1	-	6	7	3	6	7	6	4	2	2	4	4			82
Embley, Andrew	6	11	3	5	5	3		8	1	5	6	4	4	5	2	6	4	5	8	3	2	6	4	5	2	113
Gaff, Andrew	4	2	3	6	1		3								9	5	8	3	6	5	4	2	4	4	6	75
Glass, Darren	-	3	4	4	6	5	1	2	6	11	5	4	5	3	7	5	3	2		2	4	2	4	7	2	97
Hams, Ashton	4																		4	2	3					13
Hurn, Shannon	5	4	4	2	4	5	5	4	6	14	9	2	3	2	5	1	5	3	5	6	1	6	5	4	4	114
Kennedy, Josh	7	5	6	9	7	7	6	15	4	7	7	3	7	5	6	10			3	9	5	1	5	6	4	144
Kerr, Daniel		3	-	3	4	2		1	3		-	1	2	4				2	2	-				3	5	35
LeCras, Mark	2				3	3	4	6	1	4	7	6	4	4	8	8	3	4	4	3	4	2	4	5	3	92
Lycett, Scott																	2									2
Lynch, Quinten	9	5	6	10	2	4	9	10	8	7	7	6	12		5	5	4	8	10	7	2	7	6	3	5	157
Mackenzie, Eric			3	5	7								8	1	5	5	5		-	1	2	7	2	2	2	55
Masten, Chris	-						3	3	-	5	2							1		-	4	7	3	2	2	32
McGinnity, Patrick		1	3		3		4	3	2	3	2	3		1		1	-	2	7		3	1	1	-	1	41
Naitanui, Nic		6	-	2	1	3	1	3	2	3	3	2	1	3	5	3		5	1	2	-	1	1	1	1	50
Nicoski, Mark	4	1	3	4	5	3	3	2	4	6	3	2	1	2	4	-	6	3	4	4	-	3	2	3	-	72
Priddis, Matt	4	1	2	3	4	1	5	2	-	8	2	7	4	6	5	1	6	1	3	-	5	3	1	1	1	76
Rosa, Matt	3	3	6	3	8	5	9	5	5	8	9	5	1	1	6	4	9	4								94
Schofield, Will	3	6	5	1		3	2	3	3	7	2	6	4	7	6	7	2	8	3	5	1		1	4	2	91
Selwood, Adam	-	2	2	2	7	4	5	3	6	4	7	2	5	6	8	8	5	2	6	1	1	4	3	6	3	102
Selwood, Scott	2	4	2	4	3	-	5	3	3	3	3	4	1	3	-	6	8	2	-	-	2	1	1	4	5	69
Sheppard, Brad	3	2				5	4		-	3																17
Shuey, Luke	1	2	3	3	7	1	2	3	1	3	7	-	4	4	3	3	1	4	2	3	2	2	-	2	2	65
Smith, Ashley					6	1	8	2	8	6	7	4	9	4	3	5	6	3	6	2	1	-				81
Stevens, Koby														2	2											4
Strijk, Andrew										1																1
Swift, Tom										3		5	4	5			6									23
Waters, Beau	6	1													4	9	1			3	4	6	4	4	11	53
Weedon, Gerrick						-																				
Totals	80	80	73	88	122	71	99	92	77	126	106	79	102	85	106	110	109	81	87	64	55	81	66	76	72	2187
Opponent	NM	PA	SY	HW	ME	ES	FR	WB	CW	GC	AD	PA	CA	GE	SK	FR	WB	RI	ME	ES	BL	AD	CW	CA	GE	
