Player	R1	R2	R3	R4	R6	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	SF	PF	Tot
Brown, Mitch	5	7	2	-														3	6							23
Butler, Sam			4	8	4	3	8	8			6	3	8									4	5	3	4	68
Cox, Dean	15	8	4	6	8	4	1	12	7	11	6	7	9	5	8	9	8	7	7	7	1	4	4	9	9	176
Dalziell, Bradd				2																						2
Darling, Jack	7	3	7	13	5	3	6	13	5	4	3	3	7	4	-	2	3	4	6			8	6	3	4	119
Ebert, Brad	7	5	7	7	10	1	2	10	4		3	2	2	6	7	5	6	6	6	6	8	7	6			123
Embley, Andrew	14	11	10	6	5	3		21	12	9	11	3	9	12	7	7	9	8	10	7	1	10	4	14	3	206
Gaff, Andrew	5	4	3	3	1		-								7	9	14	16	16	9	8	6	7	8	14	130
Glass, Darren	3	6	6	11	5	8	3	7	4	8	4	9	7	7	7	4	7	3		6	4	3	10	8	4	144
Hams, Ashton	8																		3	4	9					24
Hurn, Shannon	7	4	5	4	3	1	5	3	9	5	4	8	4	7	2	5	6	5	7	1	3	-	2	1	8	109
Kennedy, Josh	6	3	2	2	3	1	1	1	3	3	2	7	2	1	1	3			2	4	2	4	2	2	5	62
Kerr, Daniel		15	9	10	13	17		20	12		15	17	12	8				25	10	15				9	13	220
LeCras, Mark	7				3	4	8	11	7	13	2	2	3	4	6	4	4	10	2	2	5	9	5	6	4	121
Lycett, Scott																	7									7
Lynch, Quinten	6	2	2	4	5	3	7	6	6	7	7	8	4		4	3	7	7	1	5	6	7	6	7	5	125
Mackenzie, Eric			5	10	5								4	6	13	5	5		5	5	5	4	6	2	3	83
Masten, Chris	3						5	7	3	9	7							7		-	15	14	12	6	11	99
McGinnity, Patrick		8	7		3		5	13	2	5	5	11		11		6	3	7	4		5	7	3	1	4	110
Naitanui, Nic		9	7	9	5	17	8	15	5	6	9	5	4	6	7	10		6	7	6	9	8	6	4	11	179
Nicoski, Mark	7	2	6	1	7	5	6	5	3	3	6	6	2	1	4	6	5	5	2	4	2	3	6	5	3	105
Priddis, Matt	15	20	21	13	24	19	15	17	20	18	11	12	19	17	17	10	19	14	18	14	1	10	12	16	14	386
Rosa, Matt	7	11	9	12	10	12	8	15	10	4	14	10	4	11	4	9	13	5								168
Schofield, Will	5	7	5	6		1	3	4	5	3	3	5	9	3	5	5	6	4	10	3	5		4	3	5	109
Selwood, Adam	13	4	12	10	9	5	7	7	13	6	7	7	3	7	4	4	7	6	5	9	5	14	11	3	7	185
Selwood, Scott	13	11	10	10	8	7	9	11	10	8	11	11	5	13	10	7	8	13	8	12	11	9	9	12	12	248
Sheppard, Brad	5	7				3	2		5	4																26
Shuey, Luke	8	10	6	10	5	7	8	10	5	9	6	8	11	5	7	7	9	10	5	7	4	3	8	6	5	179
Smith, Ashley					12	3	5	10	9	7	2	8	3	10	5	4	5	6	4	3	-	1				97
Stevens, Koby														2	-											2
Strijk, Andrew										1																1
Swift, Tom										2		12	11	6			6									37
Waters, Beau	6	12													4	7	3			7	3	4	5	5	13	69
Weedon, Gerrick						1																				1
Totals	172	169	149	157	153	128	122	226	159	145	144	164	142	152	129	131	160	177	144	136	112	139	139	133	161	3743
Opponent	NM	PA	SY	HW	ME	ES	FR	WB	CW	GC	AD	PA	CA	GE	SK	FR	WB	RI	ME	ES	BL	AD	CW	CA	GE	
