Player	R1	R2	R3	R4	R6	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	SF	PF	Tot
Brown, Mitch	3	5	1	4														2	7							22
Butler, Sam			4	6	2	2	6	6			4	3	3									4	7	4	3	54
Cox, Dean	15	12	12	6	10	8	6	15	8	18	8	8	12	7	15	10	11	6	12	7	3	10	4	10	11	244
Dalziell, Bradd				2																						2
Darling, Jack	10	5	5	9	8	6	7	8	5	5	4	1	6	4	-	2	6	5	6			9	4	4	4	123
Ebert, Brad	7	7	4	4	12	4	4	7	5		1	4	2	11	9	5	4	7	4	6	7	6	4			124
Embley, Andrew	11	14	11	10	4	4		10	10	3	10	7	8	8	6	7	8	7	6	5	2	12	5	13	5	186
Gaff, Andrew	3	3	2	5	2		-								4	3	5	6	8	4	10	3	5	6	6	75
Glass, Darren	2	5	4	9	3	6	3	6	1	7	3	3	11	4	4	7	4	3		3	5	4	10	6	3	116
Hams, Ashton	7																		3	6	8					24
Hurn, Shannon	5	4	5	5	4	6	4	5	7	4	6	6	2	6	2	3	7	4	8	3	4	5	5	3	9	122
Kennedy, Josh	7	8	4	8	6	4	6	8	6	6	8	9	7	4	3	9			6	9	5	6	9	5	7	150
Kerr, Daniel		10	8	10	10	16		16	11		18	16	13	14				15	7	14				11	11	200
LeCras, Mark	6				6	5	10	7	5	15	7	9	3	4	5	11	6	9	5	3	8	9	1	4	5	143
Lycett, Scott																	9									9
Lynch, Quinten	10	3	7	8	6	6	14	9	7	10	7	8	7		6	2	4	9	2	5	12	8	7	10	3	170
Mackenzie, Eric			1	5	4								7	6	10	3	3		3	4	2	4	3	5	1	61
Masten, Chris	1						4	5	4	6	4							6		2	16	14	10	2	8	82
McGinnity, Patrick		5	7		3		4	9	5	4	3	9		5		4	3	5	2		10	6	4	2	3	93
Naitanui, Nic		9	10	6	3	15	11	15	7	6	9	8	7	9	11	15		15	6	7	15	7	11	5	15	222
Nicoski, Mark	8	4	9	2	8	11	10	7	4	6	6	3	4	5	6	8	10	8	3	5	5	5	6	6	2	151
Priddis, Matt	17	13	18	14	20	19	17	12	18	13	14	14	16	12	12	10	15	8	11	16	14	14	15	17	13	362
Rosa, Matt	4	6	2	8	2	13	10	7	9	4	10	8	2	8	4	11	9	5								122
Schofield, Will	6	5	4	2		1	7	4	2	4	3	4	11	5	6	3	1	3	9	4	4		2	3	2	95
Selwood, Adam	8	5	12	9	8	6	6	8	9	3	5	3	5	6	5	1	4	4	4	7	7	10	9	6	5	155
Selwood, Scott	4	3	9	11	8	7	11	8	7	8	8	7	7	8	7	5	5	8	11	16	9	11	10	10	7	205
Sheppard, Brad	4	6				4	5		3	2																24
Shuey, Luke	9	16	6	10	7	9	11	10	6	7	8	11	12	4	13	16	5	12	6	13	13	10	13	9	8	244
Smith, Ashley					4	8	5	4	4	6	2	4	3	6	2	1	2	2	4	6	-	3				66
Stevens, Koby														3	1											4
Strijk, Andrew										3																3
Swift, Tom										2		10	7	1			3									23
Waters, Beau	2	8													7	6	2			5	6	5	8	5	11	65
Weedon, Gerrick						1																				1
Totals	149	156	145	153	140	161	161	186	143	142	148	155	155	140	138	142	126	149	133	150	165	165	152	146	142	3742
Opponent	NM	PA	SY	HW	ME	ES	FR	WB	CW	GC	AD	PA	CA	GE	SK	FR	WB	RI	ME	ES	BL	AD	CW	CA	GE	
