"1","Richmond","3.4 6.7 8.10 9.13","67","Carlton","Carlton","M.C.G.",87043,"2009","26-Mar-2009","26-Mar-2009-M.C.G."
"1","Carlton","8.4 13.5 18.9 23.12","150","Carlton","Richmond","M.C.G.",87043,"2009","26-Mar-2009","26-Mar-2009-M.C.G."
"1","Hawthorn","3.2 8.4 10.6 16.7","103","Geelong","Geelong","M.C.G.",69564,"2009","27-Mar-2009","27-Mar-2009-M.C.G."
"1","Geelong","4.8 8.16 14.19 15.21","111","Geelong","Hawthorn","M.C.G.",69564,"2009","27-Mar-2009","27-Mar-2009-M.C.G."
"1","Collingwood","2.0 7.1 12.3 13.8","86","Adelaide","Adelaide","M.C.G.",41588,"2009","28-Mar-2009","28-Mar-2009-M.C.G."
"1","Adelaide","5.5 8.8 11.9 13.12","90","Adelaide","Collingwood","M.C.G.",41588,"2009","28-Mar-2009","28-Mar-2009-M.C.G."
"1","Brisbane Lions","2.1 5.3 14.6 14.11","95","Brisbane Lions","West Coast","Gabba",26800,"2009","28-Mar-2009","28-Mar-2009-Gabba"
"1","West Coast","6.2 9.4 11.8 13.8","86","Brisbane Lions","Brisbane Lions","Gabba",26800,"2009","28-Mar-2009","28-Mar-2009-Gabba"
"1","St Kilda","1.1 4.4 9.6 12.8","80","St Kilda","Sydney","Docklands",32442,"2009","28-Mar-2009","28-Mar-2009-Docklands"
"1","Sydney","5.4 5.6 5.6 9.11","65","St Kilda","St Kilda","Docklands",32442,"2009","28-Mar-2009","28-Mar-2009-Docklands"
"1","Melbourne","3.3 6.5 9.6 10.7","67","North Melbourne","North Melbourne","M.C.G.",28707,"2009","29-Mar-2009","29-Mar-2009-M.C.G."
"1","North Melbourne","3.3 7.6 11.8 15.11","101","North Melbourne","Melbourne","M.C.G.",28707,"2009","29-Mar-2009","29-Mar-2009-M.C.G."
"1","Port Adelaide","4.3 8.7 11.12 15.17","107","Port Adelaide","Essendon","Football Park",28315,"2009","29-Mar-2009","29-Mar-2009-Football Park"
"1","Essendon","1.1 4.3 8.8 9.12","66","Port Adelaide","Port Adelaide","Football Park",28315,"2009","29-Mar-2009","29-Mar-2009-Football Park"
"1","Fremantle","4.4 7.5 12.12 13.16","94","Western Bulldogs","Western Bulldogs","Subiaco",34634,"2009","29-Mar-2009","29-Mar-2009-Subiaco"
"1","Western Bulldogs","6.1 13.4 17.4 25.7","157","Western Bulldogs","Fremantle","Subiaco",34634,"2009","29-Mar-2009","29-Mar-2009-Subiaco"
"2","Adelaide","2.2 5.3 9.8 10.9","69","St Kilda","St Kilda","Football Park",41189,"2009","03-Apr-2009","03-Apr-2009-Football Park"
"2","St Kilda","4.2 6.7 10.7 15.11","101","St Kilda","Adelaide","Football Park",41189,"2009","03-Apr-2009","03-Apr-2009-Football Park"
"2","Collingwood","3.1 8.3 14.7 17.15","117","Collingwood","Melbourne","M.C.G.",43169,"2009","04-Apr-2009","04-Apr-2009-M.C.G."
"2","Melbourne","5.2 7.2 9.4 10.4","64","Collingwood","Collingwood","M.C.G.",43169,"2009","04-Apr-2009","04-Apr-2009-M.C.G."
"2","Geelong","5.3 8.9 11.11 15.15","105","Geelong","Richmond","Kardinia Park",22128,"2009","04-Apr-2009","04-Apr-2009-Kardinia Park"
"2","Richmond","1.1 4.2 12.6 13.7","85","Geelong","Geelong","Kardinia Park",22128,"2009","04-Apr-2009","04-Apr-2009-Kardinia Park"
"2","Carlton","3.2 11.5 13.8 18.11","119","Carlton","Brisbane Lions","Docklands",42496,"2009","04-Apr-2009","04-Apr-2009-Docklands"
"2","Brisbane Lions","3.3 4.6 10.8 15.10","100","Carlton","Carlton","Docklands",42496,"2009","04-Apr-2009","04-Apr-2009-Docklands"
"2","Sydney","3.4 8.7 16.9 22.11","143","Sydney","Hawthorn","Stadium Australia",33116,"2009","04-Apr-2009","04-Apr-2009-Stadium Australia"
"2","Hawthorn","5.4 8.9 12.12 15.15","105","Sydney","Sydney","Stadium Australia",33116,"2009","04-Apr-2009","04-Apr-2009-Stadium Australia"
"2","Essendon","5.2 9.5 14.7 16.13","109","Essendon","Fremantle","Docklands",27461,"2009","05-Apr-2009","05-Apr-2009-Docklands"
"2","Fremantle","1.4 6.6 10.8 10.11","71","Essendon","Essendon","Docklands",27461,"2009","05-Apr-2009","05-Apr-2009-Docklands"
"2","Western Bulldogs","3.6 4.10 8.13 11.14","80","Western Bulldogs","North Melbourne","M.C.G.",34459,"2009","05-Apr-2009","05-Apr-2009-M.C.G."
"2","North Melbourne","1.5 3.6 7.8 9.11","65","Western Bulldogs","Western Bulldogs","M.C.G.",34459,"2009","05-Apr-2009","05-Apr-2009-M.C.G."
"2","West Coast","4.3 10.6 16.8 19.11","125","West Coast","Port Adelaide","Subiaco",37826,"2009","05-Apr-2009","05-Apr-2009-Subiaco"
"2","Port Adelaide","1.6 4.9 8.12 10.15","75","West Coast","West Coast","Subiaco",37826,"2009","05-Apr-2009","05-Apr-2009-Subiaco"
"3","Geelong","2.3 10.6 11.11 18.14","122","Geelong","Collingwood","M.C.G.",58521,"2009","09-Apr-2009","09-Apr-2009-M.C.G."
"3","Collingwood","5.5 5.9 8.15 13.17","95","Geelong","Geelong","M.C.G.",58521,"2009","09-Apr-2009","09-Apr-2009-M.C.G."
"3","St Kilda","5.2 15.2 20.7 25.11","161","St Kilda","West Coast","Docklands",29066,"2009","11-Apr-2009","11-Apr-2009-Docklands"
"3","West Coast","2.4 4.5 9.7 9.10","64","St Kilda","St Kilda","Docklands",29066,"2009","11-Apr-2009","11-Apr-2009-Docklands"
"3","Carlton","4.6 7.10 13.13 16.16","112","Essendon","Essendon","M.C.G.",70370,"2009","11-Apr-2009","11-Apr-2009-M.C.G."
"3","Essendon","1.4 8.6 15.7 17.14","116","Essendon","Carlton","M.C.G.",70370,"2009","11-Apr-2009","11-Apr-2009-M.C.G."
"3","Brisbane Lions","4.4 10.6 12.9 15.10","100","Brisbane Lions","Sydney","Gabba",24984,"2009","11-Apr-2009","11-Apr-2009-Gabba"
"3","Sydney","1.2 4.5 7.10 9.13","67","Brisbane Lions","Brisbane Lions","Gabba",24984,"2009","11-Apr-2009","11-Apr-2009-Gabba"
"3","Port Adelaide","3.3 10.5 16.12 22.15","147","Port Adelaide","Melbourne","Football Park",21030,"2009","12-Apr-2009","12-Apr-2009-Football Park"
"3","Melbourne","2.1 4.4 7.5 14.6","90","Port Adelaide","Port Adelaide","Football Park",21030,"2009","12-Apr-2009","12-Apr-2009-Football Park"
"3","North Melbourne","2.1 5.5 8.9 10.9","69","Hawthorn","Hawthorn","Docklands",34893,"2009","12-Apr-2009","12-Apr-2009-Docklands"
"3","Hawthorn","4.1 10.4 15.5 19.9","123","Hawthorn","North Melbourne","Docklands",34893,"2009","12-Apr-2009","12-Apr-2009-Docklands"
"3","Fremantle","3.5 3.7 7.12 11.14","80","Adelaide","Adelaide","Subiaco",30035,"2009","12-Apr-2009","12-Apr-2009-Subiaco"
"3","Adelaide","1.3 6.7 9.12 15.14","104","Adelaide","Fremantle","Subiaco",30035,"2009","12-Apr-2009","12-Apr-2009-Subiaco"
"3","Western Bulldogs","0.6 6.11 10.13 16.14","110","Western Bulldogs","Richmond","Docklands",46261,"2009","13-Apr-2009","13-Apr-2009-Docklands"
"3","Richmond","3.4 4.8 7.10 8.15","63","Western Bulldogs","Western Bulldogs","Docklands",46261,"2009","13-Apr-2009","13-Apr-2009-Docklands"
"4","Brisbane Lions","6.2 9.4 10.8 10.13","73","Collingwood","Collingwood","Gabba",34912,"2009","17-Apr-2009","17-Apr-2009-Gabba"
"4","Collingwood","2.4 7.6 9.10 13.12","90","Collingwood","Brisbane Lions","Gabba",34912,"2009","17-Apr-2009","17-Apr-2009-Gabba"
"4","Sydney","3.0 7.2 10.7 12.12","84","Sydney","Carlton","S.C.G.",30824,"2009","18-Apr-2009","18-Apr-2009-S.C.G."
"4","Carlton","3.5 3.12 6.12 9.13","67","Sydney","Sydney","S.C.G.",30824,"2009","18-Apr-2009","18-Apr-2009-S.C.G."
"4","Hawthorn","2.2 5.6 9.12 12.13","85","Port Adelaide","Port Adelaide","M.C.G.",33274,"2009","18-Apr-2009","18-Apr-2009-M.C.G."
"4","Port Adelaide","4.3 6.4 10.6 17.13","115","Port Adelaide","Hawthorn","M.C.G.",33274,"2009","18-Apr-2009","18-Apr-2009-M.C.G."
"4","St Kilda","5.3 8.5 13.8 17.9","111","St Kilda","Fremantle","Docklands",26326,"2009","18-Apr-2009","18-Apr-2009-Docklands"
"4","Fremantle","0.1 3.2 3.3 4.4","28","St Kilda","St Kilda","Docklands",26326,"2009","18-Apr-2009","18-Apr-2009-Docklands"
"4","Adelaide","3.2 7.2 11.6 13.8","86","Geelong","Geelong","Football Park",40418,"2009","18-Apr-2009","18-Apr-2009-Football Park"
"4","Geelong","5.1 10.2 14.5 21.8","134","Geelong","Adelaide","Football Park",40418,"2009","18-Apr-2009","18-Apr-2009-Football Park"
"4","North Melbourne","3.3 5.5 9.7 10.9","69","North Melbourne","Essendon","Docklands",33842,"2009","19-Apr-2009","19-Apr-2009-Docklands"
"4","Essendon","1.3 3.7 5.11 7.15","57","North Melbourne","North Melbourne","Docklands",33842,"2009","19-Apr-2009","19-Apr-2009-Docklands"
"4","Richmond","2.3 5.6 9.7 13.14","92","Melbourne","Melbourne","M.C.G.",40765,"2009","19-Apr-2009","19-Apr-2009-M.C.G."
"4","Melbourne","2.6 10.7 13.11 14.16","100","Melbourne","Richmond","M.C.G.",40765,"2009","19-Apr-2009","19-Apr-2009-M.C.G."
"4","West Coast","6.4 8.7 14.11 17.14","116","West Coast","Western Bulldogs","Subiaco",37758,"2009","19-Apr-2009","19-Apr-2009-Subiaco"
"4","Western Bulldogs","3.2 5.6 9.7 12.11","83","West Coast","West Coast","Subiaco",37758,"2009","19-Apr-2009","19-Apr-2009-Subiaco"
"5","Port Adelaide","1.3 1.3 3.4 5.6","36","St Kilda","St Kilda","Football Park",25426,"2009","24-Apr-2009","24-Apr-2009-Football Park"
"5","St Kilda","6.0 10.5 13.9 15.12","102","St Kilda","Port Adelaide","Football Park",25426,"2009","24-Apr-2009","24-Apr-2009-Football Park"
"5","Essendon","1.5 6.6 9.13 13.15","93","Essendon","Collingwood","M.C.G.",84829,"2009","25-Apr-2009","25-Apr-2009-M.C.G."
"5","Collingwood","4.2 6.6 8.10 12.16","88","Essendon","Essendon","M.C.G.",84829,"2009","25-Apr-2009","25-Apr-2009-M.C.G."
"5","Hawthorn","1.3 4.5 6.7 11.8","74","Hawthorn","West Coast","York Park",17880,"2009","25-Apr-2009","25-Apr-2009-York Park"
"5","West Coast","1.5 2.9 5.11 7.14","56","Hawthorn","Hawthorn","York Park",17880,"2009","25-Apr-2009","25-Apr-2009-York Park"
"5","North Melbourne","3.2 5.6 6.9 7.16","58","Richmond","Richmond","Docklands",29224,"2009","25-Apr-2009","25-Apr-2009-Docklands"
"5","Richmond","2.2 6.7 10.12 13.16","94","Richmond","North Melbourne","Docklands",29224,"2009","25-Apr-2009","25-Apr-2009-Docklands"
"5","Fremantle","6.4 11.9 16.10 18.13","121","Fremantle","Sydney","Subiaco",32884,"2009","25-Apr-2009","25-Apr-2009-Subiaco"
"5","Sydney","2.2 5.3 11.3 16.4","100","Fremantle","Fremantle","Subiaco",32884,"2009","25-Apr-2009","25-Apr-2009-Subiaco"
"5","Geelong","5.4 13.8 15.11 18.18","126","Geelong","Brisbane Lions","Kardinia Park",15580,"2009","26-Apr-2009","26-Apr-2009-Kardinia Park"
"5","Brisbane Lions","0.2 3.3 4.3 5.3","33","Geelong","Geelong","Kardinia Park",15580,"2009","26-Apr-2009","26-Apr-2009-Kardinia Park"
"5","Western Bulldogs","1.6 6.9 10.10 13.12","90","Carlton","Carlton","Docklands",44268,"2009","26-Apr-2009","26-Apr-2009-Docklands"
"5","Carlton","4.1 11.3 15.7 21.7","133","Carlton","Western Bulldogs","Docklands",44268,"2009","26-Apr-2009","26-Apr-2009-Docklands"
"5","Melbourne","0.1 0.3 1.6 4.10","34","Adelaide","Adelaide","M.C.G.",14129,"2009","26-Apr-2009","26-Apr-2009-M.C.G."
"5","Adelaide","2.4 4.6 5.7 7.9","51","Adelaide","Melbourne","M.C.G.",14129,"2009","26-Apr-2009","26-Apr-2009-M.C.G."
"6","North Melbourne","4.1 7.2 8.6 11.9","75","Collingwood","Collingwood","Docklands",40087,"2009","01-May-2009","01-May-2009-Docklands"
"6","Collingwood","4.6 12.8 15.11 19.13","127","Collingwood","North Melbourne","Docklands",40087,"2009","01-May-2009","01-May-2009-Docklands"
"6","Hawthorn","5.0 9.2 11.9 16.10","106","Hawthorn","Carlton","M.C.G.",69814,"2009","02-May-2009","02-May-2009-M.C.G."
"6","Carlton","3.2 7.5 11.8 15.12","102","Hawthorn","Hawthorn","M.C.G.",69814,"2009","02-May-2009","02-May-2009-M.C.G."
"6","West Coast","4.6 6.13 8.13 9.20","74","Fremantle","Fremantle","Subiaco",41654,"2009","02-May-2009","02-May-2009-Subiaco"
"6","Fremantle","3.2 4.2 8.7 13.9","87","Fremantle","West Coast","Subiaco",41654,"2009","02-May-2009","02-May-2009-Subiaco"
"6","Brisbane Lions","5.2 10.2 12.6 17.9","111","Brisbane Lions","Essendon","Gabba",29252,"2009","02-May-2009","02-May-2009-Gabba"
"6","Essendon","1.3 3.8 5.12 9.14","68","Brisbane Lions","Brisbane Lions","Gabba",29252,"2009","02-May-2009","02-May-2009-Gabba"
"6","Port Adelaide","3.4 8.6 11.12 15.15","105","Port Adelaide","Adelaide","Football Park",41558,"2009","02-May-2009","02-May-2009-Football Park"
"6","Adelaide","2.0 5.2 8.5 12.7","79","Port Adelaide","Port Adelaide","Football Park",41558,"2009","02-May-2009","02-May-2009-Football Park"
"6","Sydney","5.6 9.7 11.9 14.10","94","Sydney","Richmond","S.C.G.",25410,"2009","03-May-2009","03-May-2009-S.C.G."
"6","Richmond","2.1 5.4 9.6 11.9","75","Sydney","Sydney","S.C.G.",25410,"2009","03-May-2009","03-May-2009-S.C.G."
"6","Melbourne","2.4 4.6 6.7 10.8","68","Geelong","Geelong","M.C.G.",36932,"2009","03-May-2009","03-May-2009-M.C.G."
"6","Geelong","3.3 9.8 12.17 15.21","111","Geelong","Melbourne","M.C.G.",36932,"2009","03-May-2009","03-May-2009-M.C.G."
"6","Western Bulldogs","1.4 4.5 7.8 11.10","76","St Kilda","St Kilda","Docklands",36302,"2009","03-May-2009","03-May-2009-Docklands"
"6","St Kilda","3.7 7.14 12.18 14.20","104","St Kilda","Western Bulldogs","Docklands",36302,"2009","03-May-2009","03-May-2009-Docklands"
"7","Essendon","4.2 6.7 12.10 17.14","116","Essendon","Hawthorn","Docklands",50475,"2009","08-May-2009","08-May-2009-Docklands"
"7","Hawthorn","1.8 6.8 9.11 10.12","72","Essendon","Essendon","Docklands",50475,"2009","08-May-2009","08-May-2009-Docklands"
"7","Geelong","1.5 8.7 12.10 17.14","116","Geelong","Sydney","Kardinia Park",22050,"2009","09-May-2009","09-May-2009-Kardinia Park"
"7","Sydney","1.2 4.3 7.4 10.5","65","Geelong","Geelong","Kardinia Park",22050,"2009","09-May-2009","09-May-2009-Kardinia Park"
"7","Richmond","4.5 7.6 8.10 10.11","71","Brisbane Lions","Brisbane Lions","M.C.G.",34646,"2009","09-May-2009","09-May-2009-M.C.G."
"7","Brisbane Lions","1.4 7.5 9.7 15.7","97","Brisbane Lions","Richmond","M.C.G.",34646,"2009","09-May-2009","09-May-2009-M.C.G."
"7","Carlton","3.2 8.4 9.10 11.15","81","Fremantle","Fremantle","Carrara",10294,"2009","09-May-2009","09-May-2009-Carrara"
"7","Fremantle","3.4 10.5 12.7 13.10","88","Fremantle","Carlton","Carrara",10294,"2009","09-May-2009","09-May-2009-Carrara"
"7","North Melbourne","5.1 12.1 15.3 20.5","125","North Melbourne","Port Adelaide","Docklands",14342,"2009","09-May-2009","09-May-2009-Docklands"
"7","Port Adelaide","4.1 6.6 12.8 18.12","120","North Melbourne","North Melbourne","Docklands",14342,"2009","09-May-2009","09-May-2009-Docklands"
"7","Adelaide","3.5 5.9 6.12 12.14","86","Western Bulldogs","Western Bulldogs","Football Park",31742,"2009","10-May-2009","10-May-2009-Football Park"
"7","Western Bulldogs","2.4 5.10 13.15 17.16","118","Western Bulldogs","Adelaide","Football Park",31742,"2009","10-May-2009","10-May-2009-Football Park"
"7","West Coast","2.4 7.7 11.12 12.18","90","West Coast","Melbourne","Subiaco",35209,"2009","10-May-2009","10-May-2009-Subiaco"
"7","Melbourne","1.1 7.3 10.3 13.4","82","West Coast","West Coast","Subiaco",35209,"2009","10-May-2009","10-May-2009-Subiaco"
"7","Collingwood","1.4 1.6 3.7 5.10","40","St Kilda","St Kilda","Docklands",46880,"2009","11-May-2009","11-May-2009-Docklands"
"7","St Kilda","3.3 9.7 15.8 20.8","128","St Kilda","Collingwood","Docklands",46880,"2009","11-May-2009","11-May-2009-Docklands"
"8","Fremantle","2.2 3.4 7.8 9.11","65","Hawthorn","Hawthorn","Subiaco",39135,"2009","15-May-2009","15-May-2009-Subiaco"
"8","Hawthorn","3.2 8.4 11.6 13.9","87","Hawthorn","Fremantle","Subiaco",39135,"2009","15-May-2009","15-May-2009-Subiaco"
"8","Melbourne","5.2 10.3 11.4 15.7","97","Western Bulldogs","Western Bulldogs","M.C.G.",28279,"2009","16-May-2009","16-May-2009-M.C.G."
"8","Western Bulldogs","3.3 9.6 12.10 15.14","104","Western Bulldogs","Melbourne","M.C.G.",28279,"2009","16-May-2009","16-May-2009-M.C.G."
"8","Geelong","5.3 12.5 15.9 18.11","119","Geelong","North Melbourne","Kardinia Park",20873,"2009","16-May-2009","16-May-2009-Kardinia Park"
"8","North Melbourne","1.2 3.3 6.6 7.7","49","Geelong","Geelong","Kardinia Park",20873,"2009","16-May-2009","16-May-2009-Kardinia Park"
"8","Brisbane Lions","3.4 6.4 13.7 18.11","119","Brisbane Lions","Adelaide","Gabba",27767,"2009","16-May-2009","16-May-2009-Gabba"
"8","Adelaide","5.5 7.8 9.9 12.11","83","Brisbane Lions","Brisbane Lions","Gabba",27767,"2009","16-May-2009","16-May-2009-Gabba"
"8","Sydney","5.2 7.4 14.7 16.10","106","Sydney","West Coast","Stadium Australia",33079,"2009","16-May-2009","16-May-2009-Stadium Australia"
"8","West Coast","4.2 6.6 11.6 15.11","101","Sydney","Sydney","Stadium Australia",33079,"2009","16-May-2009","16-May-2009-Stadium Australia"
"8","Port Adelaide","5.4 7.8 10.13 14.18","102","Port Adelaide","Richmond","Football Park",22034,"2009","17-May-2009","17-May-2009-Football Park"
"8","Richmond","4.1 5.2 12.5 15.9","99","Port Adelaide","Port Adelaide","Football Park",22034,"2009","17-May-2009","17-May-2009-Football Park"
"8","Collingwood","0.4 1.7 3.9 7.11","53","Carlton","Carlton","M.C.G.",82834,"2009","17-May-2009","17-May-2009-M.C.G."
"8","Carlton","5.1 7.3 11.6 16.8","104","Carlton","Collingwood","M.C.G.",82834,"2009","17-May-2009","17-May-2009-M.C.G."
"8","St Kilda","6.5 8.8 11.11 13.12","90","St Kilda","Essendon","Docklands",45594,"2009","17-May-2009","17-May-2009-Docklands"
"8","Essendon","2.1 5.1 8.6 10.11","71","St Kilda","St Kilda","Docklands",45594,"2009","17-May-2009","17-May-2009-Docklands"
