year,matchid,day,date,time,atime,attendance,venue,winner,won_by,extra_time
1997,1997-19-07,Sun,10/08/1997,3:10 PM,3:40 PM,45498,Football Park,ADE,7,0
1997,1997-20-00,Fri,15/08/1997,6:40 PM,8:40 PM,21164,W.A.C.A.,WCE,38,0
1997,1997-20-01,Sat,16/08/1997,2:10 PM,,23007,Kardinia Park,GEE,28,0
1997,1997-20-02,Sat,16/08/1997,2:10 PM,,50944,M.C.G.,COL,10,0
1997,1997-20-03,Sat,16/08/1997,2:10 PM,,26201,Waverley Park,STK,13,0
1997,1997-20-04,Sat,16/08/1997,7:40 PM,,20835,Gabba,NA,0,0
1997,1997-20-05,Sun,17/08/1997,2:10 PM,,29620,M.C.G.,RIC,1,0
1997,1997-20-06,Sun,17/08/1997,2:45 PM,,34111,S.C.G.,SYD,58,0
1997,1997-20-07,Sun,17/08/1997,3:10 PM,3:40 PM,39632,Football Park,WBD,43,0
1997,1997-21-00,Fri,22/08/1997,7:40 PM,,32935,M.C.G.,STK,52,0
1997,1997-21-01,Sat,23/08/1997,2:10 PM,,27375,Princes Park,CAR,35,0
1997,1997-21-02,Sat,23/08/1997,2:10 PM,,26704,Western Oval,WBD,18,0
1997,1997-21-03,Sat,23/08/1997,2:10 PM,,26393,M.C.G.,NM,38,0
1997,1997-21-04,Sat,23/08/1997,7:40 PM,,21065,Gabba,ESS,4,0
1997,1997-21-05,Sun,24/08/1997,2:10 PM,,22516,M.C.G.,RIC,85,0
1997,1997-21-06,Sun,24/08/1997,2:10 PM,4:10 PM,28751,Subiaco,GEE,32,0
1997,1997-21-07,Mon,25/08/1997,8:10 PM,8:40 PM,37661,Football Park,ADE,9,0
1997,1997-22-00,Fri,29/08/1997,6:40 PM,8:40 PM,29402,W.A.C.A.,WCE,39,0
1997,1997-22-01,Sat,30/08/1997,2:10 PM,,34922,Princes Park,RIC,2,0
1997,1997-22-02,Sat,30/08/1997,2:10 PM,,35706,Waverley Park,WBD,18,0
1997,1997-22-03,Sat,30/08/1997,2:10 PM,,15036,M.C.G.,MEL,40,0
1997,1997-22-04,Sat,30/08/1997,7:40 PM,,46168,S.C.G.,GEE,10,0
1997,1997-22-05,Sun,31/08/1997,2:10 PM,,25636,Princes Park,ESS,4,0
1997,1997-22-06,Sun,31/08/1997,2:10 PM,,43660,M.C.G.,COL,11,0
1997,1997-22-07,Sun,31/08/1997,5:40 PM,6:10 PM,38589,Football Park,STK,33,0
1997,1997-23-QualifyingFinal,Sat,06/09/1997,2:30 PM,,62432,M.C.G.,WBD,35,0
1997,1997-24-QualifyingFinal,Sun,07/09/1997,2:30 PM,,50035,Waverley Park,STK,46,0
1997,1997-25-QualifyingFinal,Sun,07/09/1997,2:30 PM,3:00 PM,43831,Football Park,ADE,33,0
1997,1997-26-QualifyingFinal,Sun,07/09/1997,7:00 PM,,55561,M.C.G.,NM,18,0
1997,1997-27-SemiFinal,Sat,13/09/1997,2:30 PM,,55781,M.C.G.,NM,13,0
1997,1997-28-SemiFinal,Sat,13/09/1997,7:45 PM,8:15 PM,46319,Football Park,ADE,8,0
1997,1997-29-PreliminaryFinal,Fri,19/09/1997,7:45 PM,,77531,M.C.G.,STK,31,0
1997,1997-30-PreliminaryFinal,Sat,20/09/1997,2:30 PM,,70088,M.C.G.,ADE,2,0
1997,1997-31-GrandFinal,Sat,27/09/1997,2:45 PM,,99645,M.C.G.,ADE,31,0
1998,1998-01-00,Fri,27/03/1998,7:40 PM,6:40 PM,27150,M.C.G.,NM,2,0
1998,1998-01-01,Sat,28/03/1998,2:10 PM,1:10 PM,20957,Princes Park,CAR,10,0
1998,1998-01-02,Sat,28/03/1998,2:10 PM,1:10 PM,34323,Waverley Park,STK,18,0
1998,1998-01-03,Sat,28/03/1998,3:40 PM,2:40 PM,47628,M.C.G.,COL,39,0
1998,1998-01-04,Sat,28/03/1998,8:40 PM,,18788,Gabba,WBD,46,0
1998,1998-01-05,Sun,29/03/1998,2:10 PM,,70200,M.C.G.,RIC,14,0
1998,1998-01-06,Sun,29/03/1998,2:40 PM,3:10 PM,31230,Football Park,SYD,7,0
1998,1998-01-07,Sun,29/03/1998,3:20 PM,5:20 PM,18133,Subiaco,FRE,23,0
1998,1998-02-00,Fri,03/04/1998,8:40 PM,10:40 PM,35909,Subiaco,WCE,60,0
1998,1998-02-01,Sat,04/04/1998,2:10 PM,,26669,Kardinia Park,GEE,19,0
1998,1998-02-02,Sat,04/04/1998,2:10 PM,,18698,Waverley Park,POR,45,0
1998,1998-02-03,Sat,04/04/1998,3:40 PM,,29990,M.C.G.,MEL,25,0
1998,1998-02-04,Sat,04/04/1998,7:40 PM,,32111,S.C.G.,SYD,38,0
1998,1998-02-05,Sun,05/04/1998,2:10 PM,,27659,Princes Park,WBD,56,0
1998,1998-02-06,Sun,05/04/1998,2:10 PM,,53905,M.C.G.,ESS,89,0
1998,1998-02-07,Sun,05/04/1998,2:10 PM,2:40 PM,40602,Football Park,ADE,93,0
1998,1998-03-00,Sat,11/04/1998,2:10 PM,,26518,Princes Park,WBD,34,0
1998,1998-03-01,Sat,11/04/1998,3:40 PM,,39954,M.C.G.,RIC,6,0
1998,1998-03-02,Sat,11/04/1998,8:40 PM,9:10 PM,28167,Football Park,NM,29,0
1998,1998-03-03,Sun,12/04/1998,2:10 PM,,20532,Waverley Park,STK,22,0
1998,1998-03-04,Sun,12/04/1998,2:40 PM,,29614,S.C.G.,SYD,103,0
1998,1998-03-05,Sun,12/04/1998,3:20 PM,5:20 PM,34710,Subiaco,WCE,27,0
1998,1998-03-06,Mon,13/04/1998,2:10 PM,,68177,M.C.G.,ESS,1,0
1998,1998-03-07,Mon,13/04/1998,2:10 PM,,17161,Gabba,MEL,13,0
1998,1998-04-00,Fri,17/04/1998,7:40 PM,,78259,M.C.G.,COL,45,0
1998,1998-04-01,Sat,18/04/1998,2:10 PM,,26301,Kardinia Park,WBD,15,0
1998,1998-04-02,Sat,18/04/1998,3:40 PM,,36117,Waverley Park,STK,8,0
1998,1998-04-03,Sat,18/04/1998,8:40 PM,10:40 PM,27059,W.A.C.A.,SYD,19,0
1998,1998-04-04,Sun,19/04/1998,2:10 PM,,27508,Princes Park,MEL,2,0
1998,1998-04-05,Sun,19/04/1998,2:10 PM,,26241,Waverley Park,FRE,24,0
1998,1998-04-06,Sun,19/04/1998,2:10 PM,,22688,M.C.G.,NM,17,0
1998,1998-04-07,Sun,19/04/1998,2:10 PM,2:40 PM,41476,Football Park,POR,9,0
1998,1998-05-00,Fri,24/04/1998,7:40 PM,,34837,M.C.G.,RIC,15,0
1998,1998-05-01,Sat,25/04/1998,2:10 PM,,22366,Waverley Park,HAW,41,0
1998,1998-05-02,Sat,25/04/1998,3:40 PM,,81542,M.C.G.,COL,20,0
1998,1998-05-03,Sat,25/04/1998,8:40 PM,10:40 PM,26335,W.A.C.A.,FRE,17,0
1998,1998-05-04,Sun,26/04/1998,2:10 PM,,31955,Waverley Park,STK,22,0
1998,1998-05-05,Sun,26/04/1998,2:10 PM,,21726,M.C.G.,MEL,49,0
1998,1998-05-06,Sun,26/04/1998,2:40 PM,,36505,S.C.G.,SYD,16,0
1998,1998-05-07,Sun,26/04/1998,3:20 PM,3:50 PM,39974,Football Park,ADE,26,0
1998,1998-06-00,Fri,01/05/1998,7:40 PM,,19219,Gabba,BRI,35,0
1998,1998-06-01,Sat,02/05/1998,2:10 PM,,24813,Princes Park,WBD,8,0
1998,1998-06-02,Sat,02/05/1998,2:10 PM,,23267,Kardinia Park,GEE,17,0
1998,1998-06-03,Sat,02/05/1998,3:40 PM,,69963,M.C.G.,COL,29,0
1998,1998-06-04,Sat,02/05/1998,8:40 PM,9:10 PM,30519,Football Park,POR,36,0
1998,1998-06-05,Sun,03/05/1998,2:10 PM,,23041,M.C.G.,NM,4,0
1998,1998-06-06,Sun,03/05/1998,2:40 PM,,25951,S.C.G.,MEL,19,0
1998,1998-06-07,Sun,03/05/1998,3:20 PM,5:20 PM,36406,Subiaco,STK,2,0
1998,1998-07-00,Fri,08/05/1998,7:40 PM,,57894,M.C.G.,SYD,36,0
1998,1998-07-01,Fri,08/05/1998,6:40 PM,8:40 PM,22037,W.A.C.A.,HAW,42,0
1998,1998-07-02,Sat,09/05/1998,2:10 PM,,16058,Princes Park,POR,89,0
1998,1998-07-03,Sat,09/05/1998,2:10 PM,,23960,Waverley Park,BRI,17,0
1998,1998-07-04,Sat,09/05/1998,7:40 PM,,56093,M.C.G.,GEE,9,0
1998,1998-07-05,Sun,10/05/1998,1:40 PM,2:10 PM,39057,Football Park,ADE,8,0
1998,1998-07-06,Sun,10/05/1998,2:10 PM,,22058,Princes Park,WBD,28,0
1998,1998-07-07,Sun,10/05/1998,2:10 PM,,46217,M.C.G.,RIC,42,0
1998,1998-08-00,Fri,15/05/1998,7:40 PM,,35384,M.C.G.,ESS,14,0
1998,1998-08-01,Sat,16/05/1998,2:10 PM,,19449,Kardinia Park,GEE,22,0
1998,1998-08-02,Sat,16/05/1998,2:10 PM,,43400,M.C.G.,NM,10,0
1998,1998-08-03,Sat,16/05/1998,7:40 PM,,20063,Waverley Park,STK,27,0
1998,1998-08-04,Sun,17/05/1998,2:10 PM,,57425,M.C.G.,MEL,3,0
1998,1998-08-05,Sun,17/05/1998,2:10 PM,,34541,Waverley Park,WBD,40,0
1998,1998-08-06,Sun,17/05/1998,2:40 PM,3:10 PM,40559,Football Park,RIC,13,0
1998,1998-08-07,Sun,17/05/1998,3:20 PM,5:20 PM,37361,Subiaco,WCE,8,0
1998,1998-09-00,Fri,22/05/1998,8:40 PM,10:40 PM,22803,W.A.C.A.,FRE,15,0
1998,1998-09-01,Sat,23/05/1998,2:10 PM,,20205,Princes Park,NM,41,0
1998,1998-09-02,Sat,23/05/1998,2:10 PM,,36428,Waverley Park,WBD,13,0
1998,1998-09-03,Sat,23/05/1998,2:10 PM,,19848,Kardinia Park,WCE,21,0
1998,1998-09-04,Sat,23/05/1998,3:40 PM,,49580,M.C.G.,ESS,38,0
1998,1998-09-05,Sat,23/05/1998,7:40 PM,,19509,Gabba,ADE,48,0
1998,1998-09-06,Sun,24/05/1998,2:40 PM,,31420,S.C.G.,SYD,37,0
1998,1998-09-07,Sun,24/05/1998,3:20 PM,3:50 PM,35659,Football Park,POR,17,0
1998,1998-10-00,Fri,29/05/1998,8:40 PM,10:40 PM,28193,W.A.C.A.,WCE,13,0
1998,1998-10-01,Sat,30/05/1998,2:10 PM,,18317,Princes Park,CAR,24,0
1998,1998-10-02,Sat,30/05/1998,2:10 PM,,31225,M.C.G.,RIC,30,0
1998,1998-10-03,Sat,30/05/1998,3:40 PM,,41780,Waverley Park,ESS,6,0
1998,1998-10-04,Sat,30/05/1998,7:40 PM,,36180,S.C.G.,STK,101,0
1998,1998-10-05,Sun,31/05/1998,2:10 PM,,23188,Victoria Park,COL,7,0
1998,1998-10-06,Sun,31/05/1998,2:10 PM,,35595,M.C.G.,GEE,23,0
1998,1998-10-07,Sun,31/05/1998,2:10 PM,2:40 PM,40844,Football Park,ADE,53,0
1998,1998-11-00,Fri,05/06/1998,7:40 PM,,62866,M.C.G.,ESS,60,0
1998,1998-11-01,Sat,06/06/1998,2:10 PM,,31365,Waverley Park,MEL,47,0
1998,1998-11-02,Sat,06/06/1998,3:40 PM,,41222,M.C.G.,GEE,17,0
1998,1998-11-03,Sat,06/06/1998,8:40 PM,9:10 PM,28284,Football Park,WCE,2,0
1998,1998-11-04,Sun,07/06/1998,2:10 PM,,21165,Princes Park,WBD,67,0
1998,1998-11-05,Sun,07/06/1998,2:10 PM,4:10 PM,17452,Subiaco,FRE,71,0
1998,1998-11-06,Mon,08/06/1998,2:10 PM,,58369,M.C.G.,NM,29,0
1998,1998-11-07,Mon,08/06/1998,2:10 PM,,71488,Waverley Park,STK,27,0
1998,1998-12-00,Fri,12/06/1998,8:40 PM,10:40 PM,27112,W.A.C.A.,WCE,15,0
1998,1998-12-01,Sat,13/06/1998,2:10 PM,,23226,Princes Park,CAR,26,0
1998,1998-12-02,Sat,13/06/1998,2:10 PM,,41567,M.C.G.,GEE,95,0
1998,1998-12-03,Sat,13/06/1998,8:40 PM,9:10 PM,40700,Football Park,ADE,2,0
1998,1998-12-04,Sun,14/06/1998,2:10 PM,,50578,Waverley Park,STK,35,0
1998,1998-12-05,Sun,14/06/1998,2:10 PM,,16487,Princes Park,WBD,26,0
1998,1998-12-06,Sun,14/06/1998,2:10 PM,,43497,M.C.G.,RIC,35,0
1998,1998-12-07,Sun,14/06/1998,2:10 PM,,15924,Gabba,NA,0,0
1998,1998-13-00,Fri,19/06/1998,7:40 PM,,45277,M.C.G.,WCE,11,0
1998,1998-13-01,Sat,20/06/1998,2:10 PM,,34630,M.C.G.,ADE,9,0
1998,1998-13-02,Sat,20/06/1998,2:10 PM,,21833,Kardinia Park,BRI,26,0
1998,1998-13-03,Sat,20/06/1998,2:10 PM,,23845,Waverley Park,HAW,2,0
1998,1998-13-04,Sat,20/06/1998,8:40 PM,9:10 PM,28746,Football Park,POR,34,0
1998,1998-13-05,Sun,21/06/1998,2:10 PM,,35055,M.C.G.,STK,85,0
1998,1998-13-06,Sun,21/06/1998,2:40 PM,,28445,S.C.G.,SYD,11,0
1998,1998-13-07,Sun,21/06/1998,3:20 PM,5:20 PM,23899,Subiaco,FRE,8,0
1998,1998-14-00,Fri,26/06/1998,7:40 PM,,48618,M.C.G.,NM,18,0
1998,1998-14-01,Sat,27/06/1998,2:10 PM,,25529,Princes Park,CAR,16,0
1998,1998-14-02,Sat,27/06/1998,2:10 PM,,49706,Waverley Park,STK,15,0
1998,1998-14-03,Sat,27/06/1998,2:10 PM,,25723,M.C.G.,RIC,90,0
1998,1998-14-04,Sat,27/06/1998,8:40 PM,9:10 PM,32431,Football Park,POR,18,0
1998,1998-14-05,Sun,28/06/1998,2:40 PM,,30735,S.C.G.,ADE,37,0
1998,1998-14-06,Sun,28/06/1998,2:40 PM,,17275,Gabba,BRI,52,0
1998,1998-14-07,Sun,28/06/1998,3:20 PM,5:20 PM,35238,Subiaco,MEL,17,0
1998,1998-15-00,Fri,03/07/1998,7:40 PM,,66287,M.C.G.,RIC,62,0
1998,1998-15-01,Sat,04/07/1998,2:10 PM,,37685,M.C.G.,ESS,27,0
1998,1998-15-02,Sat,04/07/1998,2:10 PM,,20782,Princes Park,WBD,18,0
1998,1998-15-03,Sat,04/07/1998,2:10 PM,,36557,Waverley Park,NM,66,0
1998,1998-15-04,Sat,04/07/1998,7:40 PM,,15369,Gabba,WCE,27,0
1998,1998-15-05,Sun,05/07/1998,2:10 PM,,44806,M.C.G.,COL,10,0
1998,1998-15-06,Sun,05/07/1998,2:40 PM,3:10 PM,38430,Football Park,ADE,33,0
1998,1998-15-07,Sun,05/07/1998,3:20 PM,5:20 PM,21042,Subiaco,SYD,13,0
1998,1998-16-00,Fri,17/07/1998,8:40 PM,9:10 PM,42713,Football Park,CAR,4,0
1998,1998-16-01,Sat,18/07/1998,2:10 PM,,16131,Princes Park,WBD,91,0
1998,1998-16-02,Sat,18/07/1998,2:10 PM,,20365,M.C.G.,MEL,23,0
1998,1998-16-03,Sat,18/07/1998,2:10 PM,,26879,Kardinia Park,STK,24,0
1998,1998-16-04,Sat,18/07/1998,7:40 PM,,39325,Waverley Park,COL,86,0
1998,1998-16-05,Sun,19/07/1998,2:10 PM,,83773,M.C.G.,ESS,19,0
1998,1998-16-06,Sun,19/07/1998,2:40 PM,,29325,S.C.G.,SYD,34,0
1998,1998-16-07,Sun,19/07/1998,3:20 PM,5:20 PM,36463,Subiaco,NM,14,0
1998,1998-17-00,Fri,24/07/1998,8:40 PM,10:40 PM,18876,Subiaco,FRE,1,0
1998,1998-17-01,Sat,25/07/1998,2:10 PM,,26911,Princes Park,CAR,80,0
1998,1998-17-02,Sat,25/07/1998,2:10 PM,,23293,Victoria Park,WCE,21,0
1998,1998-17-03,Sat,25/07/1998,2:10 PM,,36042,M.C.G.,NM,65,0
1998,1998-17-04,Sat,25/07/1998,8:40 PM,9:10 PM,30104,Football Park,POR,21,0
1998,1998-17-05,Sun,26/07/1998,2:10 PM,,50778,Waverley Park,ESS,3,0
1998,1998-17-06,Sun,26/07/1998,2:10 PM,,44222,M.C.G.,RIC,9,0
1998,1998-17-07,Sun,26/07/1998,2:10 PM,,15475,Gabba,SYD,60,0
1998,1998-18-00,Fri,31/07/1998,7:40 PM,,40832,M.C.G.,WBD,43,0
1998,1998-18-01,Sat,01/08/1998,11:40 AM,11321,Manuka Oval,NM,55,0
1998,1998-18-02,Sat,01/08/1998,2:10 PM,,23137,Kardinia Park,SYD,34,0
1998,1998-18-03,Sat,01/08/1998,2:10 PM,,16518,M.C.G.,MEL,95,0
1998,1998-18-04,Sat,01/08/1998,8:40 PM,9:10 PM,40670,Football Park,ADE,70,0
1998,1998-18-05,Sun,02/08/1998,2:10 PM,,70969,M.C.G.,ESS,6,0
1998,1998-18-06,Sun,02/08/1998,2:10 PM,,37297,Waverley Park,HAW,36,0
1998,1998-18-07,Sun,02/08/1998,2:10 PM,4:10 PM,37145,Subiaco,WCE,39,0
1998,1998-19-00,Fri,07/08/1998,7:40 PM,,14973,Gabba,NM,27,0
1998,1998-19-01,Sat,08/08/1998,2:10 PM,,39704,M.C.G.,MEL,49,0
1998,1998-19-02,Sat,08/08/1998,2:10 PM,,17535,Princes Park,GEE,1,0
1998,1998-19-03,Sat,08/08/1998,2:10 PM,,32286,Waverley Park,HAW,59,0
1998,1998-19-04,Sat,08/08/1998,8:40 PM,10:40 PM,28444,Subiaco,ESS,33,0
1998,1998-19-05,Sun,09/08/1998,2:10 PM,,57303,M.C.G.,RIC,19,0
1998,1998-19-06,Sun,09/08/1998,2:40 PM,,30934,S.C.G.,SYD,6,0
1998,1998-19-07,Sun,09/08/1998,3:20 PM,3:50 PM,46850,Football Park,ADE,74,0
1998,1998-20-00,Fri,14/08/1998,7:40 PM,,19429,M.C.G.,NM,104,0
1998,1998-20-01,Sat,15/08/1998,2:10 PM,,22384,Kardinia Park,ADE,74,0
1998,1998-20-02,Sat,15/08/1998,2:10 PM,,64480,M.C.G.,ESS,10,0
1998,1998-20-03,Sat,15/08/1998,2:10 PM,,32577,Waverley Park,WBD,2,0
1998,1998-20-04,Sat,15/08/1998,7:40 PM,,14738,Gabba,HAW,35,0
1998,1998-20-05,Sun,16/08/1998,2:10 PM,,42120,M.C.G.,CAR,30,0
1998,1998-20-06,Sun,16/08/1998,2:40 PM,3:10 PM,28660,Football Park,MEL,23,0
1998,1998-20-07,Sun,16/08/1998,3:20 PM,5:20 PM,37920,Subiaco,WCE,39,0
1998,1998-21-00,Fri,21/08/1998,7:40 PM,,67157,M.C.G.,WBD,11,0
1998,1998-21-01,Sat,22/08/1998,2:10 PM,,27912,M.C.G.,RIC,77,0
1998,1998-21-02,Sat,22/08/1998,2:10 PM,,26895,Waverley Park,STK,8,0
1998,1998-21-03,Sat,22/08/1998,8:40 PM,9:10 PM,43297,Football Park,NM,13,0
1998,1998-21-04,Sun,23/08/1998,2:10 PM,,60741,M.C.G.,CAR,55,0
1998,1998-21-05,Sun,23/08/1998,2:10 PM,,28833,Waverley Park,HAW,21,0
1998,1998-21-06,Sun,23/08/1998,2:10 PM,4:10 PM,20412,Subiaco,POR,53,0
1998,1998-21-07,Mon,24/08/1998,7:40 PM,,52614,M.C.G.,MEL,31,0
1998,1998-22-00,Fri,28/08/1998,7:40 PM,,68050,M.C.G.,NM,5,0
1998,1998-22-01,Sat,29/08/1998,2:10 PM,,61089,M.C.G.,GEE,10,0
1998,1998-22-02,Sat,29/08/1998,2:10 PM,,39735,Waverley Park,HAW,89,0
1998,1998-22-03,Sat,29/08/1998,7:40 PM,,14993,Gabba,BRI,1,0
1998,1998-22-04,Sat,29/08/1998,8:40 PM,10:40 PM,37388,Subiaco,ADE,25,0
1998,1998-22-05,Sun,30/08/1998,2:10 PM,,76387,M.C.G.,MEL,76,0
1998,1998-22-06,Sun,30/08/1998,2:40 PM,,35814,S.C.G.,SYD,12,0
1998,1998-22-07,Sun,30/08/1998,3:20 PM,3:50 PM,34518,Football Park,CAR,54,0
1998,1998-23-QualifyingFinal,Fri,04/09/1998,7:45 PM,,71154,M.C.G.,NM,22,0
1998,1998-24-QualifyingFinal,Sat,05/09/1998,2:30 PM,,60817,M.C.G.,MEL,48,0
1998,1998-25-QualifyingFinal,Sat,05/09/1998,7:45 PM,,36076,S.C.G.,SYD,2,0
1998,1998-26-QualifyingFinal,Sun,06/09/1998,2:30 PM,,43025,M.C.G.,WBD,70,0
1998,1998-27-SemiFinal,Sat,12/09/1998,2:30 PM,,88456,M.C.G.,MEL,51,0
1998,1998-28-SemiFinal,Sat,12/09/1998,7:45 PM,,37498,S.C.G.,ADE,27,0
1998,1998-29-PreliminaryFinal,Fri,18/09/1998,7:45 PM,,73719,M.C.G.,NM,30,0
1998,1998-30-PreliminaryFinal,Sat,19/09/1998,2:30 PM,,67557,M.C.G.,ADE,68,0
1998,1998-31-GrandFinal,Sat,26/09/1998,2:50 PM,,94431,M.C.G.,ADE,35,0
1999,1999-01-00,Thu,25/03/1999,7:40 PM,6:40 PM,71501,M.C.G.,ESS,39,0
1999,1999-01-01,Fri,26/03/1999,7:40 PM,6:40 PM,33674,M.C.G.,GEE,6,0
1999,1999-01-02,Sat,27/03/1999,2:10 PM,1:10 PM,47620,M.C.G.,MEL,17,0
1999,1999-01-03,Sat,27/03/1999,7:40 PM,7:10 PM,39135,Football Park,WBD,13,0
1999,1999-01-04,Sat,27/03/1999,7:40 PM,,20172,Gabba,BRI,89,0
1999,1999-01-05,Sun,28/03/1999,2:10 PM,,48620,M.C.G.,HAW,15,0
1999,1999-01-06,Sun,28/03/1999,2:10 PM,,28264,S.C.G.,POR,29,0
1999,1999-01-07,Sun,28/03/1999,4:10 PM,6:10 PM,32680,Subiaco,WCE,4,0
1999,1999-02-00,Thu,01/04/1999,7:40 PM,,48383,M.C.G.,ESS,35,0
1999,1999-02-01,Sat,03/04/1999,2:10 PM,,22162,Princes Park,GEE,21,0
1999,1999-02-02,Sat,03/04/1999,2:10 PM,,40462,M.C.G.,RIC,12,0
1999,1999-02-03,Sat,03/04/1999,7:40 PM,,29135,Waverley Park,ADE,4,0
1999,1999-02-04,Sat,03/04/1999,9:00 PM,11:00 PM,29932,Subiaco,WCE,10,0
1999,1999-02-05,Sun,04/04/1999,2:10 PM,,37232,Waverley Park,STK,46,0
1999,1999-02-06,Sun,04/04/1999,2:10 PM,2:40 PM,28384,Football Park,POR,13,0
1999,1999-02-07,Mon,05/04/1999,2:10 PM,,70506,M.C.G.,CAR,29,0
1999,1999-03-00,Fri,09/04/1999,7:40 PM,,46173,M.C.G.,NM,10,0
1999,1999-03-01,Sat,10/04/1999,2:10 PM,,50324,M.C.G.,ESS,81,0
1999,1999-03-02,Sat,10/04/1999,2:10 PM,,27417,Kardinia Park,GEE,6,0
1999,1999-03-03,Sat,10/04/1999,7:40 PM,,21092,Gabba,POR,23,0
1999,1999-03-04,Sat,10/04/1999,8:40 PM,10:40 PM,22552,Subiaco,HAW,34,0
1999,1999-03-05,Sun,11/04/1999,2:10 PM,,27649,Princes Park,CAR,2,0
1999,1999-03-06,Sun,11/04/1999,2:10 PM,,19441,Victoria Park,WCE,36,0
1999,1999-03-07,Sun,11/04/1999,8:40 PM,9:10 PM,41708,Football Park,ADE,15,0
1999,1999-04-00,Fri,16/04/1999,7:40 PM,,46289,M.C.G.,MEL,1,0
1999,1999-04-01,Sat,17/04/1999,2:10 PM,,19100,Princes Park,CAR,29,0
1999,1999-04-02,Sat,17/04/1999,2:10 PM,,49609,M.C.G.,RIC,50,0
1999,1999-04-03,Sat,17/04/1999,2:10 PM,,33581,Waverley Park,STK,8,0
1999,1999-04-04,Sat,17/04/1999,7:40 PM,,21360,Gabba,BRI,61,0
1999,1999-04-05,Sat,17/04/1999,7:40 PM,,29617,S.C.G.,SYD,2,0
1999,1999-04-06,Sun,18/04/1999,2:10 PM,2:40 PM,34570,Football Park,GEE,41,0
1999,1999-04-07,Sun,18/04/1999,4:50 PM,6:50 PM,32893,Subiaco,WCE,74,0
1999,1999-05-00,Fri,23/04/1999,7:40 PM,,43043,M.C.G.,WBD,62,0
1999,1999-05-01,Sat,24/04/1999,2:10 PM,,31189,Princes Park,GEE,50,0
1999,1999-05-02,Sat,24/04/1999,2:10 PM,,27370,Waverley Park,WCE,26,0
1999,1999-05-03,Sat,24/04/1999,2:10 PM,,24533,M.C.G.,MEL,24,0
1999,1999-05-04,Sat,24/04/1999,7:40 PM,,11706,S.C.G.,NM,2,0
1999,1999-05-05,Sun,25/04/1999,2:10 PM,,73118,M.C.G.,ESS,8,0
1999,1999-05-06,Sun,25/04/1999,2:10 PM,2:40 PM,42641,Football Park,ADE,81,0
1999,1999-05-07,Sun,25/04/1999,9:00 PM,11:00 PM,24044,Subiaco,BRI,55,0
1999,1999-06-00,Fri,30/04/1999,7:40 PM,,43777,M.C.G.,STK,41,0
1999,1999-06-01,Sat,01/05/1999,2:10 PM,,59458,M.C.G.,ESS,35,0
1999,1999-06-02,Sat,01/05/1999,2:10 PM,,27341,Kardinia Park,HAW,2,0
1999,1999-06-03,Sat,01/05/1999,7:40 PM,,21753,Gabba,BRI,23,0
1999,1999-06-04,Sat,01/05/1999,9:00 PM,11:00 PM,32370,Subiaco,WCE,72,0
1999,1999-06-05,Sun,02/05/1999,2:10 PM,,38245,M.C.G.,NM,28,0
1999,1999-06-06,Sun,02/05/1999,2:10 PM,,24629,S.C.G.,SYD,25,0
1999,1999-06-07,Sun,02/05/1999,2:10 PM,2:40 PM,45615,Football Park,ADE,28,0
1999,1999-07-00,Fri,07/05/1999,7:40 PM,,52103,M.C.G.,CAR,20,0
1999,1999-07-01,Sat,08/05/1999,2:10 PM,,51722,M.C.G.,MEL,21,0
1999,1999-07-02,Sat,08/05/1999,2:10 PM,,28240,Waverley Park,STK,20,0
1999,1999-07-03,Sat,08/05/1999,7:40 PM,,22023,Gabba,BRI,34,0
1999,1999-07-04,Sat,08/05/1999,8:40 PM,9:10 PM,28525,Football Park,WBD,45,0
1999,1999-07-05,Sun,09/05/1999,2:10 PM,,22006,M.C.G.,NM,56,0
1999,1999-07-06,Sun,09/05/1999,2:40 PM,,25823,S.C.G.,SYD,28,0
1999,1999-07-07,Sun,09/05/1999,3:20 PM,5:20 PM,17620,Subiaco,FRE,17,0
1999,1999-08-00,Fri,14/05/1999,7:40 PM,,62928,M.C.G.,STK,43,0
1999,1999-08-01,Sat,15/05/1999,2:10 PM,,26339,M.C.G.,COL,40,0
1999,1999-08-02,Sat,15/05/1999,2:10 PM,,18226,Princes Park,WBD,64,0
1999,1999-08-03,Sat,15/05/1999,7:40 PM,,21114,Waverley Park,NM,52,0
1999,1999-08-04,Sat,15/05/1999,7:40 PM,8:10 PM,30557,Football Park,POR,39,0
1999,1999-08-05,Sun,16/05/1999,2:10 PM,,21581,Kardinia Park,SYD,41,0
1999,1999-08-06,Sun,16/05/1999,2:10 PM,,28217,M.C.G.,RIC,16,0
1999,1999-08-07,Sun,16/05/1999,3:50 PM,5:50 PM,32484,Subiaco,WCE,54,0
1999,1999-09-00,Fri,21/05/1999,7:40 PM,,44457,M.C.G.,WBD,38,0
1999,1999-09-01,Sat,22/05/1999,2:10 PM,,24669,Princes Park,CAR,33,0
1999,1999-09-02,Sat,22/05/1999,2:10 PM,,46479,Waverley Park,ESS,60,0
1999,1999-09-03,Sat,22/05/1999,7:40 PM,8:10 PM,38151,Football Park,RIC,11,0
1999,1999-09-04,Sat,22/05/1999,9:00 PM,11:00 PM,24218,Subiaco,NM,30,0
1999,1999-09-05,Sun,23/05/1999,2:10 PM,,22232,Waverley Park,STK,62,0
