Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Anthony, John	7	5	4	4	7	3		7	8	7	6	5	5	3	4	8	5	7	12	6	6	7	1	1	1	129
Barham, Jaxson				6	3	2	1										6	5								23
Beams, Dayne		5	9	2	4	3		-					7	8	1	2	8	7	9	7	5	4	1		2	84
Brown, Leigh		1	4	2	5	1	3	2	1	5	2	5	6	2	2	2	2	5	3	4	5		6	2	6	76
Brown, Nathan	5	2	3	2	3	1	3	3	7	3	1		2	2		3										40
Bryan, Chris	1																									1
Clarke, Martin	7	4	7	6	4	3	1	3	4	4	5	1														49
Cloke, Travis	6	8	3	6	6	6	5				7	6	8	9	7	6	8	11	8	10	4	4	13	10	4	155
Cook, Ryan								3	7																	10
Corrie, Anthony						6	3	2																		11
Cox, Shannon	5	4	4	9	3			-	5	5	5	4	-													44
Davis, Leon	6	3	2	8	8	8		3	10	2	4	2		6	7	4	4	6	7	1	3	4	3	6	2	109
Dawes, Chris													3				3		7	5						18
Dick, Brad		2	3						4	2	5	2	2	2	3	1			5	-	1	2		4	1	39
Didak, Alan	8	10	2	3						6	4	6	9	8	8	1	3	5	13	3	2	3	-	3	4	101
Fraser, Josh	7	8	8	7	2	8	2		3	4	7	5	2	7	4						2	2	4			82
Goldsack, Tyson	3			4	2				3				4	2	1			2	7			4		4	2	38
Johnson, Ben	5	8	1												4	5	6	-	5	2	-	1	3	3	2	45
Lockyer, Tarkyn	12	12	9	14	3	8	2	5	12	5	6	6	3	5	5	4	7	7	10	9	5	7	-	8	5	169
Lumumba, Heritier	4	1	4	6	4	5	3	4	4	3	5	4	2	4	9	5	3	6	9	5	3	4	2	2	5	106
Macaffer, Brent					5	2	4																	5	3	19
Maxwell, Nick	2	5	2			9	9	7	12	5	1	11	7	7	6	4	10	7	8	4	5	8	5	9	3	146
McCarthy, John																						2	4			6
Medhurst, Paul	5	4	8	7	4	6							11	3	4	5	5	6	6	4	8	4	6	-		96
OBree, Shane	7	4	4	5	4	3	4	1	3	5	3	2	1	-	2	4	2	1	2	2	2	1	1	1	2	66
Pendlebury, Scott	9	2	2	8	6	6	7	2	9	6	11	-		2	5	9	2	6	4	5	4		-			105
Prestigiacomo, Simon	3	1	1	4	1	3	1	2	2	1	4	7	4	1	2	2	4	5	2	4	1	2	1	2	2	62
Reid, Ben	3							2																		5
Rocca, Anthony				3	2		3																3			11
Shaw, Heath		8	3				8	7	5	8	10	4	5	6	5	5	4	4	11	3	2	5	6	6	3	118
Sidebottom, Steele							4	4	4	3	2	3					4	4					2	7	5	42
Stanley, Danny							3																			3
Swan, Dane	7	10	8	7	11	7	3	3	11	8	7	9	11	4	6	5	7	4	7	7	5	2	6	3	3	161
Thomas, Dale	5		5	5	4	5	6			8	3	7	5	5	5	7	6	3	6	5	5	4	3	6	3	111
Toovey, Alan	-	5		3	2	5	-	2	5	2	2	3	2	3	1	1	3	3	1	4	-	5	4	2	3	61
Wellingham, Sharrod						7	3	1	-	4	5	2	3	4	3	3				6	3	-		7	2	53
Wood, Cameron								2	9	5		2				2	8	5	8	3	4	-		6	2	56
Totals	117	112	96	121	93	107	78	65	128	101	105	96	102	93	94	88	110	109	150	99	75	75	74	97	65	2450
Opponent	AD	ME	GE	BL	ES	NM	SK	CA	WC	PA	ME	SY	FR	ES	WB	HW	CA	BL	AD	RI	SY	WB	SK	AD	GE	
