Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Anthony, John	2	1	1	5	-	1		-	1	2	3	2	1	3	1	5	5	-	-	2	3	2	3	2	3	48
Barham, Jaxson				1	1	-	1										1	2								6
Beams, Dayne		1	1	4	1	-		-					1	1	-	1	-	1	1	-	2	5	1		2	22
Brown, Leigh		1	-	3	-	1	4	2	2	1	1	3	2	3	2	2	12	7	7	5	7		4	2	2	73
Brown, Nathan	4	2	4	4	7	7	3	4	6	8	-		3	3		5										60
Bryan, Chris	1																									1
Clarke, Martin	1	1	4	2	4	2	4	2	2	2	-	-														24
Cloke, Travis	-	2	2	1	3	1	2				1	-	-	1	3	2	2	1	1	1	1	4	2	2	3	35
Cook, Ryan								-	1																	1
Corrie, Anthony						2	2	3																		7
Cox, Shannon	4	3	1	4	3			3	2	3	3	8	1													35
Davis, Leon	1	4	1	3	-	1		-	3	-	2	1		-	1	-	-	2	1	2	3	3	-	-	3	31
Dawes, Chris													3				1		3	2						9
Dick, Brad		2	2						3	1	3	1	4	-	-	1			3	2	-	1		1	-	24
Didak, Alan	1	1	2	1						1	1	1	1	3	-	1	3	-	4	2	-	4	-	1	-	27
Fraser, Josh	2	2	1	2	-	2	1		4	2	2	4	4	3	3						-	2	2			36
Goldsack, Tyson	2			6	1				2				5	3	13			4	4			6		7	10	63
Johnson, Ben	2	-	-												1	1	1	2	2	1	1	-	3	-	-	14
Lockyer, Tarkyn	1	5	3	4	1	1	2	-	2	3	-	3	-	2	1	-	-	-	1	-	-	1	3	3	2	38
Lumumba, Heritier	2	5	6	4	3	-	5	1	1	3	3	2	3	1	5	-	1	5	2	5	3	4	-	3	3	70
Macaffer, Brent					-	-	-																	1	3	4
Maxwell, Nick	1	3	5			8	8	4	6	12	4	9	9	-	6	5	10	4	9	3	8	3	8	4	5	134
McCarthy, John																						2	-			2
Medhurst, Paul	-	2	-	2	1	-							1	2	1	-	-	1	-	1	-	1	2	-		14
OBree, Shane	1	-	3	1	5	3	3	-	1	-	3	2	2	3	2	1	2	1	1	2	2	3	-	3	1	45
Pendlebury, Scott	1	3	2	-	2	2	-	3	-	3	3	-		1	2	-	1	-	-	3	4		-			30
Prestigiacomo, Simon	10	2	7	6	3	4	5	4	7	5	8	3	3	4	7	5	5	1	9	2	2	5	7	4	6	124
Reid, Ben	-							1																		1
Rocca, Anthony				3	-		-																3			6
Shaw, Heath		4	6				1	1	1	-	2	8	1	5	8	5	4	1	2	4	4	5	2	2	4	70
Sidebottom, Steele							1	1	1	1	3	3					4	-					3	2	1	20
Stanley, Danny							1																			1
Swan, Dane	2	-	1	-	1	2	1	1	1	1	2	-	-	1	3	2	2	2	5	2	-	1	3	2	2	37
Thomas, Dale	4		1	1	4	1	2			-	1	2	2	2	-	1	-	-	1	1	3	-	2	-	2	30
Toovey, Alan	1	2		2	4	4	2	1	3	3	3	4	4	1	2	6	3	6	3	6	7	2	4	3	6	82
Wellingham, Sharrod						2	1	-	-	2	-	1	4	1	5	-				2	-	1		1	-	20
Wood, Cameron								3	3	-		4				1	6	5	2	4	1	5		6	2	42
Totals	43	46	53	59	44	44	49	34	52	53	48	61	54	43	66	44	63	45	61	52	51	60	52	49	60	1286
Opponent	AD	ME	GE	BL	ES	NM	SK	CA	WC	PA	ME	SY	FR	ES	WB	HW	CA	BL	AD	RI	SY	WB	SK	AD	GE	
