Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Anthony, John	-	1	-	2	-	-		1	1	2	1	1	1	-	-	-	2	4	1	-	2	1	1	-	1	22
Barham, Jaxson				2	2	3	-										1	2								10
Beams, Dayne		-	-	-	1	-		-					3	-	-	-	1	-	-	-	1	-	1		-	7
Brown, Leigh		1	1	1	-	1	1	2	-	1	3	2	3	1	2	1	1	1	1	-	-		-	-	1	24
Brown, Nathan	-	3	1	-	1	1	1	1	1	1	-		-	1		1										12
Bryan, Chris	2																									2
Clarke, Martin	1	1	-	1	1	1	2	1	1	1	1	-														11
Cloke, Travis	1	2	-	-	3	2	-				-	-	-	-	-	1	1	-	2	-	3	1	-	2	1	19
Cook, Ryan								-	3																	3
Corrie, Anthony						-	-	-																		
Cox, Shannon	-	2	1	-	-			-	-	1	-	1	-													5
Davis, Leon	2	2	1	1	1	-		2	-	1	2	1		2	-	-	-	1	1	2	-	1	1	1	-	22
Dawes, Chris													1				1		-	1						3
Dick, Brad		-	1						1	3	1	-	2	2	1	-			-	-	-	-		-	-	11
Didak, Alan	-	-	1	1						2	-	-	-	-	1	2	-	-	-	2	1	1	2	-	-	13
Fraser, Josh	-	3	-	3	-	1	1		2	2	2	1	1	-	1						1	1	1			20
Goldsack, Tyson	1			-	-				1				2	-	1			-	-			-		2	1	8
Johnson, Ben	1	1	1												-	-	3	-	1	1	3	-	-	-	-	11
Lockyer, Tarkyn	-	2	-	1	1	2	-	2	2	1	2	1	-	-	-	1	-	3	1	1	1	-	1	1	1	24
Lumumba, Heritier	2	-	2	1	-	-	-	-	1	1	1	1	-	2	1	-	2	-	1	3	-	-	1	-	1	20
Macaffer, Brent					-	-	-																	1	1	2
Maxwell, Nick	1	-	-			-	2	-	-	1	1	1	-	-	-	-	-	-	1	1	-	-	-	2	2	12
McCarthy, John																						1	-			1
Medhurst, Paul	1	1	1	-	1	-							-	3	2	-	1	-	1	1	-	-	-	-		12
OBree, Shane	1	-	-	2	-	1	-	1	1	-	1	-	2	1	1	1	2	1	2	-	1	1	4	1	-	24
Pendlebury, Scott	-	2	1	2	-	1	-	1	-	1	-	-		-	1	3	-	-	1	1	1		1			16
Prestigiacomo, Simon	-	1	-	-	1	2	1	-	1	-	1	-	1	-	2	1	-	-	1	-	-	-	3	1	-	16
Reid, Ben	-							1																		1
Rocca, Anthony				1	1		-																1			3
Shaw, Heath		1	3				1	3	1	1	1	-	-	-	-	1	-	-	-	1	-	2	2	1	-	18
Sidebottom, Steele							1	-	1	-	1	1					-	-					-	1	1	6
Stanley, Danny							5																			5
Swan, Dane	2	-	1	-	-	1	1	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	2	-	1	10
Thomas, Dale	2		-	1	-	1	-			-	-	-	-	1	-	1	1	-	-	-	-	1	-	-	1	9
Toovey, Alan	1	-		-	2	-	1	1	-	-	-	1	-	1	-	-	2	-	-	-	1	-	-	-	-	10
Wellingham, Sharrod						-	1	1	1	-	-	1	-	1	4	1				1	-	-		1	-	12
Wood, Cameron								2	1	-		1				3	2	-	-	1	1	-		1	-	12
Totals	18	23	15	19	15	17	18	19	19	19	18	14	16	15	17	17	20	12	14	17	16	10	21	15	12	416
Opponent	AD	ME	GE	BL	ES	NM	SK	CA	WC	PA	ME	SY	FR	ES	WB	HW	CA	BL	AD	RI	SY	WB	SK	AD	GE	
