Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Anthony, John	2	3	7	3	1	-		3	1	3	9	2	1	4	9	10	6	6	9	6	4	10	-	-	3	102
Barham, Jaxson				11	4	8	13										8	7								51
Beams, Dayne		7	13	8	12	5		7					16	10	7	14	6	9	13	17	14	7	5		5	175
Brown, Leigh		5	4	5	4	6	1	2	6	7	6	3	7	1	6	4	9	8	5	9	7		9	4	5	123
Brown, Nathan	9	5	4	4	4	3	7	6	11	10	1		5	5		4										78
Bryan, Chris	2																									2
Clarke, Martin	7	10	8	9	9	4	6	6	8	5	6	2														80
Cloke, Travis	1	8	2	-	1	4	4				8	2	7	4	4	1	7	4	2	6	3	3	2	3	3	79
Cook, Ryan								8	12																	20
Corrie, Anthony						9	6	-																		15
Cox, Shannon	8	10	12	11	6			7	12	10	10	5	6													97
Davis, Leon	3	5	3	6	10	5		7	5	3	4	5		3	3	6	4	6	4	10	5	8	7	2	6	120
Dawes, Chris													6				7		9	11						33
Dick, Brad		2	2						8	14	5	5	7	7	1	3			8	5	3	2		-	2	74
Didak, Alan	7	9	4	4						8	7	5	8	12	6	5	9	10	7	12	4	10	6	8	11	152
Fraser, Josh	7	9	4	7	13	13	5		9	11	17	3	13	7	9						6	5	3			141
Goldsack, Tyson	3			3	6				3				9	7	5			5	7			5		7	5	65
Johnson, Ben	10	9	1												12	14	11	9	11	12	5	10	9	6	6	125
Lockyer, Tarkyn	9	10	4	8	5	7	7	7	11	7	13	5	8	6	13	5	10	9	11	10	6	10	4	10	8	203
Lumumba, Heritier	8	8	7	1	9	7	7	10	9	6	14	7	6	10	4	8	9	6	10	9	3	6	3	5	-	172
Macaffer, Brent					5	7	6																	6	4	28
Maxwell, Nick	7	6	7			11	10	10	11	9	5	7	9	5	15	9	8	11	11	8	10	13	9	11	4	206
McCarthy, John																						7	3			10
Medhurst, Paul	5	2	5	2	2	2							8	5	1	2	6	4	7	6	4	6	2	2		71
OBree, Shane	18	10	5	5	14	15	20	16	15	11	18	5	17	9	12	7	11	8	9	19	5	11	4	8	13	285
Pendlebury, Scott	15	13	13	17	13	12	14	20	16	9	18	-		11	14	10	15	16	16	20	6		3			271
Prestigiacomo, Simon	-	4	9	7	3	6	4	6	6	4	7	4	8	1	6	8	4	2	5	9	2	7	3	4	3	122
Reid, Ben	5							-																		5
Rocca, Anthony				2	2		3																1			8
Shaw, Heath		6	10				7	8	11	9	9	6	7	5	7	16	9	7	11	8	7	16	10	13	5	187
Sidebottom, Steele							10	9	4	8	10	7					6	8					5	11	7	85
Stanley, Danny							12																			12
Swan, Dane	12	15	10	5	16	14	12	15	15	26	11	10	17	12	17	18	15	17	12	14	5	11	9	11	6	325
Thomas, Dale	9		7	4	6	9	4			3	5	9	13	12	8	10	11	6	5	9	7	8	4	11	5	165
Toovey, Alan	6	8		7	11	6	6	10	12	7	4	3	1	9	4	7	4	6	8	9	9	8	12	8	5	170
Wellingham, Sharrod						10	8	13	10	10	9	10	8	13	11	9				10	8	9		6	3	147
Wood, Cameron								2	6	6		4				8	9	11	11	16	3	6		2	3	87
Totals	153	164	141	129	156	163	172	172	201	186	196	109	187	158	174	178	184	175	191	235	126	178	113	138	112	4091
Opponent	AD	ME	GE	BL	ES	NM	SK	CA	WC	PA	ME	SY	FR	ES	WB	HW	CA	BL	AD	RI	SY	WB	SK	AD	GE	
