Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Allison, Brett	21	16	17	9	16	10	13	14	12	21	17	8	16	26	8	10	11	4	10	9	20	10	298
Angus, Warwick	16	11	13	13	2			17	6														78
Arceri, Mark				9																			9
Brayshaw, Mark	16	17	6	5						15	16	8	5	10	11	15	8	10	16	18	19	10	205
Bryce, Paul						6	17	24	7	18	11	15	15	27	23	25	17	8	13	10		13	249
Buckley, Ben	24	18	9	24	16	6	14	9	15	8								12	20	21	21	22	239
Carey, Wayne	13	14	19	19	13	6	8	14	13	12	-		22	16	18	20	10	14	13	17	16	13	290
Chandler, Jeff							9	12	18	16	18	20	30	13	19	12	15	16	25	13	9	12	257
Clarkson, Alastair					22	19	11	14	8					17	13								104
Crocker, Darren	20	11	-		10	6	7				5	32	16					19	29	24	21	14	214
Dwyer, Anthony																					9	12	21
Dwyer, David																19							19
Fairley, Ian	6							16	8			6	17	18	8	19	6	12	21	11	9	7	164
Gallagher, Michael										11	16	15	9	6	13	7	4	6	13	5	8	1	114
German, Peter	29	27	22	30	22	14	23	19	24			18	23	19	15	28	23	20	17	3			376
Hamilton, Steven								21	19	9	14										12	20	95
Harris, Darren				11	5																		16
Hepburn, Mark		9	12	13	14	12	13	9	10	20	6	21	9	5	13	11	10	12	17	8	15	11	250
Krakouer, Andrew	15	15	15			21	9	14															89
Larkin, Matthew	20	17	19	27	19	12				22	16		29	22	18		21	16	20	15	25	12	330
Longmire, John	9	23	14	14	13	15	14	9	11	13	10	6	15	20	16	9	15	7	14	16	15	13	291
Martyn, Mick				9	7				13	7	14	9		10	9	14	12	8	5	13	9	13	152
McCarthy, John	17	12	16	10	18	22	9	13	15	14	13	23	15	6	5	17	15	14	8	17	23	17	319
McDonald, Donald	14	9	7			10	11	5	15														71
McRae, Dean	11	21	14	16	12	7	13	18	8	9	12	2					8	13	9	14	11		198
Pickering, Liam	17	8	13	22	14	5				5	19	11				13							127
Rock, Anthony		32	20	17	19	24	23	15				18					15	22	19	14	25	12	275
Romero, Jose	19								10	26	15	26	18	21	34	26	18	11	19	25	23	28	319
Schwass, Wayne	16	26	10	30	11		16	25	29	27	13		13	15	19	27	17						294
Sholl, Craig										10	19	11	21	15	13	19	20	18	12	20	24	15	217
Smith, Ross	14	16	13	16	14	16	6	12	6			10	6	14	15	27	12	23	13	25	20	14	292
Smith, Shaun						12	6			19	16	17	5	15	15	14	13						132
Steele, Darren	15	16	13	11	15	21	15																106
Stevens, Anthony	22	17	22	13	17	14	22	9	8				17	8	17	14							200
Tudor, Leigh										16	10	9	10										45
Totals	334	335	274	318	279	258	259	289	255	298	260	285	311	303	302	346	270	265	313	298	334	269	6455
Opponent	ME	RI	BB	GE	HW	CA	FO	SK	CW	WC	FI	ES	SY	ME	RI	BB	GE	HW	CA	FO	SK	CW	
