1994-09-04|Sat 21-May-1994 2:08 PM Att:14923 Venue: Western Oval|West Coast won by 31 pts
1994-09-05|Sun 22-May-1994 2:00 PM Att:15249 Venue: Waverley Park|St Kilda won by 13 pts
1994-09-06|Sun 22-May-1994 2:15 PM (2:45 PM) Att:44403 Venue: Football Park|Hawthorn won by 97 pts
1994-10-00|Fri 27-May-1994 8:38 PM (10:38 PM) Att:27901 Venue: W.A.C.A.|West Coast won by 26 pts
1994-10-01|Sat 28-May-1994 2:00 PM Att:23691 Venue: Princes Park|Carlton won by 12 pts
1994-10-02|Sat 28-May-1994 2:00 PM Att:26718 Venue: Victoria Park|Collingwood won by 36 pts
1994-10-03|Sat 28-May-1994 2:00 PM Att:19914 Venue: Waverley Park|Melbourne won by 74 pts
1994-10-04|Sat 28-May-1994 2:08 PM Att:75129 Venue: M.C.G.|Essendon won by 11 pts
1994-10-05|Sun 29-May-1994 2:15 PM Att:10953 Venue: Gabba|Brisbane Bears won by 27 pts
1994-10-06|Sun 29-May-1994 5:45 PM (6:15 PM) Att:42915 Venue: Football Park|Adelaide won by 39 pts
1994-11-00|Sat 04-Jun-1994 2:00 PM Att:18599 Venue: Kardinia Park|Brisbane Bears won by 25 pts
1994-11-01|Sat 04-Jun-1994 2:00 PM Att:19090 Venue: Waverley Park|Carlton won by 55 pts
1994-11-02|Sat 04-Jun-1994 2:00 PM Att:22547 Venue: Princes Park|Essendon won by 46 pts
1994-11-03|Sat 04-Jun-1994 2:08 PM Att:27390 Venue: Victoria Park|Collingwood won by 23 pts
1994-11-04|Sun 05-Jun-1994 2:00 PM Att:22895 Venue: Waverley Park|Hawthorn won by 64 pts
1994-11-05|Sun 05-Jun-1994 2:08 PM Att:31324 Venue: M.C.G.|West Coast won by 44 pts
1994-11-06|Sun 05-Jun-1994 2:15 PM Att:11182 Venue: S.C.G.|North Melbourne won by 20 pts
1994-12-00|Sat 11-Jun-1994 2:00 PM Att:23696 Venue: Kardinia Park|Geelong won by 3 pts
1994-12-01|Sat 11-Jun-1994 2:08 PM Att:16643 Venue: Princes Park|North Melbourne won by 80 pts
1994-12-02|Sat 11-Jun-1994 2:08 PM Att:52199 Venue: M.C.G.|Carlton won by 27 pts
1994-12-03|Sun 12-Jun-1994 1:15 PM Att:12251 Venue: S.C.G.|Hawthorn won by 58 pts
1994-12-04|Sun 12-Jun-1994 4:15 PM (6:15 PM) Att:23492 Venue: Subiaco|West Coast won by 9 pts
1994-12-05|Mon 13-Jun-1994 2:00 PM Att:39181 Venue: Waverley Park|Footscray won by 28 pts
1994-12-06|Mon 13-Jun-1994 2:08 PM Att:61983 Venue: M.C.G.|Richmond won by 66 pts
1994-13-00|Sat 18-Jun-1994 2:00 PM Att:22927 Venue: Princes Park|Carlton won by 80 pts
1994-13-01|Sat 18-Jun-1994 2:00 PM Att:17599 Venue: Waverley Park|Fitzroy won by 13 pts
1994-13-02|Sat 18-Jun-1994 2:08 PM Att:26917 Venue: M.C.G.|Richmond won by 5 pts
1994-13-03|Sun 19-Jun-1994 2:00 PM Att:13070 Venue: Western Oval|Footscray won by 74 pts
1994-13-04|Sun 19-Jun-1994 2:08 PM Att:27699 Venue: M.C.G.|Collingwood won by 37 pts
1994-13-05|Sun 19-Jun-1994 2:15 PM Att:18484 Venue: Gabba|Brisbane Bears won by 33 pts
1994-13-06|Sun 19-Jun-1994 5:45 PM (6:15 PM) Att:41189 Venue: Football Park|Adelaide won by 5 pts
1994-14-00|Fri 24-Jun-1994 8:08 PM Att:45177 Venue: M.C.G.|Carlton won by 18 pts
1994-14-01|Sat 25-Jun-1994 2:00 PM Att:16085 Venue: Western Oval|Footscray won by 104 pts
1994-14-02|Sat 25-Jun-1994 2:00 PM Att:32528 Venue: M.C.G.|Richmond won by 16 pts
1994-14-03|Sat 25-Jun-1994 2:08 PM Att:13868 Venue: Waverley Park|Match drawn
1994-14-04|Sat 25-Jun-1994 2:08 PM Att:21939 Venue: Kardinia Park|West Coast won by 18 pts
1994-14-05|Sun 26-Jun-1994 2:00 PM Att:27094 Venue: M.C.G.|Essendon won by 34 pts
1994-14-06|Sun 26-Jun-1994 2:15 PM Att:18881 Venue: Gabba|Brisbane Bears won by 44 pts
1994-15-00|Fri 01-Jul-1994 8:38 PM (10:38 PM) Att:24632 Venue: W.A.C.A.|West Coast won by 79 pts
1994-15-01|Sat 02-Jul-1994 2:00 PM Att:50141 Venue: M.C.G.|Essendon won by 7 pts
1994-15-02|Sat 02-Jul-1994 2:00 PM Att:8484 Venue: Western Oval|Melbourne won by 46 pts
1994-15-03|Sat 02-Jul-1994 2:00 PM Att:35267 Venue: Waverley Park|Hawthorn won by 36 pts
1994-15-04|Sat 02-Jul-1994 2:08 PM Att:21119 Venue: Princes Park|Carlton won by 98 pts
1994-15-05|Sun 03-Jul-1994 1:15 PM Att:13083 Venue: S.C.G.|Collingwood won by 20 pts
1994-15-06|Sun 03-Jul-1994 4:15 PM (4:45 PM) Att:43052 Venue: Football Park|Richmond won by 7 pts
1994-16-00|Sat 09-Jul-1994 2:00 PM Att:15394 Venue: Western Oval|Collingwood won by 49 pts
1994-16-01|Sat 09-Jul-1994 2:00 PM Att:23687 Venue: Kardinia Park|Geelong won by 30 pts
1994-16-02|Sat 09-Jul-1994 2:00 PM Att:25037 Venue: Waverley Park|Hawthorn won by 64 pts
1994-16-03|Sat 09-Jul-1994 2:08 PM Att:49878 Venue: M.C.G.|Richmond won by 3 pts
1994-16-04|Sun 10-Jul-1994 1:15 PM Att:5728 Venue: S.C.G.|Brisbane Bears won by 25 pts
1994-16-05|Sun 10-Jul-1994 2:08 PM Att:29695 Venue: Princes Park|Carlton won by 60 pts
1994-16-06|Sun 10-Jul-1994 4:15 PM (6:15 PM) Att:29723 Venue: Subiaco|West Coast won by 36 pts
1994-17-00|Sat 16-Jul-1994 2:00 PM Att:23953 Venue: Western Oval|Footscray won by 28 pts
1994-17-01|Sat 16-Jul-1994 2:00 PM Att:14096 Venue: Princes Park|Melbourne won by 38 pts
1994-17-02|Sat 16-Jul-1994 2:00 PM Att:21097 Venue: Waverley Park|North Melbourne won by 61 pts
1994-17-03|Sat 16-Jul-1994 2:08 PM Att:85831 Venue: M.C.G.|Carlton won by 43 pts
1994-17-04|Sun 17-Jul-1994 2:00 PM Att:33265 Venue: M.C.G.|Essendon won by 64 pts
1994-17-05|Sun 17-Jul-1994 2:15 PM Att:14936 Venue: Gabba|Richmond won by 14 pts
1994-17-06|Sun 17-Jul-1994 5:45 PM (6:15 PM) Att:42860 Venue: Football Park|Adelaide won by 4 pts
1994-18-00|Fri 22-Jul-1994 8:08 PM (8:38 PM) Att:43788 Venue: Football Park|Sydney won by 12 pts
1994-18-01|Sat 23-Jul-1994 2:00 PM Att:25540 Venue: Western Oval|Footscray won by 32 pts
1994-18-02|Sat 23-Jul-1994 2:00 PM Att:38858 Venue: M.C.G.|St Kilda won by 10 pts
1994-18-03|Sat 23-Jul-1994 2:08 PM Att:26936 Venue: Waverley Park|North Melbourne won by 40 pts
1994-18-04|Sun 24-Jul-1994 1:15 PM Att:8236 Venue: Gabba|Brisbane Bears won by 7 pts
1994-18-05|Sun 24-Jul-1994 2:00 PM Att:42930 Venue: Waverley Park|Geelong won by 36 pts
1994-18-06|Sun 24-Jul-1994 2:15 PM (4:15 PM) Att:26020 Venue: Subiaco|West Coast won by 48 pts
1994-19-00|Fri 29-Jul-1994 8:08 PM Att:32845 Venue: M.C.G.|North Melbourne won by 20 pts
1994-19-01|Sat 30-Jul-1994 2:00 PM Att:12927 Venue: Waverley Park|Brisbane Bears won by 10 pts
1994-19-02|Sat 30-Jul-1994 2:00 PM Att:43132 Venue: M.C.G.|Melbourne won by 77 pts
1994-19-03|Sat 30-Jul-1994 2:08 PM Att:25265 Venue: Princes Park|Carlton won by 32 pts
1994-19-04|Sun 31-Jul-1994 2:00 PM Att:23906 Venue: M.C.G.|Richmond won by 33 pts
1994-19-05|Sun 31-Jul-1994 2:08 PM Att:15383 Venue: Kardinia Park|Geelong won by 53 pts
1994-19-06|Sun 31-Jul-1994 2:08 PM Att:5334 Venue: Western Oval|West Coast won by 66 pts
1994-20-00|Fri 05-Aug-1994 8:08 PM Att:76565 Venue: M.C.G.|Collingwood won by 28 pts
1994-20-01|Sat 06-Aug-1994 2:00 PM Att:33503 Venue: M.C.G.|Richmond won by 32 pts
1994-20-02|Sat 06-Aug-1994 2:08 PM Att:26014 Venue: Princes Park|Geelong won by 1 pt
1994-20-03|Sat 06-Aug-1994 2:08 PM Att:16328 Venue: Waverley Park|Hawthorn won by 46 pts
1994-20-04|Sun 07-Aug-1994 1:15 PM Att:12341 Venue: Gabba|Melbourne won by 15 pts
1994-20-05|Sun 07-Aug-1994 2:08 PM Att:17591 Venue: Western Oval|Footscray won by 84 pts
1994-20-06|Sun 07-Aug-1994 4:15 PM Att:6513 Venue: S.C.G.|Fitzroy won by 28 pts
1994-21-00|Fri 12-Aug-1994 8:38 PM (10:38 PM) Att:31948 Venue: W.A.C.A.|West Coast won by 9 pts
1994-21-01|Sat 13-Aug-1994 2:00 PM Att:11388 Venue: Princes Park|Geelong won by 41 pts
1994-21-02|Sat 13-Aug-1994 2:00 PM Att:14653 Venue: Waverley Park|Footscray won by 45 pts
1994-21-03|Sat 13-Aug-1994 2:08 PM Att:49872 Venue: M.C.G.|Collingwood won by 28 pts
1994-21-04|Sun 14-Aug-1994 1:15 PM Att:9622 Venue: S.C.G.|Sydney won by 8 pts
1994-21-05|Sun 14-Aug-1994 2:00 PM Att:52562 Venue: M.C.G.|Hawthorn won by 28 pts
1994-21-06|Sun 14-Aug-1994 4:15 PM (4:45 PM) Att:36599 Venue: Football Park|Adelaide won by 3 pts
1994-22-00|Fri 19-Aug-1994 8:08 PM Att:32951 Venue: M.C.G.|Melbourne won by 20 pts
1994-22-01|Sat 20-Aug-1994 2:00 PM Att:12122 Venue: Western Oval|Richmond won by 60 pts
1994-22-02|Sat 20-Aug-1994 2:00 PM Att:13454 Venue: Waverley Park|St Kilda won by 33 pts
1994-22-03|Sat 20-Aug-1994 2:08 PM Att:66555 Venue: M.C.G.|Collingwood won by 3 pts
1994-22-04|Sun 21-Aug-1994 2:00 PM Att:49354 Venue: M.C.G.|Essendon won by 52 pts
1994-22-05|Sun 21-Aug-1994 2:08 PM Att:28038 Venue: Princes Park|Carlton won by 64 pts
1994-22-06|Sun 21-Aug-1994 2:15 PM Att:10572 Venue: Gabba|Footscray won by 10 pts
1994-23-00|Fri 26-Aug-1994 8:08 PM Att:17960 Venue: M.C.G.|North Melbourne won by 86 pts
1994-23-01|Sat 27-Aug-1994 2:00 PM Att:32486 Venue: Princes Park|Carlton won by 113 pts
1994-23-02|Sat 27-Aug-1994 2:00 PM Att:40154 Venue: Waverley Park|St Kilda won by 2 pts
1994-23-03|Sat 27-Aug-1994 2:00 PM Att:22208 Venue: Kardinia Park|Geelong won by 12 pts
1994-23-04|Sat 27-Aug-1994 2:08 PM Att:23615 Venue: Western Oval|Footscray won by 40 pts
1994-23-05|Sun 28-Aug-1994 2:15 PM Att:13718 Venue: Gabba|Hawthorn won by 11 pts
1994-23-06|Sun 28-Aug-1994 5:45 PM (6:15 PM) Att:41669 Venue: Football Park|Adelaide won by 57 pts
1994-24-00|Fri 02-Sep-1994 8:08 PM Att:72932 Venue: M.C.G.|North Melbourne won by 64 pts
1994-24-01|Sat 03-Sep-1994 2:00 PM Att:61231 Venue: M.C.G.|Essendon won by 18 pts
1994-24-02|Sat 03-Sep-1994 2:00 PM Att:10809 Venue: Western Oval|St Kilda won by 38 pts
1994-24-03|Sat 03-Sep-1994 2:08 PM Att:22973 Venue: Waverley Park|Hawthorn won by 19 pts
1994-24-04|Sat 03-Sep-1994 2:08 PM Att:25112 Venue: Princes Park|Geelong won by 76 pts
1994-24-05|Sun 04-Sep-1994 1:15 PM Att:8344 Venue: S.C.G.|Melbourne won by 46 pts
1994-24-06|Sun 04-Sep-1994 4:15 PM (6:15 PM) Att:26992 Venue: Subiaco|West Coast won by 71 pts
1994-25-QualifyingFinal|Sat 10-Sep-1994 2:30 PM Att:38223 Venue: Waverley Park|North Melbourne won by 23 pts  (After extra time)
1994-26-QualifyingFinal|Sat 10-Sep-1994 7:45 PM Att:61182 Venue: M.C.G.|Geelong won by 5 pts
1994-27-QualifyingFinal|Sun 11-Sep-1994 2:10 PM Att:56111 Venue: M.C.G.|Melbourne won by 27 pts
1994-28-QualifyingFinal|Sun 11-Sep-1994 4:45 PM (6:45 PM) Att:31824 Venue: W.A.C.A.|West Coast won by 2 pts
1994-29-SemiFinal|Sat 17-Sep-1994 2:30 PM Att:53160 Venue: Waverley Park|Geelong won by 33 pts
1994-30-SemiFinal|Sun 18-Sep-1994 2:30 PM Att:65577 Venue: M.C.G.|Melbourne won by 79 pts
1994-31-PreliminaryFinal|Sat 24-Sep-1994 2:10 PM Att:80121 Venue: M.C.G.|Geelong won by 6 pts
1994-32-PreliminaryFinal|Sat 24-Sep-1994 4:45 PM (6:45 PM) Att:34317 Venue: W.A.C.A.|West Coast won by 65 pts
1994-33-GrandFinal|Sat 01-Oct-1994 2:30 PM Att:93860 Venue: M.C.G.|West Coast won by 80 pts
