2013-03-03|Sat 13-Apr-2013 4:40 PM Att:11092 Venue: Manuka Oval|St Kilda won by 72 pts
2013-03-04|Sat 13-Apr-2013 7:40 PM Att:43241 Venue: Docklands|Geelong won by 16 pts
2013-03-05|Sat 13-Apr-2013 7:40 PM Att:12961 Venue: Carrara|Brisbane Lions won by 2 pts
2013-03-06|Sun 14-Apr-2013 1:10 PM Att:44045 Venue: Docklands|Richmond won by 67 pts
2013-03-07|Sun 14-Apr-2013 3:20 PM Att:72254 Venue: M.C.G.|Hawthorn won by 55 pts
2013-03-08|Sun 14-Apr-2013 4:10 PM (4:40 PM) Att:40707 Venue: Football Park|Port Adelaide won by 9 pts
2013-04-00|Fri 19-Apr-2013 7:50 PM Att:31060 Venue: S.C.G.|Geelong won by 21 pts
2013-04-01|Sat 20-Apr-2013 1:45 PM Att:12619 Venue: York Park|Hawthorn won by 42 pts
2013-04-02|Sat 20-Apr-2013 2:10 PM Att:81950 Venue: M.C.G.|Collingwood won by 34 pts
2013-04-03|Sat 20-Apr-2013 4:40 PM Att:46965 Venue: Docklands|Essendon won by 37 pts
2013-04-04|Sat 20-Apr-2013 5:40 PM (7:40 PM) Att:38674 Venue: Subiaco|Carlton won by 24 pts
2013-04-05|Sat 20-Apr-2013 7:40 PM Att:11332 Venue: Carrara|Port Adelaide won by 38 pts
2013-04-06|Sun 21-Apr-2013 1:10 PM Att:20018 Venue: M.C.G.|Melbourne won by 41 pts
2013-04-07|Sun 21-Apr-2013 2:50 PM (3:20 PM) Att:24684 Venue: Football Park|Adelaide won by 52 pts
2013-04-08|Sun 21-Apr-2013 4:40 PM Att:22776 Venue: Docklands|North Melbourne won by 63 pts
2013-05-00|Thu 25-Apr-2013 2:40 PM Att:93373 Venue: M.C.G.|Essendon won by 46 pts
2013-05-01|Thu 25-Apr-2013 7:50 PM (5:50 PM) Att:22546 Venue: Wellington|Sydney won by 16 pts
2013-05-02|Fri 26-Apr-2013 6:45 PM (8:45 PM) Att:36365 Venue: Subiaco|Fremantle won by 1 pt
2013-05-03|Sat 27-Apr-2013 1:45 PM Att:6832 Venue: Manuka Oval|Gold Coast won by 44 pts
2013-05-04|Sat 27-Apr-2013 4:40 PM Att:44711 Venue: M.C.G.|Carlton won by 32 pts
2013-05-05|Sat 27-Apr-2013 7:40 PM Att:26153 Venue: Docklands|Geelong won by 21 pts
2013-05-06|Sat 27-Apr-2013 7:15 PM (7:45 PM) Att:26132 Venue: Football Park|Port Adelaide won by 5 pts
2013-05-07|Sun 28-Apr-2013 3:20 PM Att:19018 Venue: Gabba|Brisbane Lions won by 28 pts
2013-05-08|Sun 28-Apr-2013 4:40 PM Att:42103 Venue: M.C.G.|Hawthorn won by 3 pts
2013-06-00|Fri 03-May-2013 7:50 PM Att:40071 Venue: Docklands|Collingwood won by 26 pts
2013-06-01|Sat 04-May-2013 1:45 PM Att:30143 Venue: Docklands|Essendon won by 39 pts
2013-06-02|Sat 04-May-2013 2:10 PM Att:10265 Venue: Bellerive Oval|North Melbourne won by 10 pts
2013-06-03|Sat 04-May-2013 4:10 PM (4:40 PM) Att:37324 Venue: Football Park|Hawthorn won by 11 pts
2013-06-04|Sat 04-May-2013 7:40 PM Att:10552 Venue: Carrara|Fremantle won by 45 pts
2013-06-05|Sat 04-May-2013 7:40 PM Att:55625 Venue: M.C.G.|Geelong won by 44 pts
2013-06-06|Sun 05-May-2013 1:10 PM Att:23315 Venue: S.C.G.|Sydney won by 60 pts
2013-06-07|Sun 05-May-2013 3:20 PM Att:35286 Venue: M.C.G.|Carlton won by 61 pts
2013-06-08|Sun 05-May-2013 2:40 PM (4:40 PM) Att:36163 Venue: Subiaco|West Coast won by 70 pts
2013-07-00|Fri 10-May-2013 7:50 PM Att:53014 Venue: Docklands|Geelong won by 28 pts
2013-07-01|Sat 11-May-2013 1:15 PM (1:45 PM) Att:25372 Venue: Football Park|Richmond won by 41 pts
2013-07-02|Sat 11-May-2013 2:10 PM Att:17614 Venue: Gabba|West Coast won by 26 pts
2013-07-03|Sat 11-May-2013 4:40 PM Att:23690 Venue: Docklands|North Melbourne won by 54 pts
2013-07-04|Sat 11-May-2013 5:40 PM (7:40 PM) Att:37214 Venue: Subiaco|Fremantle won by 27 pts
2013-07-05|Sat 11-May-2013 7:40 PM Att:54725 Venue: M.C.G.|Hawthorn won by 37 pts
2013-07-06|Sun 12-May-2013 1:10 PM Att:5830 Venue: Sydney Showground|Adelaide won by 135 pts
2013-07-07|Sun 12-May-2013 4:40 PM Att:13304 Venue: M.C.G.|Gold Coast won by 60 pts
2013-07-08|Mon 13-May-2013 7:40 PM Att:34054 Venue: Docklands|St Kilda won by 9 pts
2013-08-00|Fri 17-May-2013 6:40 PM (8:40 PM) Att:38146 Venue: Subiaco|West Coast won by 2 pts
2013-08-01|Sat 18-May-2013 1:45 PM Att:33915 Venue: Docklands|Brisbane Lions won by 10 pts
2013-08-02|Sat 18-May-2013 2:10 PM Att:10513 Venue: York Park|Hawthorn won by 83 pts
2013-08-03|Sat 18-May-2013 4:40 PM Att:13520 Venue: Carrara|Gold Coast won by 32 pts
2013-08-04|Sat 18-May-2013 7:40 PM Att:66768 Venue: M.C.G.|Collingwood won by 6 pts
2013-08-05|Sat 18-May-2013 7:40 PM Att:22546 Venue: S.C.G.|Match drawn
2013-08-06|Sun 19-May-2013 1:10 PM Att:29936 Venue: Docklands|Carlton won by 18 pts
2013-08-07|Sun 19-May-2013 3:20 PM Att:39148 Venue: M.C.G.|Richmond won by 34 pts
2013-08-08|Sun 19-May-2013 4:10 PM (4:40 PM) Att:34605 Venue: Football Park|Adelaide won by 40 pts
2013-09-00|Fri 24-May-2013 7:50 PM Att:65306 Venue: M.C.G.|Sydney won by 47 pts
2013-09-01|Sat 25-May-2013 1:15 PM (1:45 PM) Att:21309 Venue: Football Park|Geelong won by 48 pts
2013-09-02|Sat 25-May-2013 2:10 PM Att:6324 Venue: Sydney Showground|West Coast won by 100 pts
2013-09-03|Sat 25-May-2013 4:40 PM Att:25982 Venue: Docklands|Western Bulldogs won by 9 pts
2013-09-04|Sat 25-May-2013 7:40 PM Att:24037 Venue: Gabba|Carlton won by 13 pts
2013-09-05|Sat 25-May-2013 7:45 PM Att:84234 Venue: M.C.G.|Essendon won by 29 pts
2013-09-06|Sun 26-May-2013 1:10 PM Att:28112 Venue: M.C.G.|Hawthorn won by 26 pts
2013-09-07|Sun 26-May-2013 3:20 PM Att:23033 Venue: Docklands|Adelaide won by 1 pt
2013-09-08|Sun 26-May-2013 2:40 PM (4:40 PM) Att:32950 Venue: Subiaco|Fremantle won by 90 pts
2013-10-00|Fri 31-May-2013 7:50 PM Att:26626 Venue: Gabba|Collingwood won by 49 pts
2013-10-01|Sat 01-Jun-2013 1:45 PM Att:25008 Venue: Docklands|Carlton won by 94 pts
2013-10-02|Sat 01-Jun-2013 1:40 PM (2:10 PM) Att:27684 Venue: Football Park|Fremantle won by 7 pts
2013-10-03|Sat 01-Jun-2013 4:40 PM Att:29792 Venue: S.C.G.|Sydney won by 44 pts
2013-10-04|Sat 01-Jun-2013 7:10 PM (7:40 PM) Att:7850 Venue: Marrara Oval|Western Bulldogs won by 9 pts
2013-10-05|Sat 01-Jun-2013 7:40 PM Att:30087 Venue: Kardinia Park|Geelong won by 52 pts
2013-10-06|Sun 02-Jun-2013 3:20 PM Att:28546 Venue: M.C.G.|Hawthorn won by 95 pts
2013-10-07|Sun 02-Jun-2013 4:40 PM Att:25658 Venue: Docklands|North Melbourne won by 68 pts
2013-10-08|Mon 03-Jun-2013 5:40 PM (7:40 PM) Att:37781 Venue: Subiaco|Richmond won by 41 pts
2013-11-00|Fri 07-Jun-2013 7:50 PM Att:82639 Venue: M.C.G.|Essendon won by 5 pts
2013-11-01|Sat 08-Jun-2013 1:40 PM Att:7809 Venue: Sydney Showground|Geelong won by 59 pts
2013-11-02|Sat 08-Jun-2013 4:10 PM (4:40 PM) Att:38374 Venue: Football Park|Sydney won by 77 pts
2013-11-03|Sat 08-Jun-2013 7:40 PM Att:10891 Venue: Carrara|Gold Coast won by 15 pts
2013-11-04|Sun 09-Jun-2013 4:40 PM Att:23795 Venue: Docklands|West Coast won by 4 pts
2013-11-05|Mon 10-Jun-2013 3:20 PM Att:50835 Venue: M.C.G.|Collingwood won by 83 pts
2013-12-00|Fri 14-Jun-2013 7:50 PM Att:45670 Venue: Docklands|Hawthorn won by 15 pts
2013-12-01|Sat 15-Jun-2013 1:40 PM Att:43615 Venue: M.C.G.|Richmond won by 38 pts
2013-12-02|Sat 15-Jun-2013 2:40 PM (4:40 PM) Att:33384 Venue: Subiaco|Fremantle won by 40 pts
2013-12-03|Sat 15-Jun-2013 7:40 PM Att:31452 Venue: Docklands|Essendon won by 43 pts
2013-12-04|Sun 16-Jun-2013 1:10 PM Att:6601 Venue: Sydney Showground|Port Adelaide won by 75 pts
2013-12-05|Sun 16-Jun-2013 4:40 PM Att:32253 Venue: Docklands|Collingwood won by 34 pts
2013-13-00|Fri 21-Jun-2013 7:50 PM Att:32567 Venue: Docklands|Hawthorn won by 20 pts
2013-13-01|Sat 22-Jun-2013 1:10 PM (1:40 PM) Att:16096 Venue: Football Park|Port Adelaide won by 18 pts
2013-13-02|Sat 22-Jun-2013 4:40 PM Att:28751 Venue: M.C.G.|St Kilda won by 35 pts
2013-13-03|Sat 22-Jun-2013 7:40 PM Att:29788 Venue: Docklands|Richmond won by 60 pts
2013-13-04|Sun 23-Jun-2013 1:20 PM (3:20 PM) Att:31637 Venue: Subiaco|Fremantle won by 38 pts
2013-13-05|Sun 23-Jun-2013 4:40 PM Att:24164 Venue: Gabba|Brisbane Lions won by 5 pts
2013-14-00|Thu 27-Jun-2013 6:10 PM (8:10 PM) Att:36451 Venue: Subiaco|Essendon won by 7 pts
2013-14-01|Fri 28-Jun-2013 7:50 PM Att:25349 Venue: S.C.G.|Sydney won by 22 pts
2013-14-02|Sat 29-Jun-2013 1:40 PM Att:13791 Venue: Carrara|Adelaide won by 28 pts
2013-14-03|Sat 29-Jun-2013 4:10 PM (4:40 PM) Att:31121 Venue: Football Park|Port Adelaide won by 35 pts
2013-14-04|Sat 29-Jun-2013 7:40 PM Att:21217 Venue: M.C.G.|Melbourne won by 3 pts
2013-14-05|Sat 29-Jun-2013 7:40 PM Att:26743 Venue: Kardinia Park|Geelong won by 41 pts
2013-14-06|Sun 30-Jun-2013 1:10 PM Att:15796 Venue: York Park|Hawthorn won by 58 pts
2013-14-07|Sun 30-Jun-2013 3:20 PM Att:15438 Venue: Docklands|North Melbourne won by 86 pts
2013-14-08|Sun 30-Jun-2013 4:40 PM Att:52184 Venue: M.C.G.|Richmond won by 64 pts
2013-15-00|Fri 05-Jul-2013 7:50 PM Att:78224 Venue: M.C.G.|Collingwood won by 41 pts
2013-15-01|Sat 06-Jul-2013 1:45 PM Att:7132 Venue: Manuka Oval|Western Bulldogs won by 4 pts
2013-15-02|Sat 06-Jul-2013 2:10 PM Att:45966 Venue: Docklands|North Melbourne won by 62 pts
2013-15-03|Sat 06-Jul-2013 4:40 PM Att:27170 Venue: Gabba|Brisbane Lions won by 33 pts
2013-15-04|Sat 06-Jul-2013 7:10 PM (7:40 PM) Att:26426 Venue: Football Park|West Coast won by 6 pts
2013-15-05|Sat 06-Jul-2013 7:40 PM Att:85197 Venue: M.C.G.|Geelong won by 10 pts
2013-15-06|Sun 07-Jul-2013 1:10 PM Att:26216 Venue: M.C.G.|Sydney won by 31 pts
2013-15-07|Sun 07-Jul-2013 1:20 PM (3:20 PM) Att:34064 Venue: Subiaco|Fremantle won by 30 pts
2013-15-08|Sun 07-Jul-2013 4:40 PM Att:40817 Venue: Docklands|Essendon won by 30 pts
2013-16-00|Fri 12-Jul-2013 7:50 PM Att:54790 Venue: M.C.G.|Collingwood won by 27 pts
2013-16-01|Sat 13-Jul-2013 1:15 PM (1:45 PM) Att:23748 Venue: Football Park|Hawthorn won by 45 pts
2013-16-02|Sat 13-Jul-2013 2:10 PM Att:23172 Venue: Kardinia Park|Geelong won by 68 pts
2013-16-03|Sat 13-Jul-2013 4:40 PM Att:11197 Venue: Cazaly's Stadium|Richmond won by 9 pts
2013-16-04|Sat 13-Jul-2013 7:40 PM Att:30949 Venue: Docklands|Carlton won by 36 pts
2013-16-05|Sat 13-Jul-2013 7:40 PM Att:18131 Venue: Gabba|Brisbane Lions won by 12 pts
2013-16-06|Sun 14-Jul-2013 1:10 PM Att:21757 Venue: S.C.G.|Sydney won by 129 pts
2013-16-07|Sun 14-Jul-2013 3:20 PM Att:32500 Venue: Docklands|Essendon won by 31 pts
2013-16-08|Sun 14-Jul-2013 2:40 PM (4:40 PM) Att:39839 Venue: Subiaco|Fremantle won by 28 pts
2013-17-00|Fri 19-Jul-2013 7:50 PM Att:37443 Venue: Docklands|Carlton won by 1 pt
2013-17-01|Sat 20-Jul-2013 1:45 PM Att:14022 Venue: York Park|Hawthorn won by 19 pts
2013-17-02|Sat 20-Jul-2013 2:10 PM Att:10783 Venue: Sydney Showground|Essendon won by 39 pts
2013-17-03|Sat 20-Jul-2013 4:40 PM Att:19721 Venue: Carrara|Gold Coast won by 7 pts
2013-17-04|Sat 20-Jul-2013 7:10 PM (7:40 PM) Att:7615 Venue: Marrara Oval|Brisbane Lions won by 19 pts
2013-17-05|Sat 20-Jul-2013 7:40 PM Att:14878 Venue: Docklands|Port Adelaide won by 5 pts
2013-17-06|Sun 21-Jul-2013 1:10 PM Att:40125 Venue: M.C.G.|Richmond won by 27 pts
2013-17-07|Sun 21-Jul-2013 2:50 PM (3:20 PM) Att:28603 Venue: Football Park|Adelaide won by 2 pts
2013-17-08|Sun 21-Jul-2013 2:40 PM (4:40 PM) Att:35166 Venue: Subiaco|Sydney won by 34 pts
2013-18-00|Fri 26-Jul-2013 7:50 PM Att:49505 Venue: Docklands|Hawthorn won by 56 pts
2013-18-01|Sat 27-Jul-2013 1:45 PM Att:19460 Venue: Carrara|Carlton won by 43 pts
2013-18-02|Sat 27-Jul-2013 2:10 PM Att:16962 Venue: Docklands|North Melbourne won by 122 pts
2013-18-03|Sat 27-Jul-2013 4:40 PM Att:32691 Venue: M.C.G.|Collingwood won by 40 pts
2013-18-04|Sat 27-Jul-2013 5:40 PM (7:40 PM) Att:28765 Venue: Subiaco|Fremantle won by 22 pts
2013-18-05|Sat 27-Jul-2013 7:40 PM Att:26833 Venue: Kardinia Park|Geelong won by 101 pts
2013-18-06|Sun 28-Jul-2013 12:40 PM (1:10 PM) Att:22631 Venue: Football Park|Port Adelaide won by 9 pts
2013-18-07|Sun 28-Jul-2013 3:20 PM Att:17019 Venue: Docklands|Western Bulldogs won by 22 pts
2013-18-08|Sun 28-Jul-2013 4:40 PM Att:29738 Venue: S.C.G.|Sydney won by 47 pts
2013-19-00|Fri 02-Aug-2013 7:50 PM Att:33584 Venue: Docklands|North Melbourne won by 10 pts
2013-19-01|Sat 03-Aug-2013 1:45 PM Att:8308 Venue: Sydney Showground|Greater Western Sydney won by 37 pts
2013-19-02|Sat 03-Aug-2013 2:10 PM Att:64324 Venue: M.C.G.|Richmond won by 41 pts
2013-19-03|Sat 03-Aug-2013 2:40 PM (4:40 PM) Att:32140 Venue: Subiaco|West Coast won by 17 pts
2013-19-04|Sat 03-Aug-2013 7:40 PM Att:30457 Venue: Docklands|Fremantle won by 36 pts
2013-19-05|Sat 03-Aug-2013 7:40 PM Att:19856 Venue: Gabba|Brisbane Lions won by 31 pts
2013-19-06|Sun 04-Aug-2013 1:10 PM Att:22647 Venue: Docklands|Sydney won by 35 pts
2013-19-07|Sun 04-Aug-2013 2:50 PM (3:20 PM) Att:43368 Venue: Football Park|Port Adelaide won by 4 pts
2013-19-08|Sun 04-Aug-2013 4:40 PM Att:69821 Venue: M.C.G.|Collingwood won by 79 pts
2013-20-00|Fri 09-Aug-2013 7:50 PM Att:24765 Venue: Docklands|Hawthorn won by 46 pts
2013-20-01|Sat 10-Aug-2013 1:45 PM Att:46961 Venue: M.C.G.|Richmond won by 23 pts
2013-20-02|Sat 10-Aug-2013 2:10 PM Att:24784 Venue: Kardinia Park|Geelong won by 25 pts
2013-20-03|Sat 10-Aug-2013 4:40 PM Att:31126 Venue: Docklands|Western Bulldogs won by 28 pts
2013-20-04|Sat 10-Aug-2013 7:40 PM Att:42627 Venue: Stadium Australia|Collingwood won by 29 pts
2013-20-05|Sat 10-Aug-2013 7:40 PM Att:13840 Venue: Carrara|Gold Coast won by 13 pts
2013-20-06|Sun 11-Aug-2013 1:10 PM Att:32595 Venue: Docklands|West Coast won by 53 pts
2013-20-07|Sun 11-Aug-2013 2:50 PM (3:20 PM) Att:31801 Venue: Football Park|Adelaide won by 9 pts
2013-20-08|Sun 11-Aug-2013 2:40 PM (4:40 PM) Att:31390 Venue: Subiaco|Fremantle won by 113 pts
2013-21-00|Fri 16-Aug-2013 7:50 PM Att:71533 Venue: M.C.G.|Hawthorn won by 35 pts
2013-21-01|Sat 17-Aug-2013 1:45 PM Att:60825 Venue: M.C.G.|Carlton won by 10 pts
2013-21-02|Sat 17-Aug-2013 1:40 PM (2:10 PM) Att:18703 Venue: Football Park|Port Adelaide won by 17 pts
2013-21-03|Sat 17-Aug-2013 4:40 PM Att:34102 Venue: Docklands|North Melbourne won by 45 pts
2013-21-04|Sat 17-Aug-2013 5:40 PM (7:40 PM) Att:34394 Venue: Subiaco|Geelong won by 66 pts
2013-21-05|Sat 17-Aug-2013 7:40 PM Att:13855 Venue: Gabba|Brisbane Lions won by 60 pts
2013-21-06|Sun 18-Aug-2013 1:10 PM Att:13768 Venue: M.C.G.|Fremantle won by 95 pts
2013-21-07|Sun 18-Aug-2013 3:20 PM Att:26730 Venue: S.C.G.|Sydney won by 59 pts
2013-21-08|Sun 18-Aug-2013 4:40 PM Att:17159 Venue: Docklands|Western Bulldogs won by 17 pts
2013-22-00|Fri 23-Aug-2013 7:50 PM Att:41198 Venue: M.C.G.|Collingwood won by 62 pts
2013-22-01|Sat 24-Aug-2013 1:15 PM (1:45 PM) Att:34653 Venue: Football Park|Adelaide won by 68 pts
2013-22-02|Sat 24-Aug-2013 2:10 PM Att:33039 Venue: Docklands|Hawthorn won by 14 pts
2013-22-03|Sat 24-Aug-2013 4:40 PM Att:28459 Venue: Kardinia Park|Geelong won by 44 pts
2013-22-04|Sat 24-Aug-2013 5:40 PM (7:40 PM) Att:35565 Venue: Subiaco|Fremantle won by 74 pts
2013-22-05|Sat 24-Aug-2013 7:40 PM Att:53630 Venue: M.C.G.|Essendon won by 6 pts
2013-22-06|Sun 25-Aug-2013 1:10 PM Att:17622 Venue: Docklands|St Kilda won by 46 pts
2013-22-07|Sun 25-Aug-2013 3:20 PM Att:12314 Venue: Sydney Showground|Richmond won by 121 pts
2013-22-08|Sun 25-Aug-2013 4:40 PM Att:20130 Venue: Gabba|Brisbane Lions won by 7 pts
2013-23-00|Fri 30-Aug-2013 7:50 PM Att:37980 Venue: Stadium Australia|Hawthorn won by 12 pts
2013-23-01|Sat 31-Aug-2013 1:45 PM Att:22476 Venue: Docklands|St Kilda won by 71 pts
2013-23-02|Sat 31-Aug-2013 2:10 PM Att:27467 Venue: Kardinia Park|Geelong won by 1 pt
2013-23-03|Sat 31-Aug-2013 4:10 PM (4:40 PM) Att:45127 Venue: Football Park|Carlton won by 1 pt
2013-23-04|Sat 31-Aug-2013 7:40 PM Att:60979 Venue: M.C.G.|Richmond won by 39 pts
2013-23-05|Sat 31-Aug-2013 6:10 PM (8:10 PM) Att:29416 Venue: Subiaco|Adelaide won by 86 pts
2013-23-06|Sun 01-Sep-2013 1:10 PM Att:13080 Venue: Carrara|Gold Coast won by 83 pts
2013-23-07|Sun 01-Sep-2013 3:20 PM Att:50958 Venue: M.C.G.|North Melbourne won by 11 pts
2013-23-08|Sun 01-Sep-2013 4:40 PM Att:22176 Venue: Docklands|Western Bulldogs won by 20 pts
2013-24-QualifyingFinal|Fri 06-Sep-2013 7:50 PM Att:59615 Venue: M.C.G.|Hawthorn won by 54 pts
2013-25-QualifyingFinal|Sat 07-Sep-2013 2:20 PM Att:32458 Venue: Kardinia Park|Fremantle won by 15 pts
2013-26-EliminationFinal|Sat 07-Sep-2013 7:45 PM Att:51722 Venue: M.C.G.|Port Adelaide won by 24 pts
2013-27-EliminationFinal|Sun 08-Sep-2013 3:20 PM Att:94690 Venue: M.C.G.|Carlton won by 20 pts
2013-28-SemiFinal|Fri 13-Sep-2013 7:50 PM Att:52744 Venue: M.C.G.|Geelong won by 16 pts
2013-29-SemiFinal|Sat 14-Sep-2013 7:45 PM Att:37980 Venue: Stadium Australia|Sydney won by 24 pts
2013-30-PreliminaryFinal|Fri 20-Sep-2013 7:50 PM Att:85569 Venue: M.C.G.|Hawthorn won by 5 pts
2013-31-PreliminaryFinal|Sat 21-Sep-2013 5:45 PM (7:45 PM) Att:43249 Venue: Subiaco|Fremantle won by 25 pts
2013-32-GrandFinal|Sat 28-Sep-2013 2:30 PM Att:100007 Venue: M.C.G.|Hawthorn won by 15 pts
