2000-01-00|Richmond|7.1  11.6  14.7 14.10|94  
2000-01-00|Melbourne|4.3   6.6  10.9 13.14|92  
2000-01-01|Essendon|4.4  11.5  17.7 24.12|156  
2000-01-01|Port Adelaide|0.3   2.8  6.13  8.14|62  
2000-01-02|Kangaroos|3.4   9.7 12.11 16.15|111  
2000-01-02|West Coast|6.0  17.4  22.7 24.10|154  
2000-01-03|Adelaide|3.2  9.11 11.13 15.18|108  
2000-01-03|Western Bulldogs|7.6   8.7 14.15 19.17|131  
2000-01-04|Fremantle|4.4   9.5  10.9 16.11|107  
2000-01-04|Geelong|3.3   7.7 11.11 19.15|129  
2000-01-05|St Kilda|2.3   8.5  10.8 15.10|100  
2000-01-05|Sydney|4.2   7.5  15.8  21.8|134  
2000-01-06|Carlton|5.2  11.8 17.16 22.20|152  
2000-01-06|Brisbane Lions|3.10  7.11 11.13 16.16|112  
2000-01-07|Hawthorn|2.5   5.6  11.7  13.8|86  
2000-01-07|Collingwood|5.1  10.9 17.14 20.20|140  
2000-02-00|Essendon|5.4  10.7  15.7 20.10|130  
2000-02-00|Richmond|1.5  4.10  9.12 12.15|87  
2000-02-01|Melbourne|7.0  13.2  18.4  23.7|145  
2000-02-01|Kangaroos|3.8  8.13 13.15 17.18|120  
2000-02-02|Geelong|7.4  11.7 15.13 21.13|139  
2000-02-02|St Kilda|4.0  10.1  13.7  15.9|99  
2000-02-03|Port Adelaide|3.5   7.9  9.13 12.15|87  
2000-02-03|Fremantle|3.2  10.5  14.8 19.11|125  
2000-02-04|Collingwood|5.5  7.10 10.14 14.19|103  
2000-02-04|Adelaide|6.1  10.3  12.9 13.14|92  
2000-02-05|Carlton|5.3 13.10 16.19 22.22|154  
2000-02-05|Hawthorn|4.1   6.3  12.4  18.4|112  
2000-02-06|Western Bulldogs|7.2   9.5  12.8  17.8|110  
2000-02-06|Brisbane Lions|2.2  10.5 13.10 21.13|139  
2000-02-07|West Coast|2.2   7.5   8.6 10.10|70  
2000-02-07|Sydney|2.5   7.6  10.9 12.10|82  
2000-03-00|Richmond|6.2  13.3  19.7 20.14|134  
2000-03-00|Kangaroos|7.3  15.5  20.7  27.8|170  
2000-03-01|Hawthorn|6.4   8.9 11.12 16.14|110  
2000-03-01|Brisbane Lions|3.3  10.9 13.12 15.13|103  
2000-03-02|Adelaide|4.3   6.7 10.12 14.16|100  
2000-03-02|Geelong|4.4   8.6  14.7  17.9|111  
2000-03-03|St Kilda|5.0  10.2  12.3  18.8|116  
2000-03-03|West Coast|4.6   7.7 13.12 17.14|116  
2000-03-04|Collingwood|7.3  14.7 18.12 24.16|160  
2000-03-04|Carlton|4.5  6.10  6.14 11.21|87  
2000-03-05|Western Bulldogs|2.2  12.4  19.6  22.9|141  
2000-03-05|Port Adelaide|4.2   5.5  10.7 14.10|94  
2000-03-06|Sydney|6.3  12.6  18.9 19.12|126  
2000-03-06|Melbourne|5.4   8.5 12.10 17.12|114  
2000-03-07|Fremantle|2.5  4.10  9.13 12.16|88  
2000-03-07|Essendon|5.1  10.4  16.7 19.10|124  
