2004-05-04|Sat 24-Apr-2004 7:20 PM Att:33127 Venue: Stadium Australia|Melbourne won by 12 pts
2004-05-05|Sun 25-Apr-2004 1:15 PM Att:57294 Venue: M.C.G.|Essendon won by 33 pts
2004-05-06|Sun 25-Apr-2004 2:45 PM (3:15 PM) Att:26839 Venue: Football Park|Port Adelaide won by 55 pts
2004-05-07|Sun 25-Apr-2004 2:15 PM (4:15 PM) Att:35021 Venue: Subiaco|Fremantle won by 26 pts
2004-06-00|Fri 30-Apr-2004 7:40 PM Att:37947 Venue: Docklands|Richmond won by 1 pt
2004-06-01|Sat 01-May-2004 2:10 PM Att:38946 Venue: M.C.G.|Essendon won by 10 pts
2004-06-02|Sat 01-May-2004 2:10 PM Att:7222 Venue: Manuka Oval|Western Bulldogs won by 1 pt
2004-06-03|Sat 01-May-2004 7:10 PM Att:52539 Venue: Docklands|St Kilda won by 1 pt
2004-06-04|Sat 01-May-2004 5:40 PM (7:40 PM) Att:42135 Venue: Subiaco|Fremantle won by 10 pts
2004-06-05|Sun 02-May-2004 1:10 PM Att:18224 Venue: Kardinia Park|Geelong won by 43 pts
2004-06-06|Sun 02-May-2004 2:10 PM Att:38799 Venue: M.C.G.|Melbourne won by 105 pts
2004-06-07|Sun 02-May-2004 2:10 PM (2:40 PM) Att:31174 Venue: Football Park|Port Adelaide won by 17 pts
2004-07-00|Fri 07-May-2004 7:40 PM Att:45119 Venue: Docklands|Essendon won by 26 pts
2004-07-01|Sat 08-May-2004 2:10 PM Att:56617 Venue: M.C.G.|Carlton won by 9 pts
2004-07-02|Sat 08-May-2004 2:10 PM (4:10 PM) Att:39931 Venue: Subiaco|St Kilda won by 23 pts
2004-07-03|Sat 08-May-2004 7:10 PM Att:27511 Venue: Docklands|Brisbane Lions won by 44 pts
2004-07-04|Sat 08-May-2004 7:10 PM (7:40 PM) Att:44733 Venue: Football Park|Adelaide won by 32 pts
2004-07-05|Sun 09-May-2004 1:10 PM Att:23014 Venue: S.C.G.|Richmond won by 13 pts
2004-07-06|Sun 09-May-2004 2:10 PM Att:21145 Venue: M.C.G.|Melbourne won by 49 pts
2004-07-07|Sun 09-May-2004 5:10 PM Att:28612 Venue: Docklands|Geelong won by 56 pts
2004-08-00|Fri 14-May-2004 7:10 PM (7:40 PM) Att:46309 Venue: Football Park|Essendon won by 51 pts
2004-08-01|Sat 15-May-2004 2:10 PM Att:33960 Venue: M.C.G.|Richmond won by 23 pts
2004-08-02|Sat 15-May-2004 2:10 PM (4:10 PM) Att:38870 Venue: Subiaco|West Coast won by 27 pts
2004-08-03|Sat 15-May-2004 7:10 PM Att:34368 Venue: Gabba|Brisbane Lions won by 38 pts
2004-08-04|Sat 15-May-2004 7:10 PM Att:47898 Venue: Docklands|St Kilda won by 47 pts
2004-08-05|Sun 16-May-2004 1:10 PM Att:14554 Venue: York Park|Hawthorn won by 9 pts
2004-08-06|Sun 16-May-2004 2:10 PM Att:21157 Venue: Kardinia Park|Geelong won by 14 pts
2004-08-07|Sun 16-May-2004 2:10 PM Att:16910 Venue: Docklands|Kangaroos won by 92 pts
2004-09-00|Fri 21-May-2004 7:40 PM Att:37881 Venue: Docklands|Collingwood won by 3 pts
2004-09-01|Sat 22-May-2004 2:10 PM Att:31291 Venue: M.C.G.|Melbourne won by 18 pts
2004-09-02|Sat 22-May-2004 2:10 PM (4:10 PM) Att:32575 Venue: Subiaco|Fremantle won by 59 pts
2004-09-03|Sat 22-May-2004 7:10 PM Att:51400 Venue: Docklands|Geelong won by 23 pts
2004-09-04|Sat 22-May-2004 7:10 PM (7:40 PM) Att:25761 Venue: Football Park|Port Adelaide won by 78 pts
2004-09-05|Sun 23-May-2004 1:10 PM Att:25127 Venue: S.C.G.|Sydney won by 1 pt
2004-09-06|Sun 23-May-2004 2:10 PM Att:26041 Venue: Princes Park|Western Bulldogs won by 25 pts
2004-09-07|Sun 23-May-2004 2:10 PM Att:30478 Venue: Docklands|St Kilda won by 101 pts
2004-10-00|Fri 28-May-2004 7:40 PM Att:38411 Venue: Docklands|Essendon won by 30 pts
2004-10-01|Sat 29-May-2004 2:10 PM Att:22942 Venue: M.C.G.|Adelaide won by 86 pts
2004-10-02|Sat 29-May-2004 2:10 PM (4:10 PM) Att:38517 Venue: Subiaco|West Coast won by 37 pts
2004-10-03|Sat 29-May-2004 7:10 PM Att:44833 Venue: Docklands|Collingwood won by 27 pts
2004-10-04|Sat 29-May-2004 7:10 PM Att:23479 Venue: S.C.G.|Sydney won by 26 pts
2004-10-05|Sun 30-May-2004 1:10 PM Att:32902 Venue: Gabba|Brisbane Lions won by 40 pts
2004-10-06|Sun 30-May-2004 2:10 PM Att:37136 Venue: Docklands|St Kilda won by 108 pts
2004-10-07|Sun 30-May-2004 2:10 PM (2:40 PM) Att:29177 Venue: Football Park|Port Adelaide won by 4 pts
2004-11-00|Fri 04-Jun-2004 7:40 PM Att:44401 Venue: Docklands|Collingwood won by 18 pts
2004-11-01|Sat 05-Jun-2004 2:10 PM Att:42682 Venue: M.C.G.|Essendon won by 74 pts
2004-11-02|Sat 05-Jun-2004 2:10 PM (2:40 PM) Att:41617 Venue: Football Park|Carlton won by 4 pts
2004-11-03|Sat 05-Jun-2004 7:10 PM Att:31700 Venue: Docklands|Kangaroos won by 74 pts
2004-11-04|Sat 05-Jun-2004 7:10 PM Att:34241 Venue: Gabba|Brisbane Lions won by 37 pts
2004-11-05|Sun 06-Jun-2004 1:10 PM Att:36039 Venue: S.C.G.|Sydney won by 36 pts
2004-11-06|Sun 06-Jun-2004 2:10 PM Att:31811 Venue: Docklands|Geelong won by 46 pts
2004-11-07|Sun 06-Jun-2004 2:10 PM (4:10 PM) Att:33125 Venue: Subiaco|Melbourne won by 31 pts
2004-12-00|Fri 11-Jun-2004 7:40 PM Att:47302 Venue: Docklands|Carlton won by 12 pts
2004-12-01|Sat 12-Jun-2004 2:10 PM Att:28306 Venue: M.C.G.|Western Bulldogs won by 23 pts
2004-12-02|Sat 12-Jun-2004 7:10 PM Att:50003 Venue: Docklands|Brisbane Lions won by 66 pts
2004-12-03|Sat 12-Jun-2004 5:40 PM (7:40 PM) Att:37580 Venue: Subiaco|West Coast won by 32 pts
2004-12-04|Sun 13-Jun-2004 12:40 PM (1:10 PM) Att:28032 Venue: Football Park|Port Adelaide won by 72 pts
2004-12-05|Sun 13-Jun-2004 2:10 PM Att:18666 Venue: M.C.G.|Fremantle won by 10 pts
2004-12-06|Sun 13-Jun-2004 2:10 PM Att:21612 Venue: Kardinia Park|Geelong won by 10 pts
2004-12-07|Mon 14-Jun-2004 2:10 PM Att:56988 Venue: M.C.G.|Melbourne won by 9 pts
2004-13-00|Fri 18-Jun-2004 7:40 PM Att:36925 Venue: Docklands|St Kilda won by 66 pts
2004-13-01|Sat 19-Jun-2004 2:10 PM Att:17648 Venue: Kardinia Park|Geelong won by 27 pts
2004-13-02|Sat 19-Jun-2004 7:10 PM Att:46618 Venue: Docklands|Carlton won by 31 pts
2004-13-03|Sat 19-Jun-2004 5:40 PM (7:40 PM) Att:36507 Venue: Subiaco|Port Adelaide won by 10 pts
2004-13-04|Sun 20-Jun-2004 1:10 PM Att:8542 Venue: Manuka Oval|Kangaroos won by 33 pts
2004-13-05|Sun 20-Jun-2004 2:10 PM Att:47314 Venue: M.C.G.|Melbourne won by 26 pts
2004-13-06|Sun 20-Jun-2004 2:10 PM (2:40 PM) Att:36774 Venue: Football Park|Adelaide won by 32 pts
2004-13-07|Sat 26-Jun-2004 7:20 PM Att:50091 Venue: Stadium Australia|Sydney won by 6 pts
2004-14-00|Fri 02-Jul-2004 7:40 PM Att:49419 Venue: Docklands|Kangaroos won by 21 pts
2004-14-01|Sat 03-Jul-2004 2:10 PM Att:26172 Venue: Princes Park|Sydney won by 11 pts
2004-14-02|Sat 03-Jul-2004 2:10 PM Att:44329 Venue: M.C.G.|Collingwood won by 65 pts
2004-14-03|Sat 03-Jul-2004 7:10 PM Att:32744 Venue: Gabba|Brisbane Lions won by 18 pts
2004-14-04|Sat 03-Jul-2004 5:40 PM (7:40 PM) Att:36668 Venue: Subiaco|West Coast won by 2 pts
2004-14-05|Sun 04-Jul-2004 1:10 PM Att:19223 Venue: York Park|Port Adelaide won by 46 pts
2004-14-06|Sun 04-Jul-2004 2:10 PM Att:18734 Venue: Docklands|Fremantle won by 41 pts
2004-14-07|Sun 04-Jul-2004 2:10 PM (2:40 PM) Att:39288 Venue: Football Park|Adelaide won by 72 pts
2004-15-00|Fri 09-Jul-2004 7:40 PM Att:50627 Venue: Docklands|Geelong won by 29 pts
2004-15-01|Sat 10-Jul-2004 1:10 PM Att:15581 Venue: York Park|West Coast won by 4 pts
2004-15-02|Sat 10-Jul-2004 2:10 PM Att:48286 Venue: M.C.G.|Essendon won by 78 pts
2004-15-03|Sat 10-Jul-2004 5:10 PM (7:10 PM) Att:37077 Venue: Subiaco|Kangaroos won by 17 pts
2004-15-04|Sat 10-Jul-2004 7:10 PM Att:28493 Venue: S.C.G.|Sydney won by 13 pts
2004-15-05|Sun 11-Jul-2004 1:10 PM Att:29295 Venue: Gabba|Brisbane Lions won by 68 pts
2004-15-06|Sun 11-Jul-2004 2:10 PM Att:54409 Venue: M.C.G.|Melbourne won by 57 pts
2004-15-07|Sun 11-Jul-2004 3:40 PM (4:10 PM) Att:30109 Venue: Football Park|Port Adelaide won by 83 pts
2004-16-00|Fri 16-Jul-2004 6:40 PM (8:40 PM) Att:40674 Venue: Subiaco|West Coast won by 44 pts
2004-16-01|Sat 17-Jul-2004 2:10 PM Att:20732 Venue: Princes Park|Carlton won by 8 pts
2004-16-02|Sat 17-Jul-2004 2:10 PM Att:34631 Venue: Docklands|St Kilda won by 44 pts
2004-16-03|Sat 17-Jul-2004 7:10 PM Att:34326 Venue: M.C.G.|Brisbane Lions won by 36 pts
2004-16-04|Sat 17-Jul-2004 7:10 PM (7:40 PM) Att:34855 Venue: Football Park|Fremantle won by 12 pts
2004-16-05|Sun 18-Jul-2004 1:10 PM Att:20515 Venue: Kardinia Park|Geelong won by 15 pts
2004-16-06|Sun 18-Jul-2004 2:10 PM Att:25107 Venue: Docklands|Melbourne won by 38 pts
2004-16-07|Sun 18-Jul-2004 2:10 PM Att:11682 Venue: M.C.G.|Port Adelaide won by 52 pts
2004-17-00|Fri 23-Jul-2004 7:40 PM Att:50392 Venue: Docklands|St Kilda won by 35 pts
2004-17-01|Sat 24-Jul-2004 2:10 PM Att:20018 Venue: M.C.G.|Kangaroos won by 80 pts
2004-17-02|Sat 24-Jul-2004 2:10 PM (4:10 PM) Att:35037 Venue: Subiaco|Fremantle won by 27 pts
2004-17-03|Sat 24-Jul-2004 7:10 PM Att:33443 Venue: Gabba|Brisbane Lions won by 141 pts
2004-17-04|Sat 24-Jul-2004 7:10 PM Att:32675 Venue: Docklands|Collingwood won by 49 pts
2004-17-05|Sun 25-Jul-2004 12:40 PM (1:10 PM) Att:26286 Venue: Football Park|Port Adelaide won by 26 pts
2004-17-06|Sun 25-Jul-2004 2:10 PM Att:43210 Venue: Docklands|Geelong won by 57 pts
2004-17-07|Sun 25-Jul-2004 2:10 PM Att:25211 Venue: M.C.G.|Melbourne won by 56 pts
2004-18-00|Fri 30-Jul-2004 8:10 PM (8:40 PM) Att:37562 Venue: Football Park|Adelaide won by 7 pts
2004-18-01|Sat 31-Jul-2004 2:10 PM Att:17092 Venue: Princes Park|Fremantle won by 48 pts
2004-18-02|Sat 31-Jul-2004 2:10 PM Att:39933 Venue: M.C.G.|Collingwood won by 5 pts
2004-18-03|Sat 31-Jul-2004 7:10 PM Att:35711 Venue: Docklands|Essendon won by 40 pts
2004-18-04|Sat 31-Jul-2004 7:10 PM Att:34926 Venue: S.C.G.|Sydney won by 32 pts
2004-18-05|Sun 01-Aug-2004 1:10 PM Att:21673 Venue: Kardinia Park|Geelong won by 7 pts
2004-18-06|Sun 01-Aug-2004 2:10 PM Att:28392 Venue: M.C.G.|Melbourne won by 44 pts
2004-18-07|Sun 01-Aug-2004 2:10 PM (4:10 PM) Att:36028 Venue: Subiaco|West Coast won by 49 pts
2004-19-00|Fri 06-Aug-2004 6:40 PM (8:40 PM) Att:40901 Venue: Subiaco|Collingwood won by 33 pts
2004-19-01|Sat 07-Aug-2004 1:10 PM Att:17101 Venue: York Park|St Kilda won by 23 pts
2004-19-02|Sat 07-Aug-2004 2:10 PM Att:45083 Venue: M.C.G.|Carlton won by 17 pts
2004-19-03|Sat 07-Aug-2004 7:10 PM Att:22330 Venue: Docklands|Hawthorn won by 11 pts
2004-19-04|Sat 07-Aug-2004 7:10 PM Att:24028 Venue: S.C.G.|Kangaroos won by 6 pts
2004-19-05|Sun 08-Aug-2004 1:10 PM Att:31754 Venue: Gabba|West Coast won by 14 pts
2004-19-06|Sun 08-Aug-2004 2:10 PM Att:33176 Venue: M.C.G.|Geelong won by 31 pts
2004-19-07|Sun 08-Aug-2004 2:10 PM (2:40 PM) Att:30702 Venue: Football Park|Port Adelaide won by 73 pts
2004-20-00|Fri 13-Aug-2004 7:40 PM Att:52983 Venue: M.C.G.|Essendon won by 34 pts
2004-20-01|Sat 14-Aug-2004 2:10 PM Att:15209 Venue: Kardinia Park|Geelong won by 50 pts
2004-20-02|Sat 14-Aug-2004 2:10 PM Att:17159 Venue: M.C.G.|Brisbane Lions won by 23 pts
2004-20-03|Sat 14-Aug-2004 7:10 PM Att:34991 Venue: Docklands|Sydney won by 21 pts
2004-20-04|Sat 14-Aug-2004 7:10 PM (7:40 PM) Att:13271 Venue: Marrara Oval|Port Adelaide won by 86 pts
2004-20-05|Sun 15-Aug-2004 12:40 PM (1:10 PM) Att:35896 Venue: Football Park|Adelaide won by 52 pts
2004-20-06|Sun 15-Aug-2004 2:10 PM Att:41664 Venue: Docklands|St Kilda won by 51 pts
2004-20-07|Sun 15-Aug-2004 2:10 PM (4:10 PM) Att:39631 Venue: Subiaco|West Coast won by 62 pts
2004-21-00|Fri 20-Aug-2004 7:40 PM Att:27226 Venue: M.C.G.|Port Adelaide won by 37 pts
2004-21-01|Sat 21-Aug-2004 2:10 PM Att:22254 Venue: Princes Park|Carlton won by 31 pts
2004-21-02|Sat 21-Aug-2004 2:10 PM (2:40 PM) Att:37576 Venue: Football Park|Adelaide won by 22 pts
2004-21-03|Sat 21-Aug-2004 7:10 PM Att:24741 Venue: Docklands|Western Bulldogs won by 30 pts
2004-21-04|Sat 21-Aug-2004 7:20 PM Att:46440 Venue: Stadium Australia|Sydney won by 20 pts
2004-21-05|Sun 22-Aug-2004 1:10 PM Att:35823 Venue: Gabba|Brisbane Lions won by 45 pts
2004-21-06|Sun 22-Aug-2004 2:10 PM Att:27007 Venue: M.C.G.|Hawthorn won by 23 pts
2004-21-07|Sun 22-Aug-2004 2:10 PM (4:10 PM) Att:41907 Venue: Subiaco|West Coast won by 48 pts
2004-22-00|Fri 27-Aug-2004 7:40 PM Att:60898 Venue: M.C.G.|Carlton won by 1 pt
2004-22-01|Sat 28-Aug-2004 2:10 PM Att:29777 Venue: M.C.G.|Sydney won by 64 pts
2004-22-02|Sat 28-Aug-2004 2:10 PM (4:10 PM) Att:39882 Venue: Subiaco|West Coast won by 40 pts
2004-22-03|Sat 28-Aug-2004 7:10 PM Att:35329 Venue: Docklands|St Kilda won by 29 pts
2004-22-04|Sat 28-Aug-2004 7:10 PM Att:33122 Venue: Gabba|Brisbane Lions won by 113 pts
2004-22-05|Sun 29-Aug-2004 12:40 PM (1:10 PM) Att:45473 Venue: Football Park|Port Adelaide won by 25 pts
2004-22-06|Sun 29-Aug-2004 2:10 PM Att:39894 Venue: Docklands|Essendon won by 17 pts
2004-22-07|Sun 29-Aug-2004 2:10 PM Att:21192 Venue: Kardinia Park|Geelong won by 65 pts
2004-23-QualifyingFinal|Fri 03-Sep-2004 7:30 PM Att:33582 Venue: Gabba|Brisbane Lions won by 80 pts
2004-24-EliminationFinal|Sat 04-Sep-2004 2:30 PM Att:60903 Venue: M.C.G.|Essendon won by 5 pts
2004-25-EliminationFinal|Sat 04-Sep-2004 7:30 PM Att:40282 Venue: Stadium Australia|Sydney won by 41 pts
2004-26-QualifyingFinal|Sun 05-Sep-2004 2:00 PM (2:30 PM) Att:39250 Venue: Football Park|Port Adelaide won by 55 pts
2004-27-SemiFinal|Fri 10-Sep-2004 7:30 PM Att:50671 Venue: M.C.G.|St Kilda won by 51 pts
2004-28-SemiFinal|Sat 11-Sep-2004 7:30 PM Att:53356 Venue: M.C.G.|Geelong won by 10 pts
2004-29-PreliminaryFinal|Fri 17-Sep-2004 7:30 PM (8:00 PM) Att:46978 Venue: Football Park|Port Adelaide won by 6 pts
2004-30-PreliminaryFinal|Sat 18-Sep-2004 7:30 PM Att:55768 Venue: M.C.G.|Brisbane Lions won by 9 pts
2004-31-GrandFinal|Sat 25-Sep-2004 2:30 PM Att:77671 Venue: M.C.G.|Port Adelaide won by 40 pts
