1995-07-00|Fri 12-May-1995 8:10 PM Att:38791 Venue: M.C.G.|Richmond won by 14 pts
1995-07-01|Sat 13-May-1995 2:10 PM Att:73753 Venue: M.C.G.|Carlton won by 8 pts
1995-07-02|Sat 13-May-1995 2:10 PM Att:22835 Venue: Victoria Park|Collingwood won by 21 pts
1995-07-03|Sat 13-May-1995 2:10 PM Att:11082 Venue: Western Oval|North Melbourne won by 30 pts
1995-07-04|Sat 13-May-1995 2:10 PM Att:13280 Venue: Waverley Park|St Kilda won by 18 pts
1995-07-05|Sat 13-May-1995 2:10 PM Att:24842 Venue: Kardinia Park|Hawthorn won by 5 pts
1995-07-06|Sun 14-May-1995 2:10 PM Att:12783 Venue: M.C.G.|Melbourne won by 7 pts
1995-07-07|Sun 14-May-1995 2:15 PM (4:15 PM) Att:40356 Venue: Subiaco|West Coast won by 85 pts
1995-08-00|Fri 19-May-1995 7:40 PM Att:23744 Venue: S.C.G.|Sydney won by 72 pts
1995-08-01|Sat 20-May-1995 2:10 PM Att:22466 Venue: Victoria Park|Collingwood won by 38 pts
1995-08-02|Sat 20-May-1995 2:10 PM Att:17741 Venue: Western Oval|North Melbourne won by 21 pts
1995-08-03|Sat 20-May-1995 2:10 PM Att:65335 Venue: M.C.G.|Geelong won by 72 pts
1995-08-04|Sat 20-May-1995 2:10 PM Att:24372 Venue: Waverley Park|Melbourne won by 62 pts
1995-08-05|Sat 20-May-1995 8:40 PM (9:10 PM) Att:39888 Venue: Football Park|Fitzroy won by 33 pts
1995-08-06|Sun 21-May-1995 1:15 PM Att:7648 Venue: Gabba|Brisbane Bears won by 21 pts
1995-08-07|Sun 21-May-1995 4:15 PM (6:15 PM) Att:34731 Venue: Subiaco|Essendon won by 18 pts
1995-09-00|Fri 26-May-1995 8:10 PM Att:44780 Venue: M.C.G.|Geelong won by 61 pts
1995-09-01|Sat 27-May-1995 2:10 PM Att:17902 Venue: Waverley Park|St Kilda won by 56 pts
1995-09-02|Sat 27-May-1995 2:10 PM Att:38719 Venue: M.C.G.|Essendon won by 34 pts
1995-09-03|Sat 27-May-1995 2:10 PM Att:11282 Venue: Bruce Stadium|West Coast won by 28 pts
1995-09-04|Sat 27-May-1995 8:40 PM (9:10 PM) Att:38740 Venue: Football Park|Adelaide won by 2 pts
1995-09-05|Sun 28-May-1995 1:15 PM Att:23475 Venue: S.C.G.|Richmond won by 26 pts
1995-09-06|Sun 28-May-1995 2:10 PM Att:51774 Venue: M.C.G.|Melbourne won by 27 pts
1995-09-07|Sun 28-May-1995 4:15 PM (6:15 PM) Att:17574 Venue: Subiaco|Fremantle won by 66 pts
1995-10-00|Fri 02-Jun-1995 8:10 PM Att:59354 Venue: M.C.G.|North Melbourne won by 27 pts
1995-10-01|Sat 03-Jun-1995 2:10 PM Att:26314 Venue: Kardinia Park|Geelong won by 25 pts
1995-10-02|Sat 03-Jun-1995 2:10 PM Att:23356 Venue: Victoria Park|Collingwood won by 14 pts
1995-10-03|Sat 03-Jun-1995 2:10 PM Att:14890 Venue: Waverley Park|Fremantle won by 71 pts
1995-10-04|Sat 03-Jun-1995 2:10 PM Att:26630 Venue: M.C.G.|Melbourne won by 25 pts
1995-10-05|Sun 04-Jun-1995 2:10 PM Att:29520 Venue: Princes Park|Carlton won by 102 pts
1995-10-06|Sun 04-Jun-1995 2:10 PM Att:33042 Venue: M.C.G.|Richmond won by 32 pts
1995-10-07|Sun 04-Jun-1995 2:15 PM (4:15 PM) Att:26261 Venue: Subiaco|West Coast won by 45 pts
1995-11-00|Fri 09-Jun-1995 8:10 PM Att:36528 Venue: M.C.G.|Collingwood won by 74 pts
1995-11-01|Sat 10-Jun-1995 2:10 PM Att:77643 Venue: M.C.G.|Geelong won by 11 pts
1995-11-02|Sat 10-Jun-1995 2:10 PM Att:17041 Venue: Princes Park|Richmond won by 60 pts
1995-11-03|Sat 10-Jun-1995 8:40 PM (9:10 PM) Att:36955 Venue: Football Park|Adelaide won by 44 pts
1995-11-04|Sun 11-Jun-1995 1:15 PM Att:8209 Venue: Gabba|Brisbane Bears won by 58 pts
1995-11-05|Sun 11-Jun-1995 4:15 PM (6:15 PM) Att:28013 Venue: Subiaco|North Melbourne won by 71 pts
1995-11-06|Mon 12-Jun-1995 2:10 PM Att:53290 Venue: M.C.G.|Carlton won by 32 pts
1995-11-07|Mon 12-Jun-1995 2:10 PM Att:19737 Venue: Waverley Park|Hawthorn won by 42 pts
1995-12-00|Fri 23-Jun-1995 8:10 PM Att:47237 Venue: M.C.G.|Essendon won by 18 pts
1995-12-01|Sat 24-Jun-1995 2:10 PM Att:30843 Venue: Princes Park|Carlton won by 3 pts
1995-12-02|Sat 24-Jun-1995 2:10 PM Att:27421 Venue: Waverley Park|Match drawn
1995-12-03|Sat 24-Jun-1995 2:10 PM Att:26403 Venue: M.C.G.|Richmond won by 6 pts
1995-12-04|Sat 24-Jun-1995 8:40 PM (9:10 PM) Att:40981 Venue: Football Park|Adelaide won by 21 pts
1995-12-05|Sun 25-Jun-1995 1:15 PM Att:11996 Venue: Gabba|North Melbourne won by 44 pts
1995-12-06|Sun 25-Jun-1995 2:10 PM Att:18390 Venue: Waverley Park|Melbourne won by 17 pts
1995-12-07|Sun 25-Jun-1995 4:15 PM (6:15 PM) Att:24574 Venue: Subiaco|West Coast won by 1 pt
1995-13-00|Fri 30-Jun-1995 8:10 PM Att:33407 Venue: M.C.G.|Collingwood won by 96 pts
1995-13-01|Sat 01-Jul-1995 2:10 PM Att:11556 Venue: Western Oval|Footscray won by 16 pts
1995-13-02|Sat 01-Jul-1995 2:10 PM Att:23743 Venue: Kardinia Park|Geelong won by 52 pts
1995-13-03|Sat 01-Jul-1995 2:10 PM Att:42548 Venue: M.C.G.|Melbourne won by 11 pts
1995-13-04|Sat 01-Jul-1995 2:10 PM Att:14301 Venue: Waverley Park|North Melbourne won by 37 pts
1995-13-05|Sun 02-Jul-1995 1:15 PM Att:21853 Venue: S.C.G.|Sydney won by 19 pts
1995-13-06|Sun 02-Jul-1995 2:10 PM Att:12503 Venue: Princes Park|Hawthorn won by 99 pts
1995-13-07|Sun 02-Jul-1995 4:15 PM (6:15 PM) Att:25465 Venue: Subiaco|Carlton won by 57 pts
1995-14-00|Fri 07-Jul-1995 8:10 PM Att:66719 Venue: M.C.G.|North Melbourne won by 52 pts
1995-14-01|Sat 08-Jul-1995 2:10 PM Att:40269 Venue: M.C.G.|Essendon won by 122 pts
1995-14-02|Sat 08-Jul-1995 2:10 PM Att:22459 Venue: Kardinia Park|Geelong won by 13 pts
1995-14-03|Sat 08-Jul-1995 2:10 PM Att:19373 Venue: Waverley Park|West Coast won by 41 pts
1995-14-04|Sun 09-Jul-1995 1:15 PM Att:14979 Venue: S.C.G.|St Kilda won by 25 pts
1995-14-05|Sun 09-Jul-1995 2:10 PM Att:84745 Venue: M.C.G.|Carlton won by 30 pts
1995-14-06|Sun 09-Jul-1995 2:10 PM Att:16745 Venue: Western Oval|Footscray won by 67 pts
1995-14-07|Sun 09-Jul-1995 4:15 PM (6:15 PM) Att:16161 Venue: Subiaco|Melbourne won by 52 pts
1995-15-00|Fri 14-Jul-1995 8:10 PM Att:76628 Venue: M.C.G.|Match drawn
1995-15-01|Sat 15-Jul-1995 2:10 PM Att:22543 Venue: Princes Park|Carlton won by 33 pts
1995-15-02|Sat 15-Jul-1995 2:10 PM Att:8862 Venue: Western Oval|Melbourne won by 81 pts
1995-15-03|Sat 15-Jul-1995 2:10 PM Att:14167 Venue: Waverley Park|Hawthorn won by 44 pts
1995-15-04|Sat 15-Jul-1995 2:10 PM Att:22524 Venue: M.C.G.|Sydney won by 29 pts
1995-15-05|Sun 16-Jul-1995 1:15 PM Att:11467 Venue: Gabba|Collingwood won by 49 pts
1995-15-06|Sun 16-Jul-1995 2:10 PM Att:37382 Venue: M.C.G.|St Kilda won by 8 pts
1995-15-07|Sun 16-Jul-1995 4:15 PM (6:15 PM) Att:30169 Venue: Subiaco|Footscray won by 26 pts
1995-16-00|Fri 21-Jul-1995 8:40 PM (9:10 PM) Att:34301 Venue: Football Park|Adelaide won by 11 pts
1995-16-01|Sat 22-Jul-1995 2:10 PM Att:25295 Venue: M.C.G.|Essendon won by 71 pts
1995-16-02|Sat 22-Jul-1995 2:10 PM Att:18416 Venue: Princes Park|Geelong won by 29 pts
1995-16-03|Sat 22-Jul-1995 2:10 PM Att:13490 Venue: Waverley Park|West Coast won by 58 pts
1995-16-04|Sat 22-Jul-1995 7:40 PM Att:15708 Venue: S.C.G.|Footscray won by 55 pts
1995-16-05|Sun 23-Jul-1995 1:15 PM Att:8209 Venue: Gabba|Brisbane Bears won by 7 pts
1995-16-06|Sun 23-Jul-1995 2:10 PM Att:78934 Venue: M.C.G.|Carlton won by 22 pts
1995-16-07|Sun 23-Jul-1995 4:15 PM (6:15 PM) Att:18723 Venue: Subiaco|Richmond won by 7 pts
1995-17-00|Fri 28-Jul-1995 8:10 PM Att:28838 Venue: M.C.G.|Melbourne won by 22 pts
1995-17-01|Sat 29-Jul-1995 2:10 PM Att:29102 Venue: M.C.G.|Essendon won by 48 pts
1995-17-02|Sat 29-Jul-1995 2:10 PM Att:16673 Venue: Western Oval|Footscray won by 5 pts
1995-17-03|Sat 29-Jul-1995 2:10 PM Att:28600 Venue: Kardinia Park|Geelong won by 77 pts
1995-17-04|Sat 29-Jul-1995 2:10 PM Att:15715 Venue: Princes Park|St Kilda won by 45 pts
1995-17-05|Sun 30-Jul-1995 2:10 PM Att:15567 Venue: Waverley Park|Carlton won by 97 pts
1995-17-06|Sun 30-Jul-1995 2:15 PM (4:15 PM) Att:35332 Venue: Subiaco|West Coast won by 50 pts
1995-17-07|Sun 30-Jul-1995 5:45 PM (6:15 PM) Att:33829 Venue: Football Park|Brisbane Bears won by 30 pts
1995-18-00|Fri 04-Aug-1995 8:10 PM Att:37543 Venue: M.C.G.|Richmond won by 44 pts
1995-18-01|Sat 05-Aug-1995 2:10 PM Att:13141 Venue: Waverley Park|Adelaide won by 30 pts
1995-18-02|Sat 05-Aug-1995 2:10 PM Att:52523 Venue: M.C.G.|Essendon won by 33 pts
1995-18-03|Sat 05-Aug-1995 2:10 PM Att:11822 Venue: Princes Park|North Melbourne won by 62 pts
1995-18-04|Sun 06-Aug-1995 1:15 PM Att:8150 Venue: S.C.G.|Brisbane Bears won by 15 pts
1995-18-05|Sun 06-Aug-1995 2:10 PM Att:24084 Venue: Princes Park|Carlton won by 25 pts
1995-18-06|Sun 06-Aug-1995 2:10 PM Att:62212 Venue: M.C.G.|Collingwood won by 4 pts
1995-18-07|Sun 06-Aug-1995 4:15 PM (6:15 PM) Att:20073 Venue: Subiaco|Fremantle won by 52 pts
1995-19-00|Fri 11-Aug-1995 8:10 PM Att:51247 Venue: M.C.G.|North Melbourne won by 10 pts
1995-19-01|Sat 12-Aug-1995 2:10 PM Att:77448 Venue: M.C.G.|Essendon won by 8 pts
1995-19-02|Sat 12-Aug-1995 2:10 PM Att:17697 Venue: Western Oval|Footscray won by 20 pts
1995-19-03|Sat 12-Aug-1995 2:10 PM Att:20679 Venue: Kardinia Park|Geelong won by 23 pts
1995-19-04|Sat 12-Aug-1995 2:10 PM Att:19852 Venue: Waverley Park|St Kilda won by 8 pts
1995-19-05|Sun 13-Aug-1995 2:10 PM Att:16350 Venue: Princes Park|Carlton won by 14 pts
1995-19-06|Sun 13-Aug-1995 2:10 PM Att:7426 Venue: Western Oval|Sydney won by 126 pts
1995-19-07|Sun 13-Aug-1995 2:15 PM (4:15 PM) Att:30507 Venue: Subiaco|West Coast won by 135 pts
1995-20-00|Fri 18-Aug-1995 8:10 PM Att:51746 Venue: M.C.G.|Collingwood won by 3 pts
1995-20-01|Sat 19-Aug-1995 2:10 PM Att:32065 Venue: Princes Park|Carlton won by 19 pts
1995-20-02|Sat 19-Aug-1995 2:10 PM Att:34121 Venue: Waverley Park|Essendon won by 76 pts
1995-20-03|Sat 19-Aug-1995 2:10 PM Att:9196 Venue: Western Oval|Geelong won by 41 pts
1995-20-04|Sat 19-Aug-1995 2:10 PM Att:24874 Venue: M.C.G.|West Coast won by 29 pts
1995-20-05|Sat 19-Aug-1995 8:40 PM (9:10 PM) Att:38529 Venue: Football Park|Sydney won by 46 pts
1995-20-06|Sun 20-Aug-1995 1:15 PM Att:11524 Venue: Gabba|Brisbane Bears won by 77 pts
1995-20-07|Sun 20-Aug-1995 4:15 PM (6:15 PM) Att:18175 Venue: Subiaco|Fremantle won by 31 pts
1995-21-00|Fri 25-Aug-1995 8:10 PM Att:22800 Venue: M.C.G.|Adelaide won by 31 pts
1995-21-01|Sat 26-Aug-1995 2:10 PM Att:70809 Venue: M.C.G.|Richmond won by 54 pts
1995-21-02|Sat 26-Aug-1995 2:10 PM Att:9363 Venue: Princes Park|St Kilda won by 27 pts
1995-21-03|Sat 26-Aug-1995 2:10 PM Att:25057 Venue: Kardinia Park|Footscray won by 15 pts
1995-21-04|Sat 26-Aug-1995 2:10 PM Att:21513 Venue: Waverley Park|North Melbourne won by 45 pts
1995-21-05|Sat 26-Aug-1995 7:40 PM Att:12657 Venue: Gabba|Brisbane Bears won by 32 pts
1995-21-06|Sun 27-Aug-1995 1:15 PM Att:10410 Venue: S.C.G.|Fremantle won by 17 pts
1995-21-07|Sun 27-Aug-1995 4:15 PM (6:15 PM) Att:41705 Venue: Subiaco|Carlton won by 1 pt
1995-22-00|Fri 01-Sep-1995 7:40 PM Att:11842 Venue: Gabba|Brisbane Bears won by 21 pts
1995-22-01|Sat 02-Sep-1995 2:10 PM Att:87984 Venue: M.C.G.|Carlton won by 41 pts
1995-22-02|Sat 02-Sep-1995 2:10 PM Att:14907 Venue: Princes Park|North Melbourne won by 103 pts
1995-22-03|Sat 02-Sep-1995 2:10 PM Att:19442 Venue: Western Oval|St Kilda won by 54 pts
1995-22-04|Sat 02-Sep-1995 2:10 PM Att:32747 Venue: Waverley Park|Geelong won by 46 pts
1995-22-05|Sat 02-Sep-1995 8:40 PM (9:10 PM) Att:40168 Venue: Football Park|Richmond won by 37 pts
1995-22-06|Sun 03-Sep-1995 1:15 PM Att:18191 Venue: S.C.G.|Sydney won by 23 pts
1995-22-07|Sun 03-Sep-1995 4:15 PM (6:15 PM) Att:39844 Venue: Subiaco|West Coast won by 53 pts
1995-23-QualifyingFinal|Fri 08-Sep-1995 8:15 PM Att:68226 Venue: M.C.G.|North Melbourne won by 30 pts
1995-24-QualifyingFinal|Sat 09-Sep-1995 2:30 PM Att:36102 Venue: Waverley Park|Essendon won by 19 pts
1995-25-QualifyingFinal|Sat 09-Sep-1995 7:45 PM Att:59889 Venue: M.C.G.|Geelong won by 82 pts
1995-26-QualifyingFinal|Sun 10-Sep-1995 2:30 PM Att:52092 Venue: M.C.G.|Carlton won by 13 pts
1995-27-SemiFinal|Sat 16-Sep-1995 2:30 PM Att:88308 Venue: M.C.G.|Richmond won by 13 pts
1995-28-SemiFinal|Sun 17-Sep-1995 2:30 PM Att:53759 Venue: M.C.G.|North Melbourne won by 58 pts
1995-29-PreliminaryFinal|Sat 23-Sep-1995 2:30 PM Att:70321 Venue: Waverley Park|Geelong won by 89 pts
1995-30-PreliminaryFinal|Sat 23-Sep-1995 7:45 PM Att:72552 Venue: M.C.G.|Carlton won by 62 pts
1995-31-GrandFinal|Sat 30-Sep-1995 2:45 PM Att:93670 Venue: M.C.G.|Carlton won by 61 pts
