2004-01-00|Richmond|2.5   6.7  11.9 14.13|97  
2004-01-00|Collingwood|1.2   3.3   5.6   8.9|57  
2004-01-01|Hawthorn|2.7  5.12 11.13 17.17|119  
2004-01-01|Melbourne|1.2   4.2   6.5 10.10|70  
2004-01-02|Fremantle|5.3   9.9 13.12 15.17|107  
2004-01-02|Carlton|3.3   5.6   8.9  8.12|60  
2004-01-03|St Kilda|3.0   8.2  16.4  19.8|122  
2004-01-03|Geelong|4.1   5.4   6.7   9.7|61  
2004-01-04|Brisbane Lions|1.3   5.6  8.12 11.14|80  
2004-01-04|Sydney|4.3   8.7  8.11 11.12|78  
2004-01-05|Port Adelaide|2.6  7.13 15.16 23.20|158  
2004-01-05|Essendon|1.5   2.6  6.12  8.14|62  
2004-01-06|Kangaroos|2.3   8.5  17.7 23.11|149  
2004-01-06|Adelaide|4.7  4.11  9.13 10.14|74  
2004-01-07|Western Bulldogs|7.2  11.6 16.11 20.17|137  
2004-01-07|West Coast|5.5  11.8 15.10 22.12|144  
2004-02-00|Melbourne|6.7 12.10 16.12 20.15|135  
2004-02-00|Richmond|3.1   6.1   8.3  12.4|76  
2004-02-01|Collingwood|2.5   5.8 10.14 15.16|106  
2004-02-01|Western Bulldogs|6.5  8.11 10.16 13.19|97  
2004-02-02|Adelaide|1.1   6.8  8.12 11.17|83  
2004-02-02|Brisbane Lions|8.5  11.7 14.11 15.14|104  
2004-02-03|Essendon|2.3   3.5   5.9  8.12|60  
2004-02-03|St Kilda|3.5  5.10  7.15 13.16|94  
2004-02-04|West Coast|4.0   7.3 12.10 17.13|115  
2004-02-04|Port Adelaide|3.3  10.6  14.7 18.10|118  
2004-02-05|Sydney|5.1   7.6  12.9 15.12|102  
2004-02-05|Fremantle|3.2   5.6   8.9 10.11|71  
2004-02-06|Carlton|2.4   6.6  12.6  16.8|104  
2004-02-06|Geelong|3.2   3.9  5.11  6.14|50  
2004-02-07|Hawthorn|3.1   5.4   7.5  11.8|74  
2004-02-07|Kangaroos|5.2   7.5 12.10 15.13|103  
2004-03-00|Brisbane Lions|2.2   8.5 15.11 21.11|137  
2004-03-00|Collingwood|3.0   7.2  10.3  12.5|77  
2004-03-01|Kangaroos|7.0  12.3  14.5  17.9|111  
2004-03-01|Carlton|4.4   8.6  13.7 16.10|106  
2004-03-02|Essendon|8.0  10.1  16.3  22.5|137  
2004-03-02|West Coast|3.0   7.5  15.8 20.11|131  
2004-03-03|Sydney|3.2   7.3   7.5 10.13|73  
2004-03-03|Geelong|2.2   7.5   9.7  10.7|67  
2004-03-04|Port Adelaide|6.3  11.8 17.13 26.15|171  
2004-03-04|Hawthorn|1.3   7.6  10.8 13.12|90  
2004-03-05|Western Bulldogs|1.3   6.7  9.10 12.15|87  
2004-03-05|Melbourne|3.8  6.14  9.19 12.25|97  
2004-03-06|Fremantle|2.2   3.4   7.8 10.13|73  
2004-03-06|Adelaide|2.3  4.10  6.12  8.16|64  
2004-03-07|St Kilda|4.3  10.6 12.12 16.18|114  
2004-03-07|Richmond|5.0   7.2   8.6  10.9|69  
2004-04-00|Carlton|3.3   6.6   7.7  12.8|80  
2004-04-00|Essendon|1.3   5.8 13.11 17.15|117  
2004-04-01|Melbourne|5.1   8.7 12.14 18.16|124  
2004-04-01|Port Adelaide|4.3   5.6   8.8 10.11|71  
2004-04-02|West Coast|3.2   6.4  10.5  12.7|79  
2004-04-02|Brisbane Lions|2.3   4.4  10.9 10.16|76  
2004-04-03|Geelong|7.0  11.1  15.5 19.13|127  
2004-04-03|Richmond|1.4   3.7  7.10 11.12|78  
2004-04-04|Adelaide|6.2   8.3  12.6  15.8|98  
2004-04-04|St Kilda|5.1  10.2  15.3  18.5|113  
2004-04-05|Kangaroos|6.4   6.6   7.7 10.10|70  
2004-04-05|Sydney|6.3  10.8 16.12 18.13|121  
2004-04-06|Collingwood|2.3   3.4   5.7  7.12|54  
2004-04-06|Fremantle|3.3  7.10 10.12 12.16|88  
2004-04-07|Hawthorn|3.5   5.8   9.9 14.13|97  
2004-04-07|Western Bulldogs|2.6   7.9 13.11 16.13|109  
2004-05-00|Richmond|2.0   3.2   6.4   9.5|59  
2004-05-00|Adelaide|4.2  13.4  15.5  21.8|134  
2004-05-01|Carlton|2.2   7.3  10.6  14.8|92  
2004-05-01|West Coast|0.2   0.4   2.6   6.7|43  
2004-05-02|St Kilda|7.4   8.6  13.8 20.10|130  
2004-05-02|Kangaroos|1.5  3.12  7.13  8.17|65  
2004-05-03|Brisbane Lions|5.3 10.10 12.17 14.26|110  
2004-05-03|Hawthorn|3.1   4.1   6.4   9.8|62  
2004-05-04|Sydney|6.1   9.1  13.6  15.9|99  
2004-05-04|Melbourne|2.2  10.4  11.8  17.9|111  
2004-05-05|Collingwood|1.2   6.5  10.9 11.13|79  
2004-05-05|Essendon|5.3   8.6  13.7 17.10|112  
2004-05-06|Port Adelaide|5.5  10.6 13.10 17.17|119  
2004-05-06|Western Bulldogs|3.1  4.11  5.17  7.22|64  
2004-05-07|Fremantle|7.0  11.2  14.7  18.9|117  
2004-05-07|Geelong|4.1   8.3  11.5  14.7|91  
2004-06-00|Richmond|7.1  10.7 11.11 12.12|84  
2004-06-00|Hawthorn|3.3   7.5  11.5  13.5|83  
2004-06-01|Essendon|5.6   7.8 12.10 16.12|108  
2004-06-01|Sydney|4.3   4.6   8.7  15.8|98  
2004-06-02|Kangaroos|6.3  14.7  17.8 18.11|119  
2004-06-02|Western Bulldogs|4.2   9.2  12.6  19.6|120  
2004-06-03|St Kilda|2.6   6.8  9.12 13.14|92  
2004-06-03|Brisbane Lions|4.1   5.4   7.5  14.7|91  
2004-06-04|West Coast|3.2   7.5   9.5  11.7|73  
2004-06-04|Fremantle|4.1   7.3  11.8 12.11|83  
2004-06-05|Geelong|1.0   5.2  11.5 15.11|101  
2004-06-05|Adelaide|2.3   4.6   6.8  8.10|58  
2004-06-06|Melbourne|6.3  12.5  19.9 25.10|160  
2004-06-06|Carlton|1.3   2.5   4.7   8.7|55  
2004-06-07|Port Adelaide|1.5   7.7  11.9 14.17|101  
2004-06-07|Collingwood|4.2   5.5  8.11 12.12|84  
2004-07-00|Western Bulldogs|3.2   7.5  11.9 14.11|95  
2004-07-00|Essendon|5.2  10.6  15.7 18.13|121  
2004-07-01|Carlton|1.5   4.8   7.9 13.11|89  
2004-07-01|Collingwood|3.3   5.7 10.11 11.14|80  
2004-07-02|Fremantle|1.4   1.4   6.5  11.6|72  
2004-07-02|St Kilda|4.0   8.4  12.7 14.11|95  
2004-07-03|Kangaroos|1.6   5.6   8.7 11.10|76  
2004-07-03|Brisbane Lions|2.3   8.6  15.7 18.12|120  
2004-07-04|Port Adelaide|5.2   7.3   9.7  13.9|87  
2004-07-04|Adelaide|4.2  11.6 14.14 17.17|119  
2004-07-05|Sydney|5.4   6.5   7.6   8.6|54  
2004-07-05|Richmond|4.1   5.3   8.3  10.7|67  
2004-07-06|Melbourne|4.6   8.9 12.12 18.14|122  
2004-07-06|West Coast|2.2   7.4   8.6  11.7|73  
2004-07-07|Hawthorn|2.1   4.1   5.1   8.4|52  
2004-07-07|Geelong|4.7  6.11 10.14 15.18|108  
2004-08-00|Adelaide|2.4   5.6  7.12 12.12|84  
2004-08-00|Essendon|7.4  10.9 14.11 20.15|135  
2004-08-01|Richmond|4.1   8.5  11.9 15.15|105  
2004-08-01|Western Bulldogs|1.8  6.13  8.19 10.22|82  
2004-08-02|West Coast|5.3  11.4  14.9 18.16|124  
2004-08-02|Sydney|5.3   8.5  11.7  15.7|97  
2004-08-03|Brisbane Lions|6.4   9.9 17.11 21.14|140  
2004-08-03|Carlton|2.3   5.5   9.6  16.6|102  
2004-08-04|St Kilda|6.3  10.7 15.10 21.12|138  
2004-08-04|Collingwood|2.1   4.4  10.9 13.13|91  
2004-08-05|Hawthorn|2.5   6.7   8.9 10.10|70  
2004-08-05|Fremantle|3.1   4.6   6.8  8.13|61  
2004-08-06|Geelong|7.1   9.5  11.9 15.11|101  
2004-08-06|Melbourne|2.4   3.7  9.12 12.15|87  
2004-08-07|Kangaroos|5.1   8.6 18.12 21.14|140  
2004-08-07|Port Adelaide|2.1   4.3   4.4   7.6|48  
2004-09-00|Collingwood|1.2   4.6  7.10  9.14|68  
2004-09-00|Adelaide|5.2   6.5   7.8  9.11|65  
2004-09-01|Melbourne|3.5  7.10 11.14 13.18|96  
2004-09-01|Kangaroos|2.2   4.5   8.9 11.12|78  
2004-09-02|Fremantle|5.6  10.8 15.14 20.17|137  
2004-09-02|Brisbane Lions|3.4   8.5   9.7 11.12|78  
2004-09-03|Geelong|6.5  10.6 13.10 18.12|120  
2004-09-03|Essendon|6.1   8.8 12.11 14.13|97  
2004-09-04|Port Adelaide|4.6  9.10 12.12 19.14|128  
2004-09-04|Richmond|0.2   1.3   4.4   7.8|50  
2004-09-05|Sydney|4.4   5.8 10.13 11.14|80  
2004-09-05|Hawthorn|0.1   5.3   8.4  12.7|79  
2004-09-06|Carlton|5.1  10.4  12.4  12.7|79  
2004-09-06|Western Bulldogs|7.3  10.5  16.5  16.8|104  
2004-09-07|St Kilda|6.4  13.7  19.9 26.13|169  
2004-09-07|West Coast|3.3   6.8  9.10  9.14|68  
2004-10-00|Essendon|4.8 11.11 14.12 17.13|115  
2004-10-00|Fremantle|2.2   3.5   7.9 12.13|85  
2004-10-01|Hawthorn|2.6   3.8   5.8  6.11|47  
2004-10-01|Adelaide|5.2   9.8 14.11 20.13|133  
2004-10-02|West Coast|4.2   5.6 12.10 14.16|100  
2004-10-02|Richmond|3.3   5.6   7.6   9.9|63  
2004-10-03|Kangaroos|5.4   6.6   6.9  9.11|65  
2004-10-03|Collingwood|4.4   6.9 10.13 13.14|92  
2004-10-04|Western Bulldogs|3.3   6.4   6.6  10.7|67  
2004-10-04|Sydney|5.5  7.10 11.16 12.21|93  
2004-10-05|Melbourne|3.1   5.3   8.6 12.11|83  
2004-10-05|Brisbane Lions|4.3  11.8  16.9 18.15|123  
2004-10-06|Carlton|3.2   5.3  10.6 13.10|88  
2004-10-06|St Kilda|7.5  19.6  26.7 31.10|196  
2004-10-07|Port Adelaide|2.1   6.4  14.6  18.8|116  
2004-10-07|Geelong|4.3   9.6  14.7 17.10|112  
2004-11-00|Collingwood|3.2   8.3  12.6  14.9|93  
2004-11-00|West Coast|5.4   6.6   8.7  11.9|75  
2004-11-01|Hawthorn|2.2   5.3   7.6  12.8|80  
2004-11-01|Essendon|6.4  10.5  19.8 24.10|154  
2004-11-02|Adelaide|5.6   6.6 10.12 12.15|87  
2004-11-02|Carlton|1.1   5.4   7.5  14.7|91  
2004-11-03|Kangaroos|5.2   7.5  14.7 24.10|154  
2004-11-03|Richmond|3.4   7.6   9.8  12.8|80  
2004-11-04|Brisbane Lions|6.2   9.7 14.11 18.15|123  
2004-11-04|Port Adelaide|2.7   6.8  8.13 12.14|86  
2004-11-05|Sydney|4.4   7.7  14.9 17.10|112  
2004-11-05|St Kilda|1.1   4.5   8.7 11.10|76  
2004-11-06|Western Bulldogs|4.2   7.3   9.6  10.7|67  
2004-11-06|Geelong|4.2   7.3  14.6 17.11|113  
2004-11-07|Fremantle|2.2   4.5   9.8   9.8|62  
2004-11-07|Melbourne|4.3   6.7   7.8 13.15|93  
2004-12-00|Carlton|6.3   8.7  11.7 15.10|100  
2004-12-00|Hawthorn|2.1   6.2  12.3  14.4|88  
2004-12-01|Western Bulldogs|2.3   6.3  11.8 15.13|103  
2004-12-01|St Kilda|4.3   8.6  9.10 11.14|80  
2004-12-02|Essendon|7.2  11.4  12.8 14.12|96  
2004-12-02|Brisbane Lions|5.1  13.3  20.9 25.12|162  
2004-12-03|West Coast|4.3   7.9 11.17 15.18|108  
2004-12-03|Adelaide|1.4   3.6   4.8 11.10|76  
2004-12-04|Port Adelaide|3.4  10.6 17.10 20.12|132  
2004-12-04|Sydney|1.2   3.3   5.4  8.12|60  
2004-12-05|Richmond|3.3   7.6   9.9 10.11|71  
2004-12-05|Fremantle|0.0   3.4   7.5  12.9|81  
2004-12-06|Geelong|5.1   9.5  12.8 14.10|94  
2004-12-06|Kangaroos|5.0   9.2  10.5 12.12|84  
2004-12-07|Melbourne|3.5   4.5   7.8 12.10|82  
2004-12-07|Collingwood|2.3   7.6  10.6  11.7|73  
2004-13-00|St Kilda|3.2   5.4 10.10 19.13|127  
2004-13-00|Hawthorn|6.2   6.6   7.7   9.7|61  
2004-13-01|Geelong|2.3   5.4 10.10 13.14|92  
2004-13-01|Brisbane Lions|3.5   5.7  8.10  9.11|65  
2004-13-02|Richmond|2.2   5.3  13.5  14.9|93  
2004-13-02|Carlton|5.2  12.7 16.10 18.16|124  
2004-13-03|Fremantle|4.3   7.3  12.3  16.6|102  
2004-13-03|Port Adelaide|2.4   9.7  14.9 17.10|112  
2004-13-04|Kangaroos|5.4  10.8  15.9 16.12|108  
2004-13-04|West Coast|5.1   8.5  10.5  11.9|75  
2004-13-05|Essendon|2.1   4.3   8.6  10.9|69  
2004-13-05|Melbourne|1.6  6.14  9.16 13.17|95  
2004-13-06|Adelaide|7.1  10.4 16.10 20.13|133  
2004-13-06|Western Bulldogs|3.5   9.7 11.10 15.11|101  
2004-13-07|Sydney|5.2   6.3  10.5  13.7|85  
2004-13-07|Collingwood|4.1   7.2   9.7 11.13|79  
2004-14-00|Essendon|4.3   7.5  11.6  12.7|79  
2004-14-00|Kangaroos|3.3   6.6  9.12 14.16|100  
2004-14-01|Carlton|3.1   4.7  9.10 12.12|84  
2004-14-01|Sydney|3.2   8.4  10.5  15.5|95  
2004-14-02|Collingwood|5.6  9.12 15.16 20.20|140  
2004-14-02|Hawthorn|2.3   5.4   7.7  11.9|75  
2004-14-03|Brisbane Lions|4.1  10.4  12.8 17.12|114  
2004-14-03|Richmond|4.4   6.7 10.10 14.12|96  
2004-14-04|West Coast|2.1   5.4   6.6   7.9|51  
2004-14-04|Geelong|3.2   4.5   4.6   7.7|49  
2004-14-05|St Kilda|2.1   3.2   5.3   7.5|47  
2004-14-05|Port Adelaide|3.3   6.5  10.9  14.9|93  
2004-14-06|Western Bulldogs|3.4   6.9  6.12 10.16|76  
2004-14-06|Fremantle|4.1   8.4  14.6  18.9|117  
2004-14-07|Adelaide|7.1  13.7 16.10 22.13|145  
2004-14-07|Melbourne|2.5   5.8  8.10 10.13|73  
2004-15-00|Collingwood|3.2   6.6   7.9  9.11|65  
2004-15-00|Geelong|3.2   5.9  7.14 12.22|94  
2004-15-01|Hawthorn|2.3   4.5   8.8 12.10|82  
2004-15-01|West Coast|3.4   8.6 10.10 12.14|86  
2004-15-02|Richmond|4.2   7.6   8.8 11.11|77  
2004-15-02|Essendon|2.1   7.2  14.9 24.11|155  
2004-15-03|Fremantle|6.2   9.4  11.5  12.7|79  
2004-15-03|Kangaroos|4.2   7.5   9.9 14.12|96  
2004-15-04|Sydney|2.1   7.5   8.8  8.10|58  
2004-15-04|Adelaide|2.2   3.5   3.6   6.9|45  
2004-15-05|Brisbane Lions|5.4   9.7 14.13 20.16|136  
2004-15-05|Western Bulldogs|3.3   4.3   8.4  10.8|68  
2004-15-06|Melbourne|4.1  11.3  17.6  23.8|146  
2004-15-06|St Kilda|4.2   8.6  11.8 13.11|89  
2004-15-07|Port Adelaide|6.2  13.4  16.7 18.15|123  
2004-15-07|Carlton|0.3   1.4   1.7  5.10|40  
2004-16-00|West Coast|6.5   7.7  12.8  18.9|117  
2004-16-00|Essendon|1.4   1.9  5.11 10.13|73  
2004-16-01|Carlton|3.2   5.7  7.11  9.16|70  
2004-16-01|Kangaroos|3.3   5.4   7.6   9.8|62  
2004-16-02|Richmond|4.1   4.3   5.5   9.7|61  
2004-16-02|St Kilda|5.3  10.5  15.8  16.9|105  
2004-16-03|Collingwood|2.4   5.5   7.5  11.7|73  
2004-16-03|Brisbane Lions|1.2   5.7 12.11 16.13|109  
2004-16-04|Adelaide|2.3   6.3   8.5  12.8|80  
2004-16-04|Fremantle|2.2   7.2  10.8  14.8|92  
2004-16-05|Geelong|3.1   3.8   7.9 11.11|77  
2004-16-05|Sydney|1.6   3.7   6.8   9.8|62  
2004-16-06|Melbourne|2.7  5.11  9.16 12.21|93  
2004-16-06|Western Bulldogs|2.4   3.8   5.9  7.13|55  
2004-16-07|Hawthorn|1.3   4.4   5.8  7.11|53  
2004-16-07|Port Adelaide|4.3   7.9 11.12 15.15|105  
2004-17-00|St Kilda|6.4   9.5  15.6  20.7|127  
2004-17-00|Essendon|2.1   4.3   9.7  14.8|92  
2004-17-01|Kangaroos|6.2  12.7  17.9 22.11|143  
2004-17-01|Hawthorn|1.4   3.6   5.6   9.9|63  
2004-17-02|Fremantle|6.5  11.7  16.8 18.10|118  
2004-17-02|Sydney|3.1   5.2  10.3  14.7|91  
2004-17-03|Brisbane Lions|3.6  8.11 18.12 29.15|189  
2004-17-03|Adelaide|2.2   4.6  6.10  6.12|48  
2004-17-04|Western Bulldogs|1.3   3.8  7.12  8.18|66  
2004-17-04|Collingwood|3.5   6.9  9.12 17.13|115  
2004-17-05|Port Adelaide|5.0  10.4  12.4  16.6|102  
2004-17-05|West Coast|2.5   4.8  7.16  9.22|76  
2004-17-06|Geelong|5.5  9.10 12.17 18.23|131  
2004-17-06|Carlton|1.3   4.4   8.6  11.8|74  
2004-17-07|Richmond|4.4   7.7   9.8 10.10|70  
2004-17-07|Melbourne|5.3  11.7 15.10 19.12|126  
2004-18-00|Adelaide|0.3  0.10  2.17  5.19|49  
2004-18-00|Kangaroos|1.7   1.8  2.10  5.12|42  
2004-18-01|Carlton|3.3   5.8   8.8   9.9|63  
2004-18-01|Fremantle|4.4   6.7  9.12 16.15|111  
2004-18-02|Collingwood|5.2   8.5  14.8 15.13|103  
2004-18-02|Richmond|3.5   8.6 10.10 14.14|98  
2004-18-03|Essendon|3.4   9.5  12.9 18.11|119  
2004-18-03|Port Adelaide|2.7   4.8  8.11 11.13|79  
2004-18-04|Sydney|3.6   6.8 11.10 12.11|83  
2004-18-04|Brisbane Lions|1.2   3.5   5.8   7.9|51  
2004-18-05|Geelong|6.2   8.5  13.6 15.11|101  
2004-18-05|St Kilda|2.1   9.1  13.1  15.4|94  
2004-18-06|Melbourne|5.4   9.8 11.12 15.17|107  
2004-18-06|Hawthorn|2.6   5.8   9.8   9.9|63  
2004-18-07|West Coast|4.2   9.7 12.10 15.16|106  
2004-18-07|Western Bulldogs|2.3   4.5   7.7   8.9|57  
2004-19-00|Fremantle|2.1   2.5   7.7  11.7|73  
2004-19-00|Collingwood|3.9  4.14 10.17 14.22|106  
2004-19-01|St Kilda|6.1   9.5  11.5  14.7|91  
2004-19-01|Adelaide|2.0   7.1   9.4  10.8|68  
2004-19-02|Essendon|2.3   3.6   6.8   8.9|57  
2004-19-02|Carlton|2.4   5.6  7.10 10.14|74  
2004-19-03|Western Bulldogs|3.2   8.4  12.7 16.13|109  
