1992-05-02|Sat 18-Apr-1992 2:10 PM Att:22562 Venue: M.C.G.|Footscray won by 39 pts
1992-05-03|Sat 18-Apr-1992 7:40 PM Att:6923 Venue: Carrara|Match drawn
1992-05-04|Sun 19-Apr-1992 2:10 PM (2:40 PM) Att:39022 Venue: Football Park|Adelaide won by 34 pts
1992-05-05|Mon 20-Apr-1992 2:10 PM Att:63711 Venue: M.C.G.|Collingwood won by 33 pts
1992-05-06|Mon 20-Apr-1992 2:10 PM Att:20298 Venue: Princes Park|St Kilda won by 20 pts
1992-06-00|Fri 24-Apr-1992 7:40 PM Att:9226 Venue: S.C.G.|North Melbourne won by 49 pts
1992-06-01|Sat 25-Apr-1992 2:10 PM Att:34661 Venue: Princes Park|Carlton won by 8 pts
1992-06-02|Sat 25-Apr-1992 2:10 PM Att:72765 Venue: Waverley Park|Hawthorn won by 24 pts
1992-06-03|Sat 25-Apr-1992 2:10 PM Att:41405 Venue: M.C.G.|Essendon won by 1 pt
1992-06-04|Sun 26-Apr-1992 2:10 PM Att:22062 Venue: Kardinia Park|Geelong won by 98 pts
1992-06-05|Sun 26-Apr-1992 2:10 PM Att:17629 Venue: M.C.G.|West Coast won by 1 pt
1992-06-06|Sun 26-Apr-1992 2:10 PM (2:40 PM) Att:42759 Venue: Football Park|Adelaide won by 60 pts
1992-07-00|Sat 02-May-1992 2:10 PM Att:22350 Venue: Moorabbin Oval|St Kilda won by 74 pts
1992-07-01|Sat 02-May-1992 2:10 PM Att:27262 Venue: Victoria Park|Collingwood won by 50 pts
1992-07-02|Sat 02-May-1992 2:10 PM Att:26789 Venue: Waverley Park|Hawthorn won by 79 pts
1992-07-03|Sat 02-May-1992 2:10 PM Att:17532 Venue: M.C.G.|Match drawn
1992-07-04|Sun 03-May-1992 2:10 PM Att:7645 Venue: Carrara|Geelong won by 164 pts
1992-07-05|Sun 03-May-1992 2:10 PM Att:49406 Venue: M.C.G.|Footscray won by 56 pts
1992-07-06|Sun 03-May-1992 2:10 PM Att:8819 Venue: North Hobart|Fitzroy won by 20 pts
1992-08-00|Thu 07-May-1992 7:40 PM Att:83262 Venue: M.C.G.|Carlton won by 33 pts
1992-08-01|Fri 08-May-1992 7:40 PM Att:7425 Venue: S.C.G.|Sydney won by 74 pts
1992-08-02|Sat 09-May-1992 2:10 PM Att:18565 Venue: Kardinia Park|Geelong won by 123 pts
1992-08-03|Sat 09-May-1992 2:10 PM Att:15911 Venue: Princes Park|North Melbourne won by 52 pts
1992-08-04|Sat 09-May-1992 2:10 PM Att:20101 Venue: M.C.G.|Fitzroy won by 59 pts
1992-08-05|Sat 09-May-1992 2:10 PM Att:31556 Venue: Waverley Park|St Kilda won by 60 pts
1992-08-06|Sun 10-May-1992 2:10 PM (4:10 PM) Att:25234 Venue: Subiaco|West Coast won by 59 pts
1992-09-00|Fri 15-May-1992 7:40 PM Att:17371 Venue: M.C.G.|Fitzroy won by 39 pts
1992-09-01|Sat 16-May-1992 2:10 PM Att:19077 Venue: Princes Park|West Coast won by 24 pts
1992-09-02|Sat 16-May-1992 2:10 PM Att:41244 Venue: M.C.G.|Geelong won by 57 pts
1992-09-03|Sat 16-May-1992 2:10 PM Att:22686 Venue: Waverley Park|Hawthorn won by 72 pts
1992-09-04|Sun 17-May-1992 2:10 PM Att:3059 Venue: Carrara|Footscray won by 42 pts
1992-09-05|Sun 17-May-1992 2:10 PM Att:17487 Venue: M.C.G.|Richmond won by 32 pts
1992-09-06|Sun 17-May-1992 7:40 PM (8:10 PM) Att:44723 Venue: Football Park|Collingwood won by 5 pts
1992-10-00|Fri 22-May-1992 7:40 PM (9:40 PM) Att:23046 Venue: W.A.C.A.|West Coast won by 40 pts
1992-10-01|Sat 23-May-1992 2:10 PM Att:18360 Venue: Moorabbin Oval|St Kilda won by 108 pts
1992-10-02|Sat 23-May-1992 2:10 PM Att:27993 Venue: Princes Park|Carlton won by 52 pts
1992-10-03|Sat 23-May-1992 2:10 PM Att:60228 Venue: Waverley Park|Collingwood won by 15 pts
1992-10-04|Sat 23-May-1992 2:10 PM Att:18508 Venue: Western Oval|Footscray won by 17 pts
1992-10-05|Sat 23-May-1992 2:10 PM Att:18634 Venue: M.C.G.|Melbourne won by 36 pts
1992-10-06|Sun 24-May-1992 2:10 PM Att:12217 Venue: S.C.G.|Hawthorn won by 61 pts
1992-11-00|Sat 30-May-1992 2:10 PM Att:13174 Venue: M.C.G.|Richmond won by 59 pts
1992-11-01|Sat 30-May-1992 2:10 PM Att:30177 Venue: Waverley Park|Carlton won by 34 pts
1992-11-02|Sat 30-May-1992 2:10 PM Att:25343 Venue: Princes Park|Fitzroy won by 3 pts
1992-11-03|Sat 30-May-1992 2:10 PM Att:22429 Venue: Kardinia Park|Geelong won by 3 pts
1992-11-04|Sun 31-May-1992 2:10 PM Att:20476 Venue: M.C.G.|Essendon won by 43 pts
1992-11-05|Sun 31-May-1992 2:10 PM Att:25829 Venue: Western Oval|Footscray won by 34 pts
1992-11-06|Sun 31-May-1992 2:10 PM (2:40 PM) Att:36312 Venue: Football Park|Adelaide won by 35 pts
1992-12-00|Fri 05-Jun-1992 7:40 PM Att:10165 Venue: M.C.G.|West Coast won by 44 pts
1992-12-01|Sat 06-Jun-1992 2:10 PM Att:35967 Venue: M.C.G.|Essendon won by 51 pts
1992-12-02|Sat 06-Jun-1992 2:10 PM Att:20020 Venue: Princes Park|Footscray won by 62 pts
1992-12-03|Sun 07-Jun-1992 2:10 PM Att:4902 Venue: Carrara|Brisbane Bears won by 26 pts
1992-12-04|Sun 07-Jun-1992 2:10 PM Att:62586 Venue: M.C.G.|Geelong won by 28 pts
1992-12-05|Mon 08-Jun-1992 2:10 PM Att:21119 Venue: Waverley Park|Adelaide won by 1 pt
1992-12-06|Mon 08-Jun-1992 2:10 PM Att:80060 Venue: M.C.G.|St Kilda won by 1 pt
1992-13-00|Sat 13-Jun-1992 2:10 PM Att:14433 Venue: Princes Park|Carlton won by 23 pts
1992-13-01|Sat 13-Jun-1992 2:10 PM Att:22289 Venue: Waverley Park|Hawthorn won by 56 pts
1992-13-02|Sat 13-Jun-1992 2:10 PM Att:22156 Venue: M.C.G.|Geelong won by 77 pts
1992-13-03|Sat 13-Jun-1992 2:10 PM Att:19716 Venue: Moorabbin Oval|St Kilda won by 53 pts
1992-13-04|Sun 14-Jun-1992 2:10 PM Att:6442 Venue: Carrara|Essendon won by 34 pts
1992-13-05|Sun 14-Jun-1992 2:10 PM Att:19185 Venue: Western Oval|Footscray won by 107 pts
1992-13-06|Sun 14-Jun-1992 2:10 PM (4:10 PM) Att:32622 Venue: Subiaco|Collingwood won by 1 pt
1992-14-00|Fri 19-Jun-1992 7:40 PM Att:6396 Venue: M.C.G.|North Melbourne won by 35 pts
1992-14-01|Sat 20-Jun-1992 2:10 PM Att:21405 Venue: Princes Park|Fitzroy won by 19 pts
1992-14-02|Sat 20-Jun-1992 2:10 PM Att:26346 Venue: Waverley Park|West Coast won by 14 pts
1992-14-03|Sat 20-Jun-1992 2:10 PM Att:30922 Venue: M.C.G.|St Kilda won by 49 pts
1992-14-04|Sun 21-Jun-1992 2:10 PM Att:67835 Venue: M.C.G.|Collingwood won by 6 pts
1992-14-05|Sun 21-Jun-1992 2:10 PM Att:11132 Venue: S.C.G.|Geelong won by 75 pts
1992-14-06|Sun 21-Jun-1992 7:40 PM (8:10 PM) Att:43163 Venue: Football Park|Essendon won by 44 pts
1992-15-00|Fri 26-Jun-1992 7:40 PM (8:10 PM) Att:31593 Venue: Football Park|Adelaide won by 67 pts
1992-15-01|Sat 27-Jun-1992 2:10 PM Att:24072 Venue: Waverley Park|Richmond won by 3 pts
1992-15-02|Sat 27-Jun-1992 2:10 PM Att:32849 Venue: M.C.G.|West Coast won by 75 pts
1992-15-03|Sat 27-Jun-1992 2:10 PM Att:22329 Venue: Moorabbin Oval|St Kilda won by 8 pts
1992-15-04|Sun 28-Jun-1992 2:10 PM Att:7573 Venue: Carrara|Hawthorn won by 4 pts
1992-15-05|Sun 28-Jun-1992 2:10 PM Att:21097 Venue: M.C.G.|Melbourne won by 22 pts
1992-15-06|Sun 28-Jun-1992 2:10 PM Att:27445 Venue: Kardinia Park|Geelong won by 9 pts
1992-16-00|Fri 03-Jul-1992 7:40 PM (9:40 PM) Att:23182 Venue: W.A.C.A.|West Coast won by 22 pts
1992-16-01|Sat 04-Jul-1992 2:10 PM Att:13235 Venue: Waverley Park|Footscray won by 87 pts
1992-16-02|Sat 04-Jul-1992 2:10 PM Att:11693 Venue: Princes Park|Carlton won by 99 pts
1992-16-03|Sat 04-Jul-1992 2:10 PM Att:31168 Venue: Victoria Park|Collingwood won by 63 pts
1992-16-04|Sat 04-Jul-1992 2:10 PM Att:42461 Venue: M.C.G.|Essendon won by 28 pts
1992-16-05|Sat 04-Jul-1992 2:10 PM Att:26257 Venue: Kardinia Park|Hawthorn won by 19 pts
1992-16-06|Sun 05-Jul-1992 2:10 PM Att:7329 Venue: S.C.G.|Fitzroy won by 53 pts
1992-17-00|Sat 11-Jul-1992 2:10 PM Att:52481 Venue: Waverley Park|Carlton won by 12 pts
1992-17-01|Sat 11-Jul-1992 2:10 PM Att:27347 Venue: Moorabbin Oval|Footscray won by 13 pts
1992-17-02|Sat 11-Jul-1992 2:10 PM Att:19829 Venue: Kardinia Park|Geelong won by 73 pts
1992-17-03|Sat 11-Jul-1992 2:10 PM Att:11089 Venue: Princes Park|North Melbourne won by 1 pt
1992-17-04|Sat 11-Jul-1992 7:40 PM Att:13053 Venue: Carrara|Collingwood won by 39 pts
1992-17-05|Sun 12-Jul-1992 2:10 PM Att:10265 Venue: North Hobart|Essendon won by 3 pts
1992-17-06|Sun 12-Jul-1992 2:10 PM (4:10 PM) Att:28397 Venue: Subiaco|West Coast won by 53 pts
1992-18-00|Fri 17-Jul-1992 7:40 PM Att:15240 Venue: S.C.G.|Collingwood won by 18 pts
1992-18-01|Sat 18-Jul-1992 2:10 PM Att:6461 Venue: Princes Park|Brisbane Bears won by 41 pts
1992-18-02|Sat 18-Jul-1992 2:10 PM Att:44142 Venue: M.C.G.|Essendon won by 16 pts
1992-18-03|Sat 18-Jul-1992 2:10 PM Att:17096 Venue: Waverley Park|Hawthorn won by 37 pts
1992-18-04|Sun 19-Jul-1992 2:10 PM Att:26131 Venue: M.C.G.|Geelong won by 82 pts
1992-18-05|Sun 19-Jul-1992 2:10 PM Att:24691 Venue: Waverley Park|St Kilda won by 66 pts
1992-18-06|Sun 19-Jul-1992 2:10 PM (2:40 PM) Att:31963 Venue: Football Park|Melbourne won by 49 pts
1992-19-00|Fri 24-Jul-1992 7:40 PM Att:88066 Venue: M.C.G.|Collingwood won by 22 pts
1992-19-01|Sat 25-Jul-1992 2:10 PM Att:17079 Venue: Princes Park|Carlton won by 7 pts
1992-19-02|Sat 25-Jul-1992 2:10 PM Att:12742 Venue: Western Oval|Footscray won by 46 pts
1992-19-03|Sat 25-Jul-1992 2:10 PM Att:25585 Venue: Kardinia Park|West Coast won by 19 pts
1992-19-04|Sat 25-Jul-1992 2:10 PM Att:43132 Venue: Waverley Park|St Kilda won by 75 pts
1992-19-05|Sat 25-Jul-1992 2:10 PM Att:20184 Venue: M.C.G.|Melbourne won by 75 pts
1992-19-06|Sat 25-Jul-1992 7:40 PM (8:10 PM) Att:25597 Venue: Football Park|Adelaide won by 85 pts
1992-20-00|Fri 31-Jul-1992 7:40 PM (9:40 PM) Att:23236 Venue: W.A.C.A.|West Coast won by 131 pts
1992-20-01|Sat 01-Aug-1992 2:10 PM Att:25536 Venue: Victoria Park|Melbourne won by 9 pts
1992-20-02|Sat 01-Aug-1992 2:10 PM Att:41070 Venue: M.C.G.|Hawthorn won by 160 pts
1992-20-03|Sat 01-Aug-1992 2:10 PM Att:27736 Venue: Moorabbin Oval|St Kilda won by 18 pts
1992-20-04|Sat 01-Aug-1992 2:10 PM Att:13373 Venue: Waverley Park|Footscray won by 47 pts
1992-20-05|Sun 02-Aug-1992 2:10 PM Att:10291 Venue: M.C.G.|Adelaide won by 110 pts
1992-20-06|Sun 02-Aug-1992 2:10 PM Att:13265 Venue: S.C.G.|Carlton won by 9 pts
1992-21-00|Fri 07-Aug-1992 7:40 PM Att:9739 Venue: M.C.G.|North Melbourne won by 31 pts
1992-21-01|Sat 08-Aug-1992 2:10 PM Att:53369 Venue: Waverley Park|Hawthorn won by 19 pts
1992-21-02|Sat 08-Aug-1992 2:10 PM Att:25508 Venue: M.C.G.|Essendon won by 32 pts
1992-21-03|Sat 08-Aug-1992 2:10 PM Att:11871 Venue: Princes Park|Geelong won by 52 pts
1992-21-04|Sun 09-Aug-1992 2:10 PM Att:4603 Venue: Carrara|Adelaide won by 33 pts
1992-21-05|Sun 09-Aug-1992 2:10 PM Att:50883 Venue: Waverley Park|Carlton won by 35 pts
1992-21-06|Sun 09-Aug-1992 2:10 PM (4:10 PM) Att:23245 Venue: Subiaco|West Coast won by 20 pts
1992-22-00|Fri 14-Aug-1992 7:40 PM (9:40 PM) Att:23016 Venue: W.A.C.A.|West Coast won by 30 pts
1992-22-01|Sat 15-Aug-1992 2:10 PM Att:17187 Venue: Kardinia Park|Geelong won by 93 pts
1992-22-02|Sat 15-Aug-1992 2:10 PM Att:31375 Venue: Princes Park|Carlton won by 82 pts
1992-22-03|Sat 15-Aug-1992 2:10 PM Att:20423 Venue: M.C.G.|Hawthorn won by 84 pts
1992-22-04|Sun 16-Aug-1992 2:10 PM Att:35253 Venue: M.C.G.|Collingwood won by 6 pts
1992-22-05|Sun 16-Aug-1992 2:10 PM Att:8656 Venue: S.C.G.|Melbourne won by 51 pts
1992-22-06|Sun 16-Aug-1992 7:40 PM (8:10 PM) Att:38675 Venue: Football Park|Adelaide won by 16 pts
1992-23-00|Sat 22-Aug-1992 2:10 PM Att:77357 Venue: Waverley Park|Collingwood won by 16 pts
1992-23-01|Sat 22-Aug-1992 2:10 PM Att:21044 Venue: M.C.G.|Essendon won by 68 pts
1992-23-02|Sat 22-Aug-1992 2:10 PM Att:9244 Venue: Princes Park|Fitzroy won by 35 pts
1992-23-03|Sat 22-Aug-1992 7:40 PM Att:4349 Venue: Carrara|Brisbane Bears won by 59 pts
1992-23-04|Sun 23-Aug-1992 2:10 PM Att:15695 Venue: Western Oval|Footscray won by 30 pts
1992-23-05|Sun 23-Aug-1992 2:10 PM Att:30548 Venue: M.C.G.|St Kilda won by 15 pts
1992-23-06|Sun 23-Aug-1992 2:10 PM (2:40 PM) Att:46543 Venue: Football Park|Adelaide won by 91 pts
1992-24-00|Fri 28-Aug-1992 7:40 PM Att:7466 Venue: S.C.G.|Richmond won by 30 pts
1992-24-01|Sat 29-Aug-1992 2:10 PM Att:28990 Venue: Victoria Park|Collingwood won by 5 pts
1992-24-02|Sat 29-Aug-1992 2:10 PM Att:15390 Venue: Western Oval|Footscray won by 57 pts
1992-24-03|Sat 29-Aug-1992 2:10 PM Att:42968 Venue: Waverley Park|Geelong won by 46 pts
1992-24-04|Sat 29-Aug-1992 2:10 PM Att:8830 Venue: Princes Park|North Melbourne won by 34 pts
1992-24-05|Sat 29-Aug-1992 2:10 PM Att:42549 Venue: M.C.G.|Hawthorn won by 19 pts
1992-24-06|Sun 30-Aug-1992 2:10 PM (4:10 PM) Att:40441 Venue: Subiaco|West Coast won by 33 pts
1992-25-EliminationFinal|Sat 05-Sep-1992 2:30 PM Att:74253 Venue: Waverley Park|St Kilda won by 8 pts
1992-26-QualifyingFinal|Sun 06-Sep-1992 2:30 PM Att:68753 Venue: M.C.G.|Geelong won by 61 pts
1992-27-EliminationFinal|Sun 06-Sep-1992 2:30 PM (4:30 PM) Att:40237 Venue: Subiaco|West Coast won by 13 pts
1992-28-SemiFinal|Sat 12-Sep-1992 2:30 PM Att:59512 Venue: Waverley Park|Footscray won by 29 pts
1992-29-SemiFinal|Sun 13-Sep-1992 2:30 PM Att:71745 Venue: M.C.G.|West Coast won by 38 pts
1992-30-PreliminaryFinal|Sat 19-Sep-1992 2:30 PM Att:71841 Venue: M.C.G.|Geelong won by 64 pts
1992-31-GrandFinal|Sat 26-Sep-1992 2:50 PM Att:95007 Venue: M.C.G.|West Coast won by 28 pts
