1993-13-06|Sun 27-Jun-1993 5:38 PM (6:08 PM) Att:46496 Venue: Football Park|Adelaide won by 20 pts
1993-14-00|Fri 02-Jul-1993 7:38 PM Att:13057 Venue: S.C.G.|Adelaide won by 44 pts
1993-14-01|Sat 03-Jul-1993 2:00 PM Att:20453 Venue: M.C.G.|Essendon won by 116 pts
1993-14-02|Sat 03-Jul-1993 2:00 PM Att:13965 Venue: Princes Park|Fitzroy won by 1 pt
1993-14-03|Sat 03-Jul-1993 2:00 PM Att:23398 Venue: Waverley Park|Melbourne won by 46 pts
1993-14-04|Sat 03-Jul-1993 2:08 PM Att:19293 Venue: Kardinia Park|Geelong won by 56 pts
1993-14-05|Sun 04-Jul-1993 2:00 PM Att:49980 Venue: M.C.G.|Collingwood won by 30 pts
1993-14-06|Sun 04-Jul-1993 2:15 PM (4:15 PM) Att:39789 Venue: Subiaco|Carlton won by 1 pt
1993-15-00|Fri 09-Jul-1993 8:08 PM Att:55693 Venue: M.C.G.|North Melbourne won by 38 pts
1993-15-01|Sat 10-Jul-1993 2:00 PM Att:16934 Venue: Princes Park|Carlton won by 34 pts
1993-15-02|Sat 10-Jul-1993 2:00 PM Att:20394 Venue: Victoria Park|Collingwood won by 92 pts
1993-15-03|Sat 10-Jul-1993 2:00 PM Att:21744 Venue: Waverley Park|Hawthorn won by 46 pts
1993-15-04|Sat 10-Jul-1993 2:08 PM Att:40819 Venue: M.C.G.|Melbourne won by 14 pts
1993-15-05|Sun 11-Jul-1993 2:00 PM Att:24832 Venue: M.C.G.|Footscray won by 16 pts
1993-15-06|Sun 11-Jul-1993 2:15 PM (2:45 PM) Att:46667 Venue: Football Park|Adelaide won by 93 pts
1993-16-00|Fri 16-Jul-1993 8:38 PM (9:08 PM) Att:45109 Venue: Football Park|Adelaide won by 139 pts
1993-16-01|Sat 17-Jul-1993 2:00 PM Att:24987 Venue: Princes Park|Carlton won by 86 pts
1993-16-02|Sat 17-Jul-1993 2:00 PM Att:26156 Venue: Victoria Park|Collingwood won by 64 pts
1993-16-03|Sat 17-Jul-1993 2:00 PM Att:22059 Venue: Waverley Park|St Kilda won by 71 pts
1993-16-04|Sat 17-Jul-1993 2:08 PM Att:44303 Venue: M.C.G.|Hawthorn won by 16 pts
1993-16-05|Sun 18-Jul-1993 2:08 PM Att:9609 Venue: Gabba|North Melbourne won by 42 pts
1993-16-06|Sun 18-Jul-1993 2:08 PM Att:44507 Venue: M.C.G.|Essendon won by 2 pts
1993-17-00|Fri 23-Jul-1993 8:08 PM Att:28410 Venue: M.C.G.|St Kilda won by 15 pts
1993-17-01|Sat 24-Jul-1993 2:00 PM Att:38166 Venue: Waverley Park|Geelong won by 8 pts
1993-17-02|Sat 24-Jul-1993 2:00 PM Att:14469 Venue: Western Oval|Melbourne won by 13 pts
1993-17-03|Sat 24-Jul-1993 2:08 PM Att:67035 Venue: M.C.G.|Essendon won by 21 pts
1993-17-04|Sun 25-Jul-1993 1:15 PM Att:8797 Venue: Gabba|Brisbane Bears won by 19 pts
1993-17-05|Sun 25-Jul-1993 2:00 PM Att:13397 Venue: Waverley Park|Hawthorn won by 92 pts
1993-17-06|Sun 25-Jul-1993 4:08 PM (6:08 PM) Att:36081 Venue: Subiaco|West Coast won by 37 pts
1993-18-00|Fri 30-Jul-1993 8:08 PM Att:87573 Venue: M.C.G.|Essendon won by 68 pts
1993-18-01|Sat 31-Jul-1993 2:00 PM Att:13029 Venue: Western Oval|Footscray won by 62 pts
1993-18-02|Sat 31-Jul-1993 2:00 PM Att:34439 Venue: M.C.G.|Geelong won by 94 pts
1993-18-03|Sat 31-Jul-1993 2:08 PM Att:40850 Venue: Waverley Park|Carlton won by 31 pts
1993-18-04|Sat 31-Jul-1993 2:08 PM Att:6025 Venue: Princes Park|West Coast won by 19 pts
1993-18-05|Sun 01-Aug-1993 2:08 PM Att:15664 Venue: M.C.G.|Melbourne won by 89 pts
1993-18-06|Sun 01-Aug-1993 2:15 PM Att:9756 Venue: S.C.G.|St Kilda won by 37 pts
1993-19-00|Fri 06-Aug-1993 7:38 PM Att:22813 Venue: M.C.G.|Essendon won by 21 pts
1993-19-01|Sat 07-Aug-1993 2:00 PM Att:40327 Venue: Waverley Park|Collingwood won by 12 pts
1993-19-02|Sat 07-Aug-1993 2:08 PM Att:8545 Venue: Princes Park|Fitzroy won by 5 pts
1993-19-03|Sat 07-Aug-1993 2:08 PM Att:30874 Venue: M.C.G.|Carlton won by 23 pts
1993-19-04|Sat 07-Aug-1993 2:08 PM Att:25817 Venue: Kardinia Park|Geelong won by 82 pts
1993-19-05|Sun 08-Aug-1993 2:08 PM Att:9046 Venue: Gabba|West Coast won by 60 pts
1993-20-00|Fri 13-Aug-1993 7:38 PM Att:8214 Venue: S.C.G.|Fitzroy won by 15 pts
1993-20-01|Sat 14-Aug-1993 2:00 PM Att:22774 Venue: Princes Park|St Kilda won by 7 pts
1993-20-02|Sat 14-Aug-1993 2:08 PM Att:40229 Venue: M.C.G.|Essendon won by 13 pts
1993-20-03|Sun 15-Aug-1993 2:00 PM Att:17585 Venue: M.C.G.|North Melbourne won by 44 pts
1993-20-04|Sun 15-Aug-1993 2:00 PM (4:00 PM) Att:41988 Venue: Subiaco|West Coast won by 22 pts
1993-20-05|Sun 15-Aug-1993 5:38 PM (6:08 PM) Att:46310 Venue: Football Park|Adelaide won by 59 pts
1993-21-00|Sat 21-Aug-1993 2:00 PM Att:6214 Venue: Princes Park|Fitzroy won by 104 pts
1993-21-01|Sat 21-Aug-1993 2:00 PM Att:32808 Venue: Kardinia Park|Geelong won by 32 pts
1993-21-02|Sat 21-Aug-1993 2:08 PM Att:26540 Venue: Waverley Park|Hawthorn won by 27 pts
1993-21-03|Sat 21-Aug-1993 2:08 PM Att:84054 Venue: M.C.G.|Carlton won by 54 pts
1993-21-04|Sat 21-Aug-1993 2:08 PM Att:12444 Venue: Western Oval|Footscray won by 42 pts
1993-21-05|Sun 22-Aug-1993 2:00 PM Att:21654 Venue: M.C.G.|Melbourne won by 121 pts
1993-21-06|Sun 22-Aug-1993 2:15 PM Att:8180 Venue: S.C.G.|North Melbourne won by 62 pts
1993-22-00|Fri 27-Aug-1993 8:38 PM (10:38 PM) Att:32121 Venue: W.A.C.A.|Geelong won by 20 pts
1993-22-01|Sat 28-Aug-1993 2:00 PM Att:21900 Venue: Princes Park|Carlton won by 1 pt
1993-22-02|Sat 28-Aug-1993 2:00 PM Att:22971 Venue: Waverley Park|St Kilda won by 43 pts
1993-22-03|Sat 28-Aug-1993 2:08 PM Att:31109 Venue: M.C.G.|Footscray won by 12 pts
1993-22-04|Sun 29-Aug-1993 1:15 PM Att:11544 Venue: Gabba|Hawthorn won by 57 pts
1993-22-05|Sun 29-Aug-1993 2:00 PM Att:22605 Venue: M.C.G.|Fitzroy won by 23 pts
1993-22-06|Sun 29-Aug-1993 3:38 PM (4:08 PM) Att:48522 Venue: Football Park|Adelaide won by 24 pts
1993-23-EliminationFinal|Sat 04-Sep-1993 2:30 PM Att:29147 Venue: Waverley Park|West Coast won by 51 pts
1993-24-QualifyingFinal|Sat 04-Sep-1993 7:45 PM Att:79739 Venue: M.C.G.|Carlton won by 2 pts
1993-25-EliminationFinal|Sun 05-Sep-1993 2:30 PM Att:55287 Venue: M.C.G.|Adelaide won by 15 pts
1993-26-SemiFinal|Sat 11-Sep-1993 2:30 PM Att:59233 Venue: Waverley Park|Carlton won by 18 pts
1993-27-SemiFinal|Sun 12-Sep-1993 2:30 PM Att:75453 Venue: M.C.G.|Essendon won by 32 pts
1993-28-PreliminaryFinal|Sat 18-Sep-1993 2:30 PM Att:76380 Venue: M.C.G.|Essendon won by 11 pts
1993-29-GrandFinal|Sat 25-Sep-1993 2:30 PM Att:96862 Venue: M.C.G.|Essendon won by 44 pts
