2007-03-04|Sat 14-Apr-2007 5:40 PM (7:40 PM) Att:42051 Venue: Subiaco|West Coast won by 31 pts
2007-03-05|Sun 15-Apr-2007 1:10 PM Att:24854 Venue: S.C.G.|Sydney won by 27 pts
2007-03-06|Sun 15-Apr-2007 2:10 PM Att:38438 Venue: M.C.G.|Geelong won by 52 pts
2007-03-07|Sun 15-Apr-2007 5:10 PM Att:28481 Venue: Docklands|Hawthorn won by 21 pts
2007-04-00|Fri 20-Apr-2007 7:40 PM Att:36821 Venue: M.C.G.|Western Bulldogs won by 32 pts
2007-04-01|Sat 21-Apr-2007 2:10 PM Att:35355 Venue: M.C.G.|Port Adelaide won by 18 pts
2007-04-02|Sat 21-Apr-2007 2:10 PM Att:47605 Venue: Docklands|Essendon won by 31 pts
2007-04-03|Sat 21-Apr-2007 7:15 PM Att:11133 Venue: Carrara|Kangaroos won by 24 pts
2007-04-04|Sat 21-Apr-2007 7:10 PM (7:40 PM) Att:43752 Venue: Football Park|Adelaide won by 17 pts
2007-04-05|Sun 22-Apr-2007 1:10 PM Att:17120 Venue: York Park|Hawthorn won by 4 pts
2007-04-06|Sun 22-Apr-2007 2:10 PM Att:16654 Venue: M.C.G.|Fremantle won by 45 pts
2007-04-07|Sun 22-Apr-2007 2:40 PM (4:40 PM) Att:41016 Venue: Subiaco|West Coast won by 61 pts
2007-05-00|Wed 25-Apr-2007 2:40 PM Att:90508 Venue: M.C.G.|Collingwood won by 16 pts
2007-05-01|Fri 27-Apr-2007 7:10 PM (7:40 PM) Att:24438 Venue: Football Park|Port Adelaide won by 53 pts
2007-05-02|Sat 28-Apr-2007 2:10 PM Att:27326 Venue: M.C.G.|West Coast won by 23 pts
2007-05-03|Sat 28-Apr-2007 7:10 PM Att:33598 Venue: Docklands|Brisbane Lions won by 12 pts
2007-05-04|Sat 28-Apr-2007 7:10 PM Att:23354 Venue: S.C.G.|Sydney won by 49 pts
2007-05-05|Sun 29-Apr-2007 1:10 PM Att:31982 Venue: M.C.G.|Western Bulldogs won by 17 pts
2007-05-06|Sun 29-Apr-2007 2:15 PM Att:21468 Venue: Kardinia Park|Kangaroos won by 16 pts
2007-05-07|Sun 29-Apr-2007 2:45 PM (4:45 PM) Att:37172 Venue: Subiaco|Fremantle won by 1 pt
2007-06-00|Fri 04-May-2007 7:40 PM Att:45513 Venue: Docklands|St Kilda won by 43 pts
2007-06-01|Sat 05-May-2007 2:10 PM Att:52047 Venue: M.C.G.|Hawthorn won by 35 pts
2007-06-02|Sat 05-May-2007 2:10 PM (4:10 PM) Att:40668 Venue: Subiaco|West Coast won by 15 pts
2007-06-03|Sat 05-May-2007 7:10 PM Att:27045 Venue: Docklands|Kangaroos won by 16 pts
2007-06-04|Sat 05-May-2007 7:10 PM (7:40 PM) Att:43915 Venue: Football Park|Collingwood won by 24 pts
2007-06-05|Sun 06-May-2007 1:10 PM Att:27175 Venue: Gabba|Brisbane Lions won by 45 pts
2007-06-06|Sun 06-May-2007 2:10 PM Att:16266 Venue: M.C.G.|Port Adelaide won by 5 pts
2007-06-07|Sun 06-May-2007 5:10 PM Att:34584 Venue: Docklands|Geelong won by 157 pts
2007-07-00|Fri 11-May-2007 7:40 PM Att:42730 Venue: Docklands|Kangaroos won by 22 pts
2007-07-01|Sat 12-May-2007 2:10 PM Att:77321 Venue: M.C.G.|Collingwood won by 24 pts
2007-07-02|Sat 12-May-2007 2:40 PM (3:10 PM) Att:26232 Venue: Football Park|Port Adelaide won by 40 pts
2007-07-03|Sat 12-May-2007 7:10 PM Att:26978 Venue: Gabba|Adelaide won by 31 pts
2007-07-04|Sat 12-May-2007 7:10 PM Att:37816 Venue: Docklands|St Kilda won by 26 pts
2007-07-05|Sun 13-May-2007 1:10 PM Att:22014 Venue: Kardinia Park|Geelong won by 39 pts
2007-07-06|Sun 13-May-2007 2:10 PM Att:24584 Venue: Docklands|Western Bulldogs won by 6 pts
2007-07-07|Sun 13-May-2007 2:40 PM (4:40 PM) Att:36481 Venue: Subiaco|Fremantle won by 16 pts
2007-08-00|Fri 18-May-2007 7:10 PM (7:40 PM) Att:40742 Venue: Football Park|Adelaide won by 9 pts
2007-08-01|Sat 19-May-2007 2:10 PM Att:35034 Venue: Docklands|Essendon won by 64 pts
2007-08-02|Sat 19-May-2007 2:10 PM Att:20435 Venue: Kardinia Park|Geelong won by 25 pts
2007-08-03|Sat 19-May-2007 7:10 PM Att:11647 Venue: Carrara|Kangaroos won by 17 pts
2007-08-04|Sat 19-May-2007 7:10 PM Att:36069 Venue: M.C.G.|Hawthorn won by 28 pts
2007-08-05|Sun 20-May-2007 1:10 PM Att:25423 Venue: S.C.G.|Sydney won by 31 pts
2007-08-06|Sun 20-May-2007 2:10 PM Att:46990 Venue: Docklands|Western Bulldogs won by 33 pts
2007-08-07|Sun 20-May-2007 2:40 PM (4:40 PM) Att:40068 Venue: Subiaco|West Coast won by 77 pts
2007-09-00|Fri 25-May-2007 6:40 PM (8:40 PM) Att:39034 Venue: Subiaco|Fremantle won by 46 pts
2007-09-01|Sat 26-May-2007 2:10 PM Att:27504 Venue: Docklands|Adelaide won by 19 pts
2007-09-02|Sat 26-May-2007 2:10 PM Att:18112 Venue: York Park|Hawthorn won by 35 pts
2007-09-03|Sat 26-May-2007 7:10 PM Att:61837 Venue: M.C.G.|Essendon won by 8 pts
2007-09-04|Sat 26-May-2007 7:15 PM Att:32225 Venue: Gabba|Collingwood won by 33 pts
2007-09-05|Sun 27-May-2007 1:10 PM Att:14517 Venue: Manuka Oval|Sydney won by 43 pts
2007-09-06|Sun 27-May-2007 2:10 PM Att:30662 Venue: M.C.G.|Kangaroos won by 1 pt
2007-09-07|Sun 27-May-2007 4:10 PM (4:40 PM) Att:26465 Venue: Football Park|Geelong won by 56 pts
2007-10-00|Fri 01-Jun-2007 7:40 PM Att:44480 Venue: M.C.G.|Collingwood won by 9 pts
2007-10-01|Sat 02-Jun-2007 2:10 PM Att:23657 Venue: M.C.G.|Melbourne won by 17 pts
2007-10-02|Sat 02-Jun-2007 2:10 PM (4:10 PM) Att:40751 Venue: Subiaco|West Coast won by 66 pts
2007-10-03|Sat 02-Jun-2007 7:15 PM Att:26647 Venue: S.C.G.|Essendon won by 1 pt
2007-10-04|Sat 02-Jun-2007 7:15 PM Att:28093 Venue: Docklands|Match drawn
2007-10-05|Sun 03-Jun-2007 12:40 PM (1:10 PM) Att:23945 Venue: Football Park|Hawthorn won by 34 pts
2007-10-06|Sun 03-Jun-2007 2:10 PM Att:37535 Venue: M.C.G.|Carlton won by 10 pts
2007-10-07|Sun 03-Jun-2007 5:10 PM Att:42188 Venue: Docklands|Geelong won by 60 pts
2007-11-00|Fri 08-Jun-2007 7:40 PM Att:48913 Venue: Docklands|Essendon won by 1 pt
2007-11-01|Sat 09-Jun-2007 2:10 PM Att:48398 Venue: M.C.G.|Sydney won by 9 pts
2007-11-02|Sat 09-Jun-2007 7:15 PM Att:29678 Venue: Docklands|Carlton won by 39 pts
2007-11-03|Sat 09-Jun-2007 7:15 PM Att:29873 Venue: Gabba|Western Bulldogs won by 23 pts
2007-11-04|Sun 10-Jun-2007 12:40 PM (1:10 PM) Att:43108 Venue: Football Park|Geelong won by 7 pts
2007-11-05|Sun 10-Jun-2007 2:10 PM Att:34569 Venue: Docklands|Kangaroos won by 22 pts
2007-11-06|Sun 10-Jun-2007 2:40 PM (4:40 PM) Att:37177 Venue: Subiaco|Fremantle won by 21 pts
2007-11-07|Mon 11-Jun-2007 2:15 PM Att:70660 Venue: M.C.G.|Melbourne won by 13 pts
2007-12-00|Fri 15-Jun-2007 7:40 PM Att:53459 Venue: Docklands|Hawthorn won by 100 pts
2007-12-01|Sat 16-Jun-2007 7:15 PM Att:11178 Venue: Carrara|Adelaide won by 46 pts
2007-12-02|Sat 16-Jun-2007 7:10 PM (7:40 PM) Att:11449 Venue: Marrara Oval|Western Bulldogs won by 26 pts
2007-12-03|Sun 17-Jun-2007 1:10 PM Att:21212 Venue: Kardinia Park|Geelong won by 50 pts
2007-12-04|Sun 17-Jun-2007 4:10 PM (4:40 PM) Att:25242 Venue: Football Park|Port Adelaide won by 31 pts
2007-12-05|Fri 22-Jun-2007 7:40 PM Att:46161 Venue: M.C.G.|Richmond won by 49 pts
2007-12-06|Sat 23-Jun-2007 7:15 PM Att:64222 Venue: Stadium Australia|Collingwood won by 19 pts
2007-12-07|Sun 24-Jun-2007 2:40 PM (4:40 PM) Att:39401 Venue: Subiaco|St Kilda won by 23 pts
2007-13-00|Fri 29-Jun-2007 7:40 PM Att:47552 Venue: Docklands|Essendon won by 2 pts
2007-13-01|Sat 30-Jun-2007 2:10 PM Att:23040 Venue: Kardinia Park|Geelong won by 18 pts
2007-13-02|Sat 30-Jun-2007 2:10 PM (4:10 PM) Att:36307 Venue: Subiaco|Fremantle won by 77 pts
2007-13-03|Sat 30-Jun-2007 7:15 PM Att:22124 Venue: Gabba|Port Adelaide won by 7 pts
2007-13-04|Sat 30-Jun-2007 7:15 PM Att:38689 Venue: Docklands|St Kilda won by 17 pts
2007-13-05|Sun 01-Jul-2007 12:40 PM (1:10 PM) Att:42127 Venue: Football Park|West Coast won by 21 pts
2007-13-06|Sun 01-Jul-2007 2:10 PM Att:39433 Venue: M.C.G.|Kangaroos won by 26 pts
2007-13-07|Sun 01-Jul-2007 5:10 PM Att:50248 Venue: Docklands|Hawthorn won by 8 pts
2007-14-00|Fri 06-Jul-2007 7:40 PM Att:51156 Venue: Docklands|Geelong won by 50 pts
2007-14-01|Sat 07-Jul-2007 2:10 PM Att:57247 Venue: M.C.G.|Collingwood won by 9 pts
2007-14-02|Sat 07-Jul-2007 2:10 PM Att:22691 Venue: Docklands|Western Bulldogs won by 20 pts
2007-14-03|Sat 07-Jul-2007 5:40 PM (7:40 PM) Att:40763 Venue: Subiaco|Brisbane Lions won by 27 pts
2007-14-04|Sat 07-Jul-2007 7:10 PM (7:40 PM) Att:34733 Venue: Football Park|Adelaide won by 71 pts
2007-14-05|Sun 08-Jul-2007 1:10 PM Att:25943 Venue: S.C.G.|Sydney won by 28 pts
2007-14-06|Sun 08-Jul-2007 2:10 PM Att:33085 Venue: M.C.G.|Melbourne won by 23 pts
2007-14-07|Sun 08-Jul-2007 5:10 PM Att:33583 Venue: Docklands|Kangaroos won by 25 pts
2007-15-00|Fri 13-Jul-2007 7:40 PM Att:32210 Venue: Docklands|St Kilda won by 2 pts
2007-15-01|Sat 14-Jul-2007 2:10 PM Att:85497 Venue: M.C.G.|Geelong won by 16 pts
2007-15-02|Sat 14-Jul-2007 2:40 PM (3:10 PM) Att:27879 Venue: Football Park|Port Adelaide won by 91 pts
2007-15-03|Sat 14-Jul-2007 7:10 PM Att:45283 Venue: Docklands|Western Bulldogs won by 33 pts
2007-15-04|Sat 14-Jul-2007 7:10 PM Att:22708 Venue: Gabba|Brisbane Lions won by 44 pts
2007-15-05|Sun 15-Jul-2007 1:10 PM Att:24858 Venue: S.C.G.|Sydney won by 62 pts
2007-15-06|Sun 15-Jul-2007 2:10 PM Att:41770 Venue: M.C.G.|Hawthorn won by 53 pts
2007-15-07|Sun 15-Jul-2007 2:40 PM (4:40 PM) Att:37002 Venue: Subiaco|Kangaroos won by 4 pts
2007-16-00|Fri 20-Jul-2007 7:40 PM Att:44688 Venue: Docklands|Geelong won by 75 pts
2007-16-01|Sat 21-Jul-2007 2:10 PM Att:65531 Venue: M.C.G.|Collingwood won by 29 pts
2007-16-02|Sat 21-Jul-2007 2:40 PM (3:10 PM) Att:40190 Venue: Football Park|Fremantle won by 25 pts
2007-16-03|Sat 21-Jul-2007 7:10 PM Att:37847 Venue: Docklands|St Kilda won by 17 pts
2007-16-04|Sat 21-Jul-2007 5:40 PM (7:40 PM) Att:40014 Venue: Subiaco|West Coast won by 12 pts
2007-16-05|Sun 22-Jul-2007 1:10 PM Att:27163 Venue: Gabba|Brisbane Lions won by 117 pts
2007-16-06|Sun 22-Jul-2007 2:10 PM Att:22395 Venue: M.C.G.|Port Adelaide won by 55 pts
2007-16-07|Sun 22-Jul-2007 5:10 PM Att:20187 Venue: Docklands|Kangaroos won by 64 pts
2007-17-00|Fri 27-Jul-2007 7:40 PM Att:30900 Venue: Docklands|West Coast won by 87 pts
2007-17-01|Sat 28-Jul-2007 2:10 PM Att:32327 Venue: Docklands|St Kilda won by 10 pts
2007-17-02|Sat 28-Jul-2007 2:10 PM (4:10 PM) Att:36741 Venue: Subiaco|Geelong won by 68 pts
2007-17-03|Sat 28-Jul-2007 7:10 PM Att:45096 Venue: M.C.G.|Brisbane Lions won by 93 pts
2007-17-04|Sat 28-Jul-2007 7:10 PM Att:23199 Venue: S.C.G.|Sydney won by 66 pts
2007-17-05|Sun 29-Jul-2007 1:10 PM Att:19114 Venue: York Park|Kangaroos won by 37 pts
2007-17-06|Sun 29-Jul-2007 2:10 PM Att:35010 Venue: Docklands|Essendon won by 12 pts
2007-17-07|Sun 29-Jul-2007 4:10 PM (4:40 PM) Att:23485 Venue: Football Park|Port Adelaide won by 89 pts
2007-18-00|Fri 03-Aug-2007 7:40 PM Att:33600 Venue: Docklands|Match drawn
2007-18-01|Sat 04-Aug-2007 2:10 PM Att:56341 Venue: M.C.G.|Collingwood won by 24 pts
2007-18-02|Sat 04-Aug-2007 2:10 PM Att:21951 Venue: Kardinia Park|Geelong won by 70 pts
2007-18-03|Sat 04-Aug-2007 7:10 PM Att:29233 Venue: Gabba|Brisbane Lions won by 37 pts
2007-18-04|Sat 04-Aug-2007 7:10 PM (7:40 PM) Att:42335 Venue: Football Park|Adelaide won by 8 pts
2007-18-05|Sun 05-Aug-2007 1:10 PM Att:11266 Venue: Manuka Oval|Sydney won by 48 pts
2007-18-06|Sun 05-Aug-2007 2:10 PM Att:55019 Venue: M.C.G.|Hawthorn won by 63 pts
2007-18-07|Sun 05-Aug-2007 2:40 PM (4:40 PM) Att:43096 Venue: Subiaco|Fremantle won by 27 pts
2007-19-00|Fri 10-Aug-2007 7:40 PM Att:49550 Venue: M.C.G.|Richmond won by 20 pts
2007-19-01|Sat 11-Aug-2007 2:10 PM Att:39007 Venue: M.C.G.|Hawthorn won by 24 pts
2007-19-02|Sat 11-Aug-2007 2:40 PM (3:10 PM) Att:27603 Venue: Football Park|Port Adelaide won by 23 pts
2007-19-03|Sat 11-Aug-2007 7:10 PM Att:18946 Venue: Docklands|Melbourne won by 42 pts
2007-19-04|Sat 11-Aug-2007 7:10 PM Att:63369 Venue: Stadium Australia|Sydney won by 17 pts
2007-19-05|Sun 12-Aug-2007 1:10 PM Att:26113 Venue: Docklands|West Coast won by 17 pts
2007-19-06|Sun 12-Aug-2007 2:10 PM Att:21267 Venue: Kardinia Park|Geelong won by 33 pts
2007-19-07|Sun 12-Aug-2007 2:40 PM (4:40 PM) Att:38274 Venue: Subiaco|Fremantle won by 63 pts
2007-20-00|Fri 17-Aug-2007 7:40 PM Att:46277 Venue: M.C.G.|Collingwood won by 11 pts
2007-20-01|Sat 18-Aug-2007 2:10 PM Att:48638 Venue: M.C.G.|Essendon won by 10 pts
2007-20-02|Sat 18-Aug-2007 2:10 PM Att:24041 Venue: Docklands|St Kilda won by 30 pts
2007-20-03|Sat 18-Aug-2007 7:10 PM Att:33077 Venue: Gabba|Match drawn
2007-20-04|Sat 18-Aug-2007 5:40 PM (7:40 PM) Att:39752 Venue: Subiaco|West Coast won by 31 pts
2007-20-05|Sun 19-Aug-2007 1:10 PM Att:15264 Venue: York Park|Port Adelaide won by 5 pts
2007-20-06|Sun 19-Aug-2007 2:10 PM Att:48501 Venue: Docklands|Geelong won by 27 pts
2007-20-07|Sun 19-Aug-2007 4:10 PM (4:40 PM) Att:41437 Venue: Football Park|Adelaide won by 34 pts
2007-21-00|Fri 24-Aug-2007 7:40 PM Att:38183 Venue: Docklands|West Coast won by 8 pts
2007-21-01|Sat 25-Aug-2007 2:10 PM Att:29334 Venue: Docklands|Kangaroos won by 82 pts
2007-21-02|Sat 25-Aug-2007 2:10 PM (4:10 PM) Att:34549 Venue: Subiaco|Fremantle won by 59 pts
2007-21-03|Sat 25-Aug-2007 7:10 PM Att:63842 Venue: M.C.G.|Collingwood won by 25 pts
2007-21-04|Sat 25-Aug-2007 7:10 PM (7:40 PM) Att:46507 Venue: Football Park|Adelaide won by 26 pts
2007-21-05|Sun 26-Aug-2007 1:10 PM Att:32734 Venue: Docklands|Hawthorn won by 84 pts
2007-21-06|Sun 26-Aug-2007 2:10 PM Att:24331 Venue: Kardinia Park|Port Adelaide won by 5 pts
2007-21-07|Sun 26-Aug-2007 5:10 PM Att:88468 Venue: M.C.G.|Richmond won by 27 pts
2007-22-00|Fri 31-Aug-2007 7:40 PM Att:47915 Venue: Docklands|Adelaide won by 19 pts
2007-22-01|Sat 01-Sep-2007 2:10 PM Att:42472 Venue: M.C.G.|St Kilda won by 10 pts
2007-22-02|Sat 01-Sep-2007 2:10 PM (4:10 PM) Att:42761 Venue: Subiaco|West Coast won by 8 pts
2007-22-03|Sat 01-Sep-2007 7:10 PM Att:34107 Venue: Gabba|Geelong won by 42 pts
2007-22-04|Sat 01-Sep-2007 7:10 PM (7:40 PM) Att:39270 Venue: Football Park|Port Adelaide won by 32 pts
2007-22-05|Sun 02-Sep-2007 1:10 PM Att:27498 Venue: S.C.G.|Sydney won by 72 pts
2007-22-06|Sun 02-Sep-2007 2:10 PM Att:29261 Venue: Docklands|Kangaroos won by 64 pts
2007-22-07|Sun 02-Sep-2007 5:10 PM Att:26156 Venue: M.C.G.|Melbourne won by 31 pts
2007-23-QualifyingFinal|Fri 07-Sep-2007 7:50 PM (8:20 PM) Att:37750 Venue: Football Park|Port Adelaide won by 3 pts
2007-24-EliminationFinal|Sat 08-Sep-2007 2:30 PM Att:36534 Venue: Docklands|Hawthorn won by 3 pts
2007-25-EliminationFinal|Sat 08-Sep-2007 7:30 PM Att:64645 Venue: M.C.G.|Collingwood won by 38 pts
2007-26-QualifyingFinal|Sun 09-Sep-2007 2:45 PM Att:77630 Venue: M.C.G.|Geelong won by 106 pts
2007-27-SemiFinal|Fri 14-Sep-2007 6:45 PM (8:45 PM) Att:43627 Venue: Subiaco|Collingwood won by 19 pts  (After extra time)
2007-28-SemiFinal|Sat 15-Sep-2007 7:30 PM Att:74981 Venue: M.C.G.|Kangaroos won by 33 pts
2007-29-PreliminaryFinal|Fri 21-Sep-2007 7:50 PM Att:98002 Venue: M.C.G.|Geelong won by 5 pts
2007-30-PreliminaryFinal|Sat 22-Sep-2007 4:00 PM (4:30 PM) Att:43953 Venue: Football Park|Port Adelaide won by 87 pts
2007-31-GrandFinal|Sat 29-Sep-2007 2:30 PM Att:97302 Venue: M.C.G.|Geelong won by 119 pts
