matchid,team,score_progression,score
2002-22-06,Carlton,0.2   2.6   3.6   5.7,37  
2002-22-06,Essendon,4.7  9.11 12.16 12.20,92  
2002-22-07,Fremantle,1.1   3.3   9.6  12.8,80  
2002-22-07,Adelaide,8.4  12.9 15.13 17.18,120  
2002-23-QualifyingFinal,Collingwood,5.3   9.6  13.9 16.12,108  
2002-23-QualifyingFinal,Port Adelaide,3.1   8.3  12.6 14.11,95   
2002-24-EliminationFinal,Essendon,3.4   6.6  11.7  17.9,111  
2002-24-EliminationFinal,West Coast,2.2   6.6   9.8 11.12,78   
2002-25-QualifyingFinal,Brisbane Lions,5.3   8.9 13.11 17.13,115  
2002-25-QualifyingFinal,Adelaide,1.4   2.5   2.9  5.14,44   
2002-26-EliminationFinal,Melbourne,2.2   9.5 11.10 18.14,122  
2002-26-EliminationFinal,Kangaroos,3.4   5.8  7.11 11.18,84   
2002-27-SemiFinal,Port Adelaide,3.5   3.8  9.12 11.17,83   
2002-27-SemiFinal,Essendon,3.4   5.8   6.8  8.11,59   
2002-28-SemiFinal,Adelaide,8.2  12.3  14.5 20.10,130  
2002-28-SemiFinal,Melbourne,1.4  8.10 16.15 17.16,118  
2002-29-PreliminaryFinal,Collingwood,2.5   5.7  11.9 13.13,91   
2002-29-PreliminaryFinal,Adelaide,2.1   6.7   7.8   9.9,63   
2002-30-PreliminaryFinal,Brisbane Lions,4.3  10.7 16.10 21.12,138  
2002-30-PreliminaryFinal,Port Adelaide,4.2   7.5  11.8 12.10,82   
2002-31-GrandFinal,Brisbane Lions,0.4  4.12  8.14 10.15,75   
2002-31-GrandFinal,Collingwood,1.4   4.4  8.10  9.12,66   
2003-01-00,Collingwood,2.8  3.13  8.14 13.16,94  
2003-01-00,Richmond,3.2   4.6  5.12  8.18,66  
2003-01-01,Kangaroos,4.3   7.7  10.8 14.12,96  
2003-01-01,St Kilda,6.3   7.6  10.9 10.10,70  
2003-01-02,West Coast,4.4   6.9 13.14 17.20,122  
2003-01-02,Port Adelaide,4.3   6.5   6.5  11.8,74  
2003-01-03,Sydney,2.4  10.7 15.11 22.14,146  
2003-01-03,Carlton,2.3   3.6  6.10 10.12,72  
2003-01-04,Brisbane Lions,4.7  9.10 11.17 14.20,104  
2003-01-04,Essendon,1.5   4.9   6.9  8.13,61  
2003-01-05,Western Bulldogs,7.5   9.7 14.13 19.16,130  
2003-01-05,Geelong,3.3   6.8  9.11 13.13,91  
2003-01-06,Melbourne,2.2   9.5  12.9 16.10,106  
2003-01-06,Hawthorn,4.2   6.5   9.7 15.10,100  
2003-01-07,Adelaide,6.1  11.5 17.11 22.13,145  
2003-01-07,Fremantle,1.3   4.7   8.8 13.11,89  
2003-02-00,Carlton,4.1   8.7  9.10 13.13,91  
2003-02-00,Collingwood,5.4   8.5 12.10 16.11,107  
2003-02-01,St Kilda,4.4   9.6  12.7  15.9,99  
2003-02-01,Adelaide,1.3   5.6  6.10 13.13,91  
2003-02-02,Essendon,2.2   8.4  13.7 17.10,112  
2003-02-02,Melbourne,4.4   4.7  8.11 10.15,75  
2003-02-03,Fremantle,3.2   8.4  10.9 12.14,86  
2003-02-03,Sydney,4.1   5.6   5.9  8.12,60  
2003-02-04,Port Adelaide,3.4   6.5  7.11 10.16,76  
2003-02-04,Brisbane Lions,1.4   8.5  11.7  13.8,86  
2003-02-05,Hawthorn,3.4   7.8 11.11 13.13,91  
2003-02-05,West Coast,3.0   6.2  11.4  14.5,89  
2003-02-06,Richmond,3.4   4.9 10.10 16.15,111  
2003-02-06,Western Bulldogs,1.2   7.5  10.7 13.11,89  
2003-02-07,Geelong,4.6  6.10  8.14  9.17,71  
2003-02-07,Kangaroos,4.4   8.7 10.13 13.16,94  
2003-03-00,Essendon,3.2   9.6 11.10 13.16,94  
2003-03-00,Carlton,4.7   6.9 11.12 15.15,105  
2003-03-01,Collingwood,4.2   5.4  10.5  18.8,116  
2003-03-01,Geelong,4.4   6.5  10.8  10.9,69  
2003-03-02,West Coast,5.6 12.10 17.14 21.18,144  
2003-03-02,St Kilda,2.3   5.5   8.6  11.8,74  
2003-03-03,Kangaroos,4.1   9.4  13.9 16.13,109  
2003-03-03,Brisbane Lions,4.4   8.7  12.9 16.13,109  
2003-03-04,Port Adelaide,5.3 12.11 15.12 19.14,128  
2003-03-04,Hawthorn,3.0   3.1   7.4  11.5,71  
2003-03-05,Sydney,2.3   4.5   9.6 11.10,76  
2003-03-05,Adelaide,6.6  11.8 13.11 15.13,103  
2003-03-06,Melbourne,7.2  11.5  17.6  20.7,127  
2003-03-06,Western Bulldogs,2.3   6.6  10.8 14.11,95  
2003-03-07,Richmond,4.0   9.5  11.7 14.10,94  
2003-03-07,Fremantle,2.4   4.6   5.6  6.10,46  
2003-04-00,Brisbane Lions,1.4   5.7  12.8 14.11,95  
2003-04-00,Collingwood,3.3   6.8  8.12 11.15,81  
2003-04-01,Geelong,2.0   4.5   7.9 13.12,90  
2003-04-01,Melbourne,3.1   4.6   6.7   6.8,44  
2003-04-02,Western Bulldogs,5.4   8.8 12.12 16.14,110  
2003-04-02,Essendon,3.2   9.4  15.6  20.9,129  
2003-04-03,Hawthorn,4.1   8.2  11.4  17.8,110  
2003-04-03,Sydney,4.2   7.6   8.7  10.8,68  
2003-04-04,Adelaide,4.3   5.9 10.14 15.16,106  
2003-04-04,West Coast,3.0   6.4   7.8 10.13,73  
2003-04-05,Carlton,5.2   6.6   8.7 12.12,84  
2003-04-05,Port Adelaide,4.1   6.6 14.10 17.12,114  
2003-04-06,Fremantle,5.4  11.7 21.11 25.17,167  
2003-04-06,Kangaroos,5.2   9.7  12.7  19.8,122  
2003-04-07,St Kilda,3.4   8.6   9.9 11.15,81  
2003-04-07,Richmond,7.1  12.2  15.4  17.5,107  
2003-05-00,Essendon,4.2  10.4  15.7  23.9,147  
2003-05-00,Collingwood,2.3   6.3  11.6  12.9,81  
2003-05-01,Sydney,2.3   6.4   7.4  17.7,109  
2003-05-01,Melbourne,3.2   5.4  10.6  13.7,85  
2003-05-02,Hawthorn,8.3  12.6  12.8 14.11,95  
2003-05-02,Richmond,2.1   8.3  15.5  18.7,115  
2003-05-03,Kangaroos,4.2   6.5 10.10 16.17,113  
2003-05-03,Carlton,3.6   6.9 12.11 18.14,122  
2003-05-04,Adelaide,2.2   5.9  6.10  9.12,66  
2003-05-04,Port Adelaide,5.2   7.2   9.5  12.6,78  
2003-05-05,Brisbane Lions,6.4   9.8 12.13 15.16,106  
2003-05-05,Western Bulldogs,3.0   6.5   7.6  12.7,79  
2003-05-06,St Kilda,5.1   7.7  11.9 18.11,119  
2003-05-06,Geelong,6.2   7.5  10.8  11.8,74  
2003-05-07,Fremantle,2.1   4.3   8.7 10.13,73  
2003-05-07,West Coast,5.4   8.9 12.10 16.12,108  
2003-06-00,Kangaroos,3.1   7.6  8.12  9.16,70  
2003-06-00,Adelaide,5.3   8.5  11.8 19.10,124  
2003-06-01,Carlton,2.2   6.3   8.7   9.9,63  
2003-06-01,Hawthorn,5.2   6.4   9.6  11.8,74  
2003-06-02,Melbourne,2.1   7.4  12.6 14.10,94  
2003-06-02,West Coast,5.3   6.5  16.8 19.13,127  
2003-06-03,Collingwood,3.3   5.6   8.9 13.11,89  
2003-06-03,Sydney,4.2   8.6  14.7  17.7,109  
2003-06-04,Port Adelaide,5.1   5.5  10.7 12.12,84  
2003-06-04,Richmond,1.3   3.6   7.8   8.9,57  
2003-06-05,Western Bulldogs,3.3   5.5  9.10 12.13,85  
2003-06-05,St Kilda,4.3   9.5  12.6 15.10,100  
2003-06-06,Geelong,4.1   4.2   8.4  12.6,78  
2003-06-06,Brisbane Lions,2.3   8.6 10.10 13.14,92  
2003-06-07,Fremantle,4.2   9.4  18.6 20.11,131  
2003-06-07,Essendon,3.3   7.4  11.4 15.10,100  
2003-07-00,Hawthorn,4.4   7.5   9.8 13.11,89  
2003-07-00,Kangaroos,4.3  10.7  14.8  18.9,117  
2003-07-01,Richmond,4.2   6.8 10.13 11.18,84  
2003-07-01,Essendon,0.2   3.6   4.8  5.12,42  
2003-07-02,West Coast,3.4   7.7  11.8 17.11,113  
2003-07-02,Geelong,2.5   6.8 11.12 14.13,97  
2003-07-03,St Kilda,5.2   9.7 14.11 16.17,113  
2003-07-03,Carlton,2.2   8.2  12.5 15.11,101  
2003-07-04,Adelaide,7.3   8.7 12.10 16.13,109  
2003-07-04,Collingwood,3.2   7.4  11.5  18.6,114  
2003-07-05,Sydney,5.1   9.5  10.8  15.8,98  
2003-07-05,Brisbane Lions,2.2   4.6   8.9 11.13,79  
2003-07-06,Western Bulldogs,1.0   3.4   7.7 10.12,72  
2003-07-06,Fremantle,3.6  10.8 17.13 23.17,155  
2003-07-07,Melbourne,7.5  10.9 13.12 16.15,111  
2003-07-07,Port Adelaide,3.2   6.5   7.9 12.12,84  
2003-08-00,Hawthorn,2.2   5.2   7.5   8.5,53  
2003-08-00,Essendon,4.3   7.7 11.11 15.16,106  
2003-08-01,Collingwood,3.0   6.6  12.9 15.13,103  
2003-08-01,West Coast,7.5   9.7  12.7 18.11,119  
2003-08-02,Port Adelaide,3.4   6.6   9.7 15.13,103  
2003-08-02,Kangaroos,3.1   6.4   7.7   7.7,49  
2003-08-03,Brisbane Lions,3.1   7.3  12.8 16.11,107  
2003-08-03,Adelaide,5.4   8.9 10.14 12.17,89  
2003-08-04,Richmond,7.3  10.4  14.5 17.10,112  
2003-08-04,Melbourne,7.0   9.3  14.7  16.7,103  
2003-08-05,Sydney,5.2  10.8  12.9 17.10,112  
2003-08-05,Geelong,1.0   4.1   8.6  11.7,73  
2003-08-06,Carlton,2.8  6.11  9.14 15.17,107  
2003-08-06,Western Bulldogs,4.3   6.9  9.13 14.16,100  
2003-08-07,Fremantle,5.4   9.7 13.10 18.15,123  
2003-08-07,St Kilda,3.3   5.9  9.11 11.16,82  
2003-09-00,Essendon,3.3   5.6 10.10 14.12,96  
2003-09-00,Port Adelaide,4.3  10.5  15.7  23.8,146  
2003-09-01,Carlton,3.2   8.4   9.7 11.10,76  
2003-09-01,Brisbane Lions,2.2   6.5 14.11 23.15,153  
2003-09-02,Melbourne,1.4   6.5   9.6 10.11,71  
2003-09-02,Fremantle,4.2   7.2  13.2  16.5,101  
2003-09-03,Collingwood,8.4  10.8 15.12 22.17,149  
2003-09-03,St Kilda,0.6   7.7  10.8 12.12,84  
2003-09-04,West Coast,4.4   9.8 15.13 18.16,124  
2003-09-04,Richmond,5.1   6.5  10.5  11.6,72  
2003-09-05,Geelong,5.3   8.6  12.9 16.13,109  
2003-09-05,Hawthorn,3.1   8.3  10.4  11.9,75  
2003-09-06,Kangaroos,5.1   7.3  11.6 12.12,84  
2003-09-06,Sydney,3.2   4.4   5.9  8.11,59  
2003-09-07,Adelaide,2.4   7.7  9.10 16.13,109  
2003-09-07,Western Bulldogs,3.4   8.5  13.9  14.9,93  
2003-10-00,Port Adelaide,3.4   4.8 11.11 14.14,98  
2003-10-00,Collingwood,2.3   5.7   7.9 10.13,73  
2003-10-01,Western Bulldogs,7.2  14.7 19.13 22.13,145  
2003-10-01,Kangaroos,7.0  10.4  19.5 24.12,156  
2003-10-02,Fremantle,7.5  12.8  15.9 19.13,127  
2003-10-02,Carlton,3.1   6.4  11.7  15.9,99  
2003-10-03,Melbourne,0.1   4.3   6.6   9.9,63  
2003-10-03,Brisbane Lions,6.4  13.6 15.13 18.15,123  
2003-10-04,Richmond,2.4   4.8   9.9 10.12,72  
2003-10-04,Sydney,2.2   6.4  11.4  16.8,104  
2003-10-05,Geelong,3.7   3.8  7.10  8.11,59  
2003-10-05,Adelaide,1.2   6.4   8.6 11.10,76  
2003-10-06,Essendon,7.1  10.6 14.10 19.14,128  
2003-10-06,West Coast,4.2  11.3  13.8 16.10,106  
2003-10-07,St Kilda,3.4   9.5  12.9 17.16,118  
2003-10-07,Hawthorn,3.2   8.4  12.5  14.6,90  
2003-11-00,Kangaroos,3.4   8.5 10.12 13.14,92  
2003-11-00,Richmond,4.2   8.6  10.9 13.11,89  
2003-11-01,Hawthorn,0.1   5.6   7.6  11.9,75  
2003-11-01,Adelaide,2.3   4.5   7.8 10.10,70  
2003-11-02,St Kilda,5.1   9.5  13.6 13.12,90  
2003-11-02,Brisbane Lions,5.3   5.4   9.6  13.7,85  
2003-11-03,Sydney,4.0   7.2  16.4  21.7,133  
2003-11-03,Essendon,1.2   7.3   9.5  12.7,79  
2003-11-04,Geelong,3.1   7.3  11.8 17.13,115  
2003-11-04,Carlton,3.2   6.2   9.2  12.3,75  
2003-11-05,Port Adelaide,2.5   7.6 12.12 16.16,112  
2003-11-05,Fremantle,1.2   5.5   6.7   9.9,63  
2003-11-06,West Coast,5.2   9.5  12.6 19.10,124  
2003-11-06,Western Bulldogs,2.4   7.6  14.8 19.10,124  
2003-11-07,Melbourne,3.4   5.9  6.11 10.17,77  
2003-11-07,Collingwood,4.3  11.4  16.8 20.13,133  
2003-12-00,Essendon,5.0   7.3  12.6 13.10,88  
2003-12-00,Kangaroos,5.3   7.6  11.9 14.12,96  
2003-12-01,St Kilda,1.2   4.7  5.11  7.15,57  
2003-12-01,Port Adelaide,6.2   8.6  13.8  15.9,99  
2003-12-02,Richmond,2.2   5.8  8.10 12.14,86  
2003-12-02,Carlton,3.2   5.3  11.5  14.9,93  
2003-12-03,Western Bulldogs,5.2   8.5   9.6   9.9,63  
2003-12-03,Sydney,3.2   7.3 13.10 19.13,127  
2003-12-04,Fremantle,3.3   6.4  10.6 13.10,88  
2003-12-04,Geelong,2.3   4.5  5.10 10.12,72  
2003-12-05,Brisbane Lions,2.2   4.7  10.7 13.13,91  
2003-12-05,West Coast,6.3  12.7 19.12 24.16,160  
2003-12-06,Collingwood,2.8  3.10  5.12  6.15,51  
2003-12-06,Hawthorn,2.2   6.5 10.10 12.12,84  
2003-12-07,Adelaide,6.2   9.7 15.10 21.12,138  
2003-12-07,Melbourne,1.1   3.2   7.5  10.5,65  
2003-13-00,Essendon,8.3  13.5  16.6  20.9,129  
2003-13-00,Geelong,4.0   8.1  12.2  15.3,93  
2003-13-01,Melbourne,4.3   8.6  17.7 21.10,136  
2003-13-01,St Kilda,4.3   8.6  10.8 14.10,94  
2003-13-02,Port Adelaide,1.1   4.5  9.14 14.15,99  
2003-13-02,Sydney,1.5   2.9  4.10  8.12,60  
2003-13-03,Western Bulldogs,0.3   2.8  9.11 12.13,85  
2003-13-03,Collingwood,6.2  10.8 14.14 18.20,128  
2003-13-04,Brisbane Lions,3.2   8.8 11.12 15.14,104  
2003-13-04,Richmond,3.3   6.3   8.3   9.7,61  
2003-13-05,Hawthorn,5.2  12.4  14.7  15.8,98  
2003-13-05,Fremantle,3.2   7.2   9.5  10.8,68  
2003-13-06,Carlton,3.5   3.5   4.8   7.8,50  
2003-13-06,Adelaide,4.3   6.5  11.6 13.14,92  
2003-13-07,West Coast,3.4   7.6   9.8 11.10,76  
2003-13-07,Kangaroos,4.3   6.3   7.6  10.7,67  
2003-14-00,St Kilda,2.2   3.5   6.9   7.9,51  
2003-14-00,Essendon,3.6   7.8 12.10 17.17,119  
2003-14-01,Hawthorn,5.4  11.9 18.12 23.16,154  
2003-14-01,Western Bulldogs,2.3   4.8  7.10 12.11,83  
2003-14-02,Fremantle,2.2   4.5   6.8 10.15,75  
2003-14-02,Brisbane Lions,2.3   5.6   9.8 10.12,72  
2003-14-03,Kangaroos,1.3   2.5   6.6   7.8,50  
2003-14-03,Collingwood,4.3   7.6  14.9 19.12,126  
2003-14-04,Adelaide,3.3   4.7  6.10 10.12,72  
2003-14-04,Richmond,1.1   3.5   5.5   6.8,44  
2003-14-05,Sydney,4.6   8.9 11.12 13.14,92  
2003-14-05,West Coast,1.2   4.4  8.10 12.12,84  
2003-14-06,Carlton,7.0   8.3  13.5  14.6,90  
2003-14-06,Melbourne,4.3   6.5   8.9 14.13,97  
2003-14-07,Geelong,3.4   6.7   8.8 10.10,70  
2003-14-07,Port Adelaide,3.1   4.2   6.6  10.9,69  
2003-15-00,Adelaide,4.3   7.7  10.9 13.12,90  
2003-15-00,Essendon,1.3   2.4   6.5   7.7,49  
2003-15-01,Collingwood,3.3   8.6  12.9  15.9,99  
2003-15-01,Fremantle,2.4   4.9  5.14  7.16,58  
2003-15-02,Richmond,1.3   4.4   8.7  15.7,97  
2003-15-02,Geelong,4.3   8.7  11.9 15.11,101  
2003-15-03,Sydney,2.7  6.10 10.16 15.22,112  
2003-15-03,St Kilda,3.3   6.6   8.6   9.7,61  
2003-15-04,West Coast,8.4  16.9 21.13 28.19,187  
2003-15-04,Carlton,3.2   5.5   8.9 10.11,71  
2003-15-05,Brisbane Lions,4.4   6.7  10.9  14.9,93  
2003-15-05,Hawthorn,2.5   7.9 10.12 11.15,81  
2003-15-06,Western Bulldogs,4.4   8.5  11.7  14.9,93  
2003-15-06,Port Adelaide,4.3   7.8 11.14 15.18,108  
2003-15-07,Kangaroos,4.3   9.3  13.7 15.11,101  
2003-15-07,Melbourne,3.4   7.7  9.10 14.10,94  
2003-16-00,Richmond,1.3   3.6   5.8   9.8,62  
2003-16-00,Collingwood,5.3  12.6  13.8 20.11,131  
2003-16-01,Carlton,2.2   3.5   8.8 12.12,84  
2003-16-01,Sydney,7.2  12.5  15.6  18.7,115  
2003-16-02,Hawthorn,2.5   7.6  10.9 17.11,113  
2003-16-02,Melbourne,3.3  11.6 11.13 15.16,106  
2003-16-03,Essendon,4.4   6.4  11.8 14.10,94  
2003-16-03,Brisbane Lions,3.2   7.6 10.10 12.14,86  
2003-16-04,Port Adelaide,6.1  10.3  12.9 17.12,114  
2003-16-04,West Coast,1.2   4.3   6.6   7.8,50  
2003-16-05,Geelong,1.1   2.7  5.12 11.15,81  
2003-16-05,Western Bulldogs,5.2   8.5  15.8  15.9,99  
2003-16-06,St Kilda,10.1  13.3  18.4  21.6,132  
2003-16-06,Kangaroos,3.1   8.3  15.8 19.13,127  
2003-16-07,Fremantle,2.1  10.4  10.9 13.13,91  
2003-16-07,Adelaide,5.5   7.5 11.11 13.12,90  
2003-17-00,West Coast,3.1   5.4  9.10 14.14,98  
2003-17-00,Hawthorn,3.2   5.8  5.10  5.12,42  
2003-17-01,Kangaroos,3.4   8.5  11.6  16.8,104  
2003-17-01,Geelong,4.1   7.5  10.8 12.14,86  
2003-17-02,Melbourne,1.3   7.7   8.8 10.11,71  
2003-17-02,Essendon,6.2   8.6  10.8 13.10,88  
2003-17-03,Western Bulldogs,4.4   5.6   9.8 14.11,95  
2003-17-03,Richmond,3.1   7.3  14.7 24.11,155  
2003-17-04,Brisbane Lions,3.5   7.8  9.11 15.13,103  
2003-17-04,Port Adelaide,3.4   7.7 10.10 15.14,104  
2003-17-05,Sydney,3.2   9.6  11.7  17.9,111  
2003-17-05,Fremantle,2.4   6.7  12.9 14.13,97  
2003-17-06,Collingwood,7.5 11.10 14.12 20.15,135  
2003-17-06,Carlton,1.3   2.6   4.9  8.14,62  
2003-17-07,Adelaide,7.3  11.6  20.8 22.11,143  
2003-17-07,St Kilda,4.1   7.3  10.4  13.8,86  
2003-18-00,Western Bulldogs,3.6   7.8 11.11 14.17,101  
2003-18-00,Melbourne,5.4   7.4   8.6  12.8,80  
2003-18-01,Carlton,2.3   3.9  5.12  7.14,56  
2003-18-01,Essendon,2.5   4.7   9.8 13.12,90  
2003-18-02,Fremantle,3.5   7.8  9.13 15.14,104  
2003-18-02,Richmond,2.3   5.9  7.13 11.15,81  
2003-18-03,Geelong,4.3   7.8  8.12 10.13,73  
2003-18-03,Collingwood,2.5   4.8 10.10 14.13,97  
2003-18-04,Brisbane Lions,5.3  10.3 13.10 20.17,137  
2003-18-04,Kangaroos,1.2  5.10  8.13 11.17,83  
2003-18-05,Adelaide,5.5  10.7  12.9 14.13,97  
2003-18-05,Sydney,2.2   7.3  11.7  14.9,93  
2003-18-06,Hawthorn,3.3   6.8  7.11 11.14,80  
2003-18-06,Port Adelaide,2.5   4.8  8.10 12.12,84  
2003-18-07,St Kilda,1.7   9.9 13.11 19.14,128  
2003-18-07,West Coast,0.2   2.7   8.7  9.13,67  
2003-19-00,Melbourne,1.4   3.8   3.8   6.9,45  
2003-19-00,Geelong,4.4   6.8  8.14 11.18,84  
2003-19-01,Collingwood,1.0   5.3   8.8  8.14,62  
2003-19-01,Brisbane Lions,8.0  10.2  13.7 15.11,101  
2003-19-02,West Coast,3.0   6.2   6.5  10.7,67  
2003-19-02,Adelaide,5.6  10.7 12.11 13.13,91  
2003-19-03,Sydney,2.3   4.6   9.7  14.9,93  
2003-19-03,Hawthorn,4.4  10.5  13.7  17.8,110  
2003-19-04,Richmond,1.2   3.4   4.6   7.8,50  
2003-19-04,St Kilda,5.5   7.7  14.8 20.10,130  
2003-19-05,Port Adelaide,4.3   6.7 13.13 18.17,125  
2003-19-05,Carlton,3.3   7.4  11.8  12.9,81  
2003-19-06,Essendon,9.3  14.6 17.11 22.15,147  
2003-19-06,Western Bulldogs,2.0   5.2   8.4  12.8,80  
2003-19-07,Kangaroos,3.2   7.4  12.6  15.8,98  
2003-19-07,Fremantle,2.3   6.4  10.6  15.9,99  
2003-20-00,Collingwood,1.5   4.8 11.14 15.18,108  
2003-20-00,Adelaide,2.1   4.2   5.3  11.5,71  
2003-20-01,Carlton,2.2   7.4  10.6  11.9,75  
2003-20-01,St Kilda,9.3  18.5  22.7 26.10,166  
2003-20-02,Geelong,4.4   6.7   7.8   9.9,63  
2003-20-02,West Coast,2.1   4.3   7.5   9.9,63  
2003-20-03,Kangaroos,1.1   6.3  12.8 14.12,96  
2003-20-03,Hawthorn,3.3   6.7   8.9 16.14,110  
2003-20-04,Port Adelaide,6.2  10.3  14.6 17.10,112  
2003-20-04,Melbourne,2.0   6.5  10.6  15.8,98  
2003-20-05,Brisbane Lions,4.3   6.8  8.12 10.16,76  
2003-20-05,Sydney,2.1   5.5  11.5  14.6,90  
2003-20-06,Essendon,4.2   9.8 12.12 13.14,92  
2003-20-06,Richmond,2.5   5.5   5.8  7.11,53  
2003-20-07,Fremantle,5.6 10.12 13.17 18.25,133  
2003-20-07,Western Bulldogs,2.1   7.2  10.5  12.5,77  
2003-21-00,Hawthorn,6.6  8.12 15.14 20.18,138  
2003-21-00,Carlton,2.1   7.2  10.4  10.4,64  
2003-21-01,Essendon,4.3  10.4  14.7 20.13,133  
2003-21-01,Fremantle,3.2   7.3   9.4  11.7,73  
2003-21-02,Adelaide,4.2   6.4   7.4  10.4,64  
2003-21-02,Kangaroos,1.6  4.12  7.15  9.20,74  
2003-21-03,Brisbane Lions,3.4  11.5  14.8  19.9,123  
2003-21-03,Geelong,1.2   3.5   9.6  13.8,86  
2003-21-04,Sydney,2.1   5.4   9.8  12.9,81  
2003-21-04,Collingwood,5.3   9.7 12.11 14.15,99  
2003-21-05,St Kilda,5.8  7.11 12.16 13.17,95  
2003-21-05,Western Bulldogs,1.2   1.5   1.7  3.12,30  
2003-21-06,Richmond,3.1   8.4  12.6  16.8,104  
2003-21-06,Port Adelaide,5.5   8.7 13.15 18.16,124  
2003-21-07,West Coast,5.6  9.10 15.12 21.17,143  
2003-21-07,Melbourne,3.1   8.3  11.6  14.7,91  
2003-22-00,Collingwood,3.3   5.7   9.9 12.11,83  
2003-22-00,Essendon,1.3   6.7   8.9  9.13,67  
2003-22-01,Geelong,0.2   4.7  9.11 12.12,84  
2003-22-01,St Kilda,2.3   3.6   5.7  9.11,65  
2003-22-02,Melbourne,3.1   5.4   6.5   9.6,60  
2003-22-02,Sydney,1.2   3.5   6.9 14.10,94  
2003-22-03,Western Bulldogs,4.1   7.3  11.7  13.8,86  
2003-22-03,Brisbane Lions,7.2  13.4  19.8 26.14,170  
2003-22-04,West Coast,4.2   7.4   9.9 11.16,82  
2003-22-04,Fremantle,4.2   6.6 12.10 14.12,96  
2003-22-05,Port Adelaide,5.2   6.6  10.8 14.10,94  
2003-22-05,Adelaide,2.1   8.3   9.4  12.6,78  
2003-22-06,Carlton,1.4   2.6   4.8   9.9,63  
2003-22-06,Kangaroos,5.5  12.8 22.11 28.19,187  
2003-22-07,Richmond,1.0   7.1   9.4  11.8,74  
2003-22-07,Hawthorn,5.3   9.5  10.9 11.12,78  
2003-23-EliminationFinal,Essendon,3.3   7.6  11.8 15.11,101  
2003-23-EliminationFinal,Fremantle,2.2   3.4   4.6   8.9,57   
2003-24-EliminationFinal,Adelaide,3.4   7.6 11.12 16.17,113  
2003-24-EliminationFinal,West Coast,1.1   3.4   5.7   8.9,57   
2003-25-QualifyingFinal,Collingwood,2.2   5.5   6.8  9.12,66   
2003-25-QualifyingFinal,Brisbane Lions,3.2   6.5   7.5   7.9,51   
2003-26-QualifyingFinal,Sydney,4.4  11.5  14.8 15.10,100  
2003-26-QualifyingFinal,Port Adelaide,3.2   4.7  10.8 13.10,88   
2003-27-SemiFinal,Brisbane Lions,3.3   6.9 11.12 18.16,124  
2003-27-SemiFinal,Adelaide,3.2   4.4  10.7 12.10,82   
2003-28-SemiFinal,Port Adelaide,5.2   7.4  10.7 12.11,83   
2003-28-SemiFinal,Essendon,3.1   4.6   5.7   6.8,44   
2003-29-PreliminaryFinal,Collingwood,6.3   7.5  11.6 17.10,112  
2003-29-PreliminaryFinal,Port Adelaide,3.1   5.6  5.11  9.14,68   
2003-30-PreliminaryFinal,Brisbane Lions,2.7   6.7  8.10 14.16,100  
2003-30-PreliminaryFinal,Sydney,2.2   4.4   8.7   8.8,56   
2003-31-GrandFinal,Brisbane Lions,5.5  11.7 14.12 20.14,134  
2003-31-GrandFinal,Collingwood,3.3   4.7   9.7 12.12,84   
2004-01-00,Richmond,2.5   6.7  11.9 14.13,97  
2004-01-00,Collingwood,1.2   3.3   5.6   8.9,57  
2004-01-01,Hawthorn,2.7  5.12 11.13 17.17,119  
2004-01-01,Melbourne,1.2   4.2   6.5 10.10,70  
2004-01-02,Fremantle,5.3   9.9 13.12 15.17,107  
2004-01-02,Carlton,3.3   5.6   8.9  8.12,60  
2004-01-03,St Kilda,3.0   8.2  16.4  19.8,122  
2004-01-03,Geelong,4.1   5.4   6.7   9.7,61  
2004-01-04,Brisbane Lions,1.3   5.6  8.12 11.14,80  
2004-01-04,Sydney,4.3   8.7  8.11 11.12,78  
2004-01-05,Port Adelaide,2.6  7.13 15.16 23.20,158  
2004-01-05,Essendon,1.5   2.6  6.12  8.14,62  
2004-01-06,Kangaroos,2.3   8.5  17.7 23.11,149  
2004-01-06,Adelaide,4.7  4.11  9.13 10.14,74  
2004-01-07,Western Bulldogs,7.2  11.6 16.11 20.17,137  
2004-01-07,West Coast,5.5  11.8 15.10 22.12,144  
2004-02-00,Melbourne,6.7 12.10 16.12 20.15,135  
2004-02-00,Richmond,3.1   6.1   8.3  12.4,76  
2004-02-01,Collingwood,2.5   5.8 10.14 15.16,106  
2004-02-01,Western Bulldogs,6.5  8.11 10.16 13.19,97  
2004-02-02,Adelaide,1.1   6.8  8.12 11.17,83  
2004-02-02,Brisbane Lions,8.5  11.7 14.11 15.14,104  
2004-02-03,Essendon,2.3   3.5   5.9  8.12,60  
2004-02-03,St Kilda,3.5  5.10  7.15 13.16,94  
2004-02-04,West Coast,4.0   7.3 12.10 17.13,115  
2004-02-04,Port Adelaide,3.3  10.6  14.7 18.10,118  
2004-02-05,Sydney,5.1   7.6  12.9 15.12,102  
2004-02-05,Fremantle,3.2   5.6   8.9 10.11,71  
2004-02-06,Carlton,2.4   6.6  12.6  16.8,104  
2004-02-06,Geelong,3.2   3.9  5.11  6.14,50  
2004-02-07,Hawthorn,3.1   5.4   7.5  11.8,74  
2004-02-07,Kangaroos,5.2   7.5 12.10 15.13,103  
2004-03-00,Brisbane Lions,2.2   8.5 15.11 21.11,137  
2004-03-00,Collingwood,3.0   7.2  10.3  12.5,77  
