2007-01-00|Melbourne|4.3   6.3   6.5   9.8|62  
2007-01-00|St Kilda|2.7   7.7 11.12 13.15|93  
2007-01-01|Kangaroos|3.4  7.10  8.15 10.19|79  
2007-01-01|Collingwood|2.1   5.5   5.8 12.10|82  
2007-01-02|Fremantle|8.1  10.4  14.5  16.9|105  
2007-01-02|Port Adelaide|3.4   6.6  16.7  19.7|121  
2007-01-03|Brisbane Lions|2.5  5.10  6.13  9.15|69  
2007-01-03|Hawthorn|1.0   2.3   2.6   6.8|44  
2007-01-04|Sydney|3.4   3.8  6.11 10.13|73  
2007-01-04|West Coast|6.0  10.2  10.6  11.8|74  
2007-01-05|Adelaide|3.4   5.9  7.14 10.14|74  
2007-01-05|Essendon|5.1   8.3  12.8  16.9|105  
2007-01-06|Western Bulldogs|4.5  11.7  15.8 17.11|113  
2007-01-06|Geelong|5.3   7.9  8.13 13.15|93  
2007-01-07|Carlton|5.5  6.11 10.17 15.25|115  
2007-01-07|Richmond|5.2  10.4  13.7  15.8|98  
2007-02-00|Brisbane Lions|2.4   7.7 11.11 15.12|102  
2007-02-00|St Kilda|2.3   3.4   6.6   7.8|50  
2007-02-01|Richmond|1.1   5.2  10.3  11.6|72  
2007-02-01|Sydney|4.0   6.6  10.7 13.10|88  
2007-02-02|Geelong|4.6  10.8 19.13 24.18|162  
2007-02-02|Carlton|3.2   5.6   7.9 12.12|84  
2007-02-03|West Coast|3.2   7.6 10.11 12.15|87  
2007-02-03|Collingwood|4.3   8.4  10.8  11.9|75  
2007-02-04|Port Adelaide|2.7  8.12 13.18 17.20|122  
2007-02-04|Kangaroos|3.5   7.8 11.10 15.14|104  
2007-02-05|Essendon|5.2   8.5  15.6  19.8|122  
2007-02-05|Fremantle|2.3   6.5  12.8 17.10|112  
2007-02-06|Western Bulldogs|4.1   5.2   6.5  11.6|72  
2007-02-06|Adelaide|4.5  8.10 14.12 16.14|110  
2007-02-07|Hawthorn|2.4   7.8  15.9 17.14|116  
2007-02-07|Melbourne|4.5   5.7 10.10 14.10|94  
2007-03-00|Collingwood|2.3   4.6 11.10 17.13|115  
2007-03-00|Richmond|5.5  7.10 11.10 13.12|90  
2007-03-01|Carlton|2.1   8.7 15.11 18.17|125  
2007-03-01|Essendon|7.9 12.13 13.16 17.20|122  
2007-03-02|Port Adelaide|0.6  3.10  7.11  8.15|63  
2007-03-02|Adelaide|3.3   8.3  10.7  13.9|87  
2007-03-03|St Kilda|6.3   7.7 12.10 17.14|116  
2007-03-03|Western Bulldogs|2.2   3.6  6.10  9.12|66  
2007-03-04|Fremantle|1.2   4.4   8.4  11.4|70  
2007-03-04|West Coast|4.1   6.6  9.11 14.17|101  
2007-03-05|Sydney|5.3   7.6  8.10 13.18|96  
2007-03-05|Brisbane Lions|4.3   7.4  10.8  10.9|69  
2007-03-06|Melbourne|2.1   4.4   5.9   8.9|57  
2007-03-06|Geelong|5.8  11.8 14.10 15.19|109  
2007-03-07|Kangaroos|2.4   5.4   7.6 10.10|70  
2007-03-07|Hawthorn|1.3   3.6  8.12 13.13|91  
2007-04-00|Richmond|4.2   5.5  8.13 14.16|100  
2007-04-00|Western Bulldogs|6.4  10.8 12.11 20.12|132  
