2011-07-00|Fri 06-May-2011 8:10 PM (8:40 PM) Att:21819 Venue: Football Park|Hawthorn won by 32 pts
2011-07-01|Sat 07-May-2011 1:10 PM Att:10184 Venue: Manuka Oval|Sydney won by 8 pts
2011-07-02|Sat 07-May-2011 2:10 PM Att:23669 Venue: Kardinia Park|Geelong won by 66 pts
2011-07-03|Sat 07-May-2011 4:10 PM Att:34090 Venue: M.C.G.|Richmond won by 49 pts
2011-07-04|Sat 07-May-2011 7:10 PM Att:25501 Venue: Gabba|Gold Coast won by 8 pts
2011-07-05|Sun 08-May-2011 1:10 PM Att:33631 Venue: Docklands|Essendon won by 16 pts
2011-07-06|Sun 08-May-2011 2:10 PM Att:19987 Venue: M.C.G.|Melbourne won by 96 pts
2011-07-07|Mon 09-May-2011 7:20 PM Att:41576 Venue: Docklands|Carlton won by 3 pts
2011-08-00|Fri 13-May-2011 7:40 PM Att:81691 Venue: M.C.G.|Geelong won by 3 pts
2011-08-01|Sat 14-May-2011 2:10 PM Att:23536 Venue: Docklands|North Melbourne won by 41 pts
2011-08-02|Sat 14-May-2011 2:40 PM (3:10 PM) Att:36056 Venue: Football Park|Adelaide won by 57 pts
2011-08-03|Sat 14-May-2011 7:10 PM Att:24921 Venue: Gabba|Essendon won by 36 pts
2011-08-04|Sat 14-May-2011 7:40 PM Att:20719 Venue: S.C.G.|Sydney won by 62 pts
2011-08-05|Sun 15-May-2011 1:10 PM Att:42453 Venue: M.C.G.|Hawthorn won by 30 pts
2011-08-06|Sun 15-May-2011 2:10 PM Att:39141 Venue: Docklands|Western Bulldogs won by 35 pts
2011-08-07|Sun 15-May-2011 2:40 PM (4:40 PM) Att:40567 Venue: Subiaco|West Coast won by 33 pts
2011-09-00|Fri 20-May-2011 7:40 PM Att:48429 Venue: Docklands|Geelong won by 2 pts
2011-09-01|Sat 21-May-2011 2:10 PM Att:28863 Venue: Docklands|St Kilda won by 20 pts
2011-09-02|Sat 21-May-2011 2:10 PM (2:40 PM) Att:16274 Venue: Football Park|Fremantle won by 52 pts
2011-09-03|Sat 21-May-2011 7:40 PM Att:83563 Venue: M.C.G.|Richmond won by 16 pts
2011-09-04|Sat 21-May-2011 7:40 PM Att:18404 Venue: Gabba|Brisbane Lions won by 14 pts
2011-09-05|Sun 22-May-2011 1:10 PM Att:38849 Venue: Docklands|Collingwood won by 43 pts
2011-09-06|Sun 22-May-2011 2:10 PM Att:33136 Venue: S.C.G.|Hawthorn won by 46 pts
2011-09-07|Sun 22-May-2011 2:40 PM (4:40 PM) Att:37308 Venue: Subiaco|West Coast won by 123 pts
2011-10-00|Fri 27-May-2011 7:40 PM Att:47464 Venue: M.C.G.|Carlton won by 47 pts
2011-10-01|Sat 28-May-2011 2:10 PM Att:24267 Venue: Docklands|Sydney won by 1 pt
2011-10-02|Sat 28-May-2011 1:10 PM (3:10 PM) Att:35483 Venue: Subiaco|St Kilda won by 46 pts
2011-10-03|Sat 28-May-2011 7:20 PM Att:21485 Venue: Carrara|Geelong won by 66 pts
2011-10-04|Sat 28-May-2011 8:10 PM (8:40 PM) Att:11506 Venue: Marrara Oval|Port Adelaide won by 15 pts
2011-10-05|Sun 29-May-2011 12:40 PM (1:10 PM) Att:34583 Venue: Football Park|Brisbane Lions won by 40 pts
2011-10-06|Sun 29-May-2011 2:10 PM Att:52560 Venue: M.C.G.|Collingwood won by 52 pts
2011-10-07|Sun 29-May-2011 4:40 PM Att:30747 Venue: Docklands|Hawthorn won by 29 pts
2011-11-00|Fri 03-Jun-2011 7:40 PM Att:53077 Venue: M.C.G.|Melbourne won by 33 pts
2011-11-01|Sat 04-Jun-2011 2:10 PM Att:25078 Venue: Kardinia Park|Geelong won by 61 pts
2011-11-02|Sat 04-Jun-2011 1:10 PM (3:10 PM) Att:36815 Venue: Subiaco|West Coast won by 18 pts
2011-11-03|Sat 04-Jun-2011 7:10 PM Att:62991 Venue: M.C.G.|Collingwood won by 57 pts
2011-11-04|Sat 04-Jun-2011 7:40 PM Att:22150 Venue: Gabba|Sydney won by 65 pts
2011-11-05|Sun 05-Jun-2011 1:10 PM Att:31925 Venue: M.C.G.|Hawthorn won by 22 pts
2011-11-06|Sun 05-Jun-2011 2:10 PM Att:18185 Venue: Docklands|North Melbourne won by 47 pts
2011-11-07|Sun 05-Jun-2011 4:10 PM (4:40 PM) Att:23192 Venue: Football Park|Carlton won by 62 pts
2011-12-00|Fri 10-Jun-2011 7:40 PM Att:31237 Venue: Docklands|St Kilda won by 24 pts
2011-12-01|Sat 11-Jun-2011 2:10 PM (2:40 PM) Att:31412 Venue: Football Park|West Coast won by 39 pts
2011-12-02|Sat 11-Jun-2011 7:10 PM Att:63476 Venue: M.C.G.|Geelong won by 5 pts
2011-12-03|Sat 11-Jun-2011 7:10 PM Att:14945 Venue: Carrara|North Melbourne won by 59 pts
2011-12-04|Sun 12-Jun-2011 1:10 PM Att:43617 Venue: Docklands|Carlton won by 61 pts
2011-12-05|Sun 12-Jun-2011 2:10 PM Att:23782 Venue: S.C.G.|Sydney won by 10 pts
2011-12-06|Sun 12-Jun-2011 2:40 PM (4:40 PM) Att:35824 Venue: Subiaco|Fremantle won by 34 pts
2011-12-07|Mon 13-Jun-2011 2:10 PM Att:75998 Venue: M.C.G.|Collingwood won by 88 pts
2011-13-00|Fri 17-Jun-2011 7:40 PM Att:19363 Venue: Docklands|Western Bulldogs won by 30 pts
2011-13-01|Sat 18-Jun-2011 2:10 PM Att:42329 Venue: Docklands|North Melbourne won by 21 pts
2011-13-02|Sat 18-Jun-2011 2:10 PM Att:16377 Venue: York Park|Hawthorn won by 71 pts
2011-13-03|Sat 18-Jun-2011 7:10 PM Att:39539 Venue: M.C.G.|Geelong won by 28 pts
2011-13-04|Sat 18-Jun-2011 7:10 PM Att:21510 Venue: Gabba|Richmond won by 31 pts
2011-13-05|Sun 19-Jun-2011 1:10 PM Att:19092 Venue: M.C.G.|Melbourne won by 89 pts
2011-13-06|Sun 19-Jun-2011 2:10 PM Att:42788 Venue: Docklands|Carlton won by 34 pts
2011-13-07|Sun 19-Jun-2011 2:40 PM (4:40 PM) Att:35059 Venue: Subiaco|West Coast won by 22 pts
2011-14-00|Fri 24-Jun-2011 7:40 PM Att:64537 Venue: M.C.G.|Hawthorn won by 65 pts
2011-14-01|Sat 25-Jun-2011 2:10 PM Att:16149 Venue: Carrara|Western Bulldogs won by 22 pts
2011-14-02|Sat 25-Jun-2011 2:10 PM Att:61900 Venue: M.C.G.|Melbourne won by 27 pts
2011-14-03|Sat 25-Jun-2011 7:10 PM Att:38053 Venue: Stadium Australia|Collingwood won by 6 pts
2011-14-04|Sat 25-Jun-2011 5:40 PM (7:40 PM) Att:30330 Venue: Subiaco|Fremantle won by 23 pts
2011-14-05|Sun 26-Jun-2011 1:10 PM Att:23246 Venue: Kardinia Park|Geelong won by 52 pts
2011-14-06|Sun 26-Jun-2011 2:10 PM Att:38241 Venue: Docklands|West Coast won by 36 pts
2011-14-07|Sun 26-Jun-2011 4:10 PM (4:40 PM) Att:17275 Venue: Football Park|North Melbourne won by 45 pts
2011-15-00|Fri 01-Jul-2011 7:40 PM Att:29516 Venue: Docklands|Western Bulldogs won by 64 pts
2011-15-01|Sat 02-Jul-2011 2:10 PM Att:59650 Venue: M.C.G.|Carlton won by 103 pts
2011-15-02|Sat 02-Jul-2011 1:10 PM (3:10 PM) Att:28646 Venue: Subiaco|Fremantle won by 50 pts
2011-15-03|Sat 02-Jul-2011 7:10 PM Att:43806 Venue: Docklands|Essendon won by 4 pts
2011-15-04|Sat 02-Jul-2011 7:10 PM (7:40 PM) Att:23063 Venue: Football Park|Adelaide won by 7 pts
2011-15-05|Sun 03-Jul-2011 1:10 PM Att:17276 Venue: Gabba|Brisbane Lions won by 11 pts
2011-15-06|Sun 03-Jul-2011 2:10 PM Att:83985 Venue: M.C.G.|Collingwood won by 41 pts
2011-15-07|Sun 03-Jul-2011 4:40 PM Att:29693 Venue: Docklands|St Kilda won by 9 pts
2011-16-00|Fri 08-Jul-2011 6:40 PM (8:40 PM) Att:40164 Venue: Subiaco|West Coast won by 8 pts
2011-16-01|Sat 09-Jul-2011 2:10 PM Att:14604 Venue: York Park|Hawthorn won by 42 pts
2011-16-02|Sat 09-Jul-2011 7:10 PM Att:55442 Venue: M.C.G.|Essendon won by 39 pts
2011-16-03|Sat 09-Jul-2011 7:10 PM Att:16488 Venue: Carrara|Sydney won by 70 pts
2011-16-04|Sun 10-Jul-2011 1:10 PM Att:53601 Venue: M.C.G.|Collingwood won by 117 pts
2011-16-05|Sun 10-Jul-2011 2:40 PM (3:10 PM) Att:16887 Venue: Football Park|St Kilda won by 56 pts
2011-16-06|Sun 10-Jul-2011 4:40 PM Att:38582 Venue: Docklands|Western Bulldogs won by 27 pts
2011-17-00|Fri 15-Jul-2011 8:10 PM (8:40 PM) Att:38118 Venue: Football Park|Essendon won by 11 pts
2011-17-01|Sat 16-Jul-2011 2:10 PM Att:85936 Venue: M.C.G.|Collingwood won by 19 pts
2011-17-02|Sat 16-Jul-2011 2:10 PM Att:10832 Venue: Cazaly's Stadium|Gold Coast won by 15 pts
2011-17-03|Sat 16-Jul-2011 7:10 PM Att:31416 Venue: Docklands|St Kilda won by 21 pts
2011-17-04|Sat 16-Jul-2011 8:10 PM (8:40 PM) Att:7255 Venue: Marrara Oval|Melbourne won by 21 pts
2011-17-05|Sun 17-Jul-2011 1:10 PM Att:23415 Venue: S.C.G.|Fremantle won by 11 pts
2011-17-06|Sun 17-Jul-2011 2:10 PM Att:19906 Venue: Gabba|Geelong won by 29 pts
2011-17-07|Sun 17-Jul-2011 4:40 PM Att:22754 Venue: Docklands|North Melbourne won by 31 pts
2011-18-00|Fri 22-Jul-2011 7:40 PM Att:26546 Venue: Docklands|St Kilda won by 103 pts
2011-18-01|Sat 23-Jul-2011 2:10 PM Att:19449 Venue: S.C.G.|Sydney won by 39 pts
2011-18-02|Sat 23-Jul-2011 2:10 PM Att:20809 Venue: Docklands|North Melbourne won by 45 pts
2011-18-03|Sat 23-Jul-2011 7:10 PM Att:74123 Venue: M.C.G.|Carlton won by 74 pts
2011-18-04|Sat 23-Jul-2011 7:10 PM Att:23302 Venue: Carrara|Collingwood won by 54 pts
2011-18-05|Sun 24-Jul-2011 1:10 PM Att:33761 Venue: Docklands|Geelong won by 62 pts
2011-18-06|Sun 24-Jul-2011 2:10 PM Att:39782 Venue: M.C.G.|Hawthorn won by 54 pts
2011-18-07|Sun 24-Jul-2011 2:40 PM (4:40 PM) Att:41055 Venue: Subiaco|West Coast won by 1 pt
2011-19-00|Fri 29-Jul-2011 7:40 PM Att:41332 Venue: Docklands|Carlton won by 18 pts
2011-19-01|Sat 30-Jul-2011 2:10 PM Att:20883 Venue: Docklands|West Coast won by 8 pts
2011-19-02|Sat 30-Jul-2011 2:10 PM Att:22716 Venue: Kardinia Park|Geelong won by 186 pts
2011-19-03|Sat 30-Jul-2011 7:10 PM Att:17482 Venue: Carrara|St Kilda won by 20 pts
2011-19-04|Sat 30-Jul-2011 5:40 PM (7:40 PM) Att:30937 Venue: Subiaco|Hawthorn won by 51 pts
2011-19-05|Sun 31-Jul-2011 2:10 PM Att:73163 Venue: M.C.G.|Collingwood won by 74 pts
2011-19-06|Sun 31-Jul-2011 4:10 PM (4:40 PM) Att:40586 Venue: Football Park|Adelaide won by 32 pts
2011-20-00|Fri 05-Aug-2011 7:40 PM Att:26181 Venue: Docklands|St Kilda won by 41 pts
2011-20-01|Sat 06-Aug-2011 1:40 PM Att:24588 Venue: Kardinia Park|Geelong won by 150 pts
2011-20-02|Sat 06-Aug-2011 2:10 PM Att:42342 Venue: M.C.G.|Carlton won by 76 pts
2011-20-03|Sat 06-Aug-2011 7:20 PM Att:38722 Venue: Docklands|Essendon won by 1 pt
2011-20-04|Sat 06-Aug-2011 7:10 PM (7:40 PM) Att:21863 Venue: Football Park|Collingwood won by 138 pts
2011-20-05|Sun 07-Aug-2011 1:10 PM Att:17930 Venue: Gabba|Adelaide won by 5 pts
2011-20-06|Sun 07-Aug-2011 2:10 PM Att:16820 Venue: York Park|Hawthorn won by 17 pts
2011-20-07|Sun 07-Aug-2011 2:40 PM (4:40 PM) Att:38106 Venue: Subiaco|West Coast won by 57 pts
2011-21-00|Fri 12-Aug-2011 7:40 PM Att:46505 Venue: Docklands|Collingwood won by 19 pts
2011-21-01|Sat 13-Aug-2011 2:10 PM Att:27532 Venue: M.C.G.|Hawthorn won by 165 pts
2011-21-02|Sat 13-Aug-2011 1:10 PM (3:10 PM) Att:34737 Venue: Subiaco|Carlton won by 30 pts
2011-21-03|Sat 13-Aug-2011 7:10 PM Att:38986 Venue: Docklands|Essendon won by 49 pts
2011-21-04|Sat 13-Aug-2011 7:10 PM Att:23565 Venue: Gabba|Brisbane Lions won by 62 pts
2011-21-05|Sun 14-Aug-2011 1:10 PM Att:15740 Venue: Docklands|West Coast won by 48 pts
2011-21-06|Sun 14-Aug-2011 2:10 PM Att:34337 Venue: M.C.G.|Richmond won by 43 pts
2011-21-07|Sun 14-Aug-2011 4:10 PM (4:40 PM) Att:33576 Venue: Football Park|Geelong won by 11 pts
2011-22-00|Fri 19-Aug-2011 7:40 PM Att:52052 Venue: Docklands|Hawthorn won by 12 pts
2011-22-01|Sat 20-Aug-2011 2:10 PM Att:16168 Venue: Carrara|Adelaide won by 61 pts
2011-22-02|Sat 20-Aug-2011 1:10 PM (3:10 PM) Att:38253 Venue: Subiaco|West Coast won by 57 pts
2011-22-03|Sat 20-Aug-2011 7:10 PM Att:47788 Venue: M.C.G.|Collingwood won by 18 pts
2011-22-04|Sat 20-Aug-2011 7:10 PM Att:17581 Venue: Docklands|North Melbourne won by 98 pts
2011-22-05|Sun 21-Aug-2011 1:10 PM Att:25025 Venue: Stadium Australia|Sydney won by 15 pts
2011-22-06|Sun 21-Aug-2011 2:40 PM (3:10 PM) Att:14169 Venue: Football Park|Western Bulldogs won by 60 pts
2011-22-07|Sun 21-Aug-2011 4:40 PM Att:36321 Venue: M.C.G.|Richmond won by 7 pts
2011-23-00|Fri 26-Aug-2011 6:40 PM (8:40 PM) Att:31985 Venue: Subiaco|Collingwood won by 80 pts
2011-23-01|Sat 27-Aug-2011 2:10 PM Att:42198 Venue: M.C.G.|Hawthorn won by 46 pts
2011-23-02|Sat 27-Aug-2011 2:10 PM Att:25900 Venue: Kardinia Park|Sydney won by 13 pts
2011-23-03|Sat 27-Aug-2011 7:10 PM Att:35848 Venue: Docklands|St Kilda won by 65 pts
2011-23-04|Sat 27-Aug-2011 7:10 PM Att:13500 Venue: Gabba|West Coast won by 8 pts
2011-23-05|Sun 28-Aug-2011 12:40 PM (1:10 PM) Att:38023 Venue: Football Park|Richmond won by 22 pts
2011-23-06|Sun 28-Aug-2011 2:10 PM Att:21534 Venue: M.C.G.|Melbourne won by 30 pts
2011-23-07|Sun 28-Aug-2011 4:40 PM Att:34849 Venue: Docklands|Essendon won by 7 pts
2011-24-00|Fri 02-Sep-2011 7:40 PM Att:85705 Venue: M.C.G.|Geelong won by 96 pts
2011-24-01|Sat 03-Sep-2011 1:10 PM Att:19314 Venue: Carrara|Hawthorn won by 9 pts
2011-24-02|Sat 03-Sep-2011 2:10 PM Att:18128 Venue: Docklands|Western Bulldogs won by 46 pts
2011-24-03|Sat 03-Sep-2011 4:10 PM Att:27721 Venue: S.C.G.|Sydney won by 52 pts
2011-24-04|Sat 03-Sep-2011 5:10 PM (7:10 PM) Att:36062 Venue: Subiaco|West Coast won by 95 pts
2011-24-05|Sat 03-Sep-2011 7:10 PM Att:55606 Venue: M.C.G.|St Kilda won by 20 pts
2011-24-06|Sun 04-Sep-2011 2:40 PM (3:10 PM) Att:29340 Venue: Adelaide Oval|Port Adelaide won by 8 pts
2011-24-07|Sun 04-Sep-2011 4:40 PM Att:32890 Venue: Docklands|North Melbourne won by 13 pts
2011-25-QualifyingFinal|Fri 09-Sep-2011 7:45 PM Att:73601 Venue: M.C.G.|Geelong won by 31 pts
2011-26-QualifyingFinal|Sat 10-Sep-2011 2:20 PM Att:67502 Venue: M.C.G.|Collingwood won by 20 pts
2011-27-EliminationFinal|Sat 10-Sep-2011 7:20 PM Att:39205 Venue: Docklands|Sydney won by 25 pts
2011-28-EliminationFinal|Sun 11-Sep-2011 2:40 PM Att:90370 Venue: M.C.G.|Carlton won by 62 pts
2011-29-SemiFinal|Fri 16-Sep-2011 7:45 PM Att:55198 Venue: M.C.G.|Hawthorn won by 36 pts
2011-30-SemiFinal|Sat 17-Sep-2011 5:50 PM (7:50 PM) Att:42803 Venue: Subiaco|West Coast won by 3 pts
2011-31-PreliminaryFinal|Fri 23-Sep-2011 7:45 PM Att:87112 Venue: M.C.G.|Collingwood won by 3 pts
2011-32-PreliminaryFinal|Sat 24-Sep-2011 2:20 PM Att:59455 Venue: M.C.G.|Geelong won by 48 pts
2011-33-GrandFinal|Sat 01-Oct-2011 2:30 PM Att:99537 Venue: M.C.G.|Geelong won by 38 pts
