2012-01-00|Greater Western|1.2   3.3   3.4   5.7|37  
2012-01-00|Sydney|4.1   8.4  13.8 14.16|100  
2012-01-01|Richmond|3.4   5.6  10.7  12.9|81  
2012-01-01|Carlton|3.2   8.7 11.13 18.17|125  
2012-01-02|Hawthorn|2.1  10.6 14.10 20.17|137  
2012-01-02|Collingwood|2.7   7.9 12.16 16.19|115  
2012-01-03|Melbourne|3.3   7.4   8.8 11.12|78  
2012-01-03|Brisbane Lions|1.4   7.8 13.13 17.17|119  
2012-01-04|Gold Coast|3.1   5.3   8.6  10.8|68  
2012-01-04|Adelaide|7.8 11.10 15.16 19.23|137  
2012-01-05|Fremantle|6.0   8.3  12.8  16.9|105  
2012-01-05|Geelong|4.0   9.2  12.7 15.11|101  
2012-01-06|North Melbourne|4.3   8.5 10.10 15.12|102  
2012-01-06|Essendon|3.2   9.8 13.14 14.20|104  
2012-01-07|Western Bulldogs|4.3   8.5 10.11 12.15|87  
2012-01-07|West Coast|6.2  10.6  16.9 21.10|136  
2012-01-08|Port Adelaide|5.2   8.6  11.9 13.11|89  
2012-01-08|St Kilda|2.1   9.3  11.4  13.7|85  
2012-02-00|Brisbane Lions|6.1   7.6   7.7   9.9|63  
2012-02-00|Carlton|5.5  10.9 16.10 23.16|154  
2012-02-01|Essendon|5.2  10.6 11.13 16.15|111  
2012-02-01|Port Adelaide|5.2   7.3  12.5  13.8|86  
2012-02-02|Sydney|4.4   9.7  11.9 14.10|94  
2012-02-02|Fremantle|2.2   3.3   9.4  12.9|81  
2012-02-03|West Coast|4.3  11.8 19.14 25.16|166  
2012-02-03|Melbourne|1.1   4.2   6.2   9.4|58  
2012-02-04|Adelaide|4.4   7.8  7.11 11.16|82  
2012-02-04|Western Bulldogs|1.4   3.7   7.9  9.10|64  
2012-02-05|Collingwood|2.8  5.10 11.12 12.13|85  
2012-02-05|Richmond|1.6  2.10  4.13  8.16|64  
2012-02-06|North Melbourne|7.4  12.8  20.9 28.15|183  
2012-02-06|Greater Western|0.3   0.4   6.6   8.6|54  
2012-02-07|St Kilda|5.2   8.7 15.10 21.13|139  
2012-02-07|Gold Coast|0.2   2.2   6.4   7.5|47  
2012-02-08|Geelong|4.1   7.3  10.7  14.8|92  
2012-02-08|Hawthorn|3.4   8.6  13.7 13.12|90  
2012-03-00|Carlton|7.1   9.7 15.11 18.14|122  
2012-03-00|Collingwood|3.2   6.3   8.6   9.8|62  
2012-03-01|Richmond|4.4   6.8 15.11 20.13|133  
2012-03-01|Melbourne|2.3   5.6   6.6  11.8|74  
2012-03-02|Port Adelaide|3.3   5.6   9.9 12.11|83  
2012-03-02|Sydney|5.2   8.4  10.6  16.9|105  
2012-03-03|Fremantle|1.4   4.7  6.13  8.16|64  
2012-03-03|Brisbane Lions|2.1   3.2   5.3   5.5|35  
2012-03-04|Gold Coast|2.3   7.5  12.7 13.10|88  
2012-03-04|Essendon|5.6  7.10 10.12 15.15|105  
2012-03-05|Western Bulldogs|1.2   1.5   2.6  5.10|40  
2012-03-05|St Kilda|4.5   6.6  13.9 15.13|103  
2012-03-06|Greater Western|2.0   4.1   6.5  10.9|69  
2012-03-06|West Coast|11.4  15.8  21.9 23.12|150  
2012-03-07|Hawthorn|5.3  10.7  15.9 21.14|140  
2012-03-07|Adelaide|4.3   6.8  9.10 12.12|84  
2012-03-08|North Melbourne|4.5   9.5  16.8 20.11|131  
2012-03-08|Geelong|1.3   5.8  9.14 16.18|114  
2012-04-00|St Kilda|4.3   6.9  8.10 11.13|79  
2012-04-00|Fremantle|3.2   6.3  11.6  14.8|92  
2012-04-01|Carlton|4.4   4.7  5.12 11.13|79  
2012-04-01|Essendon|3.6  8.11 12.17 15.19|109  
2012-04-02|Collingwood|7.5   8.8 13.11 14.13|97  
2012-04-02|Port Adelaide|2.2   5.7   8.8 10.13|73  
2012-04-03|Adelaide|5.4   7.8 10.13 13.18|96  
2012-04-03|Greater Western|1.1   5.3   6.6   7.8|50  
2012-04-04|West Coast|0.8  0.12  2.16  5.21|51  
2012-04-04|Hawthorn|0.4   2.7  3.13  5.16|46  
2012-04-05|Brisbane Lions|3.3   7.4  12.5  17.9|111  
2012-04-05|Gold Coast|2.4   5.8   5.9  6.10|46  
2012-04-06|Geelong|4.1   7.3  10.4  11.9|75  
2012-04-06|Richmond|3.1   3.6  7.10  9.11|65  
2012-04-07|Sydney|5.5   9.7  14.9 17.11|113  
2012-04-07|North Melbourne|1.3   6.7  7.11 10.17|77  
2012-04-08|Melbourne|1.5   3.8  7.10  9.13|67  
2012-04-08|Western Bulldogs|3.2   6.5  10.7 13.10|88  
2012-05-00|Collingwood|2.4   5.6   9.8 11.14|80  
2012-05-00|Essendon|1.3   3.6   7.8 11.13|79  
2012-05-01|Fremantle|1.2   3.9  4.10  7.15|57  
2012-05-01|Carlton|2.1   6.2   9.4  10.5|65  
2012-05-02|Greater Western|2.4   5.5   8.6   9.8|62  
2012-05-02|Western Bulldogs|0.5   8.9 12.12 15.14|104  
2012-05-03|North Melbourne|4.9  8.13 14.22 17.25|127  
2012-05-03|Gold Coast|2.5   9.8 10.12 13.15|93  
2012-05-04|Melbourne|4.1   8.3  10.6  10.6|66  
2012-05-04|St Kilda|5.4   8.5  10.9 12.12|84  
2012-05-05|Brisbane Lions|0.5   0.7   1.9  4.17|41  
2012-05-05|Geelong|4.1   7.5  10.6  12.7|79  
2012-05-06|Hawthorn|5.3   8.6   8.6  10.9|69  
2012-05-06|Sydney|2.2   5.4   9.7 16.10|106  
2012-05-07|Richmond|4.2   9.4  12.9 14.13|97  
2012-05-07|West Coast|5.3  11.6 12.11 16.11|107  
2012-05-08|Adelaide|4.3  10.4  12.7 16.14|110  
2012-05-08|Port Adelaide|4.2   7.3  13.4  14.7|91  
