2010-03-04|Sat 10-Apr-2010 7:10 PM Att:28414 Venue: S.C.G.|Sydney won by 55 pts
2010-03-05|Sun 11-Apr-2010 1:10 PM Att:23335 Venue: M.C.G.|Melbourne won by 16 pts
2010-03-06|Sun 11-Apr-2010 2:10 PM Att:35933 Venue: Docklands|Western Bulldogs won by 16 pts
2010-03-07|Sun 11-Apr-2010 2:40 PM (4:40 PM) Att:38762 Venue: Subiaco|Fremantle won by 7 pts
2010-04-00|Fri 16-Apr-2010 6:40 PM (8:40 PM) Att:38676 Venue: Subiaco|West Coast won by 23 pts
2010-04-01|Sat 17-Apr-2010 2:10 PM Att:23646 Venue: Docklands|Sydney won by 40 pts
2010-04-02|Sat 17-Apr-2010 2:40 PM (3:10 PM) Att:38321 Venue: Football Park|Carlton won by 48 pts
2010-04-03|Sat 17-Apr-2010 7:10 PM Att:67668 Venue: M.C.G.|Collingwood won by 64 pts
2010-04-04|Sat 17-Apr-2010 7:10 PM Att:33323 Venue: Gabba|Brisbane Lions won by 22 pts
2010-04-05|Sun 18-Apr-2010 1:10 PM Att:42594 Venue: M.C.G.|Melbourne won by 55 pts
2010-04-06|Sun 18-Apr-2010 2:10 PM Att:25539 Venue: Kardinia Park|Geelong won by 95 pts
2010-04-07|Sun 18-Apr-2010 4:40 PM Att:29814 Venue: Docklands|St Kilda won by 15 pts
2010-05-00|Fri 23-Apr-2010 7:40 PM Att:26884 Venue: Docklands|Western Bulldogs won by 49 pts
2010-05-01|Sat 24-Apr-2010 2:15 PM Att:28422 Venue: S.C.G.|Sydney won by 52 pts
2010-05-02|Sat 24-Apr-2010 7:10 PM Att:36396 Venue: M.C.G.|Melbourne won by 50 pts
2010-05-03|Sat 24-Apr-2010 7:15 PM (7:45 PM) Att:23355 Venue: Football Park|Port Adelaide won by 10 pts
2010-05-04|Sun 25-Apr-2010 2:40 PM Att:90070 Venue: M.C.G.|Collingwood won by 65 pts
2010-05-05|Sun 25-Apr-2010 5:40 PM Att:16301 Venue: York Park|North Melbourne won by 12 pts
2010-05-06|Sun 25-Apr-2010 6:45 PM (8:45 PM) Att:38010 Venue: Subiaco|Fremantle won by 39 pts
2010-05-07|Mon 26-Apr-2010 2:10 PM Att:71399 Venue: M.C.G.|Carlton won by 36 pts
2010-06-00|Fri 30-Apr-2010 7:40 PM Att:43072 Venue: Docklands|St Kilda won by 3 pts
2010-06-01|Sat 01-May-2010 2:10 PM Att:26763 Venue: Docklands|North Melbourne won by 26 pts
2010-06-02|Sat 01-May-2010 2:40 PM (3:10 PM) Att:40371 Venue: Football Park|Port Adelaide won by 23 pts
2010-06-03|Sat 01-May-2010 7:10 PM Att:61006 Venue: M.C.G.|Essendon won by 43 pts
2010-06-04|Sat 01-May-2010 7:10 PM Att:30975 Venue: S.C.G.|Sydney won by 20 pts
2010-06-05|Sun 02-May-2010 1:10 PM Att:24106 Venue: Kardinia Park|Geelong won by 108 pts
2010-06-06|Sun 02-May-2010 2:10 PM Att:80645 Venue: M.C.G.|Collingwood won by 53 pts
2010-06-07|Sun 02-May-2010 2:40 PM (4:40 PM) Att:40886 Venue: Subiaco|Fremantle won by 38 pts
2010-07-00|Fri 07-May-2010 7:40 PM Att:45444 Venue: M.C.G.|Western Bulldogs won by 4 pts
2010-07-01|Sat 08-May-2010 2:10 PM Att:29248 Venue: Docklands|Port Adelaide won by 3 pts
2010-07-02|Sat 08-May-2010 1:10 PM (3:10 PM) Att:35864 Venue: Subiaco|West Coast won by 8 pts
2010-07-03|Sat 08-May-2010 7:10 PM Att:52696 Venue: M.C.G.|Collingwood won by 66 pts
2010-07-04|Sat 08-May-2010 7:10 PM Att:27739 Venue: Gabba|Fremantle won by 13 pts
2010-07-05|Sun 09-May-2010 1:10 PM Att:25970 Venue: Kardinia Park|Geelong won by 67 pts
2010-07-06|Sun 09-May-2010 4:10 PM (4:40 PM) Att:31196 Venue: Football Park|Adelaide won by 50 pts
2010-07-07|Mon 10-May-2010 7:20 PM Att:42866 Venue: Docklands|Carlton won by 61 pts
2010-08-00|Fri 14-May-2010 6:40 PM (8:40 PM) Att:41624 Venue: Subiaco|Collingwood won by 36 pts
2010-08-01|Sat 15-May-2010 2:10 PM Att:14308 Venue: Manuka Oval|Western Bulldogs won by 38 pts
2010-08-02|Sat 15-May-2010 2:10 PM Att:28592 Venue: M.C.G.|West Coast won by 29 pts
2010-08-03|Sat 15-May-2010 7:10 PM Att:16479 Venue: Docklands|North Melbourne won by 9 pts
2010-08-04|Sat 15-May-2010 7:10 PM Att:33629 Venue: Gabba|Geelong won by 81 pts
2010-08-05|Sun 16-May-2010 1:10 PM Att:41563 Venue: M.C.G.|Hawthorn won by 3 pts
2010-08-06|Sun 16-May-2010 2:40 PM (3:10 PM) Att:30228 Venue: Football Park|Carlton won by 26 pts
2010-08-07|Sun 16-May-2010 4:40 PM Att:39204 Venue: Docklands|Essendon won by 12 pts
2010-09-00|Fri 21-May-2010 7:40 PM Att:88115 Venue: M.C.G.|Geelong won by 36 pts
2010-09-01|Sat 22-May-2010 2:10 PM Att:30794 Venue: Docklands|Western Bulldogs won by 70 pts
2010-09-02|Sat 22-May-2010 2:10 PM Att:24819 Venue: S.C.G.|Fremantle won by 37 pts
2010-09-03|Sat 22-May-2010 7:10 PM (7:40 PM) Att:8848 Venue: Marrara Oval|Melbourne won by 1 pt
2010-09-04|Sat 22-May-2010 7:45 PM Att:64709 Venue: M.C.G.|Essendon won by 35 pts
2010-09-05|Sun 23-May-2010 12:40 PM (1:10 PM) Att:31517 Venue: Football Park|Adelaide won by 12 pts
2010-09-06|Sun 23-May-2010 2:10 PM Att:47484 Venue: Docklands|Hawthorn won by 50 pts
2010-09-07|Sun 23-May-2010 2:40 PM (4:40 PM) Att:36244 Venue: Subiaco|St Kilda won by 35 pts
2010-10-00|Fri 28-May-2010 7:40 PM Att:45742 Venue: Docklands|Essendon won by 9 pts
2010-10-01|Sat 29-May-2010 2:10 PM Att:24525 Venue: Kardinia Park|Geelong won by 54 pts
2010-10-02|Sat 29-May-2010 2:40 PM (3:10 PM) Att:16694 Venue: Football Park|Richmond won by 47 pts
2010-10-03|Sat 29-May-2010 7:10 PM Att:28708 Venue: Docklands|St Kilda won by 47 pts
2010-10-04|Sat 29-May-2010 7:10 PM Att:34512 Venue: Gabba|Brisbane Lions won by 8 pts
2010-10-05|Sun 30-May-2010 1:10 PM Att:36003 Venue: M.C.G.|Hawthorn won by 2 pts
2010-10-06|Sun 30-May-2010 2:10 PM Att:29175 Venue: Docklands|Carlton won by 29 pts
2010-10-07|Sun 30-May-2010 2:40 PM (4:40 PM) Att:36175 Venue: Subiaco|Fremantle won by 61 pts
2010-11-00|Fri 04-Jun-2010 7:40 PM Att:32858 Venue: Docklands|St Kilda won by 38 pts
2010-11-01|Sat 05-Jun-2010 2:10 PM Att:49745 Venue: M.C.G.|Carlton won by 41 pts
2010-11-02|Sat 05-Jun-2010 2:40 PM (3:10 PM) Att:35605 Venue: Football Park|Adelaide won by 23 pts
2010-11-03|Sat 05-Jun-2010 7:10 PM Att:19100 Venue: Docklands|North Melbourne won by 1 pt
2010-11-04|Sat 05-Jun-2010 5:40 PM (7:40 PM) Att:33784 Venue: Subiaco|Geelong won by 24 pts
2010-11-05|Sun 06-Jun-2010 1:10 PM Att:29329 Venue: S.C.G.|Sydney won by 9 pts
2010-11-06|Sun 06-Jun-2010 2:10 PM Att:21287 Venue: M.C.G.|Hawthorn won by 11 pts
2010-11-07|Sun 06-Jun-2010 4:40 PM Att:40813 Venue: Docklands|Collingwood won by 10 pts
2010-12-00|Fri 11-Jun-2010 7:40 PM Att:43732 Venue: Docklands|North Melbourne won by 29 pts
2010-12-01|Sat 12-Jun-2010 2:10 PM Att:16167 Venue: York Park|Hawthorn won by 47 pts
2010-12-02|Sat 12-Jun-2010 7:10 PM Att:46358 Venue: Docklands|Geelong won by 71 pts
2010-12-03|Sat 12-Jun-2010 7:10 PM (7:40 PM) Att:20106 Venue: Football Park|Sydney won by 38 pts
2010-12-04|Sun 13-Jun-2010 1:10 PM Att:30870 Venue: M.C.G.|Richmond won by 49 pts
2010-12-05|Sun 13-Jun-2010 2:10 PM Att:30831 Venue: Docklands|Western Bulldogs won by 65 pts
2010-12-06|Sun 13-Jun-2010 2:40 PM (4:40 PM) Att:37569 Venue: Subiaco|St Kilda won by 18 pts
2010-12-07|Mon 14-Jun-2010 2:10 PM Att:67454 Venue: M.C.G.|Match drawn
2010-13-00|Fri 18-Jun-2010 7:40 PM Att:54148 Venue: M.C.G.|Hawthorn won by 16 pts
2010-13-01|Sat 19-Jun-2010 7:10 PM Att:28869 Venue: Docklands|Fremantle won by 9 pts
2010-13-02|Sat 19-Jun-2010 7:10 PM Att:28415 Venue: Gabba|Richmond won by 19 pts
2010-13-03|Sun 20-Jun-2010 1:10 PM Att:15109 Venue: Docklands|North Melbourne won by 36 pts
2010-13-04|Sun 20-Jun-2010 2:40 PM (4:40 PM) Att:34280 Venue: Subiaco|Western Bulldogs won by 60 pts
2010-13-05|Fri 25-Jun-2010 7:50 PM Att:58208 Venue: M.C.G.|St Kilda won by 24 pts
2010-13-06|Sat 26-Jun-2010 7:10 PM Att:43585 Venue: Stadium Australia|Collingwood won by 25 pts
2010-13-07|Sun 27-Jun-2010 2:40 PM (3:10 PM) Att:34422 Venue: Football Park|Adelaide won by 44 pts
2010-14-00|Thu 01-Jul-2010 7:10 PM Att:35623 Venue: Docklands|Carlton won by 55 pts
2010-14-01|Fri 02-Jul-2010 7:40 PM Att:47454 Venue: M.C.G.|Hawthorn won by 3 pts
2010-14-02|Sat 03-Jul-2010 1:10 PM (3:10 PM) Att:32442 Venue: Subiaco|Fremantle won by 57 pts
2010-14-03|Sat 03-Jul-2010 7:10 PM Att:38781 Venue: Docklands|Collingwood won by 83 pts
2010-14-04|Sat 03-Jul-2010 7:10 PM (7:40 PM) Att:37296 Venue: Football Park|Adelaide won by 84 pts
2010-14-05|Sun 04-Jul-2010 1:10 PM Att:25159 Venue: Kardinia Park|Geelong won by 35 pts
2010-14-06|Sun 04-Jul-2010 2:10 PM Att:39386 Venue: M.C.G.|Richmond won by 4 pts
2010-14-07|Sun 04-Jul-2010 4:40 PM Att:31993 Venue: Docklands|St Kilda won by 35 pts
2010-15-00|Fri 09-Jul-2010 8:10 PM (8:40 PM) Att:24260 Venue: Football Park|Collingwood won by 26 pts
2010-15-01|Sat 10-Jul-2010 2:10 PM Att:69220 Venue: M.C.G.|Geelong won by 2 pts
2010-15-02|Sat 10-Jul-2010 1:10 PM (3:10 PM) Att:26976 Venue: Subiaco|Adelaide won by 22 pts
2010-15-03|Sat 10-Jul-2010 7:10 PM Att:25707 Venue: Docklands|Richmond won by 19 pts
2010-15-04|Sat 10-Jul-2010 7:10 PM Att:29329 Venue: Gabba|St Kilda won by 14 pts
2010-15-05|Sun 11-Jul-2010 1:10 PM Att:23856 Venue: S.C.G.|Sydney won by 30 pts
2010-15-06|Sun 11-Jul-2010 2:10 PM Att:49203 Venue: M.C.G.|Melbourne won by 19 pts
2010-15-07|Sun 11-Jul-2010 4:40 PM Att:37517 Venue: Docklands|Western Bulldogs won by 68 pts
2010-16-00|Fri 16-Jul-2010 8:10 PM (8:40 PM) Att:41195 Venue: Football Park|Adelaide won by 11 pts
2010-16-01|Sat 17-Jul-2010 2:10 PM Att:81386 Venue: M.C.G.|Collingwood won by 48 pts
2010-16-02|Sat 17-Jul-2010 2:10 PM Att:16690 Venue: York Park|Hawthorn won by 75 pts
2010-16-03|Sat 17-Jul-2010 7:10 PM Att:26991 Venue: Docklands|West Coast won by 32 pts
2010-16-04|Sat 17-Jul-2010 7:10 PM (7:40 PM) Att:11080 Venue: Marrara Oval|Western Bulldogs won by 36 pts
2010-16-05|Sun 18-Jul-2010 1:10 PM Att:31915 Venue: Docklands|Sydney won by 39 pts
2010-16-06|Sun 18-Jul-2010 2:10 PM Att:42723 Venue: M.C.G.|North Melbourne won by 50 pts
2010-16-07|Sun 18-Jul-2010 2:40 PM (4:40 PM) Att:32816 Venue: Subiaco|Fremantle won by 11 pts
2010-17-00|Fri 23-Jul-2010 7:40 PM Att:49373 Venue: Docklands|Match drawn
2010-17-01|Sat 24-Jul-2010 2:10 PM Att:66727 Venue: M.C.G.|Collingwood won by 82 pts
2010-17-02|Sat 24-Jul-2010 2:10 PM Att:24508 Venue: Kardinia Park|Geelong won by 63 pts
2010-17-03|Sat 24-Jul-2010 7:10 PM Att:30330 Venue: Docklands|Essendon won by 3 pts
2010-17-04|Sat 24-Jul-2010 5:40 PM (7:40 PM) Att:35925 Venue: Subiaco|Carlton won by 26 pts
2010-17-05|Sun 25-Jul-2010 1:10 PM Att:26797 Venue: Docklands|Western Bulldogs won by 82 pts
2010-17-06|Sun 25-Jul-2010 2:10 PM Att:29374 Venue: M.C.G.|Melbourne won by 73 pts
2010-17-07|Sun 25-Jul-2010 4:10 PM (4:40 PM) Att:36788 Venue: Football Park|Port Adelaide won by 19 pts
2010-18-00|Fri 30-Jul-2010 7:40 PM Att:37165 Venue: Docklands|Essendon won by 33 pts
2010-18-01|Sat 31-Jul-2010 2:10 PM Att:76980 Venue: M.C.G.|Collingwood won by 48 pts
2010-18-02|Sat 31-Jul-2010 2:40 PM (3:10 PM) Att:22340 Venue: Football Park|Port Adelaide won by 8 pts
2010-18-03|Sat 31-Jul-2010 7:10 PM Att:30710 Venue: Stadium Australia|Geelong won by 53 pts
2010-18-04|Sat 31-Jul-2010 7:10 PM Att:26144 Venue: Gabba|Melbourne won by 10 pts
2010-18-05|Sun 01-Aug-2010 1:10 PM Att:19226 Venue: M.C.G.|Richmond won by 20 pts
2010-18-06|Sun 01-Aug-2010 2:10 PM Att:28038 Venue: Docklands|Western Bulldogs won by 71 pts
2010-18-07|Sun 01-Aug-2010 2:40 PM (4:40 PM) Att:40451 Venue: Subiaco|Fremantle won by 75 pts
2010-19-00|Fri 06-Aug-2010 7:40 PM Att:57095 Venue: M.C.G.|Carlton won by 76 pts
2010-19-01|Sat 07-Aug-2010 2:10 PM Att:14891 Venue: Docklands|North Melbourne won by 54 pts
2010-19-02|Sat 07-Aug-2010 2:10 PM Att:29431 Venue: S.C.G.|Sydney won by 44 pts
2010-19-03|Sat 07-Aug-2010 7:10 PM Att:84401 Venue: M.C.G.|Collingwood won by 22 pts
2010-19-04|Sat 07-Aug-2010 5:40 PM (7:40 PM) Att:32587 Venue: Subiaco|Brisbane Lions won by 5 pts
2010-19-05|Sun 08-Aug-2010 1:10 PM Att:22467 Venue: Docklands|St Kilda won by 94 pts
2010-19-06|Sun 08-Aug-2010 2:10 PM Att:45844 Venue: M.C.G.|Melbourne won by 29 pts
2010-19-07|Sun 08-Aug-2010 4:10 PM (4:40 PM) Att:29321 Venue: Football Park|Western Bulldogs won by 8 pts
2010-20-00|Fri 13-Aug-2010 7:40 PM Att:59277 Venue: M.C.G.|Collingwood won by 98 pts
2010-20-01|Sat 14-Aug-2010 2:10 PM Att:44716 Venue: M.C.G.|Carlton won by 89 pts
2010-20-02|Sat 14-Aug-2010 1:10 PM (3:10 PM) Att:34087 Venue: Subiaco|Sydney won by 9 pts
2010-20-03|Sat 14-Aug-2010 7:10 PM Att:42199 Venue: Docklands|Geelong won by 101 pts
2010-20-04|Sat 14-Aug-2010 7:10 PM (7:40 PM) Att:14113 Venue: Football Park|Port Adelaide won by 1 pt
2010-20-05|Sun 15-Aug-2010 1:10 PM Att:25403 Venue: Gabba|Adelaide won by 7 pts
2010-20-06|Sun 15-Aug-2010 2:10 PM Att:48211 Venue: M.C.G.|Hawthorn won by 21 pts
2010-20-07|Sun 15-Aug-2010 4:40 PM Att:23118 Venue: Docklands|St Kilda won by 52 pts
2010-21-00|Fri 20-Aug-2010 7:40 PM Att:45172 Venue: Docklands|Geelong won by 42 pts
2010-21-01|Sat 21-Aug-2010 2:10 PM Att:15532 Venue: York Park|Hawthorn won by 116 pts
2010-21-02|Sat 21-Aug-2010 2:10 PM Att:33944 Venue: Docklands|St Kilda won by 21 pts
2010-21-03|Sat 21-Aug-2010 7:10 PM Att:42159 Venue: M.C.G.|Collingwood won by 3 pts
2010-21-04|Sat 21-Aug-2010 7:10 PM Att:36554 Venue: S.C.G.|Sydney won by 44 pts
2010-21-05|Sun 22-Aug-2010 12:40 PM (1:10 PM) Att:21086 Venue: Football Park|Port Adelaide won by 29 pts
2010-21-06|Sun 22-Aug-2010 2:10 PM Att:28785 Venue: Docklands|Brisbane Lions won by 27 pts
2010-21-07|Sun 22-Aug-2010 2:40 PM (4:40 PM) Att:32007 Venue: Subiaco|North Melbourne won by 16 pts
2010-22-00|Fri 27-Aug-2010 6:40 PM (8:40 PM) Att:39376 Venue: Subiaco|Fremantle won by 6 pts
2010-22-01|Sat 28-Aug-2010 1:10 PM Att:24099 Venue: Kardinia Park|Geelong won by 44 pts
2010-22-02|Sat 28-Aug-2010 2:10 PM Att:76218 Venue: M.C.G.|Hawthorn won by 3 pts
2010-22-03|Sat 28-Aug-2010 3:40 PM (4:10 PM) Att:38121 Venue: Football Park|Adelaide won by 28 pts
2010-22-04|Sat 28-Aug-2010 7:10 PM Att:26776 Venue: Docklands|Western Bulldogs won by 29 pts
2010-22-05|Sat 28-Aug-2010 7:10 PM Att:24789 Venue: Gabba|Sydney won by 38 pts
2010-22-06|Sun 29-Aug-2010 2:10 PM Att:37674 Venue: Docklands|Port Adelaide won by 10 pts
2010-22-07|Sun 29-Aug-2010 4:40 PM Att:31064 Venue: M.C.G.|North Melbourne won by 10 pts
2010-23-QualifyingFinal|Fri 03-Sep-2010 7:45 PM Att:63608 Venue: M.C.G.|St Kilda won by 4 pts
2010-24-EliminationFinal|Sat 04-Sep-2010 1:20 PM (3:20 PM) Att:42719 Venue: Subiaco|Fremantle won by 30 pts
2010-25-QualifyingFinal|Sat 04-Sep-2010 7:20 PM Att:66545 Venue: M.C.G.|Collingwood won by 62 pts
2010-26-EliminationFinal|Sun 05-Sep-2010 2:40 PM Att:41596 Venue: Stadium Australia|Sydney won by 5 pts
2010-27-SemiFinal|Fri 10-Sep-2010 7:45 PM Att:45056 Venue: M.C.G.|Geelong won by 69 pts
2010-28-SemiFinal|Sat 11-Sep-2010 7:20 PM Att:39596 Venue: M.C.G.|Western Bulldogs won by 5 pts
2010-29-PreliminaryFinal|Fri 17-Sep-2010 7:45 PM Att:95241 Venue: M.C.G.|Collingwood won by 41 pts
2010-30-PreliminaryFinal|Sat 18-Sep-2010 7:20 PM Att:62694 Venue: M.C.G.|St Kilda won by 24 pts
2010-31-GrandFinal|Sat 25-Sep-2010 2:30 PM Att:100016 Venue: M.C.G.|Match drawn
2010-32-GrandFinal|Sat 02-Oct-2010 2:30 PM Att:93853 Venue: M.C.G.|Collingwood won by 56 pts
