2008-01-00|Carlton|4.3   9.6 10.10 11.13|79  
2008-01-00|Richmond|4.3   8.5  11.5  17.7|109  
2008-01-01|Port Adelaide|4.0   6.1  10.6 14.12|96  
2008-01-01|Geelong|6.4  10.8 12.11 15.15|105  
2008-01-02|Collingwood|3.3   7.6 10.10 16.15|111  
2008-01-02|Fremantle|3.1   7.2  10.4  13.7|85  
2008-01-03|St Kilda|4.3   4.6  6.10  6.15|51  
2008-01-03|Sydney|1.1   4.6  4.10  6.13|49  
2008-01-04|West Coast|6.2   7.5  10.7  14.8|92  
2008-01-04|Brisbane Lions|1.2   4.4   9.6 11.10|76  
2008-01-05|Western Bulldogs|5.4   6.9  13.9 19.12|126  
2008-01-05|Adelaide|2.1   7.8 12.13 18.15|123  
2008-01-06|Hawthorn|5.5  7.10 15.12 23.16|154  
2008-01-06|Melbourne|1.1   1.5  2.10  6.14|50  
2008-01-07|North Melbourne|4.3   6.7   7.9  9.13|67  
2008-01-07|Essendon|2.0   8.2  15.5  19.8|122  
2008-02-00|Brisbane Lions|3.5  8.10  9.14 13.18|96  
2008-02-00|Collingwood|3.3   7.5 12.12 13.16|94  
2008-02-01|Melbourne|2.4   5.8   7.9  9.12|66  
2008-02-01|Western Bulldogs|2.5   9.9 18.13 24.17|161  
2008-02-02|Adelaide|6.4  10.5  13.6  21.7|133  
2008-02-02|West Coast|2.1   4.4   7.5   8.9|57  
2008-02-03|St Kilda|2.5   8.7  12.9 19.11|125  
2008-02-03|Carlton|4.4   6.6  6.10 12.13|85  
2008-02-04|Fremantle|3.2   4.4  10.7 14.13|97  
2008-02-04|Hawthorn|3.4   8.7 11.11 16.16|112  
2008-02-05|Sydney|6.2  10.5 17.10 22.14|146  
2008-02-05|Port Adelaide|4.1   6.7   7.8 11.12|78  
2008-02-06|Geelong|4.4  11.9 17.13 22.18|150  
2008-02-06|Essendon|1.2   3.6  4.10  6.15|51  
2008-02-07|Richmond|3.1   7.4  10.7  13.8|86  
2008-02-07|North Melbourne|7.4  11.4  18.5  20.7|127  
2008-03-00|Western Bulldogs|1.2   6.6  11.9 19.11|125  
2008-03-00|St Kilda|7.3   9.6  10.8  13.9|87  
2008-03-01|North Melbourne|4.6   7.7  12.8  13.8|86  
2008-03-01|Hawthorn|1.3   7.5   9.9 15.12|102  
2008-03-02|West Coast|3.5   5.9  8.10 10.13|73  
2008-03-02|Fremantle|3.2   8.5  10.8 12.15|87  
2008-03-03|Brisbane Lions|1.2   5.4   7.7 10.11|71  
2008-03-03|Sydney|3.3   7.4  10.6 13.10|88  
2008-03-04|Essendon|6.4  11.8 17.11 23.12|150  
2008-03-04|Carlton|5.2   9.4  18.6  21.8|134  
2008-03-05|Geelong|4.4  8.11 13.14 16.16|112  
2008-03-05|Melbourne|3.4   6.6  10.8 12.10|82  
2008-03-06|Richmond|1.1   4.5  9.10 11.12|78  
2008-03-06|Collingwood|5.2  11.7  15.9 18.14|122  
2008-03-07|Adelaide|2.3   4.8  8.11 12.13|85  
2008-03-07|Port Adelaide|2.3   4.7  7.12 11.13|79  
2008-04-00|Essendon|1.2   7.7 14.12 14.14|98  
2008-04-00|Western Bulldogs|5.4  10.6  13.8 19.14|128  
2008-04-01|St Kilda|4.7   7.8 10.11 13.16|94  
2008-04-01|Geelong|4.0  10.6  17.9 21.10|136  
2008-04-02|North Melbourne|4.8  8.11 13.15 18.19|127  
2008-04-02|Melbourne|1.0   3.6  5.10 11.13|79  
2008-04-03|Sydney|4.2   8.6  12.8 16.11|107  
2008-04-03|West Coast|1.2   2.3   4.5  5.15|45  
2008-04-04|Port Adelaide|6.3  10.5  15.7  16.8|104  
2008-04-04|Brisbane Lions|2.2   4.6  9.10 18.16|124  
2008-04-05|Hawthorn|3.4   8.5  14.8 17.12|114  
2008-04-05|Adelaide|2.2   5.5   8.7 10.10|70  
2008-04-06|Carlton|6.0  10.2  12.6  17.9|111  
2008-04-06|Collingwood|3.4   6.6   7.9 13.10|88  
2008-04-07|Fremantle|3.3   6.7   8.9 10.13|73  
2008-04-07|Richmond|5.7 10.11 14.13 20.17|137  
2008-05-00|St Kilda|5.3  12.9 14.12 18.15|123  
2008-05-00|Essendon|3.0   6.1  12.1  14.3|87  
2008-05-01|Geelong|6.2   7.8  8.13 16.18|114  
2008-05-01|Sydney|1.2   6.7   7.9 10.12|72  
2008-05-02|Adelaide|3.4   6.6  8.13 12.16|88  
2008-05-02|Fremantle|1.1   2.5   6.9 10.11|71  
2008-05-03|Collingwood|2.4   8.6 10.11 15.15|105  
2008-05-03|North Melbourne|3.4   5.9  9.12 16.16|112  
2008-05-04|Brisbane Lions|5.3   9.7 14.11 17.16|118  
2008-05-04|Hawthorn|4.5  10.9 14.13 19.16|130  
2008-05-05|Melbourne|1.3   4.5   4.9  9.14|68  
