1994-01-00|Collingwood|3.1   6.5 10.10 17.12|114  
1994-01-00|Fitzroy|2.5   9.6  13.6  16.7|103  
1994-01-01|Footscray|6.1  10.3  16.8 17.11|113  
1994-01-01|Richmond|1.2   4.4  11.5  17.9|111  
1994-01-02|St Kilda|4.2   7.4  11.6  15.7|97  
1994-01-02|Hawthorn|5.4  13.7 17.11 23.15|153  
1994-01-03|Essendon|2.6   3.8   6.9 12.10|82  
1994-01-03|West Coast|2.1   5.5   9.6 11.13|79  
1994-01-04|Melbourne|6.3  12.8 17.14 26.18|174  
1994-01-04|Geelong|3.3   8.8 12.10 16.13|109  
1994-01-05|Brisbane Bears|1.6  4.13  8.17 13.21|99  
1994-01-05|Sydney|6.8  8.11  9.13 12.17|89  
1994-01-06|Adelaide|5.4 12.12 16.14 22.18|150  
1994-01-06|Carlton|4.2   4.2   7.5  13.6|84  
1994-02-00|Fitzroy|2.2   6.5  12.9 17.10|112  
1994-02-00|Essendon|2.6  7.10  9.12 14.15|99  
1994-02-01|North Melbourne|6.5  11.9 18.12 21.16|142  
1994-02-01|St Kilda|5.4   7.7   8.9 10.13|73  
1994-02-02|Hawthorn|1.1   3.4  6.10  8.16|64  
1994-02-02|Melbourne|9.1  11.5 16.12 17.16|118  
1994-02-03|Richmond|6.5 10.10 16.13 20.14|134  
1994-02-03|Brisbane Bears|2.0   5.4   6.6  11.6|72  
1994-02-04|West Coast|4.1   6.7  7.10 14.13|97  
1994-02-04|Adelaide|3.2   7.5 10.12 11.12|78  
1994-02-05|Geelong|7.5  11.7 15.13 22.20|152  
1994-02-05|Footscray|3.1   5.7  8.10  8.16|64  
1994-02-06|Carlton|3.4   6.8   7.9  9.12|66  
1994-02-06|Collingwood|2.4   6.8 12.12 14.16|100  
1994-03-00|North Melbourne|6.8 12.13 19.17 25.23|173  
1994-03-00|Hawthorn|2.1   3.3   3.6  6.10|46  
1994-03-01|Fitzroy|6.1   8.5  13.6  17.9|111  
1994-03-01|Brisbane Bears|2.1   5.1  10.2  12.6|78  
1994-03-02|St Kilda|4.4   8.5  12.8 16.12|108  
1994-03-02|Essendon|2.4   8.7   9.8 14.10|94  
1994-03-03|Richmond|2.0   3.4   4.5   5.9|39  
1994-03-03|West Coast|5.4  12.7 16.10 20.15|135  
1994-03-04|Carlton|3.1   9.6 13.12 14.15|99  
1994-03-04|Geelong|2.4   5.6   6.7 10.10|70  
1994-03-05|Collingwood|6.2  12.5  14.8 14.11|95  
1994-03-05|Footscray|3.5   7.8 10.17 12.22|94  
1994-03-06|Sydney|3.5   9.6  15.8  21.9|135  
1994-03-06|Adelaide|5.5  12.7  18.8 24.10|154  
1994-04-00|Sydney|1.5  3.10  6.18 11.20|86  
1994-04-00|Richmond|3.1   6.4   8.5 10.12|72  
1994-04-01|Hawthorn|2.0   4.4   9.6  11.7|73  
1994-04-01|Carlton|6.2   8.6  19.9 24.16|160  
1994-04-02|Footscray|3.3   9.9 10.11 14.15|99  
1994-04-02|North Melbourne|4.3   8.3  15.7 17.10|112  
1994-04-03|Essendon|2.5   4.6  5.10  9.12|66  
1994-04-03|Melbourne|2.2   6.3   9.8 12.12|84  
1994-04-04|West Coast|6.4 11.11 14.16 18.21|129  
1994-04-04|Fitzroy|4.0   4.3   5.4   8.5|53  
1994-04-05|Brisbane Bears|4.6   8.9 17.11 22.19|151  
1994-04-05|St Kilda|2.1   9.3  10.7  15.8|98  
1994-04-06|Adelaide|3.2  5.10  8.10 15.14|104  
1994-04-06|Geelong|2.3   3.6  9.11 11.11|77  
1994-05-00|Melbourne|4.4   9.5 12.11 17.15|117  
1994-05-00|Brisbane Bears|0.1   0.3   3.4   4.6|30  
1994-05-01|Fitzroy|5.5  12.9 19.10 20.17|137  
1994-05-01|Sydney|2.2   7.5  12.8  20.9|129  
1994-05-02|Geelong|4.6   9.9 15.13 17.18|120  
1994-05-02|North Melbourne|3.2   7.8  8.10 15.15|105  
1994-05-03|Essendon|3.6   7.9 12.11 14.14|98  
1994-05-03|Collingwood|5.3   9.5  12.6 14.10|94  
1994-05-04|Adelaide|4.5   4.5   8.8 13.15|93  
1994-05-04|Footscray|2.2  11.4  15.7  17.8|110  
