2005-03-04|Sat 09-Apr-2005 5:40 PM (7:40 PM) Att:42027 Venue: Subiaco|West Coast won by 8 pts
2005-03-05|Sun 10-Apr-2005 12:40 PM (1:10 PM) Att:44807 Venue: Football Park|Adelaide won by 68 pts
2005-03-06|Sun 10-Apr-2005 2:10 PM Att:44971 Venue: M.C.G.|Essendon won by 2 pts
2005-03-07|Sun 10-Apr-2005 2:10 PM Att:30871 Venue: Docklands|Richmond won by 4 pts
2005-04-00|Fri 15-Apr-2005 7:40 PM Att:51565 Venue: M.C.G.|Kangaroos won by 3 pts
2005-04-01|Sat 16-Apr-2005 2:10 PM Att:27778 Venue: M.C.G.|Hawthorn won by 46 pts
2005-04-02|Sat 16-Apr-2005 2:10 PM (4:10 PM) Att:39124 Venue: Subiaco|West Coast won by 36 pts
2005-04-03|Sat 16-Apr-2005 7:10 PM Att:48653 Venue: Docklands|Geelong won by 56 pts
2005-04-04|Sat 16-Apr-2005 7:10 PM (7:40 PM) Att:33519 Venue: Football Park|Match drawn
2005-04-05|Sun 17-Apr-2005 1:10 PM Att:30478 Venue: S.C.G.|Adelaide won by 41 pts
2005-04-06|Sun 17-Apr-2005 2:10 PM Att:24242 Venue: M.C.G.|Richmond won by 48 pts
2005-04-07|Sun 17-Apr-2005 2:10 PM Att:40004 Venue: Docklands|St Kilda won by 47 pts
2005-05-00|Fri 22-Apr-2005 8:10 PM (8:40 PM) Att:33405 Venue: Football Park|Geelong won by 4 pts
2005-05-01|Sat 23-Apr-2005 2:10 PM Att:38764 Venue: M.C.G.|Kangaroos won by 19 pts
2005-05-02|Sat 23-Apr-2005 2:10 PM (4:10 PM) Att:36056 Venue: Subiaco|Fremantle won by 19 pts
2005-05-03|Sat 23-Apr-2005 7:10 PM Att:27900 Venue: Docklands|Western Bulldogs won by 31 pts
2005-05-04|Sat 23-Apr-2005 7:10 PM Att:29099 Venue: S.C.G.|Melbourne won by 34 pts
2005-05-05|Sun 24-Apr-2005 1:10 PM Att:33007 Venue: Gabba|West Coast won by 73 pts
2005-05-06|Sun 24-Apr-2005 5:10 PM Att:49580 Venue: Docklands|St Kilda won by 68 pts
2005-05-07|Mon 25-Apr-2005 2:10 PM Att:70033 Venue: M.C.G.|Essendon won by 14 pts
2005-06-00|Fri 29-Apr-2005 7:40 PM Att:49018 Venue: Docklands|Carlton won by 6 pts
2005-06-01|Sat 30-Apr-2005 2:10 PM Att:21963 Venue: M.C.G.|Fremantle won by 14 pts
2005-06-02|Sat 30-Apr-2005 2:10 PM (2:40 PM) Att:41867 Venue: Football Park|Adelaide won by 10 pts
2005-06-03|Sat 30-Apr-2005 7:10 PM Att:44055 Venue: Docklands|Brisbane Lions won by 48 pts
2005-06-04|Sat 30-Apr-2005 5:40 PM (7:40 PM) Att:39687 Venue: Subiaco|West Coast won by 45 pts
2005-06-05|Sun 01-May-2005 1:10 PM Att:23019 Venue: Kardinia Park|Geelong won by 35 pts
2005-06-06|Sun 01-May-2005 2:10 PM Att:44122 Venue: M.C.G.|St Kilda won by 38 pts
2005-06-07|Sun 01-May-2005 2:10 PM Att:21301 Venue: Docklands|Richmond won by 56 pts
2005-07-00|Fri 06-May-2005 7:40 PM Att:39475 Venue: M.C.G.|Melbourne won by 24 pts
2005-07-01|Sat 07-May-2005 2:10 PM Att:52234 Venue: M.C.G.|Richmond won by 85 pts
2005-07-02|Sat 07-May-2005 2:10 PM Att:44814 Venue: Docklands|Geelong won by 18 pts
2005-07-03|Sat 07-May-2005 7:10 PM Att:31668 Venue: Stadium Australia|Sydney won by 6 pts
2005-07-04|Sat 07-May-2005 7:10 PM Att:30639 Venue: Gabba|Western Bulldogs won by 23 pts
2005-07-05|Sun 08-May-2005 1:10 PM Att:16933 Venue: York Park|West Coast won by 19 pts
2005-07-06|Sun 08-May-2005 2:40 PM (3:10 PM) Att:27050 Venue: Football Park|Port Adelaide won by 47 pts
2005-07-07|Sun 08-May-2005 2:40 PM (4:40 PM) Att:36491 Venue: Subiaco|Fremantle won by 112 pts
2005-08-00|Fri 13-May-2005 7:40 PM Att:45758 Venue: Docklands|Geelong won by 70 pts
2005-08-01|Sat 14-May-2005 2:10 PM Att:38587 Venue: M.C.G.|Hawthorn won by 39 pts
2005-08-02|Sat 14-May-2005 2:10 PM (4:10 PM) Att:41177 Venue: Subiaco|West Coast won by 36 pts
2005-08-03|Sat 14-May-2005 7:10 PM Att:32901 Venue: Docklands|Western Bulldogs won by 26 pts
2005-08-04|Sat 14-May-2005 7:10 PM (7:40 PM) Att:42357 Venue: Football Park|Brisbane Lions won by 9 pts
2005-08-05|Sun 15-May-2005 1:10 PM Att:24226 Venue: S.C.G.|Sydney won by 24 pts
2005-08-06|Sun 15-May-2005 2:10 PM Att:54330 Venue: M.C.G.|Richmond won by 35 pts
2005-08-07|Sun 15-May-2005 2:10 PM Att:30383 Venue: Docklands|Essendon won by 35 pts
2005-09-00|Fri 20-May-2005 7:40 PM Att:35100 Venue: Docklands|Adelaide won by 46 pts
2005-09-01|Sat 21-May-2005 2:10 PM Att:30052 Venue: Princes Park|Melbourne won by 18 pts
2005-09-02|Sat 21-May-2005 2:10 PM Att:31105 Venue: M.C.G.|Collingwood won by 23 pts
2005-09-03|Sat 21-May-2005 7:10 PM Att:33684 Venue: Gabba|Richmond won by 4 pts
2005-09-04|Sat 21-May-2005 7:10 PM (7:40 PM) Att:33648 Venue: Football Park|Port Adelaide won by 19 pts
2005-09-05|Sun 22-May-2005 1:10 PM Att:22358 Venue: S.C.G.|Sydney won by 13 pts
2005-09-06|Sun 22-May-2005 2:10 PM Att:24102 Venue: Kardinia Park|Geelong won by 85 pts
2005-09-07|Sun 22-May-2005 2:40 PM (4:40 PM) Att:35393 Venue: Subiaco|Hawthorn won by 54 pts
2005-10-00|Fri 27-May-2005 7:40 PM Att:44263 Venue: Docklands|Melbourne won by 57 pts
2005-10-01|Sat 28-May-2005 2:10 PM Att:49927 Venue: M.C.G.|Collingwood won by 28 pts
2005-10-02|Sat 28-May-2005 2:10 PM Att:20869 Venue: Kardinia Park|Fremantle won by 9 pts
2005-10-03|Sat 28-May-2005 7:10 PM Att:29500 Venue: Gabba|Kangaroos won by 19 pts
2005-10-04|Sat 28-May-2005 7:10 PM Att:37014 Venue: Docklands|St Kilda won by 43 pts
2005-10-05|Sun 29-May-2005 12:40 PM (1:10 PM) Att:43277 Venue: Football Park|Adelaide won by 14 pts
2005-10-06|Sun 29-May-2005 2:10 PM Att:40454 Venue: Docklands|Essendon won by 27 pts
2005-10-07|Sun 29-May-2005 2:40 PM (4:40 PM) Att:40188 Venue: Subiaco|West Coast won by 117 pts
2005-11-00|Fri 03-Jun-2005 7:40 PM Att:48261 Venue: Docklands|Collingwood won by 25 pts
2005-11-01|Sat 04-Jun-2005 2:10 PM Att:30973 Venue: Docklands|Sydney won by 25 pts
2005-11-02|Sat 04-Jun-2005 2:10 PM Att:31704 Venue: M.C.G.|West Coast won by 2 pts
2005-11-03|Sat 04-Jun-2005 5:40 PM (7:40 PM) Att:34143 Venue: Subiaco|Brisbane Lions won by 39 pts
2005-11-04|Sat 04-Jun-2005 7:10 PM (7:40 PM) Att:43486 Venue: Football Park|Adelaide won by 88 pts
2005-11-05|Sun 05-Jun-2005 1:10 PM Att:12626 Venue: Manuka Oval|Melbourne won by 36 pts
2005-11-06|Sun 05-Jun-2005 1:10 PM Att:17402 Venue: York Park|Port Adelaide won by 23 pts
2005-11-07|Sun 05-Jun-2005 2:10 PM Att:29240 Venue: Docklands|Western Bulldogs won by 22 pts
2005-12-00|Fri 10-Jun-2005 6:40 PM (8:40 PM) Att:38558 Venue: Subiaco|West Coast won by 24 pts
2005-12-01|Sat 11-Jun-2005 2:10 PM Att:33905 Venue: M.C.G.|St Kilda won by 46 pts
2005-12-02|Sat 11-Jun-2005 7:10 PM Att:37880 Venue: Docklands|Brisbane Lions won by 58 pts
2005-12-03|Sat 11-Jun-2005 7:10 PM (7:40 PM) Att:27079 Venue: Football Park|Port Adelaide won by 15 pts
2005-12-04|Sun 12-Jun-2005 1:10 PM Att:24933 Venue: S.C.G.|Sydney won by 38 pts
2005-12-05|Sun 12-Jun-2005 2:10 PM Att:23506 Venue: Kardinia Park|Geelong won by 4 pts
2005-12-06|Sun 12-Jun-2005 2:10 PM Att:40444 Venue: Docklands|Kangaroos won by 29 pts
2005-12-07|Mon 13-Jun-2005 2:10 PM Att:65347 Venue: M.C.G.|Melbourne won by 45 pts
2005-13-00|Fri 17-Jun-2005 8:10 PM (8:40 PM) Att:30212 Venue: Football Park|Port Adelaide won by 117 pts
2005-13-01|Sat 18-Jun-2005 2:10 PM Att:35653 Venue: M.C.G.|West Coast won by 15 pts
2005-13-02|Sat 18-Jun-2005 7:10 PM Att:27092 Venue: Docklands|Adelaide won by 70 pts
2005-13-03|Sat 18-Jun-2005 7:10 PM (7:40 PM) Att:13037 Venue: Marrara Oval|Western Bulldogs won by 46 pts
2005-13-04|Sun 19-Jun-2005 1:10 PM Att:31307 Venue: Gabba|Brisbane Lions won by 69 pts
2005-13-05|Sun 19-Jun-2005 2:40 PM (4:40 PM) Att:33550 Venue: Subiaco|Kangaroos won by 22 pts
2005-13-06|Fri 24-Jun-2005 7:40 PM Att:48342 Venue: Docklands|Essendon won by 15 pts
2005-13-07|Sat 25-Jun-2005 7:15 PM Att:44387 Venue: Stadium Australia|Sydney won by 1 pt
2005-14-00|Fri 01-Jul-2005 7:40 PM Att:35844 Venue: Docklands|Collingwood won by 31 pts
2005-14-01|Sat 02-Jul-2005 2:10 PM Att:34572 Venue: M.C.G.|Richmond won by 1 pt
2005-14-02|Sat 02-Jul-2005 2:10 PM (4:10 PM) Att:39928 Venue: Subiaco|West Coast won by 77 pts
2005-14-03|Sat 02-Jul-2005 7:10 PM Att:48696 Venue: Docklands|Kangaroos won by 42 pts
2005-14-04|Sat 02-Jul-2005 7:10 PM Att:31259 Venue: Gabba|Brisbane Lions won by 74 pts
2005-14-05|Sun 03-Jul-2005 12:40 PM (1:10 PM) Att:41794 Venue: Football Park|Adelaide won by 6 pts
2005-14-06|Sun 03-Jul-2005 2:10 PM Att:33622 Venue: M.C.G.|St Kilda won by 18 pts
2005-14-07|Sun 03-Jul-2005 2:10 PM Att:36667 Venue: Docklands|Geelong won by 55 pts
2005-15-00|Fri 08-Jul-2005 7:40 PM Att:33151 Venue: Docklands|West Coast won by 4 pts
2005-15-01|Sat 09-Jul-2005 2:10 PM Att:49975 Venue: M.C.G.|Richmond won by 26 pts
2005-15-02|Sat 09-Jul-2005 2:10 PM (2:40 PM) Att:28040 Venue: Football Park|Port Adelaide won by 62 pts
2005-15-03|Sat 09-Jul-2005 7:10 PM Att:37224 Venue: Gabba|Brisbane Lions won by 78 pts
2005-15-04|Sat 09-Jul-2005 7:10 PM Att:28185 Venue: S.C.G.|Sydney won by 54 pts
2005-15-05|Sun 10-Jul-2005 1:10 PM Att:16287 Venue: York Park|Adelaide won by 10 pts
2005-15-06|Sun 10-Jul-2005 2:10 PM Att:39181 Venue: Docklands|St Kilda won by 80 pts
2005-15-07|Sun 10-Jul-2005 2:40 PM (4:40 PM) Att:30991 Venue: Subiaco|Fremantle won by 53 pts
2005-16-00|Fri 15-Jul-2005 7:40 PM Att:52507 Venue: M.C.G.|Essendon won by 26 pts
2005-16-01|Sat 16-Jul-2005 2:10 PM Att:19362 Venue: Kardinia Park|Geelong won by 79 pts
2005-16-02|Sat 16-Jul-2005 2:10 PM Att:40043 Venue: M.C.G.|St Kilda won by 69 pts
2005-16-03|Sat 16-Jul-2005 7:10 PM Att:28749 Venue: Docklands|Sydney won by 26 pts
2005-16-04|Sat 16-Jul-2005 5:40 PM (7:40 PM) Att:41524 Venue: Subiaco|West Coast won by 23 pts
2005-16-05|Sun 17-Jul-2005 12:40 PM (1:10 PM) Att:40264 Venue: Football Park|Adelaide won by 74 pts
2005-16-06|Sun 17-Jul-2005 2:10 PM Att:16076 Venue: M.C.G.|Fremantle won by 35 pts
2005-16-07|Sun 17-Jul-2005 2:10 PM Att:23722 Venue: Docklands|Kangaroos won by 41 pts
2005-17-00|Fri 22-Jul-2005 7:40 PM Att:45576 Venue: Docklands|St Kilda won by 73 pts
2005-17-01|Sat 23-Jul-2005 2:10 PM Att:31459 Venue: M.C.G.|Hawthorn won by 24 pts
2005-17-02|Sat 23-Jul-2005 2:10 PM Att:29351 Venue: Docklands|Western Bulldogs won by 35 pts
2005-17-03|Sat 23-Jul-2005 7:10 PM Att:36077 Venue: Gabba|Brisbane Lions won by 13 pts
2005-17-04|Sat 23-Jul-2005 7:10 PM (7:40 PM) Att:27455 Venue: Football Park|Port Adelaide won by 13 pts
2005-17-05|Sun 24-Jul-2005 1:10 PM Att:37071 Venue: S.C.G.|Sydney won by 21 pts
2005-17-06|Sun 24-Jul-2005 2:10 PM Att:25263 Venue: Docklands|Adelaide won by 13 pts
2005-17-07|Sun 24-Jul-2005 2:40 PM (4:40 PM) Att:31028 Venue: Subiaco|Fremantle won by 25 pts
2005-18-00|Fri 29-Jul-2005 7:40 PM Att:47122 Venue: Docklands|Essendon won by 13 pts
2005-18-01|Sat 30-Jul-2005 2:10 PM Att:39584 Venue: M.C.G.|St Kilda won by 88 pts
2005-18-02|Sat 30-Jul-2005 2:10 PM (4:10 PM) Att:39412 Venue: Subiaco|West Coast won by 48 pts
2005-18-03|Sat 30-Jul-2005 7:10 PM Att:29200 Venue: Docklands|Western Bulldogs won by 28 pts
2005-18-04|Sat 30-Jul-2005 7:10 PM (7:40 PM) Att:45629 Venue: Football Park|Adelaide won by 7 pts
2005-18-05|Sun 31-Jul-2005 1:10 PM Att:10431 Venue: Manuka Oval|Kangaroos won by 4 pts
2005-18-06|Sun 31-Jul-2005 2:10 PM Att:34925 Venue: Docklands|Carlton won by 35 pts
2005-18-07|Sun 31-Jul-2005 2:10 PM Att:26586 Venue: M.C.G.|Fremantle won by 13 pts
2005-19-00|Fri 05-Aug-2005 7:40 PM Att:46848 Venue: Docklands|St Kilda won by 41 pts
2005-19-01|Sat 06-Aug-2005 2:10 PM Att:27693 Venue: M.C.G.|Western Bulldogs won by 43 pts
2005-19-02|Sat 06-Aug-2005 2:10 PM (2:40 PM) Att:42843 Venue: Football Park|Adelaide won by 54 pts
2005-19-03|Sat 06-Aug-2005 7:10 PM Att:41629 Venue: Docklands|Sydney won by 20 pts
2005-19-04|Sat 06-Aug-2005 5:40 PM (7:40 PM) Att:36026 Venue: Subiaco|Fremantle won by 27 pts
2005-19-05|Sun 07-Aug-2005 1:10 PM Att:31946 Venue: Gabba|Brisbane Lions won by 41 pts
2005-19-06|Sun 07-Aug-2005 2:10 PM Att:16371 Venue: M.C.G.|Port Adelaide won by 14 pts
2005-19-07|Sun 07-Aug-2005 2:10 PM Att:33587 Venue: Docklands|Kangaroos won by 6 pts
2005-20-00|Fri 12-Aug-2005 6:40 PM (8:40 PM) Att:40720 Venue: Subiaco|West Coast won by 48 pts
2005-20-01|Sat 13-Aug-2005 2:10 PM Att:20148 Venue: Kardinia Park|Melbourne won by 1 pt
2005-20-02|Sat 13-Aug-2005 2:10 PM Att:39777 Venue: Docklands|St Kilda won by 23 pts
2005-20-03|Sat 13-Aug-2005 7:10 PM Att:48287 Venue: M.C.G.|Carlton won by 35 pts
2005-20-04|Sat 13-Aug-2005 7:10 PM (7:40 PM) Att:45199 Venue: Football Park|Adelaide won by 7 pts
2005-20-05|Sun 14-Aug-2005 1:10 PM Att:43512 Venue: Stadium Australia|Sydney won by 84 pts
2005-20-06|Sun 14-Aug-2005 2:10 PM Att:32053 Venue: M.C.G.|Hawthorn won by 13 pts
2005-20-07|Sun 14-Aug-2005 2:10 PM Att:33482 Venue: Docklands|Western Bulldogs won by 12 pts
2005-21-00|Fri 19-Aug-2005 6:40 PM (8:40 PM) Att:38057 Venue: Subiaco|Fremantle won by 5 pts
2005-21-01|Sat 20-Aug-2005 2:10 PM Att:20372 Venue: Kardinia Park|Geelong won by 76 pts
2005-21-02|Sat 20-Aug-2005 2:10 PM (2:40 PM) Att:40372 Venue: Football Park|Adelaide won by 110 pts
2005-21-03|Sat 20-Aug-2005 7:10 PM Att:32621 Venue: M.C.G.|Melbourne won by 4 pts
2005-21-04|Sat 20-Aug-2005 7:10 PM Att:35221 Venue: Gabba|Port Adelaide won by 30 pts
2005-21-05|Sun 21-Aug-2005 1:10 PM Att:34975 Venue: S.C.G.|Sydney won by 37 pts
2005-21-06|Sun 21-Aug-2005 2:10 PM Att:37481 Venue: M.C.G.|Essendon won by 99 pts
2005-21-07|Sun 21-Aug-2005 2:10 PM Att:30906 Venue: Docklands|Richmond won by 4 pts
2005-22-00|Fri 26-Aug-2005 7:40 PM Att:41947 Venue: Docklands|Western Bulldogs won by 41 pts
2005-22-01|Sat 27-Aug-2005 2:10 PM Att:31891 Venue: M.C.G.|Sydney won by 54 pts
2005-22-02|Sat 27-Aug-2005 2:10 PM (4:10 PM) Att:43044 Venue: Subiaco|Adelaide won by 8 pts
2005-22-03|Sat 27-Aug-2005 7:10 PM Att:46105 Venue: Docklands|St Kilda won by 139 pts
2005-22-04|Sat 27-Aug-2005 7:10 PM (7:40 PM) Att:41518 Venue: Football Park|Port Adelaide won by 45 pts
2005-22-05|Sun 28-Aug-2005 1:10 PM Att:24096 Venue: Kardinia Park|Geelong won by 1 pt
2005-22-06|Sun 28-Aug-2005 2:10 PM Att:27625 Venue: Docklands|Kangaroos won by 30 pts
2005-22-07|Sun 28-Aug-2005 2:10 PM Att:55016 Venue: M.C.G.|Melbourne won by 10 pts
2005-23-QualifyingFinal|Fri 02-Sep-2005 6:30 PM (8:30 PM) Att:43302 Venue: Subiaco|West Coast won by 4 pts
2005-24-EliminationFinal|Sat 03-Sep-2005 2:30 PM Att:65018 Venue: M.C.G.|Geelong won by 55 pts
2005-25-QualifyingFinal|Sat 03-Sep-2005 7:00 PM (7:30 PM) Att:48768 Venue: Football Park|St Kilda won by 8 pts
2005-26-EliminationFinal|Sun 04-Sep-2005 2:30 PM Att:25195 Venue: Docklands|Port Adelaide won by 87 pts
2005-27-SemiFinal|Fri 09-Sep-2005 8:00 PM Att:39079 Venue: S.C.G.|Sydney won by 3 pts
2005-28-SemiFinal|Sat 10-Sep-2005 7:00 PM (7:30 PM) Att:50521 Venue: Football Park|Adelaide won by 83 pts
2005-29-PreliminaryFinal|Fri 16-Sep-2005 8:00 PM Att:73344 Venue: M.C.G.|Sydney won by 31 pts
2005-30-PreliminaryFinal|Sat 17-Sep-2005 1:00 PM (3:00 PM) Att:43009 Venue: Subiaco|West Coast won by 16 pts
2005-31-GrandFinal|Sat 24-Sep-2005 2:35 PM Att:91828 Venue: M.C.G.|Sydney won by 4 pts
