2005-01-00|Brisbane Lions|4.1  10.5  14.5  18.8|116  
2005-01-00|St Kilda|2.4   6.6 12.11 13.15|93  
2005-01-01|Kangaroos|3.4   6.6  10.7  16.9|105  
2005-01-01|Carlton|3.5   5.8  7.10 12.13|85  
2005-01-02|Melbourne|3.2   9.8 12.11 15.13|103  
2005-01-02|Essendon|3.4   6.6   6.8   8.9|57  
2005-01-03|Fremantle|4.3   6.5  10.9 13.10|88  
2005-01-03|Port Adelaide|2.1   5.5   6.6  7.11|53  
2005-01-04|Sydney|4.1   9.4  12.8 18.10|118  
2005-01-04|Hawthorn|2.1   3.4   4.6   8.7|55  
2005-01-05|Richmond|4.3   6.5   9.6  15.8|98  
2005-01-05|Geelong|6.2  12.6 19.10 25.10|160  
2005-01-06|Adelaide|3.3   5.7   7.9  7.11|53  
2005-01-06|West Coast|1.1   3.4   6.5  9.10|64  
2005-01-07|Collingwood|5.4   9.7 11.11 11.14|80  
2005-01-07|Western Bulldogs|3.7   8.7  9.14 16.16|112  
2005-02-00|Carlton|5.2   6.7  9.11 16.14|110  
2005-02-00|Essendon|4.1   9.2  15.3  17.4|106  
2005-02-01|Western Bulldogs|1.4   6.8 10.15 15.21|111  
2005-02-01|Melbourne|6.4  12.9 17.12 20.17|137  
2005-02-02|Kangaroos|2.5   4.8   7.9 12.10|82  
2005-02-02|Sydney|2.5  4.11  7.14  7.17|59  
2005-02-03|West Coast|3.2   5.6   9.9 12.12|84  
2005-02-03|Geelong|1.6   4.9  6.11  8.14|62  
2005-02-04|Port Adelaide|3.0   4.4   9.8  11.9|75  
2005-02-04|Brisbane Lions|3.4   4.4   5.5  11.7|73  
2005-02-05|St Kilda|1.0   5.4   6.6  8.11|59  
2005-02-05|Fremantle|1.3   6.3   7.7  8.10|58  
2005-02-06|Collingwood|2.5   3.6  7.11 10.15|75  
2005-02-06|Adelaide|4.5   5.6   8.8  12.9|81  
2005-02-07|Hawthorn|2.3   7.7 10.13 12.17|89  
2005-02-07|Richmond|4.2   9.5  12.5  16.7|103  
2005-03-00|Melbourne|6.2  11.4  14.5  18.6|114  
2005-03-00|Geelong|1.5   5.8  6.11  8.18|66  
2005-03-01|Carlton|3.4   8.6  14.9 16.12|108  
2005-03-01|Collingwood|3.1   5.7  14.8  20.8|128  
2005-03-02|St Kilda|3.3   7.5  12.7  14.9|93  
2005-03-02|Kangaroos|2.2   6.3  10.7 15.10|100  
2005-03-03|Brisbane Lions|1.5  4.10 10.14 11.15|81  
2005-03-03|Sydney|1.3   2.4   6.6  13.9|87  
2005-03-04|Fremantle|2.4   7.6   9.7  12.8|80  
2005-03-04|West Coast|2.4   3.9  7.14 12.16|88  
2005-03-05|Adelaide|3.2   9.5 13.13 18.16|124  
2005-03-05|Port Adelaide|1.1   5.2   7.5   8.8|56  
2005-03-06|Essendon|1.6  5.10  7.14 10.17|77  
2005-03-06|Hawthorn|1.1   1.4   7.8  11.9|75  
2005-03-07|Western Bulldogs|3.1   6.7  8.14 11.18|84  
2005-03-07|Richmond|3.4   5.9  7.14 12.16|88  
2005-04-00|Kangaroos|4.4   7.5  11.6  14.9|93  
2005-04-00|Collingwood|5.3   8.5  10.6 13.12|90  
2005-04-01|Hawthorn|4.2  10.4  14.5  18.7|115  
2005-04-01|Brisbane Lions|4.0   5.3   6.7  10.9|69  
2005-04-02|West Coast|6.4   9.9 14.14 21.17|143  
