2006-01-00|West Coast|3.1   7.5 11.11 11.18|84  
2006-01-00|St Kilda|3.5   4.8  8.11  9.12|66  
2006-01-01|Western Bulldogs|6.4  9.11 18.13 25.17|167  
2006-01-01|Richmond|3.2   5.6   6.6  7.10|52  
2006-01-02|Geelong|4.3   8.7  12.9 17.13|115  
2006-01-02|Brisbane Lions|1.1   1.3   2.6   5.8|38  
2006-01-03|Essendon|9.1  11.3  13.6  17.6|108  
2006-01-03|Sydney|2.2   8.4  10.6  12.9|81  
2006-01-04|Port Adelaide|5.3   8.5  11.6  13.9|87  
2006-01-04|Kangaroos|3.3   8.6 14.10 19.14|128  
2006-01-05|Hawthorn|1.1   5.4  14.6  17.7|109  
2006-01-05|Fremantle|2.1   4.5   7.6  13.9|87  
2006-01-06|Melbourne|3.3   4.9  6.10 10.12|72  
2006-01-06|Carlton|3.3   6.7  10.9 13.15|93  
2006-01-07|Collingwood|5.1   7.4  12.5  12.5|77  
2006-01-07|Adelaide|2.1   9.5  12.6  17.9|111  
2006-02-00|St Kilda|4.1   9.4  11.6 13.10|88  
2006-02-00|Richmond|3.2   6.4  10.7 11.11|77  
2006-02-01|Western Bulldogs|2.5   6.8 15.13 20.17|137  
2006-02-01|Melbourne|5.5   8.9 11.11 12.18|90  
2006-02-02|Geelong|6.3  11.4  18.6  22.6|138  
2006-02-02|Kangaroos|3.2   7.4   7.8  10.9|69  
2006-02-03|Brisbane Lions|4.5   7.9 12.13 17.13|115  
2006-02-03|Essendon|2.0   7.0  10.3  15.7|97  
2006-02-04|Fremantle|7.2  11.4  14.7 15.11|101  
2006-02-04|Carlton|2.2   4.4   9.6  13.8|86  
2006-02-05|Sydney|3.1   4.2   7.6 11.14|80  
2006-02-05|Port Adelaide|5.3  9.10 14.14 15.16|106  
2006-02-06|Hawthorn|3.1   6.6   8.8 12.12|84  
2006-02-06|Collingwood|2.4   4.9  12.9 18.11|119  
2006-02-07|Adelaide|3.3   4.5   7.7 13.10|88  
2006-02-07|West Coast|1.4   6.6 11.10 13.12|90  
2006-03-00|St Kilda|7.3  10.6  16.9 19.10|124  
2006-03-00|Brisbane Lions|4.2   4.7  8.11 12.15|87  
2006-03-01|Geelong|2.5  4.10  5.11  6.13|49  
2006-03-01|Hawthorn|4.1   6.5   9.8 15.11|101  
2006-03-02|Carlton|1.3   3.4   8.6  11.8|74  
2006-03-02|Sydney|4.3   6.4  10.7  12.9|81  
2006-03-03|West Coast|3.3  7.10 15.13 20.16|136  
2006-03-03|Richmond|4.2   6.3   9.5  14.6|90  
2006-03-04|Melbourne|2.0   9.5  10.9 14.13|97  
2006-03-04|Adelaide|6.5  11.6 14.10 15.12|102  
2006-03-05|Essendon|5.5  8.10 10.12 13.15|93  
2006-03-05|Western Bulldogs|4.2   8.5 13.11 15.14|104  
2006-03-06|Port Adelaide|0.5   3.9  7.11 11.13|79  
2006-03-06|Fremantle|0.6  5.12  9.16 15.20|110  
2006-03-07|Kangaroos|2.3   5.4   8.6 11.10|76  
2006-03-07|Collingwood|3.3   9.5 16.12 23.15|153  
2006-04-00|Carlton|2.4   4.6  6.13  9.14|68  
2006-04-00|Hawthorn|5.2   6.4  10.6 15.10|100  
2006-04-01|Western Bulldogs|3.5   8.9 10.11 14.14|98  
2006-04-01|Geelong|4.2   8.5 10.10 14.13|97  
2006-04-02|Brisbane Lions|1.6   4.9  5.10 11.16|82  
2006-04-02|Richmond|1.4   4.8 10.11 14.12|96  
2006-04-03|Fremantle|1.1   3.3   6.3   9.5|59  
2006-04-03|Adelaide|3.3   7.7  8.11  9.16|70  
2006-04-04|Sydney|4.2   6.6  9.10 13.14|92  
2006-04-04|Melbourne|3.3   7.5  10.6  15.7|97  
2006-04-05|Kangaroos|4.5   7.6  8.10 10.11|71  
2006-04-05|West Coast|3.1   6.5  10.6 14.11|95  
2006-04-06|Port Adelaide|6.2  12.5  17.6  19.8|122  
2006-04-06|St Kilda|4.2   8.5  14.9 18.10|118  
2006-04-07|Collingwood|2.4   6.8 11.14 15.16|106  
2006-04-07|Essendon|4.4   7.8 10.13 12.17|89  
2006-05-00|Richmond|2.3  7.12 11.15 12.20|92  
2006-05-00|Carlton|5.4   8.7  9.13 11.18|84  
2006-05-01|Melbourne|1.3   7.5   9.9 13.12|90  
2006-05-01|Kangaroos|2.4   3.9  9.12 12.14|86  
2006-05-02|Adelaide|6.5   8.9 14.10 20.12|132  
2006-05-02|Western Bulldogs|1.2   2.6  5.11  7.13|55  
2006-05-03|Sydney|3.3  7.11 11.16 15.17|107  
2006-05-03|Geelong|4.3   5.3   9.4  13.7|85  
2006-05-04|West Coast|5.4   9.7 13.12 18.14|122  
2006-05-04|Brisbane Lions|4.2   7.4   8.8   9.9|63  
2006-05-05|St Kilda|2.5   6.7   9.9 13.15|93  
2006-05-05|Fremantle|5.2  10.5  12.7 14.10|94  
2006-05-06|Collingwood|6.0   8.2  16.6 18.12|120  
2006-05-06|Port Adelaide|4.1   7.7   8.9 11.13|79  
2006-05-07|Hawthorn|1.4   6.5  11.7 12.12|84  
2006-05-07|Essendon|4.2   7.5  9.10 12.11|83  
2006-06-00|Melbourne|3.3   6.5  11.7  13.9|87  
2006-06-00|Geelong|4.2   6.6 10.10 11.15|81  
2006-06-01|St Kilda|3.4   8.4   9.8  14.8|92  
2006-06-01|Western Bulldogs|3.0   4.1   8.4  12.6|78  
2006-06-02|Fremantle|4.4   7.8 10.11 12.16|88  
2006-06-02|West Coast|3.5   7.6  10.8 12.11|83  
2006-06-03|Essendon|5.2  5.10  8.13 13.17|95  
2006-06-03|Richmond|4.3  5.12  9.15 13.19|97  
2006-06-04|Adelaide|5.3   6.6  11.9 15.13|103  
2006-06-04|Port Adelaide|1.1   6.3   8.4   8.5|53  
2006-06-05|Brisbane Lions|3.4   4.4   8.7 10.10|70  
2006-06-05|Sydney|5.2   8.6 13.10 15.12|102  
2006-06-06|Carlton|1.4   5.9  6.11  9.12|66  
2006-06-06|Collingwood|2.5   5.7  12.9 21.12|138  
2006-06-07|Kangaroos|1.2   6.6 11.10 15.12|102  
2006-06-07|Hawthorn|4.4   7.8 10.11 11.14|80  
2006-07-00|St Kilda|1.4   3.8   6.8  9.10|64  
2006-07-00|Geelong|2.4   6.5  10.7 12.10|82  
2006-07-01|Melbourne|3.3   9.8 12.11 17.15|117  
2006-07-01|Fremantle|2.3   3.7   7.8  8.10|58  
2006-07-02|Richmond|4.2   6.6   8.7   9.8|62  
2006-07-02|Sydney|8.0  15.4  21.6 28.12|180  
2006-07-03|Hawthorn|0.0   4.1   6.7  9.12|66  
2006-07-03|Brisbane Lions|4.1   9.8  14.9 16.10|106  
2006-07-04|West Coast|4.2   8.7 11.10 16.16|112  
2006-07-04|Collingwood|2.3   5.5  12.6  15.8|98  
2006-07-05|Port Adelaide|1.4   5.9  9.11 13.12|90  
2006-07-05|Western Bulldogs|7.5  13.7  20.9 25.16|166  
2006-07-06|Carlton|2.3   7.5  10.7  17.9|111  
2006-07-06|Essendon|2.3   4.6  7.11 11.12|78  
2006-07-07|Kangaroos|1.1   5.3   6.5   9.6|60  
2006-07-07|Adelaide|9.2   9.3  13.6  18.8|116  
2006-08-00|Hawthorn|5.2   6.4   9.7   9.7|61  
2006-08-00|Melbourne|6.4 10.10 13.13 20.16|136  
2006-08-01|Richmond|3.0   6.3   7.7  10.9|69  
2006-08-01|Adelaide|2.4   3.6   4.8  9.12|66  
2006-08-02|Fremantle|2.3   5.4   9.4  13.6|84  
2006-08-02|Kangaroos|1.5   5.7   5.9  6.13|49  
