2000-01-00|Wed 08-Mar-2000 7:40 PM (6:40 PM) Att:41648 Venue: M.C.G.|Richmond won by 2 pts
2000-01-01|Thu 09-Mar-2000 8:15 PM (7:15 PM) Att:43012 Venue: Docklands|Essendon won by 94 pts
2000-01-02|Fri 10-Mar-2000 7:40 PM (6:40 PM) Att:20580 Venue: M.C.G.|West Coast won by 43 pts
2000-01-03|Sat 11-Mar-2000 2:50 PM (2:20 PM) Att:37222 Venue: Football Park|Western Bulldogs won by 23 pts
2000-01-04|Sat 11-Mar-2000 5:40 PM (7:40 PM) Att:19777 Venue: Subiaco|Geelong won by 22 pts
2000-01-05|Sun 12-Mar-2000 7:40 PM (6:40 PM) Att:31440 Venue: Docklands|Sydney won by 34 pts
2000-01-06|Mon 13-Mar-2000 2:10 PM (1:10 PM) Att:22374 Venue: Princes Park|Carlton won by 40 pts
2000-01-07|Mon 13-Mar-2000 2:10 PM (1:10 PM) Att:53776 Venue: M.C.G.|Collingwood won by 54 pts
2000-02-00|Thu 16-Mar-2000 7:40 PM (6:40 PM) Att:49521 Venue: M.C.G.|Essendon won by 43 pts
2000-02-01|Fri 17-Mar-2000 7:40 PM (6:40 PM) Att:23348 Venue: M.C.G.|Melbourne won by 25 pts
2000-02-02|Sat 18-Mar-2000 2:10 PM (1:10 PM) Att:20476 Venue: Kardinia Park|Geelong won by 40 pts
2000-02-03|Sat 18-Mar-2000 7:10 PM (6:40 PM) Att:24695 Venue: Football Park|Fremantle won by 38 pts
2000-02-04|Sun 19-Mar-2000 2:10 PM (1:10 PM) Att:33076 Venue: M.C.G.|Collingwood won by 11 pts
2000-02-05|Sun 19-Mar-2000 2:10 PM (1:10 PM) Att:21161 Venue: Princes Park|Carlton won by 42 pts
2000-02-06|Sun 19-Mar-2000 7:40 PM (6:40 PM) Att:24460 Venue: Docklands|Brisbane Lions won by 29 pts
2000-02-07|Sun 19-Mar-2000 5:40 PM (7:40 PM) Att:38127 Venue: Subiaco|Sydney won by 12 pts
2000-03-00|Fri 24-Mar-2000 7:40 PM (6:40 PM) Att:37543 Venue: M.C.G.|Kangaroos won by 36 pts
2000-03-01|Sat 25-Mar-2000 2:10 PM (1:10 PM) Att:20374 Venue: M.C.G.|Hawthorn won by 7 pts
2000-03-02|Sat 25-Mar-2000 7:10 PM (6:40 PM) Att:39179 Venue: Football Park|Geelong won by 11 pts
2000-03-03|Sat 25-Mar-2000 7:40 PM (6:40 PM) Att:21215 Venue: Docklands|Match drawn
2000-03-04|Sun 26-Mar-2000 2:10 PM Att:82669 Venue: M.C.G.|Collingwood won by 73 pts
2000-03-05|Sun 26-Mar-2000 2:10 PM Att:18134 Venue: Docklands|Western Bulldogs won by 47 pts
2000-03-06|Sun 26-Mar-2000 2:10 PM Att:26920 Venue: S.C.G.|Sydney won by 12 pts
2000-03-07|Sun 26-Mar-2000 6:40 PM (8:40 PM) Att:27230 Venue: Subiaco|Essendon won by 36 pts
2000-04-00|Fri 31-Mar-2000 7:40 PM Att:34623 Venue: Docklands|Kangaroos won by 5 pts
2000-04-01|Sat 01-Apr-2000 2:10 PM Att:30576 Venue: Docklands|Western Bulldogs won by 39 pts
2000-04-02|Sat 01-Apr-2000 2:10 PM Att:46889 Venue: M.C.G.|Essendon won by 47 pts
2000-04-03|Sat 01-Apr-2000 7:40 PM Att:34687 Venue: S.C.G.|Collingwood won by 5 pts
2000-04-04|Sat 01-Apr-2000 8:10 PM (10:10 PM) Att:26008 Venue: W.A.C.A.|West Coast won by 114 pts
2000-04-05|Sun 02-Apr-2000 1:40 PM (2:10 PM) Att:24458 Venue: Football Park|Port Adelaide won by 43 pts
2000-04-06|Sun 02-Apr-2000 2:10 PM Att:23578 Venue: Docklands|Fremantle won by 1 pt
2000-04-07|Sun 02-Apr-2000 2:10 PM Att:31642 Venue: M.C.G.|Melbourne won by 90 pts
2000-05-00|Fri 07-Apr-2000 7:40 PM Att:45141 Venue: Docklands|Collingwood won by 8 pts
2000-05-01|Sat 08-Apr-2000 2:10 PM Att:64658 Venue: M.C.G.|Essendon won by 24 pts
2000-05-02|Sat 08-Apr-2000 7:40 PM Att:26395 Venue: Gabba|Brisbane Lions won by 30 pts
2000-05-03|Sat 08-Apr-2000 8:10 PM (10:10 PM) Att:20484 Venue: W.A.C.A.|Melbourne won by 31 pts
2000-05-04|Sun 09-Apr-2000 2:10 PM Att:22623 Venue: Kardinia Park|Geelong won by 81 pts
2000-05-05|Sun 09-Apr-2000 2:10 PM Att:19306 Venue: S.C.G.|Kangaroos won by 8 pts
2000-05-06|Sun 09-Apr-2000 2:10 PM Att:26374 Venue: Docklands|Richmond won by 26 pts
2000-05-07|Sun 09-Apr-2000 8:10 PM (8:40 PM) Att:22086 Venue: Football Park|Hawthorn won by 39 pts
2000-06-00|Fri 14-Apr-2000 7:40 PM Att:42029 Venue: Docklands|Essendon won by 63 pts
2000-06-01|Sat 15-Apr-2000 2:10 PM Att:16415 Venue: Princes Park|Carlton won by 91 pts
2000-06-02|Sat 15-Apr-2000 2:10 PM Att:55802 Venue: M.C.G.|Kangaroos won by 32 pts
2000-06-03|Sat 15-Apr-2000 7:40 PM Att:18194 Venue: Docklands|Brisbane Lions won by 39 pts
2000-06-04|Sat 15-Apr-2000 6:40 PM (8:40 PM) Att:40519 Venue: Subiaco|West Coast won by 117 pts
2000-06-05|Sun 16-Apr-2000 2:10 PM Att:26761 Venue: Kardinia Park|Geelong won by 25 pts
2000-06-06|Sun 16-Apr-2000 2:40 PM Att:25049 Venue: S.C.G.|Richmond won by 6 pts
2000-06-07|Sun 16-Apr-2000 2:50 PM (3:20 PM) Att:38158 Venue: Football Park|Adelaide won by 86 pts
2000-07-00|Sat 22-Apr-2000 2:10 PM Att:29405 Venue: M.C.G.|Hawthorn won by 31 pts
2000-07-01|Sat 22-Apr-2000 7:40 PM Att:27040 Venue: S.C.G.|Geelong won by 9 pts
2000-07-02|Sat 22-Apr-2000 7:40 PM Att:25977 Venue: Docklands|Kangaroos won by 12 pts
2000-07-03|Sun 23-Apr-2000 1:40 PM (2:10 PM) Att:41101 Venue: Football Park|Adelaide won by 7 pts
2000-07-04|Sun 23-Apr-2000 2:10 PM Att:20774 Venue: Docklands|Melbourne won by 61 pts
2000-07-05|Mon 24-Apr-2000 2:10 PM Att:63149 Venue: M.C.G.|Carlton won by 51 pts
2000-07-06|Tue 25-Apr-2000 2:15 PM Att:88390 Venue: M.C.G.|Essendon won by 40 pts
2000-07-07|Tue 25-Apr-2000 2:10 PM (4:10 PM) Att:19800 Venue: Subiaco|Fremantle won by 11 pts
2000-08-00|Fri 28-Apr-2000 7:40 PM Att:36514 Venue: M.C.G.|Hawthorn won by 61 pts
2000-08-01|Sat 29-Apr-2000 2:10 PM Att:20125 Venue: Docklands|Adelaide won by 40 pts
2000-08-02|Sat 29-Apr-2000 6:40 PM (8:40 PM) Att:26554 Venue: W.A.C.A.|West Coast won by 6 pts
2000-08-03|Sun 30-Apr-2000 1:40 PM (2:10 PM) Att:22490 Venue: Football Park|Melbourne won by 25 pts
2000-08-04|Sun 30-Apr-2000 2:10 PM Att:19964 Venue: Princes Park|Carlton won by 45 pts
2000-08-05|Sun 30-Apr-2000 2:10 PM Att:35171 Venue: Docklands|Richmond won by 70 pts
2000-08-06|Mon 01-May-2000 7:00 PM Att:33947 Venue: Docklands|Fremantle won by 22 pts
2000-08-07|Mon 01-May-2000 7:40 PM Att:31887 Venue: Gabba|Essendon won by 64 pts
2000-09-00|Fri 05-May-2000 7:40 PM Att:35505 Venue: Docklands|Western Bulldogs won by 1 pt
2000-09-01|Sat 06-May-2000 2:10 PM Att:39116 Venue: M.C.G.|Hawthorn won by 25 pts
2000-09-02|Sat 06-May-2000 7:10 PM (7:40 PM) Att:40402 Venue: Football Park|Kangaroos won by 3 pts
2000-09-03|Sat 06-May-2000 7:40 PM Att:26304 Venue: Docklands|Richmond won by 9 pts
2000-09-04|Sun 07-May-2000 2:10 PM Att:62606 Venue: M.C.G.|Essendon won by 13 pts
2000-09-05|Sun 07-May-2000 2:10 PM Att:22446 Venue: S.C.G.|Sydney won by 26 pts
2000-09-06|Sun 07-May-2000 2:40 PM Att:29046 Venue: Gabba|Brisbane Lions won by 29 pts
2000-09-07|Sun 07-May-2000 1:20 PM (3:20 PM) Att:28421 Venue: Subiaco|Carlton won by 65 pts
2000-10-00|Fri 12-May-2000 6:40 PM (8:40 PM) Att:37549 Venue: Subiaco|West Coast won by 30 pts
2000-10-01|Sat 13-May-2000 2:10 PM Att:64769 Venue: M.C.G.|Richmond won by 48 pts
2000-10-02|Sat 13-May-2000 7:10 PM (7:40 PM) Att:19511 Venue: Football Park|Match drawn
2000-10-03|Sat 13-May-2000 7:40 PM Att:38151 Venue: Docklands|Carlton won by 27 pts
2000-10-04|Sun 14-May-2000 2:10 PM Att:34626 Venue: Docklands|Essendon won by 48 pts
2000-10-05|Sun 14-May-2000 2:10 PM Att:18817 Venue: S.C.G.|Western Bulldogs won by 58 pts
2000-10-06|Sun 14-May-2000 2:10 PM Att:12400 Venue: M.C.G.|Kangaroos won by 88 pts
2000-10-07|Mon 15-May-2000 7:00 PM Att:24908 Venue: Docklands|Melbourne won by 18 pts
2000-11-00|Fri 19-May-2000 7:40 PM Att:17509 Venue: Docklands|St Kilda won by 62 pts
2000-11-01|Sat 20-May-2000 2:10 PM Att:28944 Venue: Princes Park|Carlton won by 30 pts
2000-11-02|Sat 20-May-2000 2:10 PM Att:41057 Venue: M.C.G.|Richmond won by 3 pts
2000-11-03|Sat 20-May-2000 7:40 PM Att:47071 Venue: Docklands|Essendon won by 58 pts
2000-11-04|Sat 20-May-2000 6:40 PM (8:40 PM) Att:20821 Venue: Subiaco|Western Bulldogs won by 93 pts
2000-11-05|Sun 21-May-2000 2:10 PM Att:29072 Venue: Docklands|West Coast won by 36 pts
2000-11-06|Sun 21-May-2000 2:10 PM (2:40 PM) Att:37871 Venue: Football Park|Adelaide won by 35 pts
2000-11-07|Sun 21-May-2000 3:20 PM Att:19789 Venue: S.C.G.|Brisbane Lions won by 3 pts
2000-12-00|Fri 26-May-2000 7:40 PM Att:39836 Venue: Docklands|Essendon won by 86 pts
2000-12-01|Sat 27-May-2000 2:10 PM Att:34367 Venue: M.C.G.|Geelong won by 4 pts
2000-12-02|Sat 27-May-2000 7:10 PM (7:40 PM) Att:30350 Venue: Football Park|Adelaide won by 50 pts
2000-12-03|Sat 27-May-2000 7:40 PM Att:16004 Venue: Docklands|Hawthorn won by 59 pts
2000-12-04|Sat 27-May-2000 7:40 PM Att:29967 Venue: Gabba|Richmond won by 12 pts
2000-12-05|Sun 28-May-2000 2:10 PM Att:26180 Venue: Docklands|Western Bulldogs won by 25 pts
2000-12-06|Sun 28-May-2000 2:40 PM Att:7334 Venue: S.C.G.|Kangaroos won by 17 pts
2000-12-07|Sun 28-May-2000 1:20 PM (3:20 PM) Att:39968 Venue: Subiaco|Carlton won by 50 pts
2000-13-00|Fri 02-Jun-2000 7:40 PM Att:32959 Venue: Docklands|Adelaide won by 9 pts
2000-13-01|Sat 03-Jun-2000 2:10 PM Att:41889 Venue: M.C.G.|Carlton won by 98 pts
2000-13-02|Sat 03-Jun-2000 7:10 PM (7:40 PM) Att:22691 Venue: Football Park|Port Adelaide won by 14 pts
2000-13-03|Sat 03-Jun-2000 7:40 PM Att:25359 Venue: Gabba|Brisbane Lions won by 84 pts
2000-13-04|Sun 04-Jun-2000 2:10 PM Att:67172 Venue: M.C.G.|Essendon won by 49 pts
2000-13-05|Sun 04-Jun-2000 2:10 PM Att:30573 Venue: Docklands|Geelong won by 7 pts
2000-13-06|Sun 04-Jun-2000 2:40 PM Att:21353 Venue: S.C.G.|Sydney won by 31 pts
2000-13-07|Sun 04-Jun-2000 1:20 PM (3:20 PM) Att:21278 Venue: Subiaco|Fremantle won by 44 pts
2000-14-00|Fri 09-Jun-2000 7:40 PM Att:26326 Venue: Docklands|Kangaroos won by 4 pts
2000-14-01|Sat 10-Jun-2000 2:10 PM Att:39710 Venue: M.C.G.|Melbourne won by 65 pts
2000-14-02|Sat 10-Jun-2000 6:40 PM (8:40 PM) Att:31996 Venue: Subiaco|Port Adelaide won by 36 pts
2000-14-03|Sun 11-Jun-2000 2:10 PM Att:31988 Venue: Princes Park|Carlton won by 10 pts
2000-14-04|Sun 11-Jun-2000 2:10 PM Att:29199 Venue: S.C.G.|Essendon won by 13 pts
2000-14-05|Sun 11-Jun-2000 2:10 PM Att:21744 Venue: M.C.G.|Hawthorn won by 85 pts
2000-14-06|Sun 11-Jun-2000 8:10 PM (8:40 PM) Att:40917 Venue: Football Park|Adelaide won by 73 pts
2000-14-07|Mon 12-Jun-2000 2:10 PM Att:49557 Venue: M.C.G.|Richmond won by 35 pts
2000-15-00|Fri 16-Jun-2000 7:40 PM Att:35542 Venue: M.C.G.|Collingwood won by 33 pts
2000-15-01|Sat 17-Jun-2000 2:10 PM Att:25563 Venue: Princes Park|Carlton won by 24 pts
2000-15-02|Sat 17-Jun-2000 2:10 PM Att:21003 Venue: Kardinia Park|Brisbane Lions won by 69 pts
2000-15-03|Sat 17-Jun-2000 2:10 PM Att:39215 Venue: M.C.G.|Melbourne won by 69 pts
2000-15-04|Sat 17-Jun-2000 7:40 PM Att:39694 Venue: Docklands|Essendon won by 32 pts
2000-15-05|Sun 18-Jun-2000 2:10 PM Att:27695 Venue: Docklands|Western Bulldogs won by 4 pts
2000-15-06|Sun 18-Jun-2000 2:10 PM (2:40 PM) Att:26053 Venue: Football Park|Port Adelaide won by 28 pts
2000-15-07|Sun 18-Jun-2000 1:20 PM (3:20 PM) Att:20465 Venue: Subiaco|Fremantle won by 27 pts
2000-16-00|Fri 23-Jun-2000 7:40 PM Att:38745 Venue: Docklands|Hawthorn won by 57 pts
2000-16-01|Sat 24-Jun-2000 2:10 PM Att:17399 Venue: Kardinia Park|Geelong won by 6 pts
2000-16-02|Sat 24-Jun-2000 2:10 PM Att:43200 Venue: M.C.G.|Melbourne won by 10 pts
2000-16-03|Sat 24-Jun-2000 7:40 PM Att:22154 Venue: S.C.G.|Sydney won by 28 pts
2000-16-04|Sat 24-Jun-2000 8:10 PM (8:40 PM) Att:35129 Venue: Football Park|Essendon won by 31 pts
2000-16-05|Sun 25-Jun-2000 2:10 PM Att:22229 Venue: Docklands|Western Bulldogs won by 61 pts
2000-16-06|Sun 25-Jun-2000 2:40 PM Att:34743 Venue: Gabba|Carlton won by 44 pts
2000-16-07|Sun 25-Jun-2000 1:20 PM (3:20 PM) Att:36461 Venue: Subiaco|Kangaroos won by 61 pts
2000-17-00|Fri 30-Jun-2000 7:40 PM Att:23870 Venue: Docklands|St Kilda won by 24 pts
2000-17-01|Sat 01-Jul-2000 2:10 PM Att:73465 Venue: M.C.G.|Essendon won by 101 pts
2000-17-02|Sat 01-Jul-2000 7:40 PM Att:30423 Venue: Docklands|Kangaroos won by 1 pt
2000-17-03|Sat 01-Jul-2000 6:40 PM (8:40 PM) Att:10826 Venue: W.A.C.A.|Fremantle won by 18 pts
2000-17-04|Sun 02-Jul-2000 2:10 PM Att:48268 Venue: M.C.G.|Carlton won by 57 pts
2000-17-05|Sun 02-Jul-2000 2:10 PM Att:22002 Venue: S.C.G.|Sydney won by 71 pts
2000-17-06|Sun 02-Jul-2000 2:40 PM Att:24662 Venue: Gabba|Brisbane Lions won by 57 pts
2000-17-07|Sun 02-Jul-2000 2:50 PM (3:20 PM) Att:40171 Venue: Football Park|Adelaide won by 38 pts
2000-18-00|Fri 07-Jul-2000 7:40 PM Att:34567 Venue: Docklands|Essendon won by 87 pts
2000-18-01|Sat 08-Jul-2000 2:10 PM Att:20480 Venue: Kardinia Park|Geelong won by 7 pts
2000-18-02|Sat 08-Jul-2000 2:10 PM Att:33923 Venue: M.C.G.|Melbourne won by 26 pts
2000-18-03|Sat 08-Jul-2000 7:40 PM Att:9198 Venue: S.C.G.|Kangaroos won by 78 pts
2000-18-04|Sat 08-Jul-2000 7:10 PM (9:10 PM) Att:22232 Venue: W.A.C.A.|West Coast won by 86 pts
2000-18-05|Sun 09-Jul-2000 2:10 PM Att:30096 Venue: Princes Park|Carlton won by 111 pts
2000-18-06|Sun 09-Jul-2000 2:10 PM (2:40 PM) Att:21783 Venue: Football Park|Port Adelaide won by 43 pts
2000-18-07|Sun 09-Jul-2000 3:20 PM Att:26782 Venue: Gabba|Hawthorn won by 18 pts
2000-19-00|Fri 14-Jul-2000 7:40 PM Att:37446 Venue: Docklands|Kangaroos won by 39 pts
2000-19-01|Fri 14-Jul-2000 8:10 PM (8:40 PM) Att:35425 Venue: Football Park|Adelaide won by 17 pts
2000-19-02|Sat 15-Jul-2000 2:10 PM Att:25397 Venue: Princes Park|Western Bulldogs won by 3 pts
2000-19-03|Sat 15-Jul-2000 7:40 PM Att:46946 Venue: Docklands|Essendon won by 83 pts
2000-19-04|Sun 16-Jul-2000 2:10 PM Att:33182 Venue: M.C.G.|Sydney won by 20 pts
2000-19-05|Sun 16-Jul-2000 2:10 PM Att:24039 Venue: Docklands|Melbourne won by 18 pts
2000-19-06|Sun 16-Jul-2000 2:40 PM Att:21956 Venue: Gabba|Brisbane Lions won by 67 pts
2000-19-07|Sun 16-Jul-2000 3:20 PM (5:20 PM) Att:19116 Venue: W.A.C.A.|Richmond won by 27 pts
2000-20-00|Fri 21-Jul-2000 7:40 PM Att:91571 Venue: M.C.G.|Essendon won by 26 pts
2000-20-01|Sat 22-Jul-2000 2:10 PM Att:18976 Venue: M.C.G.|Hawthorn won by 21 pts
2000-20-02|Sat 22-Jul-2000 7:40 PM Att:30342 Venue: Docklands|Western Bulldogs won by 9 pts
2000-20-03|Sat 22-Jul-2000 7:40 PM Att:30551 Venue: S.C.G.|Sydney won by 54 pts
2000-20-04|Sat 22-Jul-2000 6:40 PM (8:40 PM) Att:30615 Venue: Subiaco|Geelong won by 30 pts
2000-20-05|Sun 23-Jul-2000 1:40 PM (2:10 PM) Att:40817 Venue: Football Park|Brisbane Lions won by 37 pts
2000-20-06|Sun 23-Jul-2000 2:10 PM Att:16120 Venue: Docklands|Melbourne won by 83 pts
2000-20-07|Sun 23-Jul-2000 2:10 PM Att:35463 Venue: M.C.G.|Richmond won by 40 pts
2000-21-00|Fri 28-Jul-2000 7:40 PM Att:45725 Venue: Docklands|Western Bulldogs won by 11 pts
2000-21-01|Sat 29-Jul-2000 2:10 PM Att:25512 Venue: M.C.G.|Hawthorn won by 31 pts
2000-21-02|Sat 29-Jul-2000 2:10 PM Att:35697 Venue: Docklands|Sydney won by 1 pt
2000-21-03|Sat 29-Jul-2000 7:40 PM Att:25603 Venue: Gabba|Brisbane Lions won by 90 pts
2000-21-04|Sun 30-Jul-2000 1:40 PM (2:10 PM) Att:30152 Venue: Football Park|Port Adelaide won by 5 pts
2000-21-05|Sun 30-Jul-2000 2:10 PM Att:30003 Venue: Docklands|Collingwood won by 18 pts
2000-21-06|Sun 30-Jul-2000 2:10 PM Att:75033 Venue: M.C.G.|Melbourne won by 18 pts
2000-21-07|Sun 30-Jul-2000 1:20 PM (3:20 PM) Att:37710 Venue: Subiaco|Fremantle won by 1 pt
2000-22-00|Fri 04-Aug-2000 7:40 PM Att:45527 Venue: Docklands|Hawthorn won by 15 pts
2000-22-01|Sat 05-Aug-2000 2:10 PM Att:66122 Venue: M.C.G.|Essendon won by 19 pts
2000-22-02|Sat 05-Aug-2000 2:10 PM Att:26011 Venue: Kardinia Park|Geelong won by 4 pts
2000-22-03|Sat 05-Aug-2000 7:40 PM Att:25070 Venue: Gabba|Brisbane Lions won by 107 pts
