2015-01-00|Carlton|4.7   6.9  6.12 11.12|78  
2015-01-00|Richmond|2.3  7.10  9.13 15.15|105  
2015-01-01|Melbourne|2.5   7.7  12.9 17.13|115  
2015-01-01|Gold Coast|1.2   3.6   8.8 13.11|89  
2015-01-02|Sydney|0.1   1.7   3.8 10.12|72  
2015-01-02|Essendon|4.3   5.5   9.6   9.6|60  
2015-01-03|Brisbane Lions|2.3   3.5   7.6  11.8|74  
2015-01-03|Collingwood|3.3   7.6 12.11 12.14|86  
2015-01-04|Western Bulldogs|4.0   7.5  11.6 14.13|97  
2015-01-04|West Coast|3.1   7.1  12.2  14.3|87  
2015-01-05|St Kilda|3.0   5.2   7.5 11.12|78  
2015-01-05|Greater Western|3.5   7.9  9.12 12.15|87  
2015-01-06|Adelaide|6.4 12.10 15.12 21.14|140  
2015-01-06|North Melbourne|2.1   3.1   9.4   9.9|63  
2015-01-07|Fremantle|2.1   5.3   7.5  11.9|75  
2015-01-07|Port Adelaide|2.5   5.5   7.8  10.8|68  
2015-01-08|Hawthorn|3.3   9.7 16.13 17.21|123  
2015-01-08|Geelong|4.3   5.3   6.6  8.13|61  
2015-02-00|West Coast|4.1   7.8 14.10 20.11|131  
2015-02-00|Carlton|6.1   6.1   7.6   9.8|62  
2015-02-01|Richmond|2.3   3.6   6.8  9.12|66  
2015-02-01|Western Bulldogs|3.5   5.8 10.13 12.13|85  
2015-02-02|Greater Western|0.2   2.6  11.8 15.11|101  
2015-02-02|Melbourne|4.2   7.3   7.6   8.8|56  
2015-02-03|Collingwood|0.2   2.4   3.7   9.9|63  
2015-02-03|Adelaide|3.6  7.11 11.15 12.18|90  
2015-02-04|Gold Coast|3.5   4.6  5.13 10.16|76  
2015-02-04|St Kilda|4.3  12.5  13.8  16.8|104  
2015-02-05|Port Adelaide|1.1   4.2   6.5   6.8|44  
2015-02-05|Sydney|3.1   7.4  11.6  14.8|92  
2015-02-06|Geelong|2.2   6.2   8.4   9.6|60  
2015-02-06|Fremantle|3.3   7.8  14.9 15.14|104  
2015-02-07|Essendon|2.2   7.3   9.4  12.6|78  
2015-02-07|Hawthorn|1.3   3.5   7.8 11.10|76  
2015-02-08|North Melbourne|5.3  13.5  15.9 20.13|133  
2015-02-08|Brisbane Lions|3.2   4.5   5.8   7.9|51  
2015-03-00|Collingwood|6.2  12.6 16.10 21.14|140  
2015-03-00|St Kilda|6.3   7.4   8.6  10.6|66  
2015-03-01|Carlton|2.4   5.7  7.12 11.18|84  
2015-03-01|Essendon|3.4  10.4  14.6  16.9|105  
2015-03-02|Adelaide|3.1   5.3   9.4  12.8|80  
2015-03-02|Melbourne|3.4   4.6   6.9  7.13|55  
2015-03-03|Sydney|4.3  10.6 14.12 16.15|111  
2015-03-03|Greater Western|1.6  3.13  7.15 12.18|90  
2015-03-04|North Melbourne|2.0   5.4  11.7  16.9|105  
