Player	R1	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R18	R19	R20	R21	R22	R23	R24	Tot
Atkins, Simon	17	21	11	16	20	15	16	17	11	19	17	15	11	21	17	14	11	11	16	4	10	16	326
Ballantyne, Jon																7	14	4	7	4			36
Baxter, Darren		12	13	7	4	23	15	18	14	12	20	15	19	26	21	18	14	18	10	14	18	28	339
Cameron, Leon	18	14		18	8	18	9	11	13	16	20	10	18	19	15	9	4	2			13	6	241
Charles, Justin			10	6	8	2	12	7	6	5	3		7				3	7	7	6	8	13	110
Coleman, Glenn	12	14	9	9	14	12	11	12	12	19	16	5		13	8	20	21	21	10	16	9		263
Corcoran, Shannon													4	5	2						5	12	28
Cousins, Richard													12	3	-								15
Croft, Matthew																	6	14		5	5	6	36
Cullen, Mark	2			8	9	11	8	15	15	5	6	3											82
Del-Re, Danny	11	5	7	4	5	9				7	17	10											75
Eppelstun, Greg			11	6	8	7	9	16	7	11	3	8	9	8	9	6	10	8	16	10	18	7	187
Ford, Michael	13	3		6	9	6	16	6	8		4	4	10	12	11	8			9				125
Foster, Peter	9	16	14	11	13	9	14	9	10	15	18	11	10	19	7	12	16	14	11	13	12	18	281
Georgiades, John			13			6	8																27
Gow, Paul						2	7	1	2	11	15	4											42
Grant, Chris	7	6	3							10	6	8	6	11	4		9	6	11	7	9	10	113
Grant, Jamie	2	5	6													7	4						24
Hawkins, Doug	7	7	15	11	8	16	10	9	8	19	13	15	15	11	7	15	13	6	10	4	14	15	248
Hogg, Matthew			6					2	7	10	5	7	3	10	12	7							69
Hunter, Mark	12	9	8	11	13	13	12	8	11	14	20	14	13	20	18	10	15	16	17	17	14	12	297
Kellett, Nigel			14	13	12	18							15	18	13	12	18	11	13	16	1	16	190
Kennedy, Rick	-												5	3	8	11	8	6	5	6	6	10	68
Kolyniuk, Steven	11	15	10	13	17								7			19	15	18	15	11		6	157
Krakouer, Phil				2	5	5			3	6	5	-											26
Liberatore, Tony	20	13	13	12	12	12	13	21	13	20	16	17	12	11	16	9	9	12	9	13	19	9	301
MacPherson, Stephen			13	23	11		11	16	13	19	15	15	4	4			11	16	29	13	24	12	249
Mansfield, Matthew																		3	17	18	13	14	65
Moloney, Troy	6	3																					9
Reynolds, Keenan		10										17	8	9	11	8	4						67
Royal, Brian		12	8	16	19	13	7		12					20	9	5		10	7	11		17	166
Sexton, Ben								9	6	3	2	2											22
Standfield, Barry	2																		11	6	15	10	44
Stanley, Darren																			2	5	4		11
Wallace, Terry	15	9					7	9															40
Wallis, Stephen	16	14	10	7	8	12	10	21	6	2													106
Wigney, Stuart	12	5					12	3							4	8							44
Wynd, Scott	2	3	3	6	5	4	7	4	6	5	8	3	8	7	3	1	6	1			3	-	85
Totals	194	196	197	205	208	213	214	214	183	228	229	183	196	250	195	206	211	204	232	199	220	237	4614
Opponent	CW	GE	FI	HW	AD	RI	ME	BB	NM	CA	SY	WC	SK	ES	CW	GE	FI	HW	AD	RI	ME	BB	
