"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","westcoast","Armstrong, Steven","1","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","2","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","3","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","4","4","3","6","-","3","2","1","-","3","95"
"2008","westcoast","Armstrong, Steven","5","1","1","6","-","-","2","1","-","-","92"
"2008","westcoast","Armstrong, Steven","6","2","2","4","1","1","1","-","-","1","78"
"2008","westcoast","Armstrong, Steven","7","10","4","4","-","2","1","2","-","1","90"
"2008","westcoast","Armstrong, Steven","8","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","9","5","3","7","1","1","-","1","-","1","86"
"2008","westcoast","Armstrong, Steven","10","5","3","7","1","-","5","1","-","1","78"
"2008","westcoast","Armstrong, Steven","11","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","12","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","13","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","14","8","9","13","-","1","4","-","-","-","74"
"2008","westcoast","Armstrong, Steven","15","8","2","3","1","1","2","1","-","1","76"
"2008","westcoast","Armstrong, Steven","16","","","","","","","","","",""
"2008","westcoast","Armstrong, Steven","17","4","4","9","-","1","4","-","-","-","76"
"2008","westcoast","Armstrong, Steven","18","13","5","11","1","3","6","-","-","2","96"
"2008","westcoast","Armstrong, Steven","19","12","5","11","1","1","2","-","-","1","84"
"2008","westcoast","Armstrong, Steven","20","20","10","11","-","3","6","1","-","-","88"
"2008","westcoast","Armstrong, Steven","21","11","3","13","1","-","3","1","-","-","91"
"2008","westcoast","Armstrong, Steven","22","4","1","4","2","2","5","-","-","-","92"
"2008","westcoast","Braun, Michael","1","11","1","16","-","1","7","1","-","-","90"
"2008","westcoast","Braun, Michael","2","7","3","16","1","-","3","-","-","-","75"
"2008","westcoast","Braun, Michael","3","11","5","8","-","2","2","-","-","-","81"
"2008","westcoast","Braun, Michael","4","7","4","6","1","-","-","-","-","-","88"
"2008","westcoast","Braun, Michael","5","6","2","14","-","1","4","-","-","-","83"
"2008","westcoast","Braun, Michael","6","7","4","11","1","-","5","1","-","-","82"
"2008","westcoast","Braun, Michael","7","5","3","11","-","-","3","-","-","-","87"
"2008","westcoast","Braun, Michael","8","9","3","2","1","-","1","-","-","-","77"
"2008","westcoast","Braun, Michael","9","16","8","10","3","-","1","1","-","-","88"
"2008","westcoast","Braun, Michael","10","7","4","14","-","1","4","-","-","-","80"
"2008","westcoast","Braun, Michael","11","10","5","7","1","-","-","-","-","-","75"
"2008","westcoast","Braun, Michael","12","","","","","","","","","",""
"2008","westcoast","Braun, Michael","13","9","1","6","-","1","5","-","-","1","84"
"2008","westcoast","Braun, Michael","14","","","","","","","","","",""
"2008","westcoast","Braun, Michael","15","5","2","9","-","-","3","-","-","-","67"
"2008","westcoast","Braun, Michael","16","","","","","","","","","",""
"2008","westcoast","Braun, Michael","17","11","7","16","-","2","6","-","-","-","84"
"2008","westcoast","Braun, Michael","18","1","1","6","-","-","1","-","1","-","51"
"2008","westcoast","Braun, Michael","19","11","6","18","1","1","5","1","-","-","91"
"2008","westcoast","Braun, Michael","20","7","4","4","2","-","1","-","-","-","82"
"2008","westcoast","Braun, Michael","21","7","2","16","-","2","2","-","-","-","85"
"2008","westcoast","Braun, Michael","22","","","","","","","","","",""
"2008","westcoast","Butler, Sam","1","","","","","","","","","",""
"2008","westcoast","Butler, Sam","2","","","","","","","","","",""
"2008","westcoast","Butler, Sam","3","","","","","","","","","",""
"2008","westcoast","Butler, Sam","4","","","","","","","","","",""
"2008","westcoast","Butler, Sam","5","","","","","","","","","",""
"2008","westcoast","Butler, Sam","6","","","","","","","","","",""
"2008","westcoast","Butler, Sam","7","","","","","","","","","",""
"2008","westcoast","Butler, Sam","8","","","","","","","","","",""
"2008","westcoast","Butler, Sam","9","","","","","","","","","",""
"2008","westcoast","Butler, Sam","10","","","","","","","","","",""
"2008","westcoast","Butler, Sam","11","11","5","6","-","1","2","-","-","1","70"
"2008","westcoast","Butler, Sam","12","13","7","4","1","1","6","-","-","1","89"
"2008","westcoast","Butler, Sam","13","6","5","3","1","1","2","-","-","1","60"
"2008","westcoast","Butler, Sam","14","","","","","","","","","",""
"2008","westcoast","Butler, Sam","15","","","","","","","","","",""
"2008","westcoast","Butler, Sam","16","","","","","","","","","",""
"2008","westcoast","Butler, Sam","17","","","","","","","","","",""
"2008","westcoast","Butler, Sam","18","","","","","","","","","",""
"2008","westcoast","Butler, Sam","19","","","","","","","","","",""
"2008","westcoast","Butler, Sam","20","","","","","","","","","",""
"2008","westcoast","Butler, Sam","21","8","1","13","1","-","1","-","-","-","75"
"2008","westcoast","Butler, Sam","22","11","3","4","3","2","-","-","1","-","81"
"2008","westcoast","Cox, Dean","1","11","6","18","-","2","1","1","22","-","89"
"2008","westcoast","Cox, Dean","2","10","8","15","-","2","3","1","35","1","83"
"2008","westcoast","Cox, Dean","3","10","7","12","1","2","3","-","10","-","74"
