"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2011","bullldogs","Addison, Dylan","1","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","2","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","3","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","5","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","6","6","5","9","1","1","2","-","-","-","90"
"2011","bullldogs","Addison, Dylan","7","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","8","11","3","8","2","1","6","-","-","1","82"
"2011","bullldogs","Addison, Dylan","9","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","10","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","11","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","12","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","13","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","14","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","15","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","16","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","17","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","18","2","1","6","-","-","1","-","-","-","79"
"2011","bullldogs","Addison, Dylan","19","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","21","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","22","","","","","","","","","",""
"2011","bullldogs","Addison, Dylan","23","4","3","9","2","1","4","-","-","-","87"
"2011","bullldogs","Addison, Dylan","24","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","1","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","2","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","3","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","5","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","6","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","7","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","8","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","9","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","10","","","","","","","","","",""
"2011","bullldogs","Barlow, Ed","11","","","","","","","","","",""
