"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","collingwood","Ball, Luke","1","","","","","","","","","",""
"2013","collingwood","Ball, Luke","2","","","","","","","","","",""
"2013","collingwood","Ball, Luke","3","","","","","","","","","",""
"2013","collingwood","Ball, Luke","4","","","","","","","","","",""
"2013","collingwood","Ball, Luke","5","","","","","","","","","",""
"2013","collingwood","Ball, Luke","6","","","","","","","","","",""
"2013","collingwood","Ball, Luke","7","","","","","","","","","",""
"2013","collingwood","Ball, Luke","8","8","4","7","1","1","6","-","-","-","74"
"2013","collingwood","Ball, Luke","9","15","5","13","-","1","9","-","-","-","74"
"2013","collingwood","Ball, Luke","10","13","7","10","1","-","8","-","-","1","75"
"2013","collingwood","Ball, Luke","11","8","3","23","-","1","5","-","-","-","80"
"2013","collingwood","Ball, Luke","12","","","","","","","","","",""
"2013","collingwood","Ball, Luke","14","9","2","14","1","1","8","-","-","-","76"
"2013","collingwood","Ball, Luke","15","10","1","14","-","3","6","-","-","1","78"
"2013","collingwood","Ball, Luke","16","14","2","16","-","1","5","1","-","-","78"
"2013","collingwood","Ball, Luke","17","13","1","8","1","1","8","-","-","-","76"
"2013","collingwood","Ball, Luke","18","","","","","","","","","",""
"2013","collingwood","Ball, Luke","19","12","2","10","-","2","7","1","-","-","74"
"2013","collingwood","Ball, Luke","20","15","4","16","1","3","6","-","-","2","83"
"2013","collingwood","Ball, Luke","21","13","5","6","-","2","7","-","-","-","75"
"2013","collingwood","Ball, Luke","22","10","2","8","2","1","3","-","-","-","44"
"2013","collingwood","Ball, Luke","23","","","","","","","","","",""
"2013","collingwood","Ball, Luke","EF","8","3","11","-","-","6","-","-","-","79"
"2013","collingwood","Beams, Dayne","1","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","2","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","3","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","4","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","5","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","6","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","7","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","8","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","9","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","10","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","11","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","12","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","14","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","15","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","16","10","2","15","1","1","4","-","-","-","81"
"2013","collingwood","Beams, Dayne","17","15","6","19","-","2","6","1","-","1","85"
"2013","collingwood","Beams, Dayne","18","19","6","18","2","1","4","1","-","2","85"
"2013","collingwood","Beams, Dayne","19","19","8","8","-","2","3","1","-","-","87"
"2013","collingwood","Beams, Dayne","20","17","4","15","-","3","3","-","-","-","89"
"2013","collingwood","Beams, Dayne","21","14","3","11","1","1","2","2","-","-","85"
"2013","collingwood","Beams, Dayne","22","","","","","","","","","",""
"2013","collingwood","Beams, Dayne","23","4","2","15","2","2","1","-","-","-","82"
"2013","collingwood","Beams, Dayne","EF","11","6","18","1","3","8","1","-","-","90"
"2013","collingwood","Blair, Jarryd","1","6","1","11","1","1","7","1","-","-","84"
"2013","collingwood","Blair, Jarryd","2","14","4","6","2","1","6","2","-","-","80"
"2013","collingwood","Blair, Jarryd","3","10","1","13","-","-","3","1","-","1","78"
"2013","collingwood","Blair, Jarryd","4","10","3","7","-","2","4","-","-","-","84"
"2013","collingwood","Blair, Jarryd","5","5","3","7","1","-","5","2","-","-","82"
"2013","collingwood","Blair, Jarryd","6","4","5","10","1","-","7","1","-","-","82"
"2013","collingwood","Blair, Jarryd","7","11","5","5","-","2","8","1","-","1","88"
"2013","collingwood","Blair, Jarryd","8","10","7","13","1","3","5","-","-","-","88"
"2013","collingwood","Blair, Jarryd","9","7","2","9","-","2","11","-","-","-","81"
"2013","collingwood","Blair, Jarryd","10","6","7","12","1","-","4","1","-","-","78"
"2013","collingwood","Blair, Jarryd","11","7","3","10","-","-","4","-","-","-","85"
"2013","collingwood","Blair, Jarryd","12","9","1","10","-","2","8","1","-","-","85"
"2013","collingwood","Blair, Jarryd","14","8","3","8","-","1","7","-","-","-","89"
"2013","collingwood","Blair, Jarryd","15","4","-","12","-","-","7","-","-","1","86"
"2013","collingwood","Blair, Jarryd","16","6","4","12","2","1","4","-","-","-","85"
"2013","collingwood","Blair, Jarryd","17","","","","","","","","","",""
"2013","collingwood","Blair, Jarryd","18","9","3","10","-","2","7","-","-","1","85"
"2013","collingwood","Blair, Jarryd","19","9","1","6","-","1","8","2","-","1","90"
"2013","collingwood","Blair, Jarryd","20","5","-","7","-","2","3","-","-","1","86"
"2013","collingwood","Blair, Jarryd","21","5","-","6","1","-","2","2","-","-","87"
"2013","collingwood","Blair, Jarryd","22","2","1","15","1","1","5","-","-","-","87"
"2013","collingwood","Blair, Jarryd","23","5","2","4","-","-","2","-","-","-","52"
"2013","collingwood","Blair, Jarryd","EF","4","2","9","-","1","9","-","-","-","85"
"2013","collingwood","Brown, Nathan","1","4","4","4","3","-","1","-","-","1","100"
"2013","collingwood","Brown, Nathan","2","2","2","1","-","-","-","-","1","-","99"
"2013","collingwood","Brown, Nathan","3","3","4","8","2","-","3","1","-","-","90"
"2013","collingwood","Brown, Nathan","4","5","4","3","2","-","1","-","-","-","85"
"2013","collingwood","Brown, Nathan","5","5","4","8","1","2","1","-","-","-","91"
"2013","collingwood","Brown, Nathan","6","8","7","3","1","-","3","-","-","-","93"
"2013","collingwood","Brown, Nathan","7","6","5","5","1","-","1","-","-","-","95"
"2013","collingwood","Brown, Nathan","8","8","6","6","3","1","-","-","-","-","95"
"2013","collingwood","Brown, Nathan","9","3","3","4","-","-","3","-","-","-","94"
"2013","collingwood","Brown, Nathan","10","4","5","8","1","-","1","-","-","-","91"
"2013","collingwood","Brown, Nathan","11","2","3","8","-","-","1","-","-","-","53"
"2013","collingwood","Brown, Nathan","12","2","5","6","1","-","4","-","-","-","92"
"2013","collingwood","Brown, Nathan","14","2","4","11","3","1","3","-","-","-","93"
"2013","collingwood","Brown, Nathan","15","3","3","5","-","-","2","-","-","-","88"
"2013","collingwood","Brown, Nathan","16","4","3","3","-","-","2","-","-","-","96"
"2013","collingwood","Brown, Nathan","17","","","","","","","","","",""
"2013","collingwood","Brown, Nathan","18","4","5","5","1","-","-","-","-","-","92"
"2013","collingwood","Brown, Nathan","19","9","9","5","-","-","1","-","-","-","91"
"2013","collingwood","Brown, Nathan","20","2","2","4","3","-","1","-","-","-","63"
"2013","collingwood","Brown, Nathan","21","2","2","7","1","1","4","-","-","-","97"
"2013","collingwood","Brown, Nathan","22","5","7","6","2","-","3","-","-","-","90"
"2013","collingwood","Brown, Nathan","23","2","1","2","-","-","-","-","-","-","30"
"2013","collingwood","Brown, Nathan","EF","2","1","5","-","-","2","-","-","-","95"
"2013","collingwood","Clarke, Martin","1","10","5","4","1","-","1","-","-","1","86"
"2013","collingwood","Clarke, Martin","2","11","5","11","1","-","2","1","-","-","80"
"2013","collingwood","Clarke, Martin","3","11","3","7","1","1","4","-","-","-","81"
"2013","collingwood","Clarke, Martin","4","14","7","6","1","-","1","1","-","-","79"
"2013","collingwood","Clarke, Martin","5","11","4","10","2","-","2","-","-","-","87"
"2013","collingwood","Clarke, Martin","6","12","8","6","1","1","2","1","-","-","90"
"2013","collingwood","Clarke, Martin","7","4","4","2","-","1","-","-","-","-","30"
"2013","collingwood","Clarke, Martin","8","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","9","6","3","11","1","2","1","-","-","1","94"
"2013","collingwood","Clarke, Martin","10","6","3","11","-","-","1","-","-","-","88"
"2013","collingwood","Clarke, Martin","11","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","12","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","14","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","15","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","16","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","17","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","18","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","19","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","20","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","21","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","22","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","23","","","","","","","","","",""
"2013","collingwood","Clarke, Martin","EF","","","","","","","","","",""
"2013","collingwood","Cloke, Travis","1","13","8","5","2","2","-","4","-","3","95"
"2013","collingwood","Cloke, Travis","2","9","7","5","-","1","2","-","-","2","97"
"2013","collingwood","Cloke, Travis","3","15","12","3","-","1","-","5","-","3","95"
"2013","collingwood","Cloke, Travis","4","17","14","3","2","2","2","7","-","2","93"
"2013","collingwood","Cloke, Travis","5","10","6","2","-","-","-","2","-","3","100"
"2013","collingwood","Cloke, Travis","6","15","10","1","-","3","3","4","-","5","93"
"2013","collingwood","Cloke, Travis","7","8","5","2","-","3","1","-","-","4","100"
"2013","collingwood","Cloke, Travis","8","15","13","2","3","1","1","1","-","2","97"
"2013","collingwood","Cloke, Travis","9","10","8","2","-","-","-","3","-","2","99"
"2013","collingwood","Cloke, Travis","10","","","","","","","","","",""
"2013","collingwood","Cloke, Travis","11","14","13","5","2","-","1","3","-","3","97"
"2013","collingwood","Cloke, Travis","12","14","12","6","-","2","1","5","-","1","93"
"2013","collingwood","Cloke, Travis","14","8","6","3","1","2","1","2","-","-","98"
"2013","collingwood","Cloke, Travis","15","12","7","4","1","-","2","5","-","1","96"
"2013","collingwood","Cloke, Travis","16","15","11","3","4","1","-","2","-","5","95"
"2013","collingwood","Cloke, Travis","17","10","6","5","-","3","3","2","-","4","97"
"2013","collingwood","Cloke, Travis","18","12","8","2","-","-","3","3","-","2","95"
"2013","collingwood","Cloke, Travis","19","13","7","1","-","2","-","5","-","-","91"
"2013","collingwood","Cloke, Travis","20","9","6","2","1","1","2","2","1","3","97"
"2013","collingwood","Cloke, Travis","21","8","7","3","-","-","3","3","-","1","97"
"2013","collingwood","Cloke, Travis","22","13","10","3","2","2","-","3","-","1","93"
"2013","collingwood","Cloke, Travis","23","8","7","2","1","1","2","5","-","3","93"
"2013","collingwood","Cloke, Travis","EF","10","7","1","1","-","2","2","-","1","96"
"2013","collingwood","Didak, Alan","1","","","","","","","","","",""
"2013","collingwood","Didak, Alan","2","","","","","","","","","",""
"2013","collingwood","Didak, Alan","3","","","","","","","","","",""
"2013","collingwood","Didak, Alan","4","","","","","","","","","",""
"2013","collingwood","Didak, Alan","5","","","","","","","","","",""
"2013","collingwood","Didak, Alan","6","","","","","","","","","",""
"2013","collingwood","Didak, Alan","7","","","","","","","","","",""
"2013","collingwood","Didak, Alan","8","","","","","","","","","",""
"2013","collingwood","Didak, Alan","9","","","","","","","","","",""
"2013","collingwood","Didak, Alan","10","5","-","6","-","1","2","-","-","-","33"
"2013","collingwood","Didak, Alan","11","15","5","10","-","-","-","1","-","2","80"
"2013","collingwood","Didak, Alan","12","","","","","","","","","",""
"2013","collingwood","Didak, Alan","14","","","","","","","","","",""
"2013","collingwood","Didak, Alan","15","","","","","","","","","",""
"2013","collingwood","Didak, Alan","16","","","","","","","","","",""
"2013","collingwood","Didak, Alan","17","","","","","","","","","",""
"2013","collingwood","Didak, Alan","18","","","","","","","","","",""
"2013","collingwood","Didak, Alan","19","","","","","","","","","",""
"2013","collingwood","Didak, Alan","20","","","","","","","","","",""
"2013","collingwood","Didak, Alan","21","","","","","","","","","",""
"2013","collingwood","Didak, Alan","22","8","5","7","-","1","1","1","-","1","39"
"2013","collingwood","Didak, Alan","23","13","7","11","2","-","1","1","-","1","88"
"2013","collingwood","Didak, Alan","EF","7","1","3","-","-","-","-","-","-","29"
"2013","collingwood","Dwyer, Sam","1","7","3","2","-","-","-","-","-","-","49"
"2013","collingwood","Dwyer, Sam","2","10","6","13","-","1","2","1","-","1","86"
"2013","collingwood","Dwyer, Sam","3","7","2","12","-","-","-","-","-","-","84"
"2013","collingwood","Dwyer, Sam","4","10","4","8","-","-","2","1","-","1","80"
