"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2014","brisbanel","Adcock, Jed","1","10","5","4","2","-","3","-","-","-","87"
"2014","brisbanel","Adcock, Jed","2","6","3","4","-","1","4","-","-","-","90"
"2014","brisbanel","Adcock, Jed","3","10","4","7","-","-","3","-","-","-","86"
"2014","brisbanel","Adcock, Jed","4","12","9","9","-","2","2","-","-","-","93"
"2014","brisbanel","Adcock, Jed","5","16","5","9","1","2","2","-","1","-","89"
"2014","brisbanel","Adcock, Jed","6","19","3","5","3","2","3","-","-","-","93"
"2014","brisbanel","Adcock, Jed","7","14","5","6","-","1","1","-","-","-","93"
"2014","brisbanel","Adcock, Jed","8","14","1","6","-","2","2","-","-","-","93"
"2014","brisbanel","Adcock, Jed","9","18","8","6","-","1","4","-","-","-","92"
"2014","brisbanel","Adcock, Jed","11","14","3","5","2","-","1","-","-","-","93"
"2014","brisbanel","Adcock, Jed","12","8","3","3","-","1","2","-","-","-","88"
"2014","brisbanel","Adcock, Jed","13","10","2","3","1","-","2","-","-","-","90"
"2014","brisbanel","Adcock, Jed","14","12","3","3","1","-","5","-","-","-","88"
"2014","brisbanel","Adcock, Jed","15","10","4","7","-","1","3","-","-","-","85"
"2014","brisbanel","Adcock, Jed","16","8","5","8","1","1","1","-","-","-","86"
"2014","brisbanel","Adcock, Jed","17","12","5","12","-","3","1","-","-","-","88"
"2014","brisbanel","Adcock, Jed","18","10","1","7","2","2","4","-","-","-","87"
"2014","brisbanel","Adcock, Jed","19","19","9","4","-","1","4","1","-","-","95"
"2014","brisbanel","Adcock, Jed","20","10","1","4","-","3","2","-","-","-","85"
"2014","brisbanel","Adcock, Jed","21","12","2","13","1","3","9","1","-","-","85"
"2014","brisbanel","Adcock, Jed","22","10","4","10","1","1","2","1","-","-","85"
"2014","brisbanel","Adcock, Jed","23","11","2","7","2","1","3","-","-","-","88"
"2014","brisbanel","Aish, James","1","9","5","8","-","-","2","-","-","-","86"
"2014","brisbanel","Aish, James","2","12","8","3","-","-","4","-","-","1","84"
"2014","brisbanel","Aish, James","3","7","4","6","-","1","2","1","-","-","58"
"2014","brisbanel","Aish, James","4","9","5","8","-","1","5","-","-","-","77"
"2014","brisbanel","Aish, James","5","5","4","11","-","-","3","-","-","-","78"
"2014","brisbanel","Aish, James","6","12","8","13","-","-","4","1","-","-","74"
"2014","brisbanel","Aish, James","7","13","4","7","-","1","2","-","-","-","81"
"2014","brisbanel","Aish, James","8","9","4","14","-","1","-","-","-","-","85"
"2014","brisbanel","Aish, James","9","13","5","7","-","2","2","-","-","-","84"
"2014","brisbanel","Aish, James","11","6","1","9","1","-","5","-","-","-","82"
"2014","brisbanel","Aish, James","12","9","4","7","-","1","3","1","-","-","81"
"2014","brisbanel","Aish, James","13","5","1","3","-","-","3","-","-","2","85"
"2014","brisbanel","Aish, James","14","","","","","","","","","",""
"2014","brisbanel","Aish, James","15","16","9","7","-","3","9","2","-","-","80"
"2014","brisbanel","Aish, James","16","2","-","6","-","-","4","-","-","-","58"
"2014","brisbanel","Aish, James","17","10","5","10","-","-","9","-","-","1","74"
"2014","brisbanel","Aish, James","18","12","3","8","-","1","4","-","-","-","82"
"2014","brisbanel","Aish, James","19","5","5","8","-","1","3","-","-","1","68"
"2014","brisbanel","Aish, James","20","5","1","12","-","2","2","-","-","-","81"
"2014","brisbanel","Aish, James","21","7","7","12","1","-","4","-","-","1","80"
"2014","brisbanel","Aish, James","22","10","5","15","1","-","3","-","-","-","69"
