"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2011","richmond","Astbury, David","1","6","1","6","1","1","1","-","2","-","85"
"2011","richmond","Astbury, David","2","1","1","4","-","1","2","-","-","-","96"
"2011","richmond","Astbury, David","3","3","1","-","-","2","1","-","-","-","98"
"2011","richmond","Astbury, David","4","2","-","4","-","-","2","-","-","-","100"
"2011","richmond","Astbury, David","5","","","","","","","","","",""
"2011","richmond","Astbury, David","6","","","","","","","","","",""
"2011","richmond","Astbury, David","7","","","","","","","","","",""
"2011","richmond","Astbury, David","8","","","","","","","","","",""
"2011","richmond","Astbury, David","9","","","","","","","","","",""
"2011","richmond","Astbury, David","10","","","","","","","","","",""
"2011","richmond","Astbury, David","12","-","-","-","-","-","-","-","-","-","6"
"2011","richmond","Astbury, David","13","","","","","","","","","",""
"2011","richmond","Astbury, David","14","","","","","","","","","",""
"2011","richmond","Astbury, David","15","","","","","","","","","",""
"2011","richmond","Astbury, David","16","","","","","","","","","",""
"2011","richmond","Astbury, David","17","","","","","","","","","",""
"2011","richmond","Astbury, David","18","","","","","","","","","",""
"2011","richmond","Astbury, David","20","","","","","","","","","",""
"2011","richmond","Astbury, David","21","","","","","","","","","",""
"2011","richmond","Astbury, David","22","","","","","","","","","",""
"2011","richmond","Astbury, David","23","","","","","","","","","",""
"2011","richmond","Astbury, David","24","","","","","","","","","",""
"2011","richmond","Batchelor, Jake","1","7","3","6","1","-","-","-","-","-","83"
"2011","richmond","Batchelor, Jake","2","2","1","5","2","1","3","-","-","-","81"
"2011","richmond","Batchelor, Jake","3","9","5","2","2","-","3","-","-","-","88"
"2011","richmond","Batchelor, Jake","4","8","5","3","-","-","6","-","-","-","74"
"2011","richmond","Batchelor, Jake","5","","","","","","","","","",""
"2011","richmond","Batchelor, Jake","6","4","3","5","-","-","-","-","-","-","69"
"2011","richmond","Batchelor, Jake","7","17","2","6","-","1","3","-","-","1","80"
"2011","richmond","Batchelor, Jake","8","10","3","1","2","1","4","-","-","-","80"
"2011","richmond","Batchelor, Jake","9","10","5","7","-","1","5","-","-","-","74"
"2011","richmond","Batchelor, Jake","10","5","2","7","-","-","2","-","-","-","81"
"2011","richmond","Batchelor, Jake","12","4","5","8","-","-","4","-","-","-","79"
"2011","richmond","Batchelor, Jake","13","","","","","","","","","",""
"2011","richmond","Batchelor, Jake","14","13","3","5","-","-","6","-","-","1","84"
"2011","richmond","Batchelor, Jake","15","8","3","2","-","1","-","-","-","1","80"
"2011","richmond","Batchelor, Jake","16","11","6","11","-","1","2","-","-","-","80"
"2011","richmond","Batchelor, Jake","17","9","4","4","-","3","5","-","-","-","78"
"2011","richmond","Batchelor, Jake","18","1","-","1","-","-","1","-","-","-","19"
"2011","richmond","Batchelor, Jake","20","","","","","","","","","",""
"2011","richmond","Batchelor, Jake","21","7","2","4","1","1","5","-","-","1","66"
"2011","richmond","Batchelor, Jake","22","","","","","","","","","",""
"2011","richmond","Batchelor, Jake","23","","","","","","","","","",""
"2011","richmond","Batchelor, Jake","24","","","","","","","","","",""
"2011","richmond","Browne, Andrew","1","","","","","","","","","",""
"2011","richmond","Browne, Andrew","2","","","","","","","","","",""
"2011","richmond","Browne, Andrew","3","","","","","","","","","",""
"2011","richmond","Browne, Andrew","4","","","","","","","","","",""
"2011","richmond","Browne, Andrew","5","","","","","","","","","",""
"2011","richmond","Browne, Andrew","6","","","","","","","","","",""
"2011","richmond","Browne, Andrew","7","","","","","","","","","",""
"2011","richmond","Browne, Andrew","8","","","","","","","","","",""
"2011","richmond","Browne, Andrew","9","1","6","14","4","1","4","-","24","-","85"
"2011","richmond","Browne, Andrew","10","2","1","7","2","1","3","-","25","-","80"
"2011","richmond","Browne, Andrew","12","3","3","10","1","2","3","1","29","-","77"
"2011","richmond","Browne, Andrew","13","2","4","11","2","2","3","-","16","-","74"
"2011","richmond","Browne, Andrew","14","4","2","7","2","2","1","-","23","-","76"
"2011","richmond","Browne, Andrew","15","2","-","7","2","1","-","-","18","-","76"
"2011","richmond","Browne, Andrew","16","","","","","","","","","",""
"2011","richmond","Browne, Andrew","17","-","1","4","-","2","1","-","11","-","48"
"2011","richmond","Browne, Andrew","18","","","","","","","","","",""
"2011","richmond","Browne, Andrew","20","","","","","","","","","",""
"2011","richmond","Browne, Andrew","21","","","","","","","","","",""
"2011","richmond","Browne, Andrew","22","","","","","","","","","",""
"2011","richmond","Browne, Andrew","23","","","","","","","","","",""
"2011","richmond","Browne, Andrew","24","","","","","","","","","",""
"2011","richmond","Conca, Reece","1","11","6","4","1","1","1","-","-","-","82"
"2011","richmond","Conca, Reece","2","7","2","4","2","1","3","-","-","-","87"
"2011","richmond","Conca, Reece","3","4","1","4","1","2","2","-","-","-","46"
"2011","richmond","Conca, Reece","4","7","7","16","2","2","4","-","-","1","77"
