"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","collingwood","Anthony, John","1","","","","","","","","","",""
"2008","collingwood","Anthony, John","2","","","","","","","","","",""
"2008","collingwood","Anthony, John","3","3","2","1","1","1","1","2","-","-","79"
"2008","collingwood","Anthony, John","4","","","","","","","","","",""
"2008","collingwood","Anthony, John","5","","","","","","","","","",""
"2008","collingwood","Anthony, John","6","","","","","","","","","",""
"2008","collingwood","Anthony, John","7","","","","","","","","","",""
"2008","collingwood","Anthony, John","8","","","","","","","","","",""
"2008","collingwood","Anthony, John","9","","","","","","","","","",""
"2008","collingwood","Anthony, John","10","","","","","","","","","",""
"2008","collingwood","Anthony, John","11","","","","","","","","","",""
"2008","collingwood","Anthony, John","12","","","","","","","","","",""
"2008","collingwood","Anthony, John","13","","","","","","","","","",""
"2008","collingwood","Anthony, John","14","7","5","2","-","-","-","1","-","1","81"
"2008","collingwood","Anthony, John","15","7","7","1","1","1","5","2","-","1","77"
"2008","collingwood","Anthony, John","16","7","4","2","1","2","4","4","-","-","78"
"2008","collingwood","Anthony, John","17","7","6","3","-","-","1","2","-","-","79"
"2008","collingwood","Anthony, John","18","6","4","1","2","1","-","1","-","1","87"
"2008","collingwood","Anthony, John","19","7","5","3","1","-","1","3","-","-","84"
"2008","collingwood","Anthony, John","20","3","3","1","4","1","-","2","-","-","88"
"2008","collingwood","Anthony, John","21","3","3","1","1","1","2","2","-","-","86"
"2008","collingwood","Anthony, John","22","5","4","5","2","-","3","2","-","-","94"
"2008","collingwood","Anthony, John","EF","5","2","3","2","-","2","3","-","-","91"
"2008","collingwood","Anthony, John","SF","8","5","5","-","1","1","1","-","3","87"
"2008","collingwood","Brown, Nathan","1","3","1","5","1","-","4","-","-","-","96"
"2008","collingwood","Brown, Nathan","2","2","-","1","1","1","4","-","-","-","100"
"2008","collingwood","Brown, Nathan","3","3","3","4","-","-","1","-","-","-","96"
"2008","collingwood","Brown, Nathan","4","3","1","4","-","-","4","2","-","-","100"
"2008","collingwood","Brown, Nathan","5","5","4","2","1","-","1","-","-","-","100"
"2008","collingwood","Brown, Nathan","6","2","2","9","-","-","1","-","-","-","100"
"2008","collingwood","Brown, Nathan","7","3","2","4","-","1","-","-","-","-","100"
"2008","collingwood","Brown, Nathan","8","7","5","3","2","-","1","-","-","-","95"
"2008","collingwood","Brown, Nathan","9","6","1","3","2","1","3","-","-","-","98"
"2008","collingwood","Brown, Nathan","10","6","1","7","1","-","3","-","-","-","90"
"2008","collingwood","Brown, Nathan","11","4","2","6","-","1","4","1","-","1","93"
"2008","collingwood","Brown, Nathan","12","7","2","-","2","-","-","-","-","-","100"
"2008","collingwood","Brown, Nathan","13","5","4","4","-","-","3","-","-","-","100"
"2008","collingwood","Brown, Nathan","14","4","2","5","1","-","1","-","-","-","97"
"2008","collingwood","Brown, Nathan","15","4","2","2","1","1","4","-","-","-","90"
"2008","collingwood","Brown, Nathan","16","1","-","2","-","1","4","-","-","-","100"
"2008","collingwood","Brown, Nathan","17","5","1","2","1","-","5","-","-","1","85"
"2008","collingwood","Brown, Nathan","18","4","1","4","-","2","-","-","1","-","100"
"2008","collingwood","Brown, Nathan","19","11","2","3","1","-","2","-","-","-","94"
"2008","collingwood","Brown, Nathan","20","2","1","4","2","1","3","-","-","-","89"
"2008","collingwood","Brown, Nathan","21","","","","","","","","","",""
"2008","collingwood","Brown, Nathan","22","1","-","3","-","1","3","-","-","-","93"
"2008","collingwood","Brown, Nathan","EF","3","2","6","1","-","1","-","-","-","98"
"2008","collingwood","Brown, Nathan","SF","3","2","3","1","1","1","1","-","-","83"
"2008","collingwood","Bryan, Chris","1","","","","","","","","","",""
"2008","collingwood","Bryan, Chris","2","","","","","","","","","",""
"2008","collingwood","Bryan, Chris","3","","","","","","","","","",""
"2008","collingwood","Bryan, Chris","4","","","","","","","","","",""
"2008","collingwood","Bryan, Chris","5","","","","","","","","","",""
"2008","collingwood","Bryan, Chris","6","","","","","","","","","",""
"2008","collingwood","Bryan, Chris","7","","","","","","","","","",""
"2008","collingwood","Bryan, Chris","8","11","4","4","1","-","2","1","8","-","59"
"2008","collingwood","Bryan, Chris","9","7","4","1","-","-","1","1","14","-","67"
"2008","collingwood","Bryan, Chris","10","11","9","4","1","1","2","-","15","-","64"
"2008","collingwood","Bryan, Chris","11","11","7","3","-","1","6","-","11","-","72"
"2008","collingwood","Bryan, Chris","12","4","3","2","1","1","3","-","20","-","63"
"2008","collingwood","Bryan, Chris","13","9","6","3","1","1","2","1","15","-","92"
"2008","collingwood","Bryan, Chris","14","11","7","5","1","1","5","-","19","-","58"
"2008","collingwood","Bryan, Chris","15","5","5","3","1","1","1","1","22","-","72"
"2008","collingwood","Bryan, Chris","16","4","2","7","1","-","1","-","13","-","61"
"2008","collingwood","Bryan, Chris","17","5","1","4","1","3","-","-","14","-","54"
"2008","collingwood","Bryan, Chris","18","5","3","1","2","2","-","-","14","-","55"
"2008","collingwood","Bryan, Chris","19","9","6","2","4","1","4","-","19","-","58"
"2008","collingwood","Bryan, Chris","20","3","2","4","-","2","4","-","9","-","56"
"2008","collingwood","Bryan, Chris","21","4","1","3","1","-","1","-","14","-","65"
"2008","collingwood","Bryan, Chris","22","6","2","4","1","1","-","-","5","-","41"
"2008","collingwood","Bryan, Chris","EF","5","2","1","3","1","1","-","16","-","60"
"2008","collingwood","Bryan, Chris","SF","4","1","5","-","1","1","-","5","1","52"
"2008","collingwood","Burns, Scott","1","","","","","","","","","",""
"2008","collingwood","Burns, Scott","2","15","4","13","2","3","9","-","-","1","76"
"2008","collingwood","Burns, Scott","3","3","2","9","-","-","5","-","-","-","69"
"2008","collingwood","Burns, Scott","4","","","","","","","","","",""
"2008","collingwood","Burns, Scott","5","","","","","","","","","",""
"2008","collingwood","Burns, Scott","6","","","","","","","","","",""
"2008","collingwood","Burns, Scott","7","10","6","8","1","-","3","-","-","-","50"
"2008","collingwood","Burns, Scott","8","13","7","9","-","-","6","2","-","-","65"
"2008","collingwood","Burns, Scott","9","9","4","5","2","-","7","-","-","-","67"
"2008","collingwood","Burns, Scott","10","11","4","11","-","1","5","-","-","-","69"
"2008","collingwood","Burns, Scott","11","20","12","16","-","1","6","-","-","1","68"
"2008","collingwood","Burns, Scott","12","9","4","5","-","-","2","1","-","-","59"
"2008","collingwood","Burns, Scott","13","12","7","11","-","1","-","2","-","-","66"
"2008","collingwood","Burns, Scott","14","8","4","7","-","1","6","-","-","1","71"
"2008","collingwood","Burns, Scott","15","18","4","4","1","1","3","-","-","1","60"
"2008","collingwood","Burns, Scott","16","8","4","14","4","3","2","-","-","-","71"
"2008","collingwood","Burns, Scott","17","10","5","8","-","-","5","-","-","-","71"
"2008","collingwood","Burns, Scott","18","9","3","18","2","1","4","-","-","-","59"
"2008","collingwood","Burns, Scott","19","10","4","13","1","1","1","-","-","-","78"
"2008","collingwood","Burns, Scott","20","7","3","8","-","1","3","-","-","-","67"
"2008","collingwood","Burns, Scott","21","7","4","5","1","-","4","-","-","-","48"
"2008","collingwood","Burns, Scott","22","","","","","","","","","",""
"2008","collingwood","Burns, Scott","EF","","","","","","","","","",""
"2008","collingwood","Burns, Scott","SF","","","","","","","","","",""
"2008","collingwood","Clarke, Martin","1","4","2","4","2","-","2","-","-","-","73"
"2008","collingwood","Clarke, Martin","2","","","","","","","","","",""
"2008","collingwood","Clarke, Martin","3","","","","","","","","","",""
"2008","collingwood","Clarke, Martin","4","16","7","5","1","1","1","1","-","-","100"
"2008","collingwood","Clarke, Martin","5","9","9","6","-","-","2","-","-","-","95"
"2008","collingwood","Clarke, Martin","6","12","6","3","-","1","2","-","-","2","87"
"2008","collingwood","Clarke, Martin","7","14","6","4","1","2","3","1","-","-","96"
"2008","collingwood","Clarke, Martin","8","10","6","5","-","-","1","-","-","-","94"
"2008","collingwood","Clarke, Martin","9","18","7","10","1","1","3","1","-","-","100"
"2008","collingwood","Clarke, Martin","10","9","4","8","-","1","3","-","-","-","90"
"2008","collingwood","Clarke, Martin","11","11","10","10","-","-","-","-","-","-","98"
"2008","collingwood","Clarke, Martin","12","4","2","3","2","-","3","-","-","-","100"
"2008","collingwood","Clarke, Martin","13","12","7","7","-","2","4","-","-","-","87"
"2008","collingwood","Clarke, Martin","14","13","6","5","-","1","4","-","-","-","100"
"2008","collingwood","Clarke, Martin","15","16","8","5","1","2","5","1","1","-","94"
"2008","collingwood","Clarke, Martin","16","10","2","8","-","-","4","-","-","-","99"
"2008","collingwood","Clarke, Martin","17","4","1","7","-","-","2","-","-","-","89"
"2008","collingwood","Clarke, Martin","18","16","5","6","1","1","3","-","-","-","100"
"2008","collingwood","Clarke, Martin","19","14","6","7","-","-","2","-","-","-","100"
"2008","collingwood","Clarke, Martin","20","16","3","5","2","2","2","1","-","-","95"
"2008","collingwood","Clarke, Martin","21","10","2","2","-","-","-","1","-","2","100"
"2008","collingwood","Clarke, Martin","22","9","1","5","1","-","4","1","-","-","89"
"2008","collingwood","Clarke, Martin","EF","14","4","6","1","1","3","1","-","1","88"
"2008","collingwood","Clarke, Martin","SF","9","3","3","-","1","-","1","-","-","100"
"2008","collingwood","Cloke, Travis","1","12","6","3","-","1","2","1","-","-","98"
"2008","collingwood","Cloke, Travis","2","6","5","3","-","-","-","2","-","-","88"
"2008","collingwood","Cloke, Travis","3","14","12","1","1","1","-","2","3","1","83"
"2008","collingwood","Cloke, Travis","4","8","6","1","1","-","2","1","-","-","95"
"2008","collingwood","Cloke, Travis","5","7","4","6","-","1","1","-","-","-","97"
"2008","collingwood","Cloke, Travis","6","17","14","1","-","-","-","5","-","4","87"
"2008","collingwood","Cloke, Travis","7","5","4","1","1","-","2","-","-","-","82"
"2008","collingwood","Cloke, Travis","8","6","4","4","1","1","2","-","-","-","93"
"2008","collingwood","Cloke, Travis","9","11","9","1","2","2","2","4","-","-","93"
"2008","collingwood","Cloke, Travis","10","10","7","7","2","-","2","3","-","1","88"
"2008","collingwood","Cloke, Travis","11","7","6","3","1","1","3","-","-","2","96"
"2008","collingwood","Cloke, Travis","12","12","5","5","1","-","1","1","2","2","94"
"2008","collingwood","Cloke, Travis","13","","","","","","","","","",""
"2008","collingwood","Cloke, Travis","14","14","8","5","2","2","-","3","-","3","98"
"2008","collingwood","Cloke, Travis","15","17","11","2","3","4","2","1","-","1","91"
"2008","collingwood","Cloke, Travis","16","6","3","3","2","-","-","-","-","-","85"
"2008","collingwood","Cloke, Travis","17","14","11","2","1","1","1","3","-","3","98"
"2008","collingwood","Cloke, Travis","18","11","4","7","1","-","1","-","3","-","97"
"2008","collingwood","Cloke, Travis","19","12","9","2","2","1","2","1","1","4","89"
"2008","collingwood","Cloke, Travis","20","15","7","4","-","-","-","4","-","2","95"
"2008","collingwood","Cloke, Travis","21","13","7","2","-","3","3","5","-","-","93"
"2008","collingwood","Cloke, Travis","22","11","8","1","1","-","1","2","-","1","92"
"2008","collingwood","Cloke, Travis","EF","10","5","2","1","1","1","1","-","-","89"
"2008","collingwood","Cloke, Travis","SF","5","4","1","-","1","1","1","-","1","87"
"2008","collingwood","Cook, Ryan","1","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","2","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","3","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","4","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","5","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","6","10","6","8","2","1","3","-","-","-","76"
"2008","collingwood","Cook, Ryan","7","1","-","3","-","1","6","-","-","-","64"
"2008","collingwood","Cook, Ryan","8","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","9","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","10","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","11","8","6","6","-","-","5","-","-","-","78"
"2008","collingwood","Cook, Ryan","12","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","13","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","14","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","15","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","16","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","17","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","18","","","","","","","","","",""
"2008","collingwood","Cook, Ryan","19","9","4","4","2","-","3","-","-","1","82"
"2008","collingwood","Cook, Ryan","20","10","5","6","1","-","4","1","-","-","85"
"2008","collingwood","Cook, Ryan","21","7","4","6","1","1","4","-","-","2","83"
"2008","collingwood","Cook, Ryan","22","8","5","7","1","-","3","-","-","-","79"
"2008","collingwood","Cook, Ryan","EF","11","6","10","1","-","-","-","-","1","84"
"2008","collingwood","Cook, Ryan","SF","7","4","6","3","-","-","-","-","-","75"
"2008","collingwood","Cox, Shannon","1","","","","","","","","","",""
"2008","collingwood","Cox, Shannon","2","","","","","","","","","",""
"2008","collingwood","Cox, Shannon","3","","","","","","","","","",""
"2008","collingwood","Cox, Shannon","4","","","","","","","","","",""
"2008","collingwood","Cox, Shannon","5","","","","","","","","","",""
"2008","collingwood","Cox, Shannon","6","","","","","","","","","",""
"2008","collingwood","Cox, Shannon","7","","","","","","","","","",""
