"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","richmond","Astbury, David","1","","","","","","","","","",""
"2010","richmond","Astbury, David","2","","","","","","","","","",""
"2010","richmond","Astbury, David","3","","","","","","","","","",""
"2010","richmond","Astbury, David","4","6","3","1","-","-","1","3","-","-","91"
"2010","richmond","Astbury, David","5","3","1","3","-","-","1","-","-","-","87"
"2010","richmond","Astbury, David","6","10","5","7","-","-","2","-","-","-","83"
"2010","richmond","Astbury, David","7","2","3","3","1","-","2","-","-","-","93"
"2010","richmond","Astbury, David","8","","","","","","","","","",""
"2010","richmond","Astbury, David","9","4","-","3","1","2","3","1","-","-","95"
"2010","richmond","Astbury, David","10","5","1","5","-","1","4","-","-","-","88"
"2010","richmond","Astbury, David","11","5","5","4","1","1","3","-","-","2","89"
"2010","richmond","Astbury, David","12","5","1","2","-","-","1","-","-","-","87"
"2010","richmond","Astbury, David","13","8","2","7","2","2","2","-","-","1","90"
"2010","richmond","Astbury, David","14","9","5","12","1","1","1","-","-","1","89"
"2010","richmond","Astbury, David","15","6","5","4","-","1","1","1","-","-","95"
"2010","richmond","Astbury, David","16","4","2","3","-","-","1","-","-","1","92"
"2010","richmond","Astbury, David","17","15","9","5","-","2","1","-","1","-","88"
"2010","richmond","Astbury, David","18","8","4","7","2","1","4","-","-","-","94"
"2010","richmond","Astbury, David","19","7","4","7","-","1","-","-","-","-","83"
"2010","richmond","Astbury, David","20","9","5","7","-","1","2","-","-","-","96"
"2010","richmond","Astbury, David","21","4","2","3","-","-","-","-","-","-","92"
"2010","richmond","Astbury, David","22","","","","","","","","","",""
"2010","richmond","Browne, Andrew","1","","","","","","","","","",""
"2010","richmond","Browne, Andrew","2","","","","","","","","","",""
"2010","richmond","Browne, Andrew","3","","","","","","","","","",""
"2010","richmond","Browne, Andrew","4","","","","","","","","","",""
"2010","richmond","Browne, Andrew","5","","","","","","","","","",""
"2010","richmond","Browne, Andrew","6","","","","","","","","","",""
"2010","richmond","Browne, Andrew","7","","","","","","","","","",""
"2010","richmond","Browne, Andrew","8","","","","","","","","","",""
"2010","richmond","Browne, Andrew","9","","","","","","","","","",""
"2010","richmond","Browne, Andrew","10","","","","","","","","","",""
"2010","richmond","Browne, Andrew","11","","","","","","","","","",""
"2010","richmond","Browne, Andrew","12","","","","","","","","","",""
"2010","richmond","Browne, Andrew","13","","","","","","","","","",""
"2010","richmond","Browne, Andrew","14","","","","","","","","","",""
"2010","richmond","Browne, Andrew","15","","","","","","","","","",""
"2010","richmond","Browne, Andrew","16","","","","","","","","","",""
"2010","richmond","Browne, Andrew","17","1","1","2","2","1","1","-","3","1","48"
"2010","richmond","Browne, Andrew","18","1","2","7","2","-","1","1","16","-","48"
"2010","richmond","Browne, Andrew","19","2","3","9","1","2","-","-","11","-","58"
"2010","richmond","Browne, Andrew","20","-","1","3","-","1","1","-","5","-","56"
"2010","richmond","Browne, Andrew","21","","","","","","","","","",""
"2010","richmond","Browne, Andrew","22","","","","","","","","","",""
"2010","richmond","Collins, Andrew","1","","","","","","","","","",""
"2010","richmond","Collins, Andrew","2","","","","","","","","","",""
"2010","richmond","Collins, Andrew","3","","","","","","","","","",""
"2010","richmond","Collins, Andrew","4","13","5","7","1","1","4","-","-","-","76"
"2010","richmond","Collins, Andrew","5","5","3","19","3","-","2","-","1","-","82"
"2010","richmond","Collins, Andrew","6","6","4","13","2","1","5","-","-","-","76"
"2010","richmond","Collins, Andrew","7","8","3","6","1","1","3","-","1","-","70"
"2010","richmond","Collins, Andrew","8","","","","","","","","","",""
"2010","richmond","Collins, Andrew","9","","","","","","","","","",""
"2010","richmond","Collins, Andrew","10","13","2","1","1","1","12","-","1","-","69"
"2010","richmond","Collins, Andrew","11","6","1","6","-","-","1","2","-","-","75"
"2010","richmond","Collins, Andrew","12","11","6","8","-","-","4","1","-","2","91"
"2010","richmond","Collins, Andrew","13","8","5","6","1","-","3","3","-","1","85"
"2010","richmond","Collins, Andrew","14","8","4","3","1","1","6","3","-","-","72"
"2010","richmond","Collins, Andrew","15","7","1","11","1","1","2","2","-","-","91"
"2010","richmond","Collins, Andrew","16","9","3","5","1","-","4","1","-","-","95"
"2010","richmond","Collins, Andrew","17","7","5","4","2","3","2","1","-","1","68"
"2010","richmond","Collins, Andrew","18","","","","","","","","","",""
"2010","richmond","Collins, Andrew","19","","","","","","","","","",""
"2010","richmond","Collins, Andrew","20","5","2","5","2","1","4","1","-","-","90"
"2010","richmond","Collins, Andrew","21","2","2","5","1","-","1","-","-","2","82"
"2010","richmond","Collins, Andrew","22","8","5","8","2","-","3","1","-","2","81"
"2010","richmond","Connors, Daniel","1","14","3","10","-","2","1","-","-","-","69"
"2010","richmond","Connors, Daniel","2","12","6","10","1","1","-","-","-","-","68"
"2010","richmond","Connors, Daniel","3","9","7","8","1","-","3","-","-","-","68"
"2010","richmond","Connors, Daniel","4","","","","","","","","","",""
"2010","richmond","Connors, Daniel","5","","","","","","","","","",""
"2010","richmond","Connors, Daniel","6","","","","","","","","","",""
"2010","richmond","Connors, Daniel","7","","","","","","","","","",""
"2010","richmond","Connors, Daniel","8","","","","","","","","","",""
"2010","richmond","Connors, Daniel","9","","","","","","","","","",""
"2010","richmond","Connors, Daniel","10","","","","","","","","","",""
"2010","richmond","Connors, Daniel","11","","","","","","","","","",""
"2010","richmond","Connors, Daniel","12","7","4","11","1","1","-","-","-","-","80"
"2010","richmond","Connors, Daniel","13","15","7","8","-","1","3","-","-","-","80"
"2010","richmond","Connors, Daniel","14","18","10","8","-","-","4","-","-","-","81"
"2010","richmond","Connors, Daniel","15","20","8","15","-","-","3","1","-","-","90"
"2010","richmond","Connors, Daniel","16","26","8","4","1","-","4","-","-","-","88"
"2010","richmond","Connors, Daniel","17","14","7","4","-","-","2","-","-","-","82"
"2010","richmond","Connors, Daniel","18","16","4","8","-","2","3","-","-","-","80"
"2010","richmond","Connors, Daniel","19","16","6","7","1","-","3","-","-","-","84"
"2010","richmond","Connors, Daniel","20","17","9","9","1","1","5","-","-","-","72"
"2010","richmond","Connors, Daniel","21","21","7","5","-","1","1","-","-","-","79"
"2010","richmond","Connors, Daniel","22","12","7","8","-","-","2","-","-","-","83"
"2010","richmond","Cotchin, Trent","1","11","6","8","2","-","1","-","-","-","77"
"2010","richmond","Cotchin, Trent","2","13","7","9","-","3","4","-","2","-","77"
"2010","richmond","Cotchin, Trent","3","4","2","5","1","2","3","-","2","-","79"
"2010","richmond","Cotchin, Trent","4","7","2","12","1","-","-","-","-","-","83"
"2010","richmond","Cotchin, Trent","5","11","2","9","-","3","3","-","1","-","81"
"2010","richmond","Cotchin, Trent","6","","","","","","","","","",""
"2010","richmond","Cotchin, Trent","7","10","3","8","-","2","7","-","-","1","79"
"2010","richmond","Cotchin, Trent","8","15","2","12","2","3","4","-","2","-","80"
"2010","richmond","Cotchin, Trent","9","17","-","8","2","3","5","-","2","1","84"
"2010","richmond","Cotchin, Trent","10","21","2","4","4","4","3","-","1","1","82"
"2010","richmond","Cotchin, Trent","11","12","-","5","-","1","3","-","-","-","85"
"2010","richmond","Cotchin, Trent","12","12","-","8","1","3","7","-","-","1","75"
"2010","richmond","Cotchin, Trent","13","8","1","10","1","2","-","-","-","-","82"
"2010","richmond","Cotchin, Trent","14","8","2","9","-","1","5","-","1","-","83"
"2010","richmond","Cotchin, Trent","15","13","5","7","5","2","6","-","1","-","82"
"2010","richmond","Cotchin, Trent","16","9","1","3","1","1","3","-","-","1","89"
"2010","richmond","Cotchin, Trent","17","","","","","","","","","",""
"2010","richmond","Cotchin, Trent","18","","","","","","","","","",""
"2010","richmond","Cotchin, Trent","19","","","","","","","","","",""
"2010","richmond","Cotchin, Trent","20","","","","","","","","","",""
"2010","richmond","Cotchin, Trent","21","14","4","8","1","-","3","2","-","-","74"
"2010","richmond","Cotchin, Trent","22","17","1","5","-","1","9","2","-","1","80"
"2010","richmond","Cousins, Ben","1","13","1","6","-","1","1","1","-","-","69"
"2010","richmond","Cousins, Ben","2","","","","","","","","","",""
