"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","fremantle","Ballantyne, Hayden","1","8","9","4","1","-","5","1","-","-","77"
"2010","fremantle","Ballantyne, Hayden","2","9","5","5","1","3","7","3","-","1","72"
"2010","fremantle","Ballantyne, Hayden","3","6","4","7","1","2","2","2","-","-","85"
"2010","fremantle","Ballantyne, Hayden","4","3","-","3","2","2","3","1","-","-","76"
"2010","fremantle","Ballantyne, Hayden","5","14","5","1","-","3","3","3","-","2","88"
"2010","fremantle","Ballantyne, Hayden","6","9","3","7","1","-","3","-","-","3","74"
"2010","fremantle","Ballantyne, Hayden","7","10","1","8","-","3","1","2","-","2","80"
"2010","fremantle","Ballantyne, Hayden","8","8","3","6","4","1","1","2","-","-","88"
"2010","fremantle","Ballantyne, Hayden","9","9","2","5","1","1","4","-","-","2","89"
"2010","fremantle","Ballantyne, Hayden","10","11","4","8","1","2","5","2","-","1","88"
"2010","fremantle","Ballantyne, Hayden","11","9","3","3","1","1","4","-","-","1","79"
"2010","fremantle","Ballantyne, Hayden","12","14","5","5","1","2","2","2","-","3","86"
"2010","fremantle","Ballantyne, Hayden","13","10","3","3","-","2","4","2","-","-","92"
"2010","fremantle","Ballantyne, Hayden","14","12","3","6","3","1","2","1","-","1","86"
"2010","fremantle","Ballantyne, Hayden","15","8","2","1","2","2","2","-","-","-","83"
"2010","fremantle","Ballantyne, Hayden","16","9","3","2","1","1","3","4","-","1","89"
"2010","fremantle","Ballantyne, Hayden","17","9","2","2","-","-","4","1","-","-","88"
"2010","fremantle","Ballantyne, Hayden","18","15","5","3","3","2","3","6","-","-","88"
"2010","fremantle","Ballantyne, Hayden","19","","","","","","","","","",""
"2010","fremantle","Ballantyne, Hayden","20","","","","","","","","","",""
"2010","fremantle","Ballantyne, Hayden","21","","","","","","","","","",""
"2010","fremantle","Ballantyne, Hayden","22","7","2","6","-","-","4","1","-","-","86"
"2010","fremantle","Ballantyne, Hayden","EF","","","","","","","","","",""
"2010","fremantle","Ballantyne, Hayden","SF","","","","","","","","","",""
"2010","fremantle","Barlow, Michael","1","13","6","20","-","1","4","2","1","1","78"
"2010","fremantle","Barlow, Michael","2","14","8","20","-","2","3","1","1","-","79"
"2010","fremantle","Barlow, Michael","3","6","1","11","1","-","-","1","-","-","76"
"2010","fremantle","Barlow, Michael","4","7","2","21","-","1","2","-","-","-","72"
"2010","fremantle","Barlow, Michael","5","16","8","16","-","3","2","-","-","-","73"
