"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","stkilda","Armitage, David","1","19","4","6","-","4","5","1","-","1","73"
"2013","stkilda","Armitage, David","2","9","5","9","1","1","4","-","-","1","66"
"2013","stkilda","Armitage, David","3","19","8","12","1","1","2","4","-","1","78"
"2013","stkilda","Armitage, David","4","14","3","5","4","2","7","1","-","1","75"
"2013","stkilda","Armitage, David","5","8","1","3","1","-","6","-","-","-","80"
"2013","stkilda","Armitage, David","6","14","4","8","-","4","3","1","-","-","71"
"2013","stkilda","Armitage, David","7","12","7","8","1","2","3","1","-","-","79"
"2013","stkilda","Armitage, David","8","6","1","10","-","1","6","1","-","-","77"
"2013","stkilda","Armitage, David","9","","","","","","","","","",""
"2013","stkilda","Armitage, David","10","10","2","7","3","2","6","-","-","-","78"
"2013","stkilda","Armitage, David","11","13","2","9","-","2","12","-","-","-","76"
"2013","stkilda","Armitage, David","13","14","1","10","3","1","5","1","-","-","80"
"2013","stkilda","Armitage, David","14","14","4","11","2","-","6","-","-","-","77"
"2013","stkilda","Armitage, David","15","11","4","12","3","2","9","-","-","1","79"
"2013","stkilda","Armitage, David","16","17","4","8","2","3","8","-","-","1","83"
"2013","stkilda","Armitage, David","17","11","1","9","4","3","10","-","-","2","72"
"2013","stkilda","Armitage, David","18","5","2","16","1","-","4","-","-","-","81"
"2013","stkilda","Armitage, David","19","16","6","14","2","2","4","-","-","2","77"
"2013","stkilda","Armitage, David","20","8","5","13","1","-","2","-","-","-","80"
"2013","stkilda","Armitage, David","21","11","2","19","3","1","8","-","-","-","79"
"2013","stkilda","Armitage, David","22","10","2","7","1","1","3","-","-","-","78"
"2013","stkilda","Armitage, David","23","7","3","13","1","1","2","-","-","-","82"
"2013","stkilda","Blake, Jason","1","6","5","6","1","1","3","-","-","-","92"
"2013","stkilda","Blake, Jason","2","4","4","5","2","1","3","-","-","-","96"
"2013","stkilda","Blake, Jason","3","10","5","6","4","1","2","-","2","-","83"
"2013","stkilda","Blake, Jason","4","","","","","","","","","",""
"2013","stkilda","Blake, Jason","5","","","","","","","","","",""
"2013","stkilda","Blake, Jason","6","","","","","","","","","",""
"2013","stkilda","Blake, Jason","7","","","","","","","","","",""
"2013","stkilda","Blake, Jason","8","","","","","","","","","",""
"2013","stkilda","Blake, Jason","9","","","","","","","","","",""
"2013","stkilda","Blake, Jason","10","","","","","","","","","",""
"2013","stkilda","Blake, Jason","11","","","","","","","","","",""
"2013","stkilda","Blake, Jason","13","","","","","","","","","",""
"2013","stkilda","Blake, Jason","14","","","","","","","","","",""
"2013","stkilda","Blake, Jason","15","","","","","","","","","",""
"2013","stkilda","Blake, Jason","16","","","","","","","","","",""
"2013","stkilda","Blake, Jason","17","","","","","","","","","",""
"2013","stkilda","Blake, Jason","18","","","","","","","","","",""
"2013","stkilda","Blake, Jason","19","","","","","","","","","",""
"2013","stkilda","Blake, Jason","20","6","3","5","-","2","2","-","-","-","89"
"2013","stkilda","Blake, Jason","21","7","1","2","1","2","3","-","-","-","92"
"2013","stkilda","Blake, Jason","22","6","8","8","-","-","-","-","-","-","95"
"2013","stkilda","Blake, Jason","23","9","7","12","2","1","-","1","-","1","93"
"2013","stkilda","Curren, Tom","1","","","","","","","","","",""
"2013","stkilda","Curren, Tom","2","","","","","","","","","",""
"2013","stkilda","Curren, Tom","3","","","","","","","","","",""
"2013","stkilda","Curren, Tom","4","","","","","","","","","",""
"2013","stkilda","Curren, Tom","5","","","","","","","","","",""
"2013","stkilda","Curren, Tom","6","","","","","","","","","",""
"2013","stkilda","Curren, Tom","7","","","","","","","","","",""
"2013","stkilda","Curren, Tom","8","","","","","","","","","",""
"2013","stkilda","Curren, Tom","9","","","","","","","","","",""
"2013","stkilda","Curren, Tom","10","","","","","","","","","",""
"2013","stkilda","Curren, Tom","11","","","","","","","","","",""
"2013","stkilda","Curren, Tom","13","","","","","","","","","",""
"2013","stkilda","Curren, Tom","14","","","","","","","","","",""
"2013","stkilda","Curren, Tom","15","","","","","","","","","",""
"2013","stkilda","Curren, Tom","16","","","","","","","","","",""
"2013","stkilda","Curren, Tom","17","4","1","3","-","3","2","1","-","-","44"
"2013","stkilda","Curren, Tom","18","1","-","1","-","-","1","-","-","-","55"
"2013","stkilda","Curren, Tom","19","9","4","8","-","1","1","-","-","-","76"
"2013","stkilda","Curren, Tom","20","11","3","9","1","2","3","-","-","2","82"
"2013","stkilda","Curren, Tom","21","14","5","6","-","1","2","1","-","2","86"
"2013","stkilda","Curren, Tom","22","11","9","11","-","-","3","-","-","-","85"
"2013","stkilda","Curren, Tom","23","15","5","11","1","1","3","1","-","2","78"
"2013","stkilda","Dal Santo, Nick","1","13","5","10","-","1","9","-","-","-","79"
"2013","stkilda","Dal Santo, Nick","2","11","3","14","2","2","3","-","-","1","87"
"2013","stkilda","Dal Santo, Nick","3","9","3","15","-","1","2","-","-","1","86"
"2013","stkilda","Dal Santo, Nick","4","11","3","13","1","1","5","-","-","1","87"
"2013","stkilda","Dal Santo, Nick","5","13","-","8","-","1","6","-","1","1","84"
"2013","stkilda","Dal Santo, Nick","6","11","3","5","1","1","-","-","-","-","88"
"2013","stkilda","Dal Santo, Nick","7","12","3","14","1","2","4","-","1","-","88"
"2013","stkilda","Dal Santo, Nick","8","10","3","13","-","1","2","-","-","-","78"
"2013","stkilda","Dal Santo, Nick","9","13","3","6","1","4","-","1","3","-","79"
"2013","stkilda","Dal Santo, Nick","10","12","7","13","-","-","3","-","-","-","88"
"2013","stkilda","Dal Santo, Nick","11","15","1","10","-","-","5","-","-","-","92"
"2013","stkilda","Dal Santo, Nick","13","11","2","17","1","-","3","-","1","-","86"
"2013","stkilda","Dal Santo, Nick","14","16","5","9","-","3","6","1","2","1","87"
"2013","stkilda","Dal Santo, Nick","15","9","5","12","-","-","3","1","-","-","84"
"2013","stkilda","Dal Santo, Nick","16","10","2","10","-","-","3","-","1","-","89"
"2013","stkilda","Dal Santo, Nick","17","17","7","16","-","3","5","-","-","-","84"
"2013","stkilda","Dal Santo, Nick","18","9","1","16","-","1","2","-","-","-","82"
"2013","stkilda","Dal Santo, Nick","19","21","4","10","-","2","2","1","3","2","85"
"2013","stkilda","Dal Santo, Nick","20","16","3","12","1","2","4","-","-","-","80"
"2013","stkilda","Dal Santo, Nick","21","12","1","7","-","-","3","-","3","-","82"
"2013","stkilda","Dal Santo, Nick","22","19","7","12","-","1","1","1","-","-","88"
"2013","stkilda","Dal Santo, Nick","23","17","5","17","1","3","-","-","-","-","93"
"2013","stkilda","Dempster, Sean","1","","","","","","","","","",""
"2013","stkilda","Dempster, Sean","2","13","6","3","-","1","2","-","-","-","91"
"2013","stkilda","Dempster, Sean","3","","","","","","","","","",""
"2013","stkilda","Dempster, Sean","4","","","","","","","","","",""
"2013","stkilda","Dempster, Sean","5","7","5","5","2","-","3","-","-","-","92"
"2013","stkilda","Dempster, Sean","6","7","6","3","1","1","1","-","-","-","93"
"2013","stkilda","Dempster, Sean","7","11","8","10","-","-","3","-","-","-","89"
"2013","stkilda","Dempster, Sean","8","8","3","2","-","-","3","-","-","-","91"
"2013","stkilda","Dempster, Sean","9","11","4","2","1","1","3","-","-","-","91"
"2013","stkilda","Dempster, Sean","10","8","3","-","-","-","2","-","-","-","93"
"2013","stkilda","Dempster, Sean","11","10","6","6","1","1","3","-","1","-","95"
"2013","stkilda","Dempster, Sean","13","11","7","8","-","1","2","1","-","-","94"
"2013","stkilda","Dempster, Sean","14","9","6","5","3","1","-","-","-","-","84"
"2013","stkilda","Dempster, Sean","15","8","3","3","1","-","-","-","-","-","88"
"2013","stkilda","Dempster, Sean","16","9","5","8","1","1","3","-","-","-","93"
"2013","stkilda","Dempster, Sean","17","11","6","4","-","-","-","-","-","-","90"
"2013","stkilda","Dempster, Sean","18","10","7","7","1","-","2","-","-","-","97"
"2013","stkilda","Dempster, Sean","19","10","7","8","1","1","4","-","-","-","89"
"2013","stkilda","Dempster, Sean","20","8","3","2","-","-","3","-","-","-","89"
"2013","stkilda","Dempster, Sean","21","12","9","8","-","-","1","-","-","-","83"
"2013","stkilda","Dempster, Sean","22","19","8","7","1","-","-","-","-","-","89"
"2013","stkilda","Dempster, Sean","23","18","11","11","1","-","-","-","-","-","92"
"2013","stkilda","Dennis-Lane, Trent","1","-","-","-","-","-","-","-","-","-","25"
"2013","stkilda","Dennis-Lane, Trent","2","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","3","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","4","3","2","6","3","2","6","2","-","-","85"
"2013","stkilda","Dennis-Lane, Trent","5","7","5","3","1","-","4","1","-","1","85"
"2013","stkilda","Dennis-Lane, Trent","6","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","7","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","8","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","9","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","10","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","11","9","8","4","-","-","3","1","-","2","85"
"2013","stkilda","Dennis-Lane, Trent","13","3","4","10","2","-","4","1","-","-","91"
"2013","stkilda","Dennis-Lane, Trent","14","8","5","2","-","1","7","2","-","3","90"
"2013","stkilda","Dennis-Lane, Trent","15","5","4","2","-","1","2","2","-","-","89"
"2013","stkilda","Dennis-Lane, Trent","16","2","1","4","1","-","2","-","-","-","89"
"2013","stkilda","Dennis-Lane, Trent","17","6","4","2","-","1","5","-","-","3","86"
"2013","stkilda","Dennis-Lane, Trent","18","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","19","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","20","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","21","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","22","","","","","","","","","",""
"2013","stkilda","Dennis-Lane, Trent","23","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","1","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","2","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","3","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","4","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","5","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","6","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","7","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","8","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","9","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","10","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","11","6","4","6","-","-","3","-","-","-","89"
"2013","stkilda","Dunell, Sam","13","11","8","6","1","-","4","-","-","2","82"
"2013","stkilda","Dunell, Sam","14","1","-","1","-","-","-","-","-","-","29"
"2013","stkilda","Dunell, Sam","15","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","16","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","17","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","18","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","19","13","6","4","-","-","-","-","-","-","88"
"2013","stkilda","Dunell, Sam","20","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","21","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","22","","","","","","","","","",""
"2013","stkilda","Dunell, Sam","23","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","1","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","2","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","3","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","4","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","5","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","6","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","7","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","8","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","9","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","10","-","-","3","4","-","-","-","-","-","50"
"2013","stkilda","Ferguson, Jackson","11","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","13","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","14","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","15","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","16","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","17","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","18","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","19","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","20","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","21","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","22","","","","","","","","","",""
"2013","stkilda","Ferguson, Jackson","23","","","","","","","","","",""
"2013","stkilda","Fisher, Sam","1","","","","","","","","","",""
"2013","stkilda","Fisher, Sam","2","10","4","4","2","1","1","-","-","-","92"
"2013","stkilda","Fisher, Sam","3","12","7","5","2","1","-","-","-","-","89"
"2013","stkilda","Fisher, Sam","4","12","8","8","2","1","1","-","-","-","94"
"2013","stkilda","Fisher, Sam","5","9","5","7","-","-","2","-","-","-","90"
"2013","stkilda","Fisher, Sam","6","8","6","7","3","-","1","-","5","-","95"
"2013","stkilda","Fisher, Sam","7","17","9","10","-","1","3","-","-","-","94"
"2013","stkilda","Fisher, Sam","8","11","7","8","1","1","3","-","-","-","92"
"2013","stkilda","Fisher, Sam","9","11","6","8","-","-","2","-","2","-","83"
"2013","stkilda","Fisher, Sam","10","8","4","6","3","1","1","-","-","-","94"
"2013","stkilda","Fisher, Sam","11","","","","","","","","","",""
"2013","stkilda","Fisher, Sam","13","","","","","","","","","",""
"2013","stkilda","Fisher, Sam","14","","","","","","","","","",""
"2013","stkilda","Fisher, Sam","15","","","","","","","","","",""
