"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","richmond","Bowden, Joel","1","10","5","12","-","-","1","-","-","1","87"
"2008","richmond","Bowden, Joel","2","12","9","10","1","1","3","-","-","-","82"
"2008","richmond","Bowden, Joel","3","7","5","15","-","1","-","-","-","-","87"
"2008","richmond","Bowden, Joel","4","","","","","","","","","",""
"2008","richmond","Bowden, Joel","5","","","","","","","","","",""
"2008","richmond","Bowden, Joel","6","","","","","","","","","",""
"2008","richmond","Bowden, Joel","7","","","","","","","","","",""
"2008","richmond","Bowden, Joel","8","10","5","4","1","1","2","2","-","-","92"
"2008","richmond","Bowden, Joel","9","11","10","7","-","2","1","-","-","-","94"
"2008","richmond","Bowden, Joel","10","9","7","13","1","1","2","1","-","-","85"
"2008","richmond","Bowden, Joel","11","13","8","3","1","1","2","2","-","-","86"
"2008","richmond","Bowden, Joel","12","5","2","8","1","-","2","-","-","1","85"
"2008","richmond","Bowden, Joel","13","32","23","7","-","1","-","-","-","-","93"
"2008","richmond","Bowden, Joel","14","19","7","13","-","1","3","-","-","-","93"
"2008","richmond","Bowden, Joel","15","17","9","6","4","1","2","-","-","-","95"
"2008","richmond","Bowden, Joel","16","12","6","5","2","1","2","1","-","-","93"
"2008","richmond","Bowden, Joel","17","12","7","7","1","3","7","4","-","-","80"
"2008","richmond","Bowden, Joel","18","13","7","5","2","1","4","2","-","2","86"
"2008","richmond","Bowden, Joel","19","12","4","7","2","-","3","1","-","-","89"
"2008","richmond","Bowden, Joel","20","27","21","11","-","-","-","1","-","1","91"
"2008","richmond","Bowden, Joel","21","17","5","7","-","-","4","-","-","-","94"
"2008","richmond","Bowden, Joel","22","21","13","13","1","1","1","3","-","1","93"
"2008","richmond","Brown, Nathan","1","9","4","4","1","-","-","3","-","-","90"
"2008","richmond","Brown, Nathan","2","8","4","3","-","-","3","1","-","-","90"
"2008","richmond","Brown, Nathan","3","15","4","5","-","-","-","1","-","1","85"
"2008","richmond","Brown, Nathan","4","11","8","8","1","1","-","2","-","1","87"
"2008","richmond","Brown, Nathan","5","14","9","5","-","-","-","3","-","-","93"
"2008","richmond","Brown, Nathan","6","11","4","11","1","-","1","3","-","-","97"
"2008","richmond","Brown, Nathan","7","20","5","9","-","1","1","2","-","2","90"
"2008","richmond","Brown, Nathan","8","15","5","1","3","-","5","-","-","-","75"
"2008","richmond","Brown, Nathan","9","18","5","5","-","5","4","3","-","4","91"
"2008","richmond","Brown, Nathan","10","14","7","5","1","1","2","1","-","-","88"
"2008","richmond","Brown, Nathan","11","17","8","17","2","1","4","-","-","1","84"
"2008","richmond","Brown, Nathan","12","15","7","6","-","-","-","3","-","2","97"
"2008","richmond","Brown, Nathan","13","11","5","4","-","-","2","2","-","1","94"
"2008","richmond","Brown, Nathan","14","14","8","3","1","2","1","-","-","6","97"
"2008","richmond","Brown, Nathan","15","14","3","10","1","-","2","4","-","1","96"
"2008","richmond","Brown, Nathan","16","17","11","9","-","2","1","3","-","1","96"
"2008","richmond","Brown, Nathan","17","15","8","6","-","-","2","4","-","-","100"
"2008","richmond","Brown, Nathan","18","","","","","","","","","",""
"2008","richmond","Brown, Nathan","19","11","6","8","-","-","3","-","-","1","90"
"2008","richmond","Brown, Nathan","20","","","","","","","","","",""
"2008","richmond","Brown, Nathan","21","","","","","","","","","",""
"2008","richmond","Brown, Nathan","22","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","1","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","2","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","3","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","4","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","5","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","6","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","7","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","8","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","9","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","10","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","11","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","12","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","13","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","14","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","15","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","16","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","17","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","18","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","19","","","","","","","","","",""
"2008","richmond","Cartledge, Tristan","20","3","-","4","1","2","4","1","5","-","43"
"2008","richmond","Cartledge, Tristan","21","2","-","4","-","-","1","-","9","-","43"
"2008","richmond","Cartledge, Tristan","22","","","","","","","","","",""
"2008","richmond","Connors, Daniel","1","","","","","","","","","",""
"2008","richmond","Connors, Daniel","2","","","","","","","","","",""
"2008","richmond","Connors, Daniel","3","","","","","","","","","",""
"2008","richmond","Connors, Daniel","4","","","","","","","","","",""
"2008","richmond","Connors, Daniel","5","","","","","","","","","",""
"2008","richmond","Connors, Daniel","6","","","","","","","","","",""
"2008","richmond","Connors, Daniel","7","","","","","","","","","",""
"2008","richmond","Connors, Daniel","8","","","","","","","","","",""
"2008","richmond","Connors, Daniel","9","","","","","","","","","",""
"2008","richmond","Connors, Daniel","10","","","","","","","","","",""
"2008","richmond","Connors, Daniel","11","","","","","","","","","",""
"2008","richmond","Connors, Daniel","12","","","","","","","","","",""
"2008","richmond","Connors, Daniel","13","","","","","","","","","",""
"2008","richmond","Connors, Daniel","14","","","","","","","","","",""
"2008","richmond","Connors, Daniel","15","10","6","6","2","1","1","-","-","1","65"
"2008","richmond","Connors, Daniel","16","","","","","","","","","",""
"2008","richmond","Connors, Daniel","17","","","","","","","","","",""
"2008","richmond","Connors, Daniel","18","","","","","","","","","",""
"2008","richmond","Connors, Daniel","19","","","","","","","","","",""
"2008","richmond","Connors, Daniel","20","10","4","6","1","4","-","3","-","-","71"
"2008","richmond","Connors, Daniel","21","11","9","4","1","-","2","1","-","1","64"
"2008","richmond","Connors, Daniel","22","7","3","3","3","1","4","1","-","1","68"
"2008","richmond","Cotchin, Trent","1","","","","","","","","","",""
"2008","richmond","Cotchin, Trent","2","","","","","","","","","",""
"2008","richmond","Cotchin, Trent","3","","","","","","","","","",""
"2008","richmond","Cotchin, Trent","4","","","","","","","","","",""
"2008","richmond","Cotchin, Trent","5","","","","","","","","","",""
"2008","richmond","Cotchin, Trent","6","","","","","","","","","",""
"2008","richmond","Cotchin, Trent","7","","","","","","","","","",""
"2008","richmond","Cotchin, Trent","8","8","6","8","3","-","1","2","-","1","77"
"2008","richmond","Cotchin, Trent","9","5","4","9","-","-","1","-","-","-","64"
"2008","richmond","Cotchin, Trent","10","8","5","6","1","-","2","1","-","-","74"
"2008","richmond","Cotchin, Trent","11","13","5","12","-","3","-","1","-","-","67"
"2008","richmond","Cotchin, Trent","12","6","3","8","1","-","1","1","-","2","77"
"2008","richmond","Cotchin, Trent","13","6","3","5","-","-","3","1","-","-","58"
"2008","richmond","Cotchin, Trent","14","14","6","5","-","-","1","-","-","-","71"
"2008","richmond","Cotchin, Trent","15","16","7","9","-","4","4","2","1","-","79"
"2008","richmond","Cotchin, Trent","16","9","8","8","-","1","2","-","-","-","63"
"2008","richmond","Cotchin, Trent","17","8","4","3","1","1","2","-","-","-","58"
"2008","richmond","Cotchin, Trent","18","8","6","5","-","-","2","-","-","1","72"
"2008","richmond","Cotchin, Trent","19","8","5","8","-","1","6","-","-","-","71"
"2008","richmond","Cotchin, Trent","20","10","6","7","-","-","2","1","1","-","76"
"2008","richmond","Cotchin, Trent","21","8","4","9","-","-","1","-","-","1","59"
"2008","richmond","Cotchin, Trent","22","7","1","10","-","2","4","-","-","-","46"
"2008","richmond","Deledio, Brett","1","5","3","8","-","1","1","2","-","-","98"
"2008","richmond","Deledio, Brett","2","12","5","15","1","2","2","1","-","1","89"
"2008","richmond","Deledio, Brett","3","11","4","13","-","-","1","-","1","2","88"
"2008","richmond","Deledio, Brett","4","11","6","14","1","2","1","1","-","-","87"
"2008","richmond","Deledio, Brett","5","8","5","16","1","1","2","2","-","-","83"
"2008","richmond","Deledio, Brett","6","13","6","17","-","1","5","1","1","1","88"
"2008","richmond","Deledio, Brett","7","8","4","14","-","-","1","-","-","-","94"
"2008","richmond","Deledio, Brett","8","12","6","9","-","-","1","2","-","1","90"
"2008","richmond","Deledio, Brett","9","11","7","18","1","1","3","1","-","-","94"
"2008","richmond","Deledio, Brett","10","14","6","18","-","2","2","2","-","-","87"
"2008","richmond","Deledio, Brett","11","11","8","19","1","-","1","1","1","1","92"
"2008","richmond","Deledio, Brett","12","13","10","16","-","-","3","-","-","-","87"
"2008","richmond","Deledio, Brett","13","6","5","8","1","1","1","-","-","-","95"
"2008","richmond","Deledio, Brett","14","19","11","11","-","2","3","1","-","-","91"
"2008","richmond","Deledio, Brett","15","7","7","8","-","-","1","2","-","-","73"
"2008","richmond","Deledio, Brett","16","11","8","8","1","-","1","3","-","1","95"
"2008","richmond","Deledio, Brett","17","10","6","16","-","1","5","1","-","-","97"
"2008","richmond","Deledio, Brett","18","18","10","7","2","-","2","-","-","1","97"
"2008","richmond","Deledio, Brett","19","14","9","12","1","-","2","1","-","-","92"
"2008","richmond","Deledio, Brett","20","12","10","17","1","-","5","1","2","-","96"
"2008","richmond","Deledio, Brett","21","12","9","11","2","-","2","2","-","-","90"
"2008","richmond","Deledio, Brett","22","17","10","8","-","1","3","4","-","2","88"
"2008","richmond","Edwards, Shane","1","","","","","","","","","",""
"2008","richmond","Edwards, Shane","2","","","","","","","","","",""
"2008","richmond","Edwards, Shane","3","","","","","","","","","",""
"2008","richmond","Edwards, Shane","4","8","5","3","-","1","1","1","-","-","84"
"2008","richmond","Edwards, Shane","5","8","4","3","-","2","3","2","-","2","76"
"2008","richmond","Edwards, Shane","6","2","1","4","1","-","2","-","-","-","63"
"2008","richmond","Edwards, Shane","7","6","2","4","1","-","-","2","-","-","85"
"2008","richmond","Edwards, Shane","8","4","2","4","1","1","1","1","-","-","85"
"2008","richmond","Edwards, Shane","9","13","8","2","2","-","2","3","-","3","86"
"2008","richmond","Edwards, Shane","10","1","-","5","1","-","4","-","-","1","73"
"2008","richmond","Edwards, Shane","11","3","3","5","2","-","-","1","-","-","75"
"2008","richmond","Edwards, Shane","12","","","","","","","","","",""
"2008","richmond","Edwards, Shane","13","","","","","","","","","",""
"2008","richmond","Edwards, Shane","14","","","","","","","","","",""
"2008","richmond","Edwards, Shane","15","6","3","13","-","-","-","1","-","1","78"
"2008","richmond","Edwards, Shane","16","6","2","6","-","-","2","-","-","1","71"
"2008","richmond","Edwards, Shane","17","2","3","8","1","-","2","-","-","-","80"
"2008","richmond","Edwards, Shane","18","8","4","10","1","1","2","-","-","1","57"
"2008","richmond","Edwards, Shane","19","2","1","9","2","1","3","-","-","-","72"
"2008","richmond","Edwards, Shane","20","5","3","6","-","2","3","1","-","1","59"
"2008","richmond","Edwards, Shane","21","5","3","12","2","2","1","-","-","1","72"
"2008","richmond","Edwards, Shane","22","3","2","9","-","1","4","-","-","-","70"
"2008","richmond","Foley, Nathan","1","12","-","14","3","-","1","1","-","-","73"
"2008","richmond","Foley, Nathan","2","6","1","9","1","-","2","1","-","-","79"
"2008","richmond","Foley, Nathan","3","12","3","16","-","1","3","-","-","-","74"
"2008","richmond","Foley, Nathan","4","8","5","16","-","1","1","-","-","-","69"
"2008","richmond","Foley, Nathan","5","8","4","14","4","-","2","-","-","-","69"
"2008","richmond","Foley, Nathan","6","10","-","16","2","3","-","-","-","-","83"
"2008","richmond","Foley, Nathan","7","6","1","16","2","2","7","-","-","-","85"
"2008","richmond","Foley, Nathan","8","12","1","5","1","3","5","-","-","1","87"
"2008","richmond","Foley, Nathan","9","13","3","19","2","3","8","1","-","1","79"
"2008","richmond","Foley, Nathan","10","11","1","13","-","1","5","1","-","1","94"
"2008","richmond","Foley, Nathan","11","5","4","8","1","-","7","1","-","-","93"
"2008","richmond","Foley, Nathan","12","5","2","11","2","2","1","-","1","-","88"
"2008","richmond","Foley, Nathan","13","18","8","12","3","1","2","-","-","-","83"
"2008","richmond","Foley, Nathan","14","9","2","17","1","1","3","-","-","-","89"
"2008","richmond","Foley, Nathan","15","11","2","13","1","1","4","1","-","-","78"
"2008","richmond","Foley, Nathan","16","10","2","21","-","2","4","-","-","-","83"
"2008","richmond","Foley, Nathan","17","16","4","10","2","-","7","-","-","2","81"
"2008","richmond","Foley, Nathan","18","6","1","11","3","3","4","-","-","-","85"
"2008","richmond","Foley, Nathan","19","4","1","7","-","2","1","-","-","-","49"
"2008","richmond","Foley, Nathan","20","","","","","","","","","",""
"2008","richmond","Foley, Nathan","21","10","1","5","1","1","1","1","-","-","73"
"2008","richmond","Foley, Nathan","22","8","2","14","-","1","7","1","-","-","87"
