"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2012","padelaide","Blee, Nathan","1","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","2","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","3","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","4","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","5","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","6","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","7","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","8","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","9","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","10","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","11","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","12","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","14","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","15","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","16","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","17","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","18","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","19","","","","","","","","","",""
"2012","padelaide","Blee, Nathan","20","2","1","3","1","-","-","-","-","-","85"
"2012","padelaide","Blee, Nathan","21","5","3","4","-","-","1","-","-","-","88"
"2012","padelaide","Blee, Nathan","22","1","-","1","-","-","-","-","-","-","42"
"2012","padelaide","Blee, Nathan","23","5","2","6","-","-","1","-","-","-","92"
"2012","padelaide","Boak, Travis","1","8","-","11","1","1","3","1","-","-","81"
"2012","padelaide","Boak, Travis","2","16","2","3","4","-","1","-","-","-","84"
"2012","padelaide","Boak, Travis","3","14","5","6","-","-","5","-","-","-","84"
"2012","padelaide","Boak, Travis","4","18","7","13","-","-","1","-","-","1","78"
"2012","padelaide","Boak, Travis","5","9","4","16","1","2","4","-","-","-","83"
"2012","padelaide","Boak, Travis","6","15","3","10","1","2","6","-","-","1","82"
"2012","padelaide","Boak, Travis","7","9","2","14","3","2","5","-","-","-","78"
"2012","padelaide","Boak, Travis","8","9","3","7","2","1","5","-","-","1","77"
"2012","padelaide","Boak, Travis","9","16","4","12","1","-","-","3","-","-","79"
"2012","padelaide","Boak, Travis","10","10","2","8","1","2","3","-","-","-","80"
"2012","padelaide","Boak, Travis","11","","","","","","","","","",""
"2012","padelaide","Boak, Travis","12","","","","","","","","","",""
"2012","padelaide","Boak, Travis","14","","","","","","","","","",""
"2012","padelaide","Boak, Travis","15","13","1","12","-","-","5","1","-","3","79"
"2012","padelaide","Boak, Travis","16","11","4","18","2","1","4","-","-","1","86"
"2012","padelaide","Boak, Travis","17","17","1","11","2","3","-","1","-","2","80"
"2012","padelaide","Boak, Travis","18","13","1","9","1","2","5","1","-","1","84"
"2012","padelaide","Boak, Travis","19","12","3","8","3","1","2","-","-","1","84"
"2012","padelaide","Boak, Travis","20","17","2","15","1","1","3","1","-","-","87"
"2012","padelaide","Boak, Travis","21","","","","","","","","","",""
"2012","padelaide","Boak, Travis","22","16","2","8","2","3","9","1","-","-","78"
"2012","padelaide","Boak, Travis","23","16","1","5","-","2","5","-","-","-","84"
"2012","padelaide","Broadbent, Matthew","1","10","4","6","2","-","4","-","-","3","78"
"2012","padelaide","Broadbent, Matthew","2","14","5","6","1","3","3","-","-","1","80"
"2012","padelaide","Broadbent, Matthew","3","14","5","5","-","1","1","1","-","-","80"
"2012","padelaide","Broadbent, Matthew","4","8","5","7","1","1","4","-","-","1","84"
"2012","padelaide","Broadbent, Matthew","5","10","6","4","2","-","-","2","-","1","70"
"2012","padelaide","Broadbent, Matthew","6","10","5","4","-","1","-","2","-","-","83"
"2012","padelaide","Broadbent, Matthew","7","5","2","12","2","-","6","2","1","1","88"
"2012","padelaide","Broadbent, Matthew","8","14","2","7","-","2","1","1","-","-","79"
"2012","padelaide","Broadbent, Matthew","9","16","5","9","-","1","6","2","1","-","85"
"2012","padelaide","Broadbent, Matthew","10","25","6","6","-","-","3","2","1","1","80"
"2012","padelaide","Broadbent, Matthew","11","16","8","9","-","1","3","-","-","1","78"
"2012","padelaide","Broadbent, Matthew","12","18","5","8","1","2","4","1","-","1","87"
"2012","padelaide","Broadbent, Matthew","14","12","2","9","-","2","4","-","-","1","85"
"2012","padelaide","Broadbent, Matthew","15","10","4","4","-","-","3","-","1","-","80"
"2012","padelaide","Broadbent, Matthew","16","14","1","12","1","-","1","-","1","1","84"
"2012","padelaide","Broadbent, Matthew","17","10","1","9","1","-","2","1","-","-","85"
"2012","padelaide","Broadbent, Matthew","18","10","2","8","-","1","5","-","-","-","85"
"2012","padelaide","Broadbent, Matthew","19","12","8","7","1","-","2","-","1","-","77"
"2012","padelaide","Broadbent, Matthew","20","7","2","7","-","-","1","2","1","1","73"
"2012","padelaide","Broadbent, Matthew","21","14","6","7","2","1","1","-","2","-","78"
"2012","padelaide","Broadbent, Matthew","22","11","3","7","3","2","1","3","1","-","85"
"2012","padelaide","Broadbent, Matthew","23","14","3","9","-","-","3","2","-","-","77"
"2012","padelaide","Butcher, John","1","5","2","3","1","1","-","2","-","-","92"
"2012","padelaide","Butcher, John","2","","","","","","","","","",""
"2012","padelaide","Butcher, John","3","","","","","","","","","",""
