"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","stkilda","Armitage, David","1","5","1","5","4","-","8","-","1","-","69"
"2010","stkilda","Armitage, David","2","10","4","11","-","1","8","1","-","-","69"
"2010","stkilda","Armitage, David","3","7","3","7","-","2","2","-","-","-","66"
"2010","stkilda","Armitage, David","4","12","5","12","-","2","5","-","-","2","70"
"2010","stkilda","Armitage, David","5","7","4","8","-","-","4","-","-","-","56"
"2010","stkilda","Armitage, David","6","5","1","5","1","-","7","2","-","-","69"
"2010","stkilda","Armitage, David","7","","","","","","","","","",""
"2010","stkilda","Armitage, David","8","4","1","9","2","-","6","-","-","-","69"
"2010","stkilda","Armitage, David","9","","","","","","","","","",""
"2010","stkilda","Armitage, David","10","","","","","","","","","",""
"2010","stkilda","Armitage, David","11","","","","","","","","","",""
"2010","stkilda","Armitage, David","12","","","","","","","","","",""
"2010","stkilda","Armitage, David","13","","","","","","","","","",""
"2010","stkilda","Armitage, David","14","","","","","","","","","",""
"2010","stkilda","Armitage, David","15","","","","","","","","","",""
"2010","stkilda","Armitage, David","16","","","","","","","","","",""
"2010","stkilda","Armitage, David","17","","","","","","","","","",""
"2010","stkilda","Armitage, David","18","","","","","","","","","",""
"2010","stkilda","Armitage, David","19","","","","","","","","","",""
"2010","stkilda","Armitage, David","20","","","","","","","","","",""
"2010","stkilda","Armitage, David","21","6","2","7","2","1","3","1","-","-","74"
"2010","stkilda","Armitage, David","22","8","8","13","-","-","7","-","-","-","75"
"2010","stkilda","Armitage, David","QF","","","","","","","","","",""
"2010","stkilda","Armitage, David","PF","","","","","","","","","",""
"2010","stkilda","Armitage, David","GF","","","","","","","","","",""
"2010","stkilda","Armitage, David","1","","","","","","","","","",""
"2010","stkilda","Baker, Steven","1","5","3","3","3","-","5","-","-","-","96"
"2010","stkilda","Baker, Steven","2","8","10","11","1","1","2","-","-","-","92"
"2010","stkilda","Baker, Steven","3","10","12","18","1","-","4","-","-","-","100"
"2010","stkilda","Baker, Steven","4","11","7","7","1","-","5","-","-","-","94"
"2010","stkilda","Baker, Steven","5","7","5","8","-","-","4","-","-","-","100"
"2010","stkilda","Baker, Steven","6","8","7","15","2","-","4","-","-","-","96"
"2010","stkilda","Baker, Steven","7","7","5","6","1","-","3","-","-","-","96"
"2010","stkilda","Baker, Steven","8","10","3","6","1","-","4","-","-","-","95"
"2010","stkilda","Baker, Steven","9","7","2","7","1","1","2","-","-","-","84"
"2010","stkilda","Baker, Steven","10","14","8","13","-","2","4","-","-","-","92"
"2010","stkilda","Baker, Steven","11","11","11","4","1","1","4","-","-","-","91"
"2010","stkilda","Baker, Steven","12","4","5","7","1","-","1","-","-","-","94"
"2010","stkilda","Baker, Steven","13","4","3","4","-","-","2","-","-","1","75"
"2010","stkilda","Baker, Steven","14","","","","","","","","","",""
"2010","stkilda","Baker, Steven","15","","","","","","","","","",""
"2010","stkilda","Baker, Steven","16","","","","","","","","","",""
"2010","stkilda","Baker, Steven","17","","","","","","","","","",""
"2010","stkilda","Baker, Steven","18","","","","","","","","","",""
"2010","stkilda","Baker, Steven","19","","","","","","","","","",""
"2010","stkilda","Baker, Steven","20","","","","","","","","","",""
"2010","stkilda","Baker, Steven","21","","","","","","","","","",""
"2010","stkilda","Baker, Steven","22","","","","","","","","","",""
"2010","stkilda","Baker, Steven","QF","","","","","","","","","",""
"2010","stkilda","Baker, Steven","PF","","","","","","","","","",""
"2010","stkilda","Baker, Steven","GF","4","2","4","-","1","4","-","-","-","83"
"2010","stkilda","Baker, Steven","1","5","3","2","2","-","3","-","-","-","72"
"2010","stkilda","Blake, Jason","1","10","6","10","-","-","6","-","-","-","100"
"2010","stkilda","Blake, Jason","2","10","6","7","-","1","1","-","1","-","96"
"2010","stkilda","Blake, Jason","3","12","13","10","1","2","1","-","-","-","97"
"2010","stkilda","Blake, Jason","4","10","9","10","2","-","2","-","-","-","79"
"2010","stkilda","Blake, Jason","5","8","8","10","-","-","1","-","1","-","100"
"2010","stkilda","Blake, Jason","6","10","7","12","1","1","2","-","-","-","88"
"2010","stkilda","Blake, Jason","7","6","4","3","-","-","3","-","-","-","93"
"2010","stkilda","Blake, Jason","8","12","10","10","-","1","3","-","-","1","97"
"2010","stkilda","Blake, Jason","9","7","5","6","2","1","3","-","-","-","91"
"2010","stkilda","Blake, Jason","10","7","6","6","1","-","1","-","-","-","98"
"2010","stkilda","Blake, Jason","11","12","11","6","1","1","1","-","-","-","100"
"2010","stkilda","Blake, Jason","12","10","9","2","1","-","-","-","-","-","100"
"2010","stkilda","Blake, Jason","13","9","3","6","-","-","2","-","-","-","100"
"2010","stkilda","Blake, Jason","14","9","8","6","-","-","-","-","-","-","90"
"2010","stkilda","Blake, Jason","15","8","7","7","1","1","1","-","-","-","100"
"2010","stkilda","Blake, Jason","16","6","6","8","-","-","1","-","-","-","84"
"2010","stkilda","Blake, Jason","17","9","6","8","2","2","3","-","1","-","92"
"2010","stkilda","Blake, Jason","18","7","5","6","2","1","1","-","-","-","92"
"2010","stkilda","Blake, Jason","19","8","8","13","-","1","2","-","1","-","94"
"2010","stkilda","Blake, Jason","20","8","5","13","-","-","1","-","-","-","91"
"2010","stkilda","Blake, Jason","21","4","4","8","-","-","1","-","-","-","95"
"2010","stkilda","Blake, Jason","22","13","11","16","-","1","3","-","-","-","96"
"2010","stkilda","Blake, Jason","QF","3","3","1","1","-","1","-","-","-","59"
"2010","stkilda","Blake, Jason","PF","7","5","6","-","-","3","-","-","-","84"
"2010","stkilda","Blake, Jason","GF","5","3","7","1","1","5","-","14","-","65"
"2010","stkilda","Blake, Jason","1","11","8","2","-","2","3","-","-","-","84"
"2010","stkilda","Clarke, Raphael","1","","","","","","","","","",""
"2010","stkilda","Clarke, Raphael","2","","","","","","","","","",""
"2010","stkilda","Clarke, Raphael","3","","","","","","","","","",""
"2010","stkilda","Clarke, Raphael","4","7","3","6","1","-","1","-","-","-","69"
"2010","stkilda","Clarke, Raphael","5","6","1","7","1","-","4","-","-","-","74"
"2010","stkilda","Clarke, Raphael","6","8","4","11","1","1","3","-","-","-","93"
"2010","stkilda","Clarke, Raphael","7","7","2","5","1","2","5","-","-","-","75"
"2010","stkilda","Clarke, Raphael","8","","","","","","","","","",""
"2010","stkilda","Clarke, Raphael","9","10","8","11","1","-","5","-","-","-","93"
"2010","stkilda","Clarke, Raphael","10","10","5","8","1","1","3","-","-","-","92"
"2010","stkilda","Clarke, Raphael","11","18","10","8","-","-","3","-","-","-","89"
"2010","stkilda","Clarke, Raphael","12","2","2","2","-","-","2","-","-","-","15"
"2010","stkilda","Clarke, Raphael","13","","","","","","","","","",""
"2010","stkilda","Clarke, Raphael","14","","","","","","","","","",""
