"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2009","stkilda","Armitage, David","1","","","","","","","","","",""
"2009","stkilda","Armitage, David","2","","","","","","","","","",""
"2009","stkilda","Armitage, David","3","","","","","","","","","",""
"2009","stkilda","Armitage, David","4","","","","","","","","","",""
"2009","stkilda","Armitage, David","5","","","","","","","","","",""
"2009","stkilda","Armitage, David","6","","","","","","","","","",""
"2009","stkilda","Armitage, David","7","","","","","","","","","",""
"2009","stkilda","Armitage, David","8","","","","","","","","","",""
"2009","stkilda","Armitage, David","9","","","","","","","","","",""
"2009","stkilda","Armitage, David","10","","","","","","","","","",""
"2009","stkilda","Armitage, David","11","","","","","","","","","",""
"2009","stkilda","Armitage, David","12","","","","","","","","","",""
"2009","stkilda","Armitage, David","13","","","","","","","","","",""
"2009","stkilda","Armitage, David","14","","","","","","","","","",""
"2009","stkilda","Armitage, David","15","","","","","","","","","",""
"2009","stkilda","Armitage, David","16","","","","","","","","","",""
"2009","stkilda","Armitage, David","17","","","","","","","","","",""
"2009","stkilda","Armitage, David","18","","","","","","","","","",""
"2009","stkilda","Armitage, David","19","17","5","5","-","4","10","1","-","1","70"
"2009","stkilda","Armitage, David","20","4","2","3","2","1","3","2","-","-","63"
"2009","stkilda","Armitage, David","21","9","2","9","1","4","13","-","-","-","70"
"2009","stkilda","Armitage, David","22","","","","","","","","","",""
"2009","stkilda","Armitage, David","QF","","","","","","","","","",""
"2009","stkilda","Armitage, David","PF","","","","","","","","","",""
"2009","stkilda","Armitage, David","GF","","","","","","","","","",""
"2009","stkilda","Baker, Steven","1","8","6","8","-","1","5","-","-","-","77"
"2009","stkilda","Baker, Steven","2","9","2","2","-","2","5","-","-","-","77"
"2009","stkilda","Baker, Steven","3","4","2","5","-","-","3","-","-","-","93"
"2009","stkilda","Baker, Steven","4","13","9","8","-","-","1","-","-","-","91"
"2009","stkilda","Baker, Steven","5","5","3","4","1","-","3","-","-","-","97"
"2009","stkilda","Baker, Steven","6","13","7","7","1","-","1","-","-","-","97"
"2009","stkilda","Baker, Steven","7","10","7","3","-","-","2","-","-","-","88"
"2009","stkilda","Baker, Steven","8","2","2","8","-","2","2","-","-","-","92"
"2009","stkilda","Baker, Steven","9","5","3","2","1","1","2","-","-","-","92"
"2009","stkilda","Baker, Steven","10","7","5","10","1","-","2","-","-","-","90"
"2009","stkilda","Baker, Steven","11","4","3","5","2","-","4","-","-","1","88"
"2009","stkilda","Baker, Steven","12","4","2","3","1","-","6","-","-","-","95"
"2009","stkilda","Baker, Steven","13","4","3","12","1","1","7","-","-","-","99"
"2009","stkilda","Baker, Steven","14","3","4","9","1","2","2","-","-","1","72"
"2009","stkilda","Baker, Steven","15","4","3","2","-","-","1","-","-","-","73"
"2009","stkilda","Baker, Steven","16","18","13","14","-","1","5","-","-","-","94"
"2009","stkilda","Baker, Steven","17","9","8","13","-","-","6","-","-","-","97"
"2009","stkilda","Baker, Steven","18","7","6","3","2","-","4","-","-","-","96"
"2009","stkilda","Baker, Steven","19","","","","","","","","","",""
"2009","stkilda","Baker, Steven","20","3","3","10","1","1","6","-","-","-","97"
"2009","stkilda","Baker, Steven","21","3","2","5","-","-","3","-","-","-","73"
"2009","stkilda","Baker, Steven","22","7","4","9","1","2","1","-","-","-","100"
