"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","adelaide","Bassett, Nathan","1","7","3","7","-","2","3","-","-","-","89"
"2008","adelaide","Bassett, Nathan","2","10","7","10","2","-","-","-","-","-","100"
"2008","adelaide","Bassett, Nathan","3","5","4","4","-","2","1","-","-","-","37"
"2008","adelaide","Bassett, Nathan","4","4","1","4","1","-","-","-","1","-","100"
"2008","adelaide","Bassett, Nathan","5","11","9","14","3","-","1","-","-","-","100"
"2008","adelaide","Bassett, Nathan","6","7","2","8","1","-","-","-","-","-","97"
"2008","adelaide","Bassett, Nathan","7","11","5","6","1","1","2","-","1","-","100"
"2008","adelaide","Bassett, Nathan","8","8","8","7","-","-","5","-","-","-","100"
"2008","adelaide","Bassett, Nathan","9","9","6","4","-","1","2","-","-","-","100"
"2008","adelaide","Bassett, Nathan","10","4","1","4","1","2","2","-","-","-","100"
"2008","adelaide","Bassett, Nathan","11","10","6","14","2","2","2","-","2","-","100"
"2008","adelaide","Bassett, Nathan","12","-","-","1","-","-","-","-","-","-","10"
"2008","adelaide","Bassett, Nathan","13","13","13","9","3","1","2","-","-","-","100"
"2008","adelaide","Bassett, Nathan","14","10","4","9","1","-","2","-","-","-","100"
"2008","adelaide","Bassett, Nathan","15","7","9","16","1","-","2","-","-","-","100"
"2008","adelaide","Bassett, Nathan","16","11","5","7","1","2","-","-","2","-","95"
"2008","adelaide","Bassett, Nathan","17","8","9","12","2","-","2","-","-","-","98"
"2008","adelaide","Bassett, Nathan","18","9","8","9","1","1","2","-","-","-","100"
"2008","adelaide","Bassett, Nathan","19","13","8","4","-","-","5","-","1","-","100"
"2008","adelaide","Bassett, Nathan","20","4","2","5","-","-","2","-","-","-","96"
"2008","adelaide","Bassett, Nathan","21","7","6","13","1","1","-","-","-","-","96"
"2008","adelaide","Bassett, Nathan","22","11","5","5","-","-","1","-","-","-","97"
"2008","adelaide","Bassett, Nathan","EF","9","6","7","-","1","3","1","-","-","95"
"2008","adelaide","Bock, Nathan","1","14","8","3","1","-","-","-","1","1","100"
"2008","adelaide","Bock, Nathan","2","23","10","9","-","-","3","-","-","-","100"
"2008","adelaide","Bock, Nathan","3","17","7","7","3","-","1","-","-","-","100"
"2008","adelaide","Bock, Nathan","4","9","5","8","2","-","2","-","-","-","100"
"2008","adelaide","Bock, Nathan","5","11","5","12","1","-","2","-","-","-","100"
"2008","adelaide","Bock, Nathan","6","15","9","7","1","1","1","1","-","-","100"
"2008","adelaide","Bock, Nathan","7","19","9","8","-","2","3","-","-","-","100"
"2008","adelaide","Bock, Nathan","8","17","5","7","1","1","1","-","-","-","91"
"2008","adelaide","Bock, Nathan","9","8","4","5","1","2","5","-","-","-","100"
"2008","adelaide","Bock, Nathan","10","19","8","5","1","3","1","-","-","-","100"
"2008","adelaide","Bock, Nathan","11","11","8","3","2","-","-","-","-","1","100"
"2008","adelaide","Bock, Nathan","12","26","16","9","2","1","3","-","-","-","100"
"2008","adelaide","Bock, Nathan","13","16","7","3","2","-","-","1","-","-","100"
"2008","adelaide","Bock, Nathan","14","16","10","13","1","2","3","-","-","-","100"
"2008","adelaide","Bock, Nathan","15","17","5","11","3","3","-","-","-","-","100"
"2008","adelaide","Bock, Nathan","16","11","7","13","2","-","2","-","-","-","100"
"2008","adelaide","Bock, Nathan","17","9","9","4","1","-","1","-","-","2","80"
"2008","adelaide","Bock, Nathan","18","13","4","7","3","5","1","-","-","-","97"
"2008","adelaide","Bock, Nathan","19","14","6","6","1","-","2","-","-","-","100"
"2008","adelaide","Bock, Nathan","20","13","5","6","1","-","-","-","-","-","98"
"2008","adelaide","Bock, Nathan","21","14","7","7","-","-","2","-","-","-","100"
"2008","adelaide","Bock, Nathan","22","12","5","5","1","-","1","-","-","1","94"
"2008","adelaide","Bock, Nathan","EF","11","3","2","-","1","-","-","-","-","100"
"2008","adelaide","Burton, Brett","1","12","8","3","1","3","1","5","-","-","90"
"2008","adelaide","Burton, Brett","2","9","8","1","-","-","1","3","-","-","75"
"2008","adelaide","Burton, Brett","3","17","11","1","3","3","2","1","-","2","98"
"2008","adelaide","Burton, Brett","4","7","5","3","2","-","1","2","-","1","87"
"2008","adelaide","Burton, Brett","5","15","10","4","2","1","-","3","-","3","89"
"2008","adelaide","Burton, Brett","6","13","5","4","1","1","3","4","-","3","91"
"2008","adelaide","Burton, Brett","7","14","9","3","-","-","1","3","-","2","77"
"2008","adelaide","Burton, Brett","8","17","11","5","1","2","3","5","1","3","82"
"2008","adelaide","Burton, Brett","9","4","2","1","1","1","-","-","-","1","82"
"2008","adelaide","Burton, Brett","10","18","9","3","2","3","1","2","-","3","96"
"2008","adelaide","Burton, Brett","11","","","","","","","","","",""
"2008","adelaide","Burton, Brett","12","","","","","","","","","",""
"2008","adelaide","Burton, Brett","13","11","5","2","3","4","1","1","-","2","71"
"2008","adelaide","Burton, Brett","14","14","6","2","-","1","1","1","-","2","81"
"2008","adelaide","Burton, Brett","15","7","5","6","-","2","1","4","-","1","57"
"2008","adelaide","Burton, Brett","16","","","","","","","","","",""
"2008","adelaide","Burton, Brett","17","","","","","","","","","",""
"2008","adelaide","Burton, Brett","18","","","","","","","","","",""
"2008","adelaide","Burton, Brett","19","","","","","","","","","",""
"2008","adelaide","Burton, Brett","20","","","","","","","","","",""
"2008","adelaide","Burton, Brett","21","","","","","","","","","",""
"2008","adelaide","Burton, Brett","22","","","","","","","","","",""
"2008","adelaide","Burton, Brett","EF","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","1","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","2","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","3","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","4","4","4","9","2","1","1","-","-","-","60"
"2008","adelaide","Campbell, Bryce","5","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","6","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","7","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","8","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","9","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","10","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","11","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","12","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","13","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","14","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","15","4","1","4","1","-","1","-","-","1","57"
"2008","adelaide","Campbell, Bryce","16","5","5","3","-","1","3","-","-","-","65"
"2008","adelaide","Campbell, Bryce","17","8","4","1","1","-","6","1","-","-","59"
"2008","adelaide","Campbell, Bryce","18","4","2","2","1","-","2","-","1","-","57"
"2008","adelaide","Campbell, Bryce","19","6","4","7","-","1","2","-","-","-","53"
"2008","adelaide","Campbell, Bryce","20","2","4","4","-","-","2","-","-","-","59"
"2008","adelaide","Campbell, Bryce","21","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","22","","","","","","","","","",""
"2008","adelaide","Campbell, Bryce","EF","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","1","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","2","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","3","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","4","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","5","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","6","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","7","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","8","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","9","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","10","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","11","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","12","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","13","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","14","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","15","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","16","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","17","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","18","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","19","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","20","6","4","3","1","1","1","1","-","1","57"
"2008","adelaide","Dangerfield, Patrick","21","-","-","3","1","-","1","-","-","-","39"
"2008","adelaide","Dangerfield, Patrick","22","","","","","","","","","",""
"2008","adelaide","Dangerfield, Patrick","EF","","","","","","","","","",""
"2008","adelaide","Doughty, Michael","1","4","3","12","-","3","4","-","-","-","94"
"2008","adelaide","Doughty, Michael","2","3","-","4","3","3","5","-","-","-","81"
"2008","adelaide","Doughty, Michael","3","8","7","14","1","2","4","-","2","1","85"
"2008","adelaide","Doughty, Michael","4","14","12","15","-","4","2","-","1","-","100"
"2008","adelaide","Doughty, Michael","5","9","2","19","1","3","4","-","-","-","100"
"2008","adelaide","Doughty, Michael","6","9","3","13","3","-","3","1","-","-","96"
"2008","adelaide","Doughty, Michael","7","12","9","10","1","-","4","-","-","-","96"
"2008","adelaide","Doughty, Michael","8","12","7","9","-","1","2","-","-","-","86"
"2008","adelaide","Doughty, Michael","9","10","5","11","-","3","3","-","1","-","96"
"2008","adelaide","Doughty, Michael","10","2","2","11","1","1","5","-","-","-","95"
"2008","adelaide","Doughty, Michael","11","15","12","5","-","2","5","-","-","-","100"
"2008","adelaide","Doughty, Michael","12","11","8","11","-","3","3","-","1","-","100"
"2008","adelaide","Doughty, Michael","13","16","9","22","1","1","5","-","-","-","100"
"2008","adelaide","Doughty, Michael","14","7","6","15","-","1","-","-","1","-","90"
"2008","adelaide","Doughty, Michael","15","8","4","14","3","1","3","-","-","-","100"
"2008","adelaide","Doughty, Michael","16","19","6","10","1","2","8","2","-","-","96"
"2008","adelaide","Doughty, Michael","17","7","3","4","1","1","1","-","-","-","81"
"2008","adelaide","Doughty, Michael","18","13","7","11","1","1","4","-","-","-","100"
"2008","adelaide","Doughty, Michael","19","15","7","14","-","2","3","-","-","-","91"
"2008","adelaide","Doughty, Michael","20","12","5","9","2","-","-","-","-","-","94"
"2008","adelaide","Doughty, Michael","21","10","8","10","-","-","-","-","-","-","91"
"2008","adelaide","Doughty, Michael","22","13","3","10","-","1","3","-","-","-","100"
"2008","adelaide","Doughty, Michael","EF","10","6","11","-","5","4","-","-","-","98"
"2008","adelaide","Douglas, Richard","1","7","3","8","1","1","4","2","-","-","74"
"2008","adelaide","Douglas, Richard","2","4","3","2","-","-","3","-","-","-","64"
"2008","adelaide","Douglas, Richard","3","12","7","7","2","1","4","3","-","-","80"
"2008","adelaide","Douglas, Richard","4","9","3","7","1","2","4","-","-","1","63"
"2008","adelaide","Douglas, Richard","5","4","1","12","1","1","4","-","-","1","60"
"2008","adelaide","Douglas, Richard","6","8","2","8","2","1","4","3","-","-","87"
"2008","adelaide","Douglas, Richard","7","4","3","4","2","1","1","1","-","-","57"
"2008","adelaide","Douglas, Richard","8","","","","","","","","","",""
"2008","adelaide","Douglas, Richard","9","1","3","10","1","-","4","-","-","-","87"
"2008","adelaide","Douglas, Richard","10","13","7","5","1","2","4","1","-","4","75"
"2008","adelaide","Douglas, Richard","11","4","4","7","2","2","6","1","-","-","77"
"2008","adelaide","Douglas, Richard","12","13","6","5","1","1","5","2","-","-","89"
"2008","adelaide","Douglas, Richard","13","5","1","2","-","3","6","1","-","-","73"
"2008","adelaide","Douglas, Richard","14","5","4","5","-","-","3","2","-","-","84"
"2008","adelaide","Douglas, Richard","15","5","2","4","1","1","2","2","-","-","75"
"2008","adelaide","Douglas, Richard","16","7","6","6","-","1","2","-","-","-","77"
"2008","adelaide","Douglas, Richard","17","2","3","10","-","-","3","-","-","-","88"
"2008","adelaide","Douglas, Richard","18","4","4","6","1","-","2","-","-","2","72"
"2008","adelaide","Douglas, Richard","19","8","5","5","3","1","5","1","-","3","85"
"2008","adelaide","Douglas, Richard","20","8","3","6","-","-","1","2","-","-","80"
"2008","adelaide","Douglas, Richard","21","8","2","5","-","1","3","1","-","-","89"
"2008","adelaide","Douglas, Richard","22","8","2","2","1","1","2","-","-","1","61"
"2008","adelaide","Douglas, Richard","EF","7","4","1","-","1","-","-","-","2","66"
"2008","adelaide","Edwards, Tyson","1","11","4","6","-","-","2","2","-","-","86"
"2008","adelaide","Edwards, Tyson","2","6","6","4","-","-","9","1","-","-","79"
"2008","adelaide","Edwards, Tyson","3","18","11","8","1","-","3","1","1","-","92"
