"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","padelaide","Banner, Mitchell","1","11","2","7","-","1","4","1","-","3","70"
"2010","padelaide","Banner, Mitchell","2","10","3","5","2","-","1","-","-","1","72"
"2010","padelaide","Banner, Mitchell","3","3","3","8","-","-","1","-","-","-","69"
"2010","padelaide","Banner, Mitchell","4","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","5","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","6","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","7","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","8","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","9","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","10","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","11","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","12","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","13","8","3","7","-","-","2","-","-","-","66"
"2010","padelaide","Banner, Mitchell","14","16","6","7","-","1","4","1","-","1","70"
"2010","padelaide","Banner, Mitchell","15","13","3","10","1","3","1","1","-","-","77"
"2010","padelaide","Banner, Mitchell","16","13","6","11","1","1","1","-","-","1","80"
"2010","padelaide","Banner, Mitchell","17","7","-","4","1","2","3","2","-","-","71"
"2010","padelaide","Banner, Mitchell","18","7","3","4","1","1","3","-","-","-","66"
"2010","padelaide","Banner, Mitchell","19","5","3","5","-","1","1","-","-","-","75"
"2010","padelaide","Banner, Mitchell","20","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","21","","","","","","","","","",""
"2010","padelaide","Banner, Mitchell","22","","","","","","","","","",""
"2010","padelaide","Boak, Travis","1","17","4","7","2","2","6","-","-","1","72"
"2010","padelaide","Boak, Travis","2","14","4","12","-","3","4","1","-","1","80"
"2010","padelaide","Boak, Travis","3","10","7","11","1","-","4","1","-","-","78"
"2010","padelaide","Boak, Travis","4","8","3","9","2","1","3","-","-","1","73"
"2010","padelaide","Boak, Travis","5","11","3","10","1","1","6","-","-","1","84"
"2010","padelaide","Boak, Travis","6","10","2","9","-","-","10","-","-","-","70"
"2010","padelaide","Boak, Travis","7","13","2","14","2","1","8","1","-","-","79"
"2010","padelaide","Boak, Travis","8","8","1","10","2","3","3","-","-","-","78"
"2010","padelaide","Boak, Travis","9","16","8","9","-","2","5","3","-","-","71"
"2010","padelaide","Boak, Travis","10","13","4","8","-","-","9","-","-","-","81"
"2010","padelaide","Boak, Travis","11","15","4","14","3","2","11","-","-","1","83"
"2010","padelaide","Boak, Travis","12","11","2","6","1","1","8","1","-","-","82"
"2010","padelaide","Boak, Travis","13","8","3","14","-","1","2","-","-","1","77"
"2010","padelaide","Boak, Travis","14","","","","","","","","","",""
"2010","padelaide","Boak, Travis","15","9","2","9","1","2","10","-","-","1","76"
"2010","padelaide","Boak, Travis","16","","","","","","","","","",""
"2010","padelaide","Boak, Travis","17","14","4","11","2","2","5","-","1","-","76"
"2010","padelaide","Boak, Travis","18","9","3","9","-","2","4","-","-","2","73"
"2010","padelaide","Boak, Travis","19","12","2","12","2","-","4","-","-","1","70"
"2010","padelaide","Boak, Travis","20","15","4","14","1","2","9","-","-","-","77"
"2010","padelaide","Boak, Travis","21","14","1","8","2","1","3","3","-","1","81"
"2010","padelaide","Boak, Travis","22","20","7","11","2","-","8","3","-","1","71"
"2010","padelaide","Broadbent, Matthew","1","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","2","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","3","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","4","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","5","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","6","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","7","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","8","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","9","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","10","10","2","8","-","1","6","-","1","-","80"
"2010","padelaide","Broadbent, Matthew","11","5","-","8","-","-","-","-","-","-","63"
"2010","padelaide","Broadbent, Matthew","12","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","13","","","","","","","","","",""
"2010","padelaide","Broadbent, Matthew","14","10","8","9","1","1","6","-","-","1","69"
"2010","padelaide","Broadbent, Matthew","15","9","5","4","1","1","1","-","-","1","90"
"2010","padelaide","Broadbent, Matthew","16","9","5","7","-","-","3","-","-","-","86"
"2010","padelaide","Broadbent, Matthew","17","6","1","6","1","-","1","-","-","-","81"
"2010","padelaide","Broadbent, Matthew","18","11","5","6","3","1","4","-","-","-","73"
"2010","padelaide","Broadbent, Matthew","19","7","4","5","-","1","1","-","-","1","81"
"2010","padelaide","Broadbent, Matthew","20","9","5","8","-","-","2","-","-","1","70"
"2010","padelaide","Broadbent, Matthew","21","10","4","9","1","1","3","1","-","-","81"
"2010","padelaide","Broadbent, Matthew","22","7","2","7","-","-","1","-","-","2","65"
"2010","padelaide","Brogan, Dean","1","4","1","2","2","2","3","-","37","-","70"
"2010","padelaide","Brogan, Dean","2","6","2","4","7","3","6","-","19","-","72"
"2010","padelaide","Brogan, Dean","3","","","","","","","","","",""
"2010","padelaide","Brogan, Dean","4","6","3","3","2","1","5","-","11","-","77"
"2010","padelaide","Brogan, Dean","5","3","4","6","2","3","6","-","26","-","72"
"2010","padelaide","Brogan, Dean","6","7","6","7","2","1","3","-","32","-","76"
"2010","padelaide","Brogan, Dean","7","6","3","6","-","1","3","-","44","-","84"
"2010","padelaide","Brogan, Dean","8","8","2","1","2","2","1","-","23","-","72"
"2010","padelaide","Brogan, Dean","9","7","-","11","3","3","1","-","18","-","80"
"2010","padelaide","Brogan, Dean","10","","","","","","","","","",""
"2010","padelaide","Brogan, Dean","11","8","3","8","2","2","-","-","22","-","81"
"2010","padelaide","Brogan, Dean","12","6","4","7","3","2","-","-","10","-","86"
"2010","padelaide","Brogan, Dean","13","6","3","8","2","3","3","-","26","-","84"
"2010","padelaide","Brogan, Dean","14","6","4","7","2","-","4","-","10","-","88"
"2010","padelaide","Brogan, Dean","15","6","3","9","3","2","4","-","25","-","81"
"2010","padelaide","Brogan, Dean","16","2","3","9","2","3","3","-","18","-","78"
"2010","padelaide","Brogan, Dean","17","10","4","5","3","3","2","-","35","-","87"
