"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2014","essendon","Ambrose, Patrick","1","4","3","6","-","-","6","-","-","-","85"
"2014","essendon","Ambrose, Patrick","2","7","4","5","-","-","4","3","-","-","81"
"2014","essendon","Ambrose, Patrick","3","","","","","","","","","",""
"2014","essendon","Ambrose, Patrick","4","","","","","","","","","",""
"2014","essendon","Ambrose, Patrick","5","","","","","","","","","",""
"2014","essendon","Ambrose, Patrick","6","","","","","","","","","",""
"2014","essendon","Ambrose, Patrick","7","","","","","","","","","",""
"2014","essendon","Ambrose, Patrick","8","6","5","1","1","-","2","-","-","1","94"
"2014","essendon","Ambrose, Patrick","9","9","5","5","-","-","5","-","-","-","81"
"2014","essendon","Ambrose, Patrick","11","6","4","9","1","-","5","-","-","-","87"
"2014","essendon","Ambrose, Patrick","12","8","4","10","-","-","-","-","-","-","81"
"2014","essendon","Ambrose, Patrick","13","7","5","6","-","1","3","1","-","1","92"
"2014","essendon","Ambrose, Patrick","14","7","7","6","2","-","3","1","-","-","84"
"2014","essendon","Ambrose, Patrick","15","6","3","7","2","1","4","-","-","1","85"
"2014","essendon","Ambrose, Patrick","16","4","2","2","2","1","2","1","-","-","66"
"2014","essendon","Ambrose, Patrick","17","10","6","5","1","2","5","3","-","-","83"
"2014","essendon","Ambrose, Patrick","18","2","-","2","1","1","4","1","-","-","87"
"2014","essendon","Ambrose, Patrick","19","1","1","3","2","-","3","1","-","-","51"
"2014","essendon","Ambrose, Patrick","20","","","","","","","","","",""
"2014","essendon","Ambrose, Patrick","21","5","4","10","-","-","5","1","-","-","90"
"2014","essendon","Ambrose, Patrick","22","3","4","6","2","-","4","-","-","-","88"
"2014","essendon","Ambrose, Patrick","23","5","6","7","-","-","4","1","-","-","86"
"2014","essendon","Ambrose, Patrick","EF","","","","","","","","","",""
"2014","essendon","Ashby, Jason","1","","","","","","","","","",""
"2014","essendon","Ashby, Jason","2","","","","","","","","","",""
"2014","essendon","Ashby, Jason","3","7","5","6","-","-","-","-","-","-","85"
"2014","essendon","Ashby, Jason","4","8","2","14","1","1","2","-","-","-","84"
"2014","essendon","Ashby, Jason","5","6","2","5","1","-","2","-","-","-","32"
"2014","essendon","Ashby, Jason","6","7","1","8","1","1","5","-","-","-","88"
