"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2011","adelaide","Davis, Phil","5","","","","","","","","","",""
"2011","adelaide","Davis, Phil","6","1","1","1","1","-","1","-","-","-","25"
"2011","adelaide","Davis, Phil","7","","","","","","","","","",""
"2011","adelaide","Davis, Phil","8","","","","","","","","","",""
"2011","adelaide","Davis, Phil","9","","","","","","","","","",""
"2011","adelaide","Davis, Phil","10","","","","","","","","","",""
"2011","adelaide","Davis, Phil","11","","","","","","","","","",""
"2011","adelaide","Davis, Phil","12","","","","","","","","","",""
"2011","adelaide","Davis, Phil","13","","","","","","","","","",""
"2011","adelaide","Davis, Phil","14","","","","","","","","","",""
"2011","adelaide","Davis, Phil","15","","","","","","","","","",""
"2011","adelaide","Davis, Phil","17","","","","","","","","","",""
"2011","adelaide","Davis, Phil","18","","","","","","","","","",""
"2011","adelaide","Davis, Phil","19","","","","","","","","","",""
"2011","adelaide","Davis, Phil","20","","","","","","","","","",""
"2011","adelaide","Davis, Phil","21","","","","","","","","","",""
"2011","adelaide","Davis, Phil","22","","","","","","","","","",""
"2011","adelaide","Davis, Phil","23","","","","","","","","","",""
"2011","adelaide","Davis, Phil","24","","","","","","","","","",""
"2011","adelaide","Doughty, Michael","1","8","5","5","1","1","4","-","-","-","94"
"2011","adelaide","Doughty, Michael","3","","","","","","","","","",""
"2011","adelaide","Doughty, Michael","4","","","","","","","","","",""
"2011","adelaide","Doughty, Michael","5","7","2","9","1","-","2","-","-","-","82"
"2011","adelaide","Doughty, Michael","6","10","4","9","-","2","2","-","-","-","90"
"2011","adelaide","Doughty, Michael","7","7","4","6","-","-","1","-","-","-","94"
"2011","adelaide","Doughty, Michael","8","8","3","10","-","1","2","-","-","-","87"
"2011","adelaide","Doughty, Michael","9","13","5","7","-","3","4","-","-","-","87"
"2011","adelaide","Doughty, Michael","10","12","6","9","-","3","3","-","-","-","97"
"2011","adelaide","Doughty, Michael","11","6","4","10","1","-","1","-","3","-","93"
"2011","adelaide","Doughty, Michael","12","6","4","7","4","1","9","-","-","-","93"
"2011","adelaide","Doughty, Michael","13","7","7","8","1","1","3","-","1","-","94"
"2011","adelaide","Doughty, Michael","14","12","5","7","1","-","2","-","1","-","91"
"2011","adelaide","Doughty, Michael","15","11","2","8","5","1","5","-","-","-","82"
"2011","adelaide","Doughty, Michael","17","12","3","9","3","1","8","-","-","-","87"
"2011","adelaide","Doughty, Michael","18","8","6","17","2","5","4","-","-","-","85"
"2011","adelaide","Doughty, Michael","19","7","3","10","1","-","1","1","-","-","88"
"2011","adelaide","Doughty, Michael","20","10","8","9","-","1","4","-","-","-","91"
"2011","adelaide","Doughty, Michael","21","12","7","12","-","-","6","-","-","-","92"
"2011","adelaide","Doughty, Michael","22","5","5","21","1","1","6","-","-","-","95"
"2011","adelaide","Doughty, Michael","23","","","","","","","","","",""
"2011","adelaide","Doughty, Michael","24","11","4","7","1","1","3","-","-","-","91"
"2011","adelaide","Douglas, Richard","1","13","2","6","-","1","3","-","-","1","87"
"2011","adelaide","Douglas, Richard","3","8","3","5","-","1","1","-","-","-","63"
"2011","adelaide","Douglas, Richard","4","14","6","3","1","1","1","1","-","1","80"
"2011","adelaide","Douglas, Richard","5","11","5","6","1","-","5","-","-","-","82"
"2011","adelaide","Douglas, Richard","6","15","4","6","2","2","6","2","-","1","79"
"2011","adelaide","Douglas, Richard","7","9","5","7","2","1","4","-","-","-","86"
"2011","adelaide","Douglas, Richard","8","10","2","6","1","1","4","1","-","-","85"
"2011","adelaide","Douglas, Richard","9","13","3","3","-","1","7","-","-","1","83"
"2011","adelaide","Douglas, Richard","10","22","5","11","2","-","2","-","-","1","85"
"2011","adelaide","Douglas, Richard","11","14","2","5","-","1","8","-","-","-","78"
"2011","adelaide","Douglas, Richard","12","16","2","6","2","3","1","2","-","1","83"
"2011","adelaide","Douglas, Richard","13","12","5","2","2","2","3","-","-","-","74"
"2011","adelaide","Douglas, Richard","14","14","3","7","-","1","-","1","-","2","89"
"2011","adelaide","Douglas, Richard","15","11","1","1","-","2","4","1","-","-","51"
"2011","adelaide","Douglas, Richard","17","","","","","","","","","",""
"2011","adelaide","Douglas, Richard","18","","","","","","","","","",""
"2011","adelaide","Douglas, Richard","19","","","","","","","","","",""
"2011","adelaide","Douglas, Richard","20","","","","","","","","","",""
"2011","adelaide","Douglas, Richard","21","","","","","","","","","",""
"2011","adelaide","Douglas, Richard","22","14","9","4","1","1","4","1","-","-","82"
"2011","adelaide","Douglas, Richard","23","12","4","2","-","-","2","1","-","1","78"
"2011","adelaide","Douglas, Richard","24","13","2","11","1","-","1","-","-","-","77"
"2011","adelaide","Gunston, Jack","1","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","3","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","4","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","5","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","6","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","7","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","8","6","3","10","-","1","5","1","-","1","83"
"2011","adelaide","Gunston, Jack","9","5","4","3","1","-","3","1","-","-","67"
"2011","adelaide","Gunston, Jack","10","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","11","9","4","2","-","1","2","2","-","-","91"
"2011","adelaide","Gunston, Jack","12","5","2","4","-","-","2","2","-","-","70"
"2011","adelaide","Gunston, Jack","13","4","3","2","-","1","2","-","-","1","78"
"2011","adelaide","Gunston, Jack","14","3","3","-","-","-","-","1","-","-","51"
"2011","adelaide","Gunston, Jack","15","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","17","","","","","","","","","",""
"2011","adelaide","Gunston, Jack","18","8","6","2","-","2","1","-","-","-","74"
"2011","adelaide","Gunston, Jack","19","16","9","2","-","-","3","2","-","1","85"
"2011","adelaide","Gunston, Jack","20","11","7","1","1","1","1","3","-","3","87"
"2011","adelaide","Gunston, Jack","21","4","4","3","1","-","-","-","-","1","82"
"2011","adelaide","Gunston, Jack","22","8","6","5","-","1","1","2","-","4","82"
"2011","adelaide","Gunston, Jack","23","11","9","5","-","1","1","5","-","-","89"
"2011","adelaide","Gunston, Jack","24","","","","","","","","","",""
"2011","adelaide","Henderson, Ricky","1","5","5","5","1","-","2","2","-","-","80"
"2011","adelaide","Henderson, Ricky","3","4","5","5","1","-","3","-","-","1","84"
"2011","adelaide","Henderson, Ricky","4","5","3","7","-","-","5","-","-","1","79"
"2011","adelaide","Henderson, Ricky","5","6","4","3","-","-","1","-","-","-","79"
"2011","adelaide","Henderson, Ricky","6","5","4","3","2","-","1","-","-","-","72"
"2011","adelaide","Henderson, Ricky","7","7","4","1","-","1","2","-","-","-","83"
"2011","adelaide","Henderson, Ricky","8","8","6","6","-","1","6","2","-","-","77"
"2011","adelaide","Henderson, Ricky","9","5","1","3","1","1","1","1","-","1","85"
"2011","adelaide","Henderson, Ricky","10","9","3","8","-","-","5","1","-","2","85"
"2011","adelaide","Henderson, Ricky","11","7","2","1","1","1","3","1","-","-","89"
"2011","adelaide","Henderson, Ricky","12","","","","","","","","","",""
"2011","adelaide","Henderson, Ricky","13","15","9","13","1","2","4","-","-","1","92"
"2011","adelaide","Henderson, Ricky","14","6","2","6","2","2","1","-","-","-","45"
"2011","adelaide","Henderson, Ricky","15","","","","","","","","","",""
"2011","adelaide","Henderson, Ricky","17","9","6","6","-","-","3","-","-","1","89"
"2011","adelaide","Henderson, Ricky","18","9","3","4","-","-","2","1","-","-","80"
"2011","adelaide","Henderson, Ricky","19","5","3","3","2","-","3","1","-","1","82"
"2011","adelaide","Henderson, Ricky","20","5","3","1","-","-","1","1","-","-","35"
"2011","adelaide","Henderson, Ricky","21","9","2","3","1","1","2","2","-","2","85"
"2011","adelaide","Henderson, Ricky","22","","","","","","","","","",""
"2011","adelaide","Henderson, Ricky","23","","","","","","","","","",""
"2011","adelaide","Henderson, Ricky","24","4","3","4","2","-","1","-","-","-","56"
"2011","adelaide","Jacobs, Sam","1","","","","","","","","","",""
"2011","adelaide","Jacobs, Sam","3","","","","","","","","","",""
"2011","adelaide","Jacobs, Sam","4","","","","","","","","","",""
"2011","adelaide","Jacobs, Sam","5","3","1","4","-","1","1","-","20","-","81"
"2011","adelaide","Jacobs, Sam","6","7","3","6","1","2","4","-","33","-","81"
"2011","adelaide","Jacobs, Sam","7","6","2","2","1","1","3","-","29","-","80"
"2011","adelaide","Jacobs, Sam","8","5","8","14","1","-","2","-","33","1","76"
"2011","adelaide","Jacobs, Sam","9","4","4","5","1","-","3","-","45","-","78"
"2011","adelaide","Jacobs, Sam","10","6","5","5","1","2","2","1","39","-","81"
"2011","adelaide","Jacobs, Sam","11","3","3","5","1","-","4","-","31","1","82"
"2011","adelaide","Jacobs, Sam","12","6","3","4","1","2","-","-","27","-","77"
"2011","adelaide","Jacobs, Sam","13","6","5","6","-","1","4","-","23","-","79"
"2011","adelaide","Jacobs, Sam","14","6","4","5","1","1","7","-","38","-","85"
"2011","adelaide","Jacobs, Sam","15","9","6","8","1","1","6","-","36","1","82"
"2011","adelaide","Jacobs, Sam","17","8","6","7","1","2","4","-","30","-","79"
"2011","adelaide","Jacobs, Sam","18","8","8","5","1","-","2","-","36","-","73"
"2011","adelaide","Jacobs, Sam","19","5","2","4","1","3","3","1","21","1","82"
"2011","adelaide","Jacobs, Sam","20","11","7","8","-","3","2","1","30","1","81"
"2011","adelaide","Jacobs, Sam","21","1","4","11","2","-","3","-","22","-","79"
"2011","adelaide","Jacobs, Sam","22","7","7","17","-","1","5","-","47","2","81"
"2011","adelaide","Jacobs, Sam","23","6","3","6","1","1","1","-","35","-","78"
"2011","adelaide","Jacobs, Sam","24","3","2","7","4","2","1","-","36","1","81"
"2011","adelaide","Jaensch, Matthew","1","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","3","8","5","9","-","-","3","1","-","1","93"
"2011","adelaide","Jaensch, Matthew","4","8","2","4","3","2","3","1","-","-","92"
"2011","adelaide","Jaensch, Matthew","5","4","-","4","2","-","-","1","-","1","57"
"2011","adelaide","Jaensch, Matthew","6","15","8","5","3","1","2","-","-","-","94"
"2011","adelaide","Jaensch, Matthew","7","15","5","12","1","1","3","-","-","-","95"
"2011","adelaide","Jaensch, Matthew","8","11","3","9","-","-","3","-","-","-","93"
"2011","adelaide","Jaensch, Matthew","9","14","3","8","-","-","4","-","-","-","89"
"2011","adelaide","Jaensch, Matthew","10","15","6","6","-","-","2","-","-","-","97"
"2011","adelaide","Jaensch, Matthew","11","13","2","10","1","1","3","-","-","-","86"
"2011","adelaide","Jaensch, Matthew","12","6","3","10","1","-","-","-","-","-","90"
"2011","adelaide","Jaensch, Matthew","13","11","7","6","2","-","2","-","-","-","86"
"2011","adelaide","Jaensch, Matthew","14","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","15","17","2","5","-","-","3","-","-","-","99"
"2011","adelaide","Jaensch, Matthew","17","8","4","7","-","2","2","1","-","-","45"
"2011","adelaide","Jaensch, Matthew","18","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","19","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","20","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","21","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","22","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","23","","","","","","","","","",""
"2011","adelaide","Jaensch, Matthew","24","","","","","","","","","",""
"2011","adelaide","Johncock, Graham","1","7","1","2","-","-","2","-","-","-","91"
"2011","adelaide","Johncock, Graham","3","10","2","7","-","2","-","-","-","-","88"
"2011","adelaide","Johncock, Graham","4","12","2","7","2","2","2","-","-","-","91"
"2011","adelaide","Johncock, Graham","5","14","6","8","-","1","3","-","-","-","93"
"2011","adelaide","Johncock, Graham","6","17","9","5","2","-","-","-","-","-","93"
"2011","adelaide","Johncock, Graham","7","14","4","4","3","2","2","-","-","-","92"
"2011","adelaide","Johncock, Graham","8","21","7","10","1","1","2","-","-","-","88"
"2011","adelaide","Johncock, Graham","9","7","2","6","2","1","1","-","-","-","86"
"2011","adelaide","Johncock, Graham","10","12","8","7","-","-","1","-","-","-","92"
"2011","adelaide","Johncock, Graham","11","18","9","7","-","1","3","-","-","-","92"
"2011","adelaide","Johncock, Graham","12","17","6","9","1","1","2","-","-","-","91"
"2011","adelaide","Johncock, Graham","13","17","7","3","2","1","1","-","-","-","85"
"2011","adelaide","Johncock, Graham","14","12","6","6","-","-","2","-","-","-","95"
"2011","adelaide","Johncock, Graham","15","19","3","3","-","-","1","-","-","-","89"
"2011","adelaide","Johncock, Graham","17","8","5","1","1","-","-","2","-","-","26"
"2011","adelaide","Johncock, Graham","18","10","5","6","2","1","-","-","-","-","88"
"2011","adelaide","Johncock, Graham","19","15","5","2","1","-","-","-","-","-","86"
"2011","adelaide","Johncock, Graham","20","10","4","1","-","-","4","2","-","-","86"
"2011","adelaide","Johncock, Graham","21","18","4","10","2","1","-","-","-","2","88"
"2011","adelaide","Johncock, Graham","22","10","3","6","-","-","1","-","-","-","88"
"2011","adelaide","Johncock, Graham","23","10","3","6","1","-","5","-","-","-","90"
"2011","adelaide","Johncock, Graham","24","11","3","7","2","1","1","1","-","1","94"
"2011","adelaide","Knights, Chris","1","10","6","5","1","1","2","2","-","-","89"
"2011","adelaide","Knights, Chris","3","11","5","7","1","1","2","-","-","2","79"
"2011","adelaide","Knights, Chris","4","9","8","11","-","1","4","-","-","-","84"
"2011","adelaide","Knights, Chris","5","9","10","11","-","-","2","-","-","-","89"
"2011","adelaide","Knights, Chris","6","11","6","4","-","2","2","3","-","1","83"
"2011","adelaide","Knights, Chris","7","7","1","5","-","-","2","-","-","1","85"
"2011","adelaide","Knights, Chris","8","14","5","10","-","2","6","2","-","1","89"
"2011","adelaide","Knights, Chris","9","14","6","7","-","-","3","1","-","2","90"
"2011","adelaide","Knights, Chris","10","12","5","9","-","-","3","1","-","3","90"
"2011","adelaide","Knights, Chris","11","8","4","6","3","1","6","-","-","-","82"
"2011","adelaide","Knights, Chris","12","12","6","4","1","-","1","-","-","3","86"
"2011","adelaide","Knights, Chris","13","1","-","3","1","-","2","1","-","-","32"
"2011","adelaide","Knights, Chris","14","12","6","8","1","-","1","-","-","2","88"
"2011","adelaide","Knights, Chris","15","","","","","","","","","",""
"2011","adelaide","Knights, Chris","17","","","","","","","","","",""
"2011","adelaide","Knights, Chris","18","","","","","","","","","",""
"2011","adelaide","Knights, Chris","19","16","10","15","1","-","2","-","-","1","85"
"2011","adelaide","Knights, Chris","20","3","1","5","1","-","1","-","-","-","50"
"2011","adelaide","Knights, Chris","21","9","4","24","1","-","4","-","-","-","82"
"2011","adelaide","Knights, Chris","22","","","","","","","","","",""
"2011","adelaide","Knights, Chris","23","","","","","","","","","",""
"2011","adelaide","Knights, Chris","24","","","","","","","","","",""
"2011","adelaide","Mackay, David","1","8","-","2","1","2","1","-","-","-","77"
"2011","adelaide","Mackay, David","3","","","","","","","","","",""
"2011","adelaide","Mackay, David","4","","","","","","","","","",""
"2011","adelaide","Mackay, David","5","","","","","","","","","",""
"2011","adelaide","Mackay, David","6","","","","","","","","","",""
"2011","adelaide","Mackay, David","7","","","","","","","","","",""
"2011","adelaide","Mackay, David","8","","","","","","","","","",""
"2011","adelaide","Mackay, David","9","","","","","","","","","",""
"2011","adelaide","Mackay, David","10","","","","","","","","","",""
"2011","adelaide","Mackay, David","11","","","","","","","","","",""
"2011","adelaide","Mackay, David","12","","","","","","","","","",""
"2011","adelaide","Mackay, David","13","","","","","","","","","",""
"2011","adelaide","Mackay, David","14","","","","","","","","","",""
"2011","adelaide","Mackay, David","15","10","1","5","1","1","4","-","-","1","78"
"2011","adelaide","Mackay, David","17","4","2","5","2","-","2","-","-","1","80"
"2011","adelaide","Mackay, David","18","9","5","7","-","-","3","-","-","-","80"
"2011","adelaide","Mackay, David","19","6","4","12","-","2","3","1","-","-","82"
"2011","adelaide","Mackay, David","20","","","","","","","","","",""
"2011","adelaide","Mackay, David","21","","","","","","","","","",""
"2011","adelaide","Mackay, David","22","21","4","7","1","1","2","2","-","1","81"
"2011","adelaide","Mackay, David","23","8","1","7","-","1","4","-","-","-","85"
"2011","adelaide","Mackay, David","24","11","2","3","-","-","6","-","-","-","78"
"2011","adelaide","Maric, Ivan","1","8","3","4","-","5","4","-","15","-","70"
"2011","adelaide","Maric, Ivan","3","7","3","9","4","1","1","-","14","-","79"
"2011","adelaide","Maric, Ivan","4","-","-","3","1","-","4","-","7","-","41"
"2011","adelaide","Maric, Ivan","5","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","6","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","7","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","8","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","9","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","10","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","11","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","12","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","13","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","14","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","15","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","17","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","18","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","19","6","4","3","1","1","1","1","17","-","74"
"2011","adelaide","Maric, Ivan","20","6","4","8","-","-","2","-","13","-","70"
"2011","adelaide","Maric, Ivan","21","6","5","5","1","-","2","2","7","1","73"
"2011","adelaide","Maric, Ivan","22","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","23","","","","","","","","","",""
"2011","adelaide","Maric, Ivan","24","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","1","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","3","6","2","5","-","1","3","-","-","-","60"
"2011","adelaide","Martin, Brodie","4","5","6","12","1","-","3","-","-","-","84"
"2011","adelaide","Martin, Brodie","5","3","1","7","-","-","-","-","1","-","29"
"2011","adelaide","Martin, Brodie","6","4","2","3","2","1","2","-","1","-","78"
"2011","adelaide","Martin, Brodie","7","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","8","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","9","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","10","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","11","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","12","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","13","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","14","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","15","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","17","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","18","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","19","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","20","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","21","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","22","","","","","","","","","",""
"2011","adelaide","Martin, Brodie","23","2","-","1","-","-","-","-","-","-","19"
"2011","adelaide","Martin, Brodie","24","","","","","","","","","",""
"2011","adelaide","McKernan, Shaun","1","10","8","5","2","2","1","1","13","-","80"
"2011","adelaide","McKernan, Shaun","3","4","3","1","-","-","3","1","5","1","87"
"2011","adelaide","McKernan, Shaun","4","8","4","5","3","1","-","1","12","2","79"
"2011","adelaide","McKernan, Shaun","5","7","4","1","1","1","3","2","1","-","79"
"2011","adelaide","McKernan, Shaun","6","7","-","-","3","1","5","1","11","-","71"
"2011","adelaide","McKernan, Shaun","7","4","4","1","1","-","2","1","6","1","75"
"2011","adelaide","McKernan, Shaun","8","7","3","-","2","2","1","2","6","-","76"
"2011","adelaide","McKernan, Shaun","9","5","2","1","3","1","1","-","15","1","83"
"2011","adelaide","McKernan, Shaun","10","6","4","2","2","1","2","-","8","1","80"
"2011","adelaide","McKernan, Shaun","11","","","","","","","","","",""
"2011","adelaide","McKernan, Shaun","12","4","3","2","2","-","1","-","6","-","85"
"2011","adelaide","McKernan, Shaun","13","5","2","-","2","-","1","1","7","2","82"
"2011","adelaide","McKernan, Shaun","14","1","-","2","-","-","-","-","-","-","35"
"2011","adelaide","McKernan, Shaun","15","","","","","","","","","",""
"2011","adelaide","McKernan, Shaun","17","","","","","","","","","",""
"2011","adelaide","McKernan, Shaun","18","","","","","","","","","",""
"2011","adelaide","McKernan, Shaun","19","","","","","","","","","",""
"2011","adelaide","McKernan, Shaun","20","","","","","","","","","",""
"2011","adelaide","McKernan, Shaun","21","11","7","4","2","2","2","-","1","-","98"
"2011","adelaide","McKernan, Shaun","22","7","5","3","1","-","1","-","1","-","87"
"2011","adelaide","McKernan, Shaun","23","4","6","4","-","-","-","-","-","-","74"
"2011","adelaide","McKernan, Shaun","24","8","5","7","1","-","1","-","-","-","97"
"2011","adelaide","Moran, Brad","1","","","","","","","","","",""
"2011","adelaide","Moran, Brad","3","","","","","","","","","",""
"2011","adelaide","Moran, Brad","4","","","","","","","","","",""
"2011","adelaide","Moran, Brad","5","","","","","","","","","",""
"2011","adelaide","Moran, Brad","6","","","","","","","","","",""
