"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","swans","Armstrong, Tony","1","4","3","2","1","-","-","-","-","-","16"
"2013","swans","Armstrong, Tony","2","","","","","","","","","",""
"2013","swans","Armstrong, Tony","3","10","2","5","1","-","-","-","-","1","73"
"2013","swans","Armstrong, Tony","4","10","3","7","-","2","3","-","-","-","71"
"2013","swans","Armstrong, Tony","5","10","4","11","-","2","2","-","-","-","71"
"2013","swans","Armstrong, Tony","6","7","3","2","-","1","4","-","-","-","72"
"2013","swans","Armstrong, Tony","7","7","2","4","-","-","-","-","-","-","73"
"2013","swans","Armstrong, Tony","8","","","","","","","","","",""
"2013","swans","Armstrong, Tony","9","","","","","","","","","",""
"2013","swans","Armstrong, Tony","10","","","","","","","","","",""
"2013","swans","Armstrong, Tony","11","","","","","","","","","",""
"2013","swans","Armstrong, Tony","13","8","4","5","-","1","3","-","-","-","60"
"2013","swans","Armstrong, Tony","14","","","","","","","","","",""
"2013","swans","Armstrong, Tony","15","","","","","","","","","",""
"2013","swans","Armstrong, Tony","16","","","","","","","","","",""
"2013","swans","Armstrong, Tony","17","","","","","","","","","",""
"2013","swans","Armstrong, Tony","18","","","","","","","","","",""
"2013","swans","Armstrong, Tony","19","","","","","","","","","",""
"2013","swans","Armstrong, Tony","20","","","","","","","","","",""
"2013","swans","Armstrong, Tony","21","","","","","","","","","",""
"2013","swans","Armstrong, Tony","22","","","","","","","","","",""
"2013","swans","Armstrong, Tony","23","","","","","","","","","",""
"2013","swans","Armstrong, Tony","QF","","","","","","","","","",""
"2013","swans","Armstrong, Tony","SF","","","","","","","","","",""
"2013","swans","Armstrong, Tony","PF","","","","","","","","","",""
"2013","swans","Biggs, Shane","1","","","","","","","","","",""
"2013","swans","Biggs, Shane","2","","","","","","","","","",""
"2013","swans","Biggs, Shane","3","","","","","","","","","",""
"2013","swans","Biggs, Shane","4","","","","","","","","","",""
"2013","swans","Biggs, Shane","5","","","","","","","","","",""
"2013","swans","Biggs, Shane","6","","","","","","","","","",""
"2013","swans","Biggs, Shane","7","","","","","","","","","",""
"2013","swans","Biggs, Shane","8","","","","","","","","","",""
"2013","swans","Biggs, Shane","9","","","","","","","","","",""
"2013","swans","Biggs, Shane","10","","","","","","","","","",""
"2013","swans","Biggs, Shane","11","","","","","","","","","",""
"2013","swans","Biggs, Shane","13","","","","","","","","","",""
"2013","swans","Biggs, Shane","14","","","","","","","","","",""
"2013","swans","Biggs, Shane","15","","","","","","","","","",""
"2013","swans","Biggs, Shane","16","","","","","","","","","",""
"2013","swans","Biggs, Shane","17","","","","","","","","","",""
"2013","swans","Biggs, Shane","18","","","","","","","","","",""
"2013","swans","Biggs, Shane","19","","","","","","","","","",""
"2013","swans","Biggs, Shane","20","","","","","","","","","",""
"2013","swans","Biggs, Shane","21","","","","","","","","","",""
"2013","swans","Biggs, Shane","22","","","","","","","","","",""
"2013","swans","Biggs, Shane","23","11","6","7","1","-","1","-","-","-","74"
"2013","swans","Biggs, Shane","QF","","","","","","","","","",""
"2013","swans","Biggs, Shane","SF","11","3","10","-","1","2","-","-","-","75"
"2013","swans","Biggs, Shane","PF","6","4","9","1","-","1","-","-","-","85"
"2013","swans","Bird, Craig","1","","","","","","","","","",""
"2013","swans","Bird, Craig","2","4","1","3","1","1","-","-","-","-","14"
"2013","swans","Bird, Craig","3","1","-","5","-","-","1","-","-","-","17"
"2013","swans","Bird, Craig","4","","","","","","","","","",""
"2013","swans","Bird, Craig","5","12","1","4","-","-","8","-","-","-","84"
"2013","swans","Bird, Craig","6","7","4","6","1","-","2","-","-","-","79"
"2013","swans","Bird, Craig","7","10","3","4","1","1","4","-","-","-","74"
"2013","swans","Bird, Craig","8","5","2","3","-","-","1","-","-","-","26"
"2013","swans","Bird, Craig","9","9","2","6","-","-","4","1","-","-","61"
"2013","swans","Bird, Craig","10","17","2","10","1","-","3","1","-","-","73"
"2013","swans","Bird, Craig","11","13","4","5","-","-","4","2","-","-","84"
